,The Democrat,Stormy Sanz,Beast Mode,Lesya,Just Tiger,Sharmey,Kenya Nz,No Nukes Skipper Nz,Kivik,We Salute You,Beam Me Up Chopper
116,"[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 6.5, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 5.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 5, 1171), 7.5, 10.0]"
117,"[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 6.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 5.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 6, 336608), 7.5, 10.0]"
118,"[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 6.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 5.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 7, 629304), 7.5, 10.0]"
119,"[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 6.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 5.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 8, 879634), 7.5, 10.0]"
120,"[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 6.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 5.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 10, 137714), 7.5, 10.0]"
121,"[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 3.4, 4.7]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 6.0, 7.0]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 5.5, 7.6]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 11, 390315), 7.5, 10.0]"
122,"[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 3.4, 4.6]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 6.0, 7.2]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 5.5, 8.0]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 12, 643900), 7.5, 10.0]"
123,"[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 3.4, 4.6]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 6.0, 7.2]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 5.5, 8.0]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 13, 896880), 7.5, 10.0]"
124,"[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 3.4, 4.6]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 6.0, 7.2]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 5.5, 8.0]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 15, 142377), 7.5, 10.0]"
125,"[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 3.4, 4.6]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 6.0, 7.2]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 5.5, 8.0]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 16, 390804), 7.5, 10.0]"
126,"[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 3.4, 4.6]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 6.0, 7.2]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 5.5, 8.0]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 17, 652196), 7.5, 10.0]"
127,"[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 26.0, 34.0]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 5.5, 8.0]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 7.5, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 18, 942832), 7.5, 9.8]"
128,"[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 7.5, 9.2]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 20, 236850), 7.0, 9.6]"
129,"[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 5.5, 7.8]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 7.5, 9.2]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 21, 499799), 7.0, 9.6]"
130,"[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 7.5, 9.2]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 22, 770689), 7.0, 9.6]"
131,"[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 10.0, 13.0]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 7.5, 9.2]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 24, 35754), 7.0, 9.6]"
132,"[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 7.5, 9.2]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 11.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 25, 304248), 7.0, 9.6]"
133,"[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 6.0, 6.6]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 7.5, 9.2]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 26, 571794), 7.0, 9.2]"
134,"[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 7.5, 9.2]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 27, 832118), 7.0, 9.2]"
135,"[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 3.4, 4.6]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 10.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 5.5, 8.4]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 7.5, 9.2]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 29, 97224), 7.0, 8.6]"
136,"[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 3.4, 4.6]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 10.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 5.5, 8.6]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 7.5, 8.0]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 30, 381932), 7.0, 8.6]"
137,"[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 7.5, 8.6]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 31, 627186), 7.0, 8.6]"
138,"[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 3.4, 4.6]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 7.5, 8.6]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 32, 900011), 7.0, 8.6]"
139,"[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 7.5, 8.6]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 34, 149976), 7.0, 8.6]"
140,"[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 3.4, 4.5]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 10.0, 13.5]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 7.5, 8.6]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 35, 409725), 7.0, 8.6]"
141,"[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 10.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 5.5, 8.2]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 7.5, 8.6]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 36, 662981), 7.0, 8.6]"
142,"[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 10.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 5.5, 8.8]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 7.5, 8.8]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 37, 918658), 7.0, 8.2]"
143,"[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 26.0, 36.0]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 6.0, 6.6]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 10.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 6.0, 8.8]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 7.5, 8.6]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 39, 174049), 7.0, 8.0]"
144,"[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 26.0, 38.0]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 3.4, 4.4]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 6.0, 6.8]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 10.0, 14.5]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 6.0, 9.0]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 7.5, 8.6]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 20.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 21.0, 99999]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 26.0, 40.0]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 11.0, 14.0]","[datetime.datetime(2022, 11, 27, 20, 35, 40, 474809), 7.0, 8.0]"
