,Liverpool Street,Whisky Nip,Smiling Sapphire,Angry Betty,Bora Burst,Spring Martini,Prince Of Melton,Operatic Blue
16-12-2022 15:43:01.044076,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 10.5, 7.275)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:02.163180,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:03.317000,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:04.413319,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:05.591820,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:06.986624,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:08.608558,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:09.768577,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:10.967930,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:12.107317,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:13.320267,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:14.581155,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:15.844936,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:17.114242,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.663157894736841)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:18.402909,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 12.555555555555555)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:19.782930,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 12.555555555555555)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:21.099260,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 12.555555555555555)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:22.412791,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 2.94, 2.4)","(4.6, 8.2, 5.7)","(7.0, 14.5, 12.555555555555555)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:23.868068,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.05, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 12.555555555555555)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:25.358432,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 12.555555555555555)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:26.593918,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 12.555555555555555)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:27.863019,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 7.4125000000000005)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:29.156362,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:30.513557,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:31.806593,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:33.074700,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:34.410640,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:35.693044,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:37.121739,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:38.421620,"(51.0, 490.0, 270.0)","(4.8, 8.0, 6.561111111111112)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.712)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:39.731750,"(51.0, 490.0, 270.0)","(4.8, 7.8, 6.438888888888888)","(6.0, 11.0, 7.4)","(18.0, 50.0, 31.11111111111111)","(2.0, 3.0, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.8)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:40.919509,"(51.0, 490.0, 270.0)","(4.8, 7.8, 6.438888888888888)","(6.0, 11.0, 7.4)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:42.444978,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.438888888888888)","(6.0, 11.0, 7.4)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:43.842697,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.438888888888888)","(6.0, 11.0, 7.4)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:45.219356,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.438888888888888)","(6.0, 11.0, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:46.488220,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.438888888888888)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:47.808689,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.438888888888888)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:49.078300,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:50.350935,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:51.495496,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:52.724517,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:53.918572,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:55.155489,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:56.252424,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:57.498589,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:43:58.805979,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:00.132007,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:01.401813,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.275)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:02.659758,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 10.5, 7.4)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:03.957097,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 11.0, 7.4)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:05.495860,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 11.0, 7.4)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:07.007730,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 5.995833333333334)","(6.0, 11.0, 7.4)","(18.0, 50.0, 33.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.246153846153845)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:08.368548,"(51.0, 480.0, 336.6666666666667)","(4.8, 8.0, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 26.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.727272727272727)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:09.763074,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 26.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.727272727272727)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:11.112055,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 26.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.727272727272727)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:12.400544,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 26.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.727272727272727)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:13.660525,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 26.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.6)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:15.523683,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 26.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.6)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:16.977390,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 26.0)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.6)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:18.300705,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 25.272727272727273)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 10.55)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:19.572416,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 25.272727272727273)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.21875)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:20.975155,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 25.272727272727273)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.21875)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:22.346776,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 11.21875)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:23.937362,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.133333333333333)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.854545454545455)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:25.403010,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.942857142857143)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.854545454545455)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:26.849008,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 5.728571428571429)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.7)","(7.0, 14.5, 9.854545454545455)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:28.177457,"(51.0, 480.0, 336.6666666666667)","(4.8, 7.8, 6.557142857142857)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.2, 5.88)","(7.0, 14.5, 9.854545454545455)","(91.0, 650.0, 398.8888888888889)"
16-12-2022 15:44:29.556583,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.557142857142857)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 8.133333333333333)","(7.0, 14.5, 9.775)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:30.951489,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.557142857142857)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 8.133333333333333)","(7.0, 14.5, 10.55)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:32.321918,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.557142857142857)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 8.133333333333333)","(7.0, 14.5, 10.55)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:35.749251,"(51.0, 460.0, 255.0)","(4.8, 7.8, 5.625)","(6.0, 11.0, 7.4)","(18.0, 50.0, 27.666666666666664)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 8.133333333333333)","(7.0, 14.5, 10.55)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:37.284480,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 6.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:38.631676,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 6.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:40.064230,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 6.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:41.466743,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 6.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:42.827075,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 6.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:44.171885,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 6.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:45.527829,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 6.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:46.894677,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 6.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:48.186981,"(51.0, 460.0, 255.0)","(4.8, 7.8, 6.461538461538462)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 8.6, 5.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:49.591201,"(51.0, 460.0, 255.0)","(4.8, 7.8, 5.427272727272728)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 6.6, 5.9)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:50.967968,"(51.0, 460.0, 255.0)","(4.8, 7.8, 5.9)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 6.6, 6.3999999999999995)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:52.357636,"(51.0, 460.0, 255.0)","(4.8, 7.4, 5.9)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 6.6, 6.3999999999999995)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
16-12-2022 15:44:54.281660,"(51.0, 460.0, 255.0)","(4.8, 7.4, 5.733333333333333)","(6.0, 11.0, 9.4)","(18.0, 50.0, 32.400000000000006)","(2.0, 2.94, 2.6553846153846155)","(4.6, 6.6, 6.3999999999999995)","(7.0, 14.5, 12.575)","(91.0, 650.0, 555.8333333333334)"
