,Al Be Purple,Town Beach,El Caballo,Cherokee Cherry,Curracabundi,Deltora,Gracious Gracie,Crashnbash
40,"[datetime.datetime(2022, 11, 28, 12, 22, 5, 857091), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 857091), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 857091), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 857091), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 857091), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 857091), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 857091), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 22, 5, 857091), 6.0, 8.8]"
41,"[datetime.datetime(2022, 11, 28, 12, 22, 6, 980465), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 6, 980465), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 6, 980465), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 6, 980465), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 6, 980465), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 6, 980465), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 6, 980465), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 6, 980465), 6.0, 8.8]"
42,"[datetime.datetime(2022, 11, 28, 12, 22, 8, 120305), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 120305), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 120305), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 120305), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 120305), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 120305), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 120305), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 8, 120305), 6.0, 8.8]"
43,"[datetime.datetime(2022, 11, 28, 12, 22, 9, 250043), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 250043), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 250043), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 250043), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 250043), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 250043), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 250043), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 9, 250043), 6.0, 8.8]"
44,"[datetime.datetime(2022, 11, 28, 12, 22, 10, 380785), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 380785), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 380785), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 380785), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 380785), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 380785), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 380785), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 10, 380785), 6.0, 8.8]"
45,"[datetime.datetime(2022, 11, 28, 12, 22, 11, 507716), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 507716), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 507716), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 507716), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 507716), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 507716), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 507716), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 11, 507716), 6.0, 8.8]"
46,"[datetime.datetime(2022, 11, 28, 12, 22, 12, 637604), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 637604), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 637604), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 637604), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 637604), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 637604), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 637604), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 12, 637604), 6.0, 8.8]"
47,"[datetime.datetime(2022, 11, 28, 12, 22, 13, 775361), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 775361), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 775361), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 775361), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 775361), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 775361), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 775361), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 13, 775361), 6.0, 8.8]"
48,"[datetime.datetime(2022, 11, 28, 12, 22, 14, 903304), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 903304), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 903304), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 903304), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 903304), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 903304), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 903304), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 14, 903304), 6.0, 8.8]"
49,"[datetime.datetime(2022, 11, 28, 12, 22, 16, 37204), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 37204), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 37204), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 37204), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 37204), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 37204), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 37204), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 16, 37204), 6.0, 8.8]"
50,"[datetime.datetime(2022, 11, 28, 12, 22, 17, 161423), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 161423), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 161423), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 161423), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 161423), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 161423), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 161423), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 17, 161423), 6.0, 8.8]"
51,"[datetime.datetime(2022, 11, 28, 12, 22, 18, 292676), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 292676), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 292676), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 292676), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 292676), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 292676), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 292676), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 18, 292676), 6.0, 8.8]"
52,"[datetime.datetime(2022, 11, 28, 12, 22, 19, 414167), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 414167), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 414167), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 414167), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 414167), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 414167), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 414167), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 19, 414167), 6.0, 8.8]"
53,"[datetime.datetime(2022, 11, 28, 12, 22, 20, 543830), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 543830), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 543830), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 543830), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 543830), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 543830), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 543830), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 20, 543830), 6.0, 8.8]"
54,"[datetime.datetime(2022, 11, 28, 12, 22, 21, 665938), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 665938), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 665938), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 665938), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 665938), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 665938), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 665938), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 21, 665938), 6.0, 8.8]"
55,"[datetime.datetime(2022, 11, 28, 12, 22, 22, 807029), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 807029), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 807029), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 807029), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 807029), 3.6, 4.0]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 807029), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 807029), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 22, 807029), 6.0, 8.8]"
56,"[datetime.datetime(2022, 11, 28, 12, 22, 23, 935159), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 935159), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 935159), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 935159), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 935159), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 935159), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 935159), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 23, 935159), 6.0, 8.8]"
57,"[datetime.datetime(2022, 11, 28, 12, 22, 25, 57211), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 57211), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 57211), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 57211), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 57211), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 57211), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 57211), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 25, 57211), 6.0, 8.8]"
58,"[datetime.datetime(2022, 11, 28, 12, 22, 26, 188680), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 188680), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 188680), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 188680), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 188680), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 188680), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 188680), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 26, 188680), 6.0, 8.8]"
59,"[datetime.datetime(2022, 11, 28, 12, 22, 27, 313666), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 313666), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 313666), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 313666), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 313666), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 313666), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 313666), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 27, 313666), 6.0, 8.8]"
60,"[datetime.datetime(2022, 11, 28, 12, 22, 28, 454345), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 454345), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 454345), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 454345), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 454345), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 454345), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 454345), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 28, 454345), 6.0, 8.8]"
61,"[datetime.datetime(2022, 11, 28, 12, 22, 29, 582311), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 582311), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 582311), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 582311), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 582311), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 582311), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 582311), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 29, 582311), 6.0, 8.8]"
62,"[datetime.datetime(2022, 11, 28, 12, 22, 30, 727530), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 727530), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 727530), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 727530), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 727530), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 727530), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 727530), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 30, 727530), 6.0, 8.8]"
63,"[datetime.datetime(2022, 11, 28, 12, 22, 31, 853468), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 853468), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 853468), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 853468), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 853468), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 853468), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 853468), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 31, 853468), 6.0, 8.8]"
64,"[datetime.datetime(2022, 11, 28, 12, 22, 32, 986273), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 986273), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 986273), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 986273), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 986273), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 986273), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 986273), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 32, 986273), 6.0, 8.8]"
65,"[datetime.datetime(2022, 11, 28, 12, 22, 34, 108793), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 108793), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 108793), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 108793), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 108793), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 108793), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 108793), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 34, 108793), 6.0, 8.8]"
66,"[datetime.datetime(2022, 11, 28, 12, 22, 35, 238180), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 35, 238180), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 35, 238180), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 35, 238180), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 35, 238180), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 35, 238180), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 35, 238180), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 35, 238180), 6.0, 8.8]"
67,"[datetime.datetime(2022, 11, 28, 12, 22, 36, 359816), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 36, 359816), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 36, 359816), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 36, 359816), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 36, 359816), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 36, 359816), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 12, 22, 36, 359816), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 36, 359816), 6.0, 8.8]"
68,"[datetime.datetime(2022, 11, 28, 12, 22, 37, 483733), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 37, 483733), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 37, 483733), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 37, 483733), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 37, 483733), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 37, 483733), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 37, 483733), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 37, 483733), 6.0, 8.8]"
69,"[datetime.datetime(2022, 11, 28, 12, 22, 38, 606770), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 38, 606770), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 38, 606770), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 38, 606770), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 38, 606770), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 38, 606770), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 38, 606770), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 38, 606770), 6.0, 8.8]"
70,"[datetime.datetime(2022, 11, 28, 12, 22, 39, 734896), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 39, 734896), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 39, 734896), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 39, 734896), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 39, 734896), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 39, 734896), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 39, 734896), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 39, 734896), 6.0, 8.8]"
71,"[datetime.datetime(2022, 11, 28, 12, 22, 40, 871922), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 40, 871922), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 40, 871922), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 40, 871922), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 40, 871922), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 40, 871922), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 40, 871922), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 40, 871922), 6.0, 8.8]"
72,"[datetime.datetime(2022, 11, 28, 12, 22, 41, 993549), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 41, 993549), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 41, 993549), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 41, 993549), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 41, 993549), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 41, 993549), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 41, 993549), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 41, 993549), 6.0, 8.8]"
73,"[datetime.datetime(2022, 11, 28, 12, 22, 43, 135395), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 43, 135395), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 43, 135395), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 43, 135395), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 43, 135395), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 43, 135395), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 43, 135395), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 43, 135395), 6.0, 8.8]"
74,"[datetime.datetime(2022, 11, 28, 12, 22, 44, 264494), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 44, 264494), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 44, 264494), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 44, 264494), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 44, 264494), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 44, 264494), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 44, 264494), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 44, 264494), 6.0, 8.8]"
75,"[datetime.datetime(2022, 11, 28, 12, 22, 45, 397242), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 45, 397242), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 45, 397242), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 45, 397242), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 45, 397242), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 45, 397242), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 45, 397242), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 45, 397242), 6.0, 8.8]"
76,"[datetime.datetime(2022, 11, 28, 12, 22, 46, 526140), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 46, 526140), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 46, 526140), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 46, 526140), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 46, 526140), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 46, 526140), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 46, 526140), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 46, 526140), 6.0, 8.8]"
77,"[datetime.datetime(2022, 11, 28, 12, 22, 47, 672204), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 47, 672204), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 47, 672204), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 47, 672204), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 47, 672204), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 47, 672204), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 47, 672204), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 47, 672204), 6.0, 8.8]"
78,"[datetime.datetime(2022, 11, 28, 12, 22, 48, 795503), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 48, 795503), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 48, 795503), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 48, 795503), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 48, 795503), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 48, 795503), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 48, 795503), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 48, 795503), 6.0, 8.8]"
79,"[datetime.datetime(2022, 11, 28, 12, 22, 49, 921094), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 49, 921094), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 49, 921094), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 49, 921094), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 49, 921094), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 49, 921094), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 12, 22, 49, 921094), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 49, 921094), 6.0, 8.8]"
80,"[datetime.datetime(2022, 11, 28, 12, 22, 51, 56144), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 12, 22, 51, 56144), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 12, 22, 51, 56144), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 22, 51, 56144), 2.3, 3.2]","[datetime.datetime(2022, 11, 28, 12, 22, 51, 56144), 3.6, 3.95]","[datetime.datetime(2022, 11, 28, 12, 22, 51, 56144), 18.0, 50.0]","[datetime.datetime(2022, 11, 28, 12, 22, 51, 56144), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 12, 22, 51, 56144), 6.0, 8.8]"
