,Florey Bale,Ivanka Tea,Ten Dollar Slaps,Who Told Mel,Lifes Gal,Our Girls Shout,Dynamo Dash,Zipping Tula
06-01-2023 16:46:08.291057,"(2.0, 2.22, 2.045)","(10.0, 50.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 20.0, 17.72)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:09.512740,"(2.0, 2.22, 2.045)","(10.0, 50.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 20.0, 17.72)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:10.657762,"(2.0, 2.22, 2.045)","(10.0, 50.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 20.0, 14.4)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:11.821067,"(2.0, 2.22, 2.045)","(10.0, 50.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 20.0, 17.759999999999998)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:13.040052,"(2.0, 2.22, 2.045)","(10.0, 50.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 20.0, 17.759999999999998)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:14.210303,"(2.0, 2.22, 2.045)","(10.0, 50.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 20.0, 17.759999999999998)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:15.398500,"(2.0, 2.22, 2.045)","(10.0, 50.0, 22.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 20.0, 11.533333333333333)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:16.492775,"(2.0, 2.22, 2.045)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 17.0, 11.533333333333333)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:17.681608,"(2.0, 2.22, 2.045)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 17.0, 11.533333333333333)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:18.947048,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 17.0, 11.533333333333333)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:20.194722,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 17.0, 11.533333333333333)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:21.411863,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 17.0, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:22.534308,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:23.667634,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:24.908796,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:26.136321,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:27.362293,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:28.561226,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:29.793608,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:31.048259,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:32.215558,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:33.353961,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:34.553212,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:35.795448,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:37.028181,"(2.0, 2.2, 2.06)","(10.0, 50.0, 18.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:38.153123,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:39.324143,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 11.366666666666667)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:40.431260,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 13.1)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:41.546529,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 12.25)","(8.0, 22.0, 16.5)"
06-01-2023 16:46:42.716298,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 17.0)"
06-01-2023 16:46:43.890310,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 17.0)"
06-01-2023 16:46:45.170446,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 17.0)"
06-01-2023 16:46:46.437155,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 13.028571428571428)","(8.0, 22.0, 17.0)"
06-01-2023 16:46:47.566892,"(2.0, 2.2, 2.06)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 13.028571428571428)","(8.0, 22.0, 17.0)"
06-01-2023 16:46:48.711019,"(2.0, 2.18, 2.04)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 13.028571428571428)","(8.0, 22.0, 17.0)"
06-01-2023 16:46:49.853824,"(2.0, 2.18, 2.04)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 17.0)"
06-01-2023 16:46:51.123344,"(2.0, 2.18, 2.04)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 16.333333333333336)"
06-01-2023 16:46:52.336245,"(2.0, 2.16, 2.051111111111111)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.75)"
06-01-2023 16:46:53.462088,"(2.0, 2.16, 2.051111111111111)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.75)"
06-01-2023 16:46:54.581534,"(2.0, 2.16, 2.051111111111111)","(10.0, 50.0, 29.30952380952381)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.75)"
06-01-2023 16:46:55.845639,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 31.863636363636363)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.75)"
06-01-2023 16:46:57.061798,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 31.863636363636363)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.75)"
06-01-2023 16:46:58.270379,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 31.863636363636363)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.5)"
06-01-2023 16:46:59.480407,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 26.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 17.0)"
06-01-2023 16:47:00.680756,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 26.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 12.857142857142858)"
06-01-2023 16:47:01.864226,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 26.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 56.875)","(8.0, 16.5, 10.425)","(8.0, 22.0, 12.857142857142858)"
06-01-2023 16:47:03.007172,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 26.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 17.9)","(21.0, 110.0, 61.42857142857143)","(8.0, 16.5, 10.425)","(8.0, 22.0, 12.857142857142858)"
06-01-2023 16:47:04.189880,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 30.785714285714285)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 13.692307692307693)","(21.0, 110.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.5)"
06-01-2023 16:47:05.445827,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 30.785714285714285)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 26.0, 22.857142857142858)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.6)"
06-01-2023 16:47:06.720545,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 21.25)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 12.836363636363636)"
06-01-2023 16:47:07.919032,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 21.25)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.6)"
06-01-2023 16:47:09.000756,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.6)"
06-01-2023 16:47:10.139226,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.6)"
06-01-2023 16:47:11.363818,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.6)"
06-01-2023 16:47:12.632115,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.6)"
06-01-2023 16:47:13.849298,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.6)"
06-01-2023 16:47:15.081155,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:16.252837,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:17.473491,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.188888888888889)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:18.645894,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.390909090909091)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:19.805676,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.390909090909091)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:21.013763,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 32.269230769230774)","(4.8, 7.8, 6.390909090909091)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:22.274335,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 28.5)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:23.557057,"(2.0, 2.16, 2.051111111111111)","(10.0, 34.0, 28.625)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:24.722782,"(2.0, 2.14, 2.0341176470588236)","(10.0, 34.0, 28.625)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:25.880475,"(2.0, 2.14, 2.0341176470588236)","(10.0, 34.0, 28.625)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 15.280000000000001)"
06-01-2023 16:47:27.033234,"(2.0, 2.12, 2.042222222222222)","(10.0, 34.0, 28.625)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 14.96)"
06-01-2023 16:47:28.512681,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 20.333333333333332)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 14.96)"
06-01-2023 16:47:29.899510,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 20.333333333333332)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 10.425)","(8.0, 22.0, 14.96)"
06-01-2023 16:47:31.275289,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 20.333333333333332)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 12.55)","(8.0, 22.0, 14.96)"
06-01-2023 16:47:32.656779,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 20.333333333333332)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 13.866666666666667)","(8.0, 22.0, 14.96)"
06-01-2023 16:47:34.062420,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 20.333333333333332)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 13.866666666666667)","(8.0, 22.0, 14.96)"
06-01-2023 16:47:35.402160,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 20.333333333333332)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 75.33333333333334)","(8.0, 16.5, 12.55)","(8.0, 22.0, 14.96)"
06-01-2023 16:47:36.642200,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 20.333333333333332)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 91.77777777777777)","(8.0, 16.5, 10.425)","(8.0, 22.0, 14.746666666666666)"
06-01-2023 16:47:38.025184,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 20.333333333333332)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.753846153846155)"
06-01-2023 16:47:39.381585,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 28.0)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.753846153846155)"
06-01-2023 16:47:40.651758,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 22.57142857142857)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 21.92)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.2)"
06-01-2023 16:47:41.987924,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 22.857142857142858)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 21.92)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.876923076923077)"
06-01-2023 16:47:43.455796,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 22.857142857142858)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 21.92)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 13.876923076923077)"
06-01-2023 16:47:44.819757,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 22.857142857142858)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 21.92)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 16.72)"
06-01-2023 16:47:45.999412,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 28.333333333333336)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 10.444444444444445)"
06-01-2023 16:47:47.259351,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 28.333333333333336)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 10.444444444444445)"
06-01-2023 16:47:48.491695,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 28.333333333333336)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 10.444444444444445)"
06-01-2023 16:47:49.709385,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 28.333333333333336)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 10.444444444444445)"
06-01-2023 16:47:50.850661,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 28.333333333333336)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 10.444444444444445)"
06-01-2023 16:47:52.088760,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 28.333333333333336)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 10.444444444444445)"
06-01-2023 16:47:53.607933,"(2.0, 2.12, 2.042222222222222)","(10.0, 36.0, 28.333333333333336)","(4.8, 7.8, 6.3)","(10.0, 19.5, 18.37777777777778)","(10.0, 25.0, 17.3)","(21.0, 100.0, 81.75)","(8.0, 16.5, 10.425)","(8.0, 22.0, 10.444444444444445)"
