,Under Study,Jackey Moon,Ambrose Bale,Yasmin Belle,Mepunga Web,Georges Fancy,Catch Me Nero,Ravers Army
09-01-2023 17:17:36.251596,"(16.0, 44.0, 26.8125)","(51.0, 550.0, 131.66666666666669)","(41.0, 270.0, 102.85714285714286)","(8.0, 15.0, 12.82857142857143)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:37.495594,"(16.0, 44.0, 26.8125)","(51.0, 550.0, 131.66666666666669)","(41.0, 270.0, 102.85714285714286)","(8.0, 15.0, 12.82857142857143)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:38.760675,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 270.0, 102.85714285714286)","(8.0, 15.0, 12.82857142857143)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:40.023243,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 270.0, 102.85714285714286)","(8.0, 15.0, 12.82857142857143)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:41.288335,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 270.0, 110.66666666666667)","(8.0, 15.0, 13.1)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:42.492551,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 13.1)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:43.841690,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:45.210634,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:46.750895,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.5, 12.866666666666667)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:48.159504,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:49.497561,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.652380952380952)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:51.112238,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.824999999999999)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:52.531008,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.824999999999999)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:54.034456,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.824999999999999)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.6266666666666665)"
09-01-2023 17:17:55.292363,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.824999999999999)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.8129577464788733)"
09-01-2023 17:17:56.536249,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.8129577464788733)"
09-01-2023 17:17:57.830848,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.706666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.8129577464788733)"
09-01-2023 17:17:59.126340,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.6, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.8129577464788733)"
09-01-2023 17:18:00.473928,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.8129577464788733)"
09-01-2023 17:18:01.769846,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.8129577464788733)"
09-01-2023 17:18:03.223839,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.84, 2.701904761904762)"
09-01-2023 17:18:04.558760,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 4.977777777777778)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.82, 2.701904761904762)"
09-01-2023 17:18:05.940850,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 4.977777777777778)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.82, 2.701904761904762)"
09-01-2023 17:18:07.351096,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 4.977777777777778)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.82, 2.701904761904762)"
09-01-2023 17:18:08.565505,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 4.977777777777778)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.82, 2.701904761904762)"
09-01-2023 17:18:09.744989,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 4.977777777777778)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.82, 2.7666666666666666)"
09-01-2023 17:18:10.996619,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.866666666666667)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 4.977777777777778)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:12.206894,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.5, 12.866666666666667)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 4.977777777777778)","(4.8, 8.6, 5.117857142857143)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:13.417013,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.5, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.6, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:14.564236,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:15.733710,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 110.66666666666667)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:16.862967,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:17.969881,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:19.076614,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:20.228296,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.046153846153846)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:21.335551,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.741176470588235)","(4.8, 8.4, 5.868421052631579)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:22.476774,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.741176470588235)","(4.8, 8.4, 5.868421052631579)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:23.506162,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 5.868421052631579)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:24.607508,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.746666666666667)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 5.868421052631579)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:25.638521,"(16.0, 48.0, 30.5)","(51.0, 550.0, 131.66666666666669)","(41.0, 260.0, 133.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 8.2, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 5.868421052631579)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:26.769470,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 5.868421052631579)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:27.828608,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:28.970745,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:30.110845,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:31.233264,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:32.567073,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:33.650156,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:34.715208,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:35.954145,"(16.0, 48.0, 30.5)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7666666666666666)"
09-01-2023 17:18:37.011041,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 103.77777777777777)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7104)"
09-01-2023 17:18:38.119559,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 148.4)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7104)"
09-01-2023 17:18:39.197734,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 148.4)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.7104)"
09-01-2023 17:18:40.362407,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 148.4)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:41.428577,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 148.4)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:42.517416,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 148.4)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:43.560260,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 148.4)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:44.645106,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 148.4)","(41.0, 240.0, 124.57142857142857)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:45.757067,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 148.4)","(41.0, 240.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 4.72)","(5.0, 8.0, 5.675000000000001)","(4.8, 8.4, 6.718181818181819)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:46.777266,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.368421052631579)","(5.0, 8.0, 5.6)","(4.8, 8.4, 6.15)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:47.774841,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.368421052631579)","(5.0, 8.0, 5.6)","(4.8, 8.4, 6.15)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:48.891130,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.311111111111111)","(5.0, 8.0, 5.824999999999999)","(4.8, 8.4, 6.455555555555556)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:49.867848,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.164705882352941)","(5.0, 8.0, 5.76)","(4.8, 8.4, 6.455555555555556)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:50.895054,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.247058823529412)","(5.0, 8.0, 5.76)","(4.8, 8.4, 6.275)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:51.874016,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.247058823529412)","(5.0, 8.0, 5.741176470588235)","(4.8, 8.4, 6.275)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:52.931000,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.221052631578948)","(5.0, 8.0, 5.5200000000000005)","(4.8, 8.4, 6.550000000000001)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:53.897995,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.221052631578948)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.550000000000001)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:54.927182,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.221052631578948)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.550000000000001)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:56.026112,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 160.83333333333331)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.247058823529412)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.2125)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:57.089993,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.221052631578948)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.2125)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:58.245426,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.221052631578948)","(5.0, 8.0, 5.5200000000000005)","(4.8, 8.4, 6.2125)","(2.3, 2.8, 2.4)"
09-01-2023 17:18:59.279698,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.08235294117647)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.2125)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:00.481837,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.08235294117647)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.550000000000001)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:01.661611,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.08235294117647)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.4)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:02.820893,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.221052631578948)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.4)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:03.960587,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 191.42857142857142)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.311111111111111)","(5.0, 8.0, 5.9)","(4.8, 8.4, 6.2125)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:05.116618,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 137.5)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.247058823529412)","(5.0, 8.0, 5.84)","(4.8, 8.4, 6.550000000000001)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:06.254042,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 137.5)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.247058823529412)","(5.0, 8.0, 5.84)","(4.8, 8.4, 6.4)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:07.697201,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 137.5)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 12.533333333333333)","(4.2, 7.8, 5.221052631578948)","(5.0, 8.0, 5.84)","(4.8, 8.4, 6.2125)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:08.771426,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 137.5)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 10.2)","(4.2, 7.8, 5.155555555555556)","(5.0, 8.0, 5.75)","(4.8, 8.4, 6.2125)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:10.091410,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 137.5)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 10.2)","(4.2, 7.8, 5.08235294117647)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.550000000000001)","(2.3, 2.8, 2.4)"
09-01-2023 17:19:11.453968,"(16.0, 44.0, 28.72222222222222)","(51.0, 550.0, 137.5)","(41.0, 250.0, 97.14285714285714)","(8.0, 15.0, 10.2)","(4.2, 7.8, 5.08235294117647)","(5.0, 8.0, 5.68)","(4.8, 8.4, 6.550000000000001)","(2.3, 2.8, 2.4)"
