,Jessore,Under Study,Velocity Zaylia,On The Tequila,Cyclone Jane,Jax Bale
04-01-2023 14:15:29.360932,"(2.5, 3.9, 3.5165217391304346)","(16.0, 32.0, 22.571428571428573)","(5.0, 5.5, 5.466666666666667)","(3.9, 5.1, 4.3999999999999995)","(9.0, 14.0, 10.200000000000001)","(4.4, 5.6, 5.304347826086956)"
04-01-2023 14:15:30.274775,"(2.5, 3.9, 3.321428571428571)","(16.0, 32.0, 24.08)","(5.0, 5.5, 5.466666666666667)","(3.9, 5.1, 4.3999999999999995)","(9.0, 13.0, 10.200000000000001)","(4.4, 5.5, 5.304347826086956)"
04-01-2023 14:15:31.285348,"(2.5, 3.9, 3.321428571428571)","(16.0, 32.0, 22.571428571428573)","(5.0, 5.5, 5.466666666666667)","(3.9, 4.9, 4.375)","(9.0, 14.0, 10.010000000000002)","(4.4, 5.5, 5.304347826086956)"
04-01-2023 14:15:32.228789,"(2.5, 3.9, 3.282857142857143)","(16.0, 32.0, 22.571428571428573)","(5.0, 6.8, 6.1466666666666665)","(3.9, 4.9, 4.375)","(9.0, 14.0, 10.010000000000002)","(4.4, 5.5, 5.304347826086956)"
04-01-2023 14:15:33.125673,"(2.5, 3.9, 3.282857142857143)","(16.0, 32.0, 22.571428571428573)","(5.0, 6.8, 6.1466666666666665)","(3.9, 4.9, 4.375)","(9.0, 14.0, 10.010000000000002)","(4.4, 5.5, 5.304347826086956)"
04-01-2023 14:15:34.149954,"(2.5, 3.9, 3.282857142857143)","(16.0, 32.0, 20.63157894736842)","(5.0, 6.8, 6.483870967741936)","(3.9, 4.9, 4.375)","(9.0, 14.0, 10.010000000000002)","(4.4, 5.5, 5.304347826086956)"
04-01-2023 14:15:35.228234,"(2.5, 3.9, 3.282857142857143)","(16.0, 32.0, 20.63157894736842)","(5.0, 6.8, 5.89)","(3.9, 4.9, 4.3999999999999995)","(9.0, 14.0, 10.010000000000002)","(4.4, 5.5, 5.304347826086956)"
04-01-2023 14:15:36.277912,"(2.5, 3.85, 3.2076470588235293)","(16.0, 32.0, 20.63157894736842)","(5.0, 6.8, 5.89)","(3.9, 5.1, 4.3999999999999995)","(9.0, 14.0, 10.010000000000002)","(4.4, 5.5, 4.991304347826087)"
04-01-2023 14:15:37.242429,"(2.5, 3.85, 3.1388235294117646)","(16.0, 32.0, 20.63157894736842)","(5.0, 6.8, 6.373913043478261)","(3.9, 5.1, 4.3999999999999995)","(9.0, 14.0, 10.010000000000002)","(4.4, 5.6, 5.22608695652174)"
04-01-2023 14:15:38.108869,"(2.5, 3.85, 3.207222222222222)","(16.0, 32.0, 20.63157894736842)","(5.0, 6.8, 6.373913043478261)","(3.9, 5.1, 4.3999999999999995)","(9.0, 14.0, 10.010000000000002)","(4.4, 5.4, 5.22608695652174)"
04-01-2023 14:15:39.042558,"(2.5, 3.8, 3.3626666666666667)","(16.0, 32.0, 20.63157894736842)","(5.0, 6.6, 6.314285714285714)","(3.9, 5.1, 4.3999999999999995)","(9.0, 14.0, 10.416666666666668)","(4.4, 5.4, 5.22608695652174)"
04-01-2023 14:15:40.100840,"(2.5, 3.8, 3.2988888888888885)","(16.0, 32.0, 20.63157894736842)","(5.0, 6.6, 6.314285714285714)","(3.9, 5.1, 4.726666666666667)","(9.0, 13.5, 10.416666666666668)","(4.4, 5.4, 5.22608695652174)"
04-01-2023 14:15:41.055943,"(2.5, 3.8, 3.2988888888888885)","(16.0, 30.0, 23.333333333333332)","(5.0, 6.6, 6.314285714285714)","(3.9, 5.1, 4.726666666666667)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.4, 5.22608695652174)"
04-01-2023 14:15:41.998703,"(2.5, 3.8, 3.055813953488372)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.314285714285714)","(3.9, 5.1, 4.726666666666667)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.4, 5.22608695652174)"
04-01-2023 14:15:42.953265,"(2.5, 3.8, 3.055813953488372)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.314285714285714)","(3.9, 5.1, 4.726666666666667)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.4, 4.991304347826087)"
04-01-2023 14:15:43.863524,"(2.5, 3.8, 3.055813953488372)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.314285714285714)","(3.9, 5.1, 4.726666666666667)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.6, 4.8)"
04-01-2023 14:15:44.775440,"(2.5, 3.75, 3.2558823529411764)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.314285714285714)","(3.9, 5.1, 4.726666666666667)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.3, 4.8)"
04-01-2023 14:15:45.715669,"(2.5, 3.75, 3.2558823529411764)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.8, 6.7176470588235295)","(3.9, 5.1, 4.66)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.3, 4.8)"
04-01-2023 14:15:46.663718,"(2.5, 3.75, 3.2558823529411764)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.4, 6.161904761904762)","(3.9, 5.2, 4.66)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.3, 4.8)"
04-01-2023 14:15:47.715998,"(2.5, 3.75, 3.1313953488372093)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.4, 5.9)","(3.9, 5.2, 4.4799999999999995)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.3, 4.8)"
04-01-2023 14:15:48.636288,"(2.5, 3.7, 3.282142857142857)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.4, 5.9)","(3.9, 5.2, 4.4799999999999995)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.3, 4.8)"
04-01-2023 14:15:49.600902,"(2.5, 3.7, 3.282142857142857)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.4, 5.9)","(3.9, 5.2, 4.4799999999999995)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.3, 4.8)"
04-01-2023 14:15:50.566301,"(2.5, 3.7, 3.282142857142857)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.4, 5.9)","(3.9, 5.1, 4.5)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.3, 4.8)"
04-01-2023 14:15:51.538753,"(2.5, 3.7, 3.3142857142857145)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.4, 5.9)","(3.9, 5.1, 4.788461538461538)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.4, 4.816666666666666)"
04-01-2023 14:15:52.533402,"(2.5, 3.65, 3.261764705882353)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.4, 5.9)","(3.9, 5.1, 4.788461538461538)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.4, 4.816666666666666)"
04-01-2023 14:15:53.384765,"(2.5, 3.65, 3.2527777777777778)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.2, 5.910526315789474)","(3.9, 5.1, 4.788461538461538)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.4, 4.816666666666666)"
04-01-2023 14:15:54.337381,"(2.5, 3.65, 3.2527777777777778)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.2, 5.910526315789474)","(3.9, 5.1, 4.957894736842105)","(9.0, 13.5, 9.942307692307693)","(4.4, 5.4, 4.816666666666666)"
04-01-2023 14:15:55.414162,"(2.5, 3.65, 3.2527777777777778)","(16.0, 30.0, 20.76923076923077)","(5.0, 6.2, 5.910526315789474)","(3.9, 5.1, 4.957894736842105)","(9.0, 13.5, 10.200000000000001)","(4.4, 5.4, 4.816666666666666)"
04-01-2023 14:15:56.476380,"(2.5, 3.65, 3.2527777777777778)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.2, 5.910526315789474)","(3.9, 5.1, 4.6764705882352935)","(9.0, 13.0, 10.200000000000001)","(4.4, 5.4, 4.816666666666666)"
04-01-2023 14:15:57.428848,"(2.5, 3.65, 3.2527777777777778)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.2, 5.366666666666667)","(3.9, 5.1, 4.6764705882352935)","(9.0, 13.0, 10.200000000000001)","(4.4, 5.4, 4.8)"
04-01-2023 14:15:58.283247,"(2.5, 3.65, 3.2888888888888888)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.2, 5.366666666666667)","(3.9, 5.1, 4.699999999999999)","(9.0, 13.0, 10.200000000000001)","(4.4, 5.3, 4.8)"
04-01-2023 14:15:59.260534,"(2.5, 3.65, 3.2888888888888888)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.2, 5.7)","(3.9, 5.1, 4.946808510638298)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:00.175173,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.946808510638298)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:01.131885,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.946808510638298)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:02.094469,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.9559999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:03.046388,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.9559999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:04.065866,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.61)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.966666666666667)"
04-01-2023 14:16:05.006779,"(2.5, 3.65, 3.3499999999999996)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.61)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.5, 4.783333333333333)"
04-01-2023 14:16:05.870341,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.76923076923077)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.61)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:06.863908,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.666666666666668)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.673913043478261)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:07.850423,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.666666666666668)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.673913043478261)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:08.723355,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.666666666666668)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.673913043478261)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:09.765203,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 20.666666666666668)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:10.749173,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 23.80952380952381)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:11.800119,"(2.5, 3.65, 3.5666666666666664)","(15.0, 30.0, 23.80952380952381)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.8)"
04-01-2023 14:16:12.861931,"(2.5, 3.65, 3.325)","(15.0, 30.0, 22.77777777777778)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:13.762469,"(2.5, 3.65, 3.325)","(15.0, 30.0, 22.77777777777778)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:14.667872,"(2.5, 3.65, 3.325)","(15.0, 30.0, 22.77777777777778)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:15.712664,"(2.5, 3.65, 3.325)","(15.0, 30.0, 22.77777777777778)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:16.759100,"(2.5, 3.65, 3.325)","(15.0, 30.0, 22.352941176470587)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:17.824905,"(2.5, 3.65, 3.325)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:18.825093,"(2.5, 3.65, 3.325)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.3, 4.783333333333333)"
04-01-2023 14:16:19.732832,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:20.657932,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8999999999999995)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:21.623217,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.956818181818182)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:22.474559,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.956818181818182)","(9.0, 13.0, 9.923076923076923)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:23.391301,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.956818181818182)","(9.0, 12.5, 10.137500000000001)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:24.355361,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.956818181818182)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:25.354950,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.956818181818182)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.2, 4.736363636363636)"
04-01-2023 14:16:26.258796,"(2.5, 3.6, 3.085714285714286)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.956818181818182)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.5, 4.8)"
04-01-2023 14:16:27.245043,"(2.5, 3.6, 3.2823529411764705)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.684615384615385)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:28.260240,"(2.5, 3.6, 3.2823529411764705)","(15.0, 30.0, 24.15)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8652173913043475)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:29.247534,"(2.5, 3.6, 3.2823529411764705)","(15.0, 30.0, 24.15)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.8652173913043475)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:30.126284,"(2.5, 3.6, 3.2823529411764705)","(15.0, 30.0, 24.15)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:31.051390,"(2.5, 3.6, 3.2823529411764705)","(15.0, 30.0, 24.15)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.3, 4.8)"
04-01-2023 14:16:32.123515,"(2.5, 3.6, 3.2823529411764705)","(15.0, 30.0, 22.6875)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.3, 4.736363636363636)"
04-01-2023 14:16:33.236152,"(2.5, 3.6, 3.085714285714286)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.5, 4.783333333333333)"
04-01-2023 14:16:34.232798,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:35.148490,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:36.089159,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.912500000000001)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:37.004656,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:37.886100,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:38.814732,"(2.5, 3.6, 3.2470588235294118)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 4.985106382978723)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.2, 4.783333333333333)"
04-01-2023 14:16:39.762092,"(2.5, 3.6, 3.085714285714286)","(15.0, 30.0, 20.714285714285715)","(5.0, 6.6, 6.32)","(3.9, 5.1, 5.042857142857143)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.2, 5.027272727272727)"
04-01-2023 14:16:40.728634,"(2.5, 3.6, 3.2823529411764705)","(15.0, 29.0, 22.25)","(5.0, 6.6, 6.425)","(3.9, 5.1, 4.8999999999999995)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.3, 5.027272727272727)"
04-01-2023 14:16:41.669557,"(2.5, 3.6, 3.2823529411764705)","(15.0, 29.0, 22.25)","(5.0, 6.6, 6.4624999999999995)","(3.9, 5.1, 4.8999999999999995)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.3, 4.94)"
04-01-2023 14:16:42.540762,"(2.5, 3.6, 3.2625)","(15.0, 29.0, 22.25)","(5.0, 6.6, 5.8533333333333335)","(3.9, 5.1, 4.957142857142856)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.3, 4.94)"
04-01-2023 14:16:43.505157,"(2.5, 3.6, 3.2625)","(15.0, 28.0, 22.666666666666668)","(5.0, 6.6, 6.07037037037037)","(3.9, 5.1, 4.9)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.3, 4.94)"
04-01-2023 14:16:44.499873,"(2.5, 3.6, 3.2625)","(15.0, 28.0, 22.666666666666668)","(5.0, 6.6, 6.07037037037037)","(3.9, 5.1, 4.954545454545454)","(9.0, 12.5, 9.958823529411765)","(4.4, 5.3, 4.82)"
04-01-2023 14:16:45.457122,"(2.5, 3.6, 3.2625)","(15.0, 28.0, 20.571428571428573)","(5.0, 6.6, 6.07037037037037)","(3.9, 5.1, 4.954545454545454)","(9.0, 12.5, 9.96875)","(4.4, 5.3, 4.82)"
04-01-2023 14:16:46.367403,"(2.5, 3.6, 3.2625)","(15.0, 28.0, 20.571428571428573)","(5.0, 6.6, 5.919047619047619)","(3.9, 5.1, 4.954545454545454)","(9.0, 12.5, 9.935)","(4.4, 5.3, 4.972727272727273)"
04-01-2023 14:16:47.344351,"(2.5, 3.6, 3.2470588235294118)","(15.0, 27.0, 24.375)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 4.985714285714286)","(9.0, 12.5, 9.935)","(4.4, 5.2, 4.9)"
04-01-2023 14:16:48.391723,"(2.5, 3.6, 3.2470588235294118)","(15.0, 27.0, 21.75)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 4.966666666666667)","(9.0, 12.5, 9.935)","(4.4, 5.2, 4.9)"
04-01-2023 14:16:49.441569,"(2.5, 3.6, 3.2470588235294118)","(15.0, 27.0, 21.75)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 4.966666666666667)","(9.0, 12.5, 9.935)","(4.4, 5.2, 4.9)"
04-01-2023 14:16:50.363478,"(2.5, 3.6, 3.2470588235294118)","(15.0, 27.0, 21.75)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 4.966666666666667)","(9.0, 12.5, 9.935)","(4.4, 5.2, 4.807142857142857)"
04-01-2023 14:16:51.269717,"(2.5, 3.6, 3.2470588235294118)","(15.0, 27.0, 21.75)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 5.05)","(9.0, 12.5, 9.96875)","(4.4, 5.2, 4.807142857142857)"
04-01-2023 14:16:52.291206,"(2.5, 3.6, 3.2470588235294118)","(15.0, 27.0, 21.75)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 5.05)","(9.0, 12.5, 9.96875)","(4.4, 5.2, 4.807142857142857)"
04-01-2023 14:16:53.265672,"(2.5, 3.6, 3.2470588235294118)","(15.0, 27.0, 21.75)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 5.05)","(9.0, 12.5, 9.96875)","(4.4, 5.2, 4.918181818181818)"
04-01-2023 14:16:54.236401,"(2.5, 3.6, 3.2823529411764705)","(15.0, 27.0, 21.75)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 5.05)","(9.0, 12.5, 9.935)","(4.4, 5.1, 4.86)"
04-01-2023 14:16:55.140279,"(2.5, 3.6, 3.2823529411764705)","(15.0, 27.0, 21.75)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 5.042857142857143)","(9.0, 12.5, 9.935)","(4.4, 5.1, 4.86)"
04-01-2023 14:16:56.070298,"(2.5, 3.6, 3.2823529411764705)","(15.0, 26.0, 24.285714285714285)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 5.042857142857143)","(9.0, 12.5, 9.935)","(4.4, 5.1, 4.796)"
04-01-2023 14:16:57.003878,"(2.5, 3.6, 3.2823529411764705)","(15.0, 26.0, 22.18181818181818)","(5.0, 6.6, 5.7875)","(3.9, 5.1, 5.042857142857143)","(9.0, 12.5, 9.935)","(4.4, 5.1, 4.8090909090909095)"
04-01-2023 14:16:57.938291,"(2.6, 3.6, 3.2823529411764705)","(15.0, 26.0, 22.0)","(4.8, 6.6, 5.7875)","(3.9, 5.1, 5.042857142857143)","(9.0, 12.5, 9.935)","(4.4, 5.1, 4.8090909090909095)"
04-01-2023 14:16:58.886428,"(2.6, 3.6, 3.2823529411764705)","(15.0, 26.0, 22.842105263157894)","(4.8, 6.6, 5.7875)","(3.9, 5.1, 5.042857142857143)","(9.0, 12.5, 9.935)","(4.4, 5.1, 4.796)"
04-01-2023 14:16:59.811894,"(2.6, 3.6, 3.2823529411764705)","(15.0, 26.0, 22.0)","(4.8, 6.6, 5.7875)","(3.9, 5.1, 5.042857142857143)","(9.0, 12.5, 9.935)","(4.4, 5.1, 4.82)"
04-01-2023 14:17:00.714580,"(2.6, 3.6, 3.066666666666667)","(15.0, 26.0, 22.0)","(4.8, 6.6, 5.7875)","(3.9, 5.1, 5.042857142857143)","(9.0, 12.5, 10.833333333333334)","(4.4, 5.1, 4.85)"
04-01-2023 14:17:01.582580,"(2.6, 3.6, 3.206382978723404)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.2, 5.825)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 10.833333333333334)","(4.4, 5.0, 4.85)"
04-01-2023 14:17:02.514762,"(2.6, 3.6, 3.1595238095238094)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.6, 5.933333333333333)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 11.38888888888889)","(4.4, 5.0, 4.875)"
04-01-2023 14:17:03.495965,"(2.6, 3.55, 3.2875)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.6, 5.933333333333333)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 11.38888888888889)","(4.4, 5.0, 4.85)"
04-01-2023 14:17:04.537906,"(2.6, 3.55, 3.218421052631579)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.6, 5.933333333333333)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 11.38888888888889)","(4.4, 5.0, 4.766666666666667)"
04-01-2023 14:17:05.507020,"(2.6, 3.55, 3.3327586206896553)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.6, 5.933333333333333)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 11.38888888888889)","(4.4, 5.0, 4.872727272727273)"
04-01-2023 14:17:06.377182,"(2.6, 3.65, 3.5852941176470585)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.6, 5.933333333333333)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 11.38888888888889)","(4.4, 5.0, 4.872727272727273)"
04-01-2023 14:17:07.274398,"(2.6, 3.65, 3.5852941176470585)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.6, 5.933333333333333)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 11.7)","(4.4, 5.0, 4.825)"
04-01-2023 14:17:08.166620,"(2.6, 3.65, 3.5666666666666664)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.6, 5.933333333333333)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 11.7)","(4.4, 4.9, 4.804545454545455)"
04-01-2023 14:17:09.078571,"(2.6, 3.65, 3.507142857142857)","(15.0, 26.0, 22.666666666666668)","(4.8, 6.6, 5.933333333333333)","(3.9, 5.1, 5.015151515151515)","(9.0, 12.5, 11.7)","(4.4, 4.9, 4.804545454545455)"
