,Whiskey Chaser,Call Me Jim,Deadly Ambition,Jills A Star,Kelseys Girl,Blue Scotch Boy,Brooklyn Star,Smug Doug
04-01-2023 13:45:40.228385,"(3.2, 4.8, 4.033333333333333)","(21.0, 50.0, 40.4)","(26.0, 220.0, 100.0)","(18.0, 23.0, 21.5)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.7, 2.5375)","(5.0, 6.4, 5.88)","(10.0, 20.0, 18.5)"
04-01-2023 13:45:41.312847,"(3.2, 4.8, 4.033333333333333)","(21.0, 50.0, 40.4)","(26.0, 220.0, 100.0)","(18.0, 23.0, 21.5)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.7, 2.584)","(5.0, 6.4, 5.88)","(10.0, 20.0, 18.5)"
04-01-2023 13:45:42.345625,"(3.2, 4.8, 4.033333333333333)","(21.0, 50.0, 40.4)","(26.0, 220.0, 100.0)","(18.0, 23.0, 21.5)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.584)","(5.0, 6.4, 5.347058823529411)","(10.0, 20.0, 19.18181818181818)"
04-01-2023 13:45:43.421229,"(3.2, 4.8, 4.033333333333333)","(21.0, 50.0, 40.4)","(26.0, 220.0, 100.0)","(18.0, 23.0, 21.5)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.584)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 18.53846153846154)"
04-01-2023 13:45:44.476318,"(3.2, 4.8, 4.033333333333333)","(21.0, 50.0, 37.25)","(26.0, 220.0, 100.0)","(18.0, 23.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.584)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.53846153846154)"
04-01-2023 13:45:45.619876,"(3.2, 4.8, 4.033333333333333)","(21.0, 50.0, 37.25)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.53846153846154)"
04-01-2023 13:45:46.962626,"(3.2, 4.8, 4.033333333333333)","(21.0, 50.0, 43.2)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.53846153846154)"
04-01-2023 13:45:48.199079,"(3.2, 4.8, 4.033333333333333)","(21.0, 48.0, 40.61538461538461)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.53846153846154)"
04-01-2023 13:45:49.376956,"(3.2, 4.8, 4.033333333333333)","(21.0, 48.0, 40.61538461538461)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 21.0)"
04-01-2023 13:45:50.544174,"(3.2, 4.8, 4.033333333333333)","(21.0, 48.0, 39.0)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 22.0, 19.46153846153846)"
04-01-2023 13:45:51.784420,"(3.2, 4.8, 4.033333333333333)","(21.0, 48.0, 39.0)","(26.0, 220.0, 101.875)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 18.77777777777778)"
04-01-2023 13:45:53.153415,"(3.2, 4.8, 4.033333333333333)","(21.0, 48.0, 39.0)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 18.77777777777778)"
04-01-2023 13:45:54.421516,"(3.2, 4.8, 4.033333333333333)","(21.0, 48.0, 39.0)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 18.77777777777778)"
04-01-2023 13:45:55.645401,"(3.2, 4.8, 4.033333333333333)","(21.0, 48.0, 39.0)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5876923076923077)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 18.77777777777778)"
04-01-2023 13:45:56.748695,"(3.2, 4.8, 4.033333333333333)","(21.0, 48.0, 39.0)","(26.0, 220.0, 100.0)","(18.0, 24.0, 20.666666666666668)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.68, 2.5535483870967743)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 18.846153846153847)"
04-01-2023 13:45:57.833301,"(3.2, 4.8, 3.9375)","(21.0, 48.0, 39.0)","(26.0, 220.0, 100.0)","(18.0, 24.0, 21.05263157894737)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.66, 2.6282352941176472)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 18.846153846153847)"
04-01-2023 13:45:58.977428,"(3.2, 4.8, 3.9375)","(21.0, 48.0, 39.0)","(26.0, 220.0, 100.0)","(18.0, 24.0, 21.05263157894737)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.64, 2.5525)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 18.846153846153847)"
04-01-2023 13:46:00.136322,"(3.2, 4.8, 3.9375)","(21.0, 48.0, 39.0)","(26.0, 220.0, 100.0)","(18.0, 24.0, 21.05263157894737)","(5.5, 24.0, 20.88888888888889)","(2.6, 2.64, 2.525714285714286)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 18.5)"
04-01-2023 13:46:01.279350,"(3.2, 4.8, 3.7266666666666666)","(21.0, 48.0, 39.0)","(26.0, 220.0, 174.7826086956522)","(18.0, 24.0, 20.833333333333332)","(5.5, 24.0, 22.25)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.2749999999999995)","(10.0, 20.0, 18.857142857142858)"
04-01-2023 13:46:02.418368,"(3.2, 4.8, 3.845744680851064)","(21.0, 48.0, 39.0)","(26.0, 220.0, 174.7826086956522)","(18.0, 24.0, 21.05263157894737)","(6.0, 24.0, 20.88888888888889)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.2749999999999995)","(10.0, 20.0, 18.857142857142858)"
04-01-2023 13:46:03.703286,"(3.2, 4.7, 3.973076923076923)","(21.0, 48.0, 36.54545454545455)","(26.0, 220.0, 174.7826086956522)","(18.0, 24.0, 21.05263157894737)","(6.0, 24.0, 22.0)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 18.805555555555557)"
04-01-2023 13:46:04.911429,"(3.2, 4.6, 4.3625)","(21.0, 48.0, 36.54545454545455)","(26.0, 220.0, 174.7826086956522)","(18.0, 24.0, 21.176470588235293)","(6.0, 24.0, 22.0)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:06.175309,"(3.2, 4.6, 3.9666666666666663)","(21.0, 48.0, 40.125)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 20.90909090909091)","(6.0, 24.0, 20.88888888888889)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.2749999999999995)","(10.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:07.467938,"(3.2, 4.6, 4.104347826086956)","(21.0, 48.0, 40.125)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 24.0, 22.0)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:08.851060,"(3.2, 4.6, 3.8692307692307693)","(21.0, 48.0, 40.125)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 24.0, 25.25)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:10.103908,"(3.2, 4.6, 3.8692307692307693)","(21.0, 48.0, 40.125)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 26.0, 23.5)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:11.257602,"(3.2, 4.6, 3.8692307692307693)","(21.0, 48.0, 40.125)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 27.0, 22.8)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.2749999999999995)","(10.0, 19.5, 19.88888888888889)"
04-01-2023 13:46:12.390107,"(3.2, 4.6, 3.8692307692307693)","(21.0, 48.0, 40.125)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 27.0, 24.9)","(2.6, 2.64, 2.5092307692307694)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 19.26086956521739)"
04-01-2023 13:46:13.441163,"(3.2, 4.6, 3.8692307692307693)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 27.0, 21.75)","(2.6, 2.64, 2.49)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 19.26086956521739)"
04-01-2023 13:46:14.514119,"(3.2, 4.5, 4.186842105263158)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 24.0, 20.727272727272727)","(2.6, 2.64, 2.5300000000000002)","(5.0, 5.8, 5.2749999999999995)","(10.0, 21.0, 19.26086956521739)"
04-01-2023 13:46:15.683387,"(3.2, 4.5, 3.838888888888889)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 24.0, 21.75)","(2.6, 2.62, 2.5171428571428573)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 19.26086956521739)"
04-01-2023 13:46:16.840951,"(3.2, 4.5, 3.982608695652174)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 24.0, 21.75)","(2.6, 2.62, 2.5171428571428573)","(5.0, 5.8, 5.3999999999999995)","(10.0, 21.0, 19.26086956521739)"
04-01-2023 13:46:17.966824,"(3.2, 4.5, 3.806122448979592)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.05263157894737)","(6.0, 24.0, 20.727272727272727)","(2.6, 2.62, 2.5171428571428573)","(5.0, 5.8, 5.2749999999999995)","(10.0, 21.0, 19.166666666666668)"
04-01-2023 13:46:19.104849,"(3.2, 4.5, 3.7444444444444445)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.428571428571427)","(6.0, 24.0, 21.75)","(2.6, 2.62, 2.493333333333333)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 19.166666666666668)"
04-01-2023 13:46:20.172811,"(3.2, 4.5, 3.82)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.428571428571427)","(6.0, 24.0, 21.75)","(2.6, 2.6, 2.493333333333333)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 18.857142857142858)"
04-01-2023 13:46:21.294243,"(3.2, 4.5, 3.82)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.428571428571427)","(6.0, 24.0, 20.727272727272727)","(2.6, 2.6, 2.493333333333333)","(5.0, 5.8, 5.2749999999999995)","(10.0, 20.0, 18.857142857142858)"
04-01-2023 13:46:22.411065,"(3.2, 4.5, 3.7444444444444445)","(21.0, 48.0, 41.53846153846154)","(26.0, 220.0, 108.88888888888889)","(18.0, 24.0, 21.428571428571427)","(6.0, 24.0, 21.75)","(2.6, 2.6, 2.493333333333333)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 18.857142857142858)"
04-01-2023 13:46:23.537067,"(3.2, 4.5, 3.933333333333333)","(21.0, 48.0, 38.26086956521739)","(26.0, 220.0, 140.0)","(18.0, 24.0, 20.833333333333332)","(6.0, 24.0, 21.75)","(2.6, 2.6, 2.493333333333333)","(5.0, 5.8, 5.3999999999999995)","(10.0, 20.0, 18.857142857142858)"
04-01-2023 13:46:24.671006,"(3.2, 4.5, 3.933333333333333)","(21.0, 48.0, 38.26086956521739)","(26.0, 220.0, 140.0)","(18.0, 24.0, 20.833333333333332)","(6.0, 24.0, 20.38095238095238)","(2.6, 2.6, 2.493333333333333)","(5.0, 5.8, 5.2749999999999995)","(10.0, 20.0, 18.805555555555557)"
04-01-2023 13:46:25.730391,"(3.2, 4.4, 4.15)","(21.0, 48.0, 38.26086956521739)","(26.0, 220.0, 152.30769230769232)","(18.0, 24.0, 20.833333333333332)","(6.0, 24.0, 21.076923076923077)","(2.6, 2.6, 2.493333333333333)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:26.801195,"(3.2, 4.4, 4.15)","(21.0, 48.0, 38.26086956521739)","(26.0, 220.0, 143.0)","(18.0, 24.0, 20.833333333333332)","(6.0, 24.0, 20.38095238095238)","(2.6, 2.6, 2.493333333333333)","(5.0, 5.8, 5.3999999999999995)","(10.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:27.866020,"(3.2, 4.4, 3.9330188679245284)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 143.0)","(18.0, 24.0, 20.833333333333332)","(7.0, 24.0, 20.38095238095238)","(2.5, 2.6, 2.493333333333333)","(4.8, 5.8, 5.2749999999999995)","(11.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:28.943691,"(3.2, 4.4, 3.9330188679245284)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 143.0)","(18.0, 24.0, 20.833333333333332)","(7.0, 24.0, 21.555555555555557)","(2.5, 2.6, 2.493333333333333)","(4.8, 5.8, 5.3999999999999995)","(11.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:30.106293,"(3.2, 4.4, 3.9330188679245284)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 155.83333333333331)","(18.0, 24.0, 20.833333333333332)","(7.0, 24.0, 21.41176470588235)","(2.5, 2.6, 2.493333333333333)","(4.8, 5.8, 5.2749999999999995)","(11.0, 19.5, 18.805555555555557)"
04-01-2023 13:46:31.235344,"(3.2, 4.4, 3.9330188679245284)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 143.0)","(18.0, 24.0, 20.8)","(7.0, 24.0, 22.095238095238095)","(2.5, 2.6, 2.493333333333333)","(4.8, 5.8, 5.3999999999999995)","(11.0, 19.5, 18.444444444444443)"
04-01-2023 13:46:32.305211,"(3.2, 4.4, 3.9330188679245284)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 143.0)","(18.0, 24.0, 20.76923076923077)","(7.0, 24.0, 22.18181818181818)","(2.5, 2.6, 2.493333333333333)","(4.8, 5.8, 5.329411764705882)","(11.0, 19.0, 18.444444444444443)"
04-01-2023 13:46:33.355996,"(3.2, 4.3, 4.0323529411764705)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 143.0)","(18.0, 24.0, 20.76923076923077)","(7.0, 24.0, 22.18181818181818)","(2.5, 2.6, 2.493333333333333)","(4.8, 6.4, 5.285714285714286)","(11.0, 19.0, 18.444444444444443)"
04-01-2023 13:46:34.587308,"(3.2, 4.3, 4.0323529411764705)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 143.0)","(18.0, 24.0, 20.76923076923077)","(7.0, 24.0, 22.18181818181818)","(2.5, 2.6, 2.493333333333333)","(4.8, 6.4, 5.285714285714286)","(11.0, 19.0, 18.444444444444443)"
04-01-2023 13:46:35.690804,"(3.2, 4.3, 4.0323529411764705)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 143.0)","(18.0, 24.0, 20.76923076923077)","(7.0, 24.0, 21.6)","(2.5, 2.6, 2.493333333333333)","(4.8, 6.4, 5.378571428571428)","(11.0, 19.0, 18.444444444444443)"
04-01-2023 13:46:36.793671,"(3.2, 4.3, 3.8863636363636362)","(26.0, 48.0, 38.26086956521739)","(31.0, 220.0, 143.0)","(18.0, 24.0, 21.0)","(7.0, 24.0, 21.6)","(2.5, 2.6, 2.493333333333333)","(4.8, 6.4, 5.378571428571428)","(11.0, 19.0, 18.444444444444443)"
04-01-2023 13:46:38.163192,"(3.2, 4.3, 3.8863636363636362)","(26.0, 48.0, 40.46153846153846)","(31.0, 220.0, 155.83333333333331)","(18.0, 23.0, 20.75)","(7.0, 24.0, 21.6)","(2.5, 2.6, 2.493333333333333)","(4.8, 6.4, 5.262499999999999)","(11.0, 19.0, 18.130434782608695)"
04-01-2023 13:46:39.401740,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 40.46153846153846)","(31.0, 220.0, 143.0)","(18.0, 23.0, 20.681818181818183)","(7.0, 24.0, 22.18181818181818)","(2.5, 2.6, 2.493333333333333)","(4.8, 6.4, 5.262499999999999)","(11.0, 19.0, 18.083333333333332)"
04-01-2023 13:46:40.497363,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 39.25)","(31.0, 220.0, 143.0)","(18.0, 23.0, 20.681818181818183)","(7.0, 24.0, 22.18181818181818)","(2.5, 2.6, 2.493333333333333)","(4.8, 6.4, 5.325)","(11.0, 18.5, 18.083333333333332)"
04-01-2023 13:46:41.589455,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 39.25)","(31.0, 220.0, 143.0)","(18.0, 23.0, 20.681818181818183)","(7.0, 24.0, 22.18181818181818)","(2.5, 2.6, 2.528)","(4.8, 5.7, 5.325)","(11.0, 18.5, 18.083333333333332)"
04-01-2023 13:46:42.789783,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 39.25)","(31.0, 220.0, 150.0)","(18.0, 23.0, 20.681818181818183)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.528)","(4.8, 5.7, 5.262499999999999)","(11.0, 18.5, 18.083333333333332)"
04-01-2023 13:46:43.954187,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 39.25)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 20.681818181818183)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.262499999999999)","(11.0, 18.5, 18.083333333333332)"
04-01-2023 13:46:45.033701,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 39.25)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.262499999999999)","(11.0, 18.5, 17.847826086956523)"
04-01-2023 13:46:46.109859,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.262499999999999)","(11.0, 18.5, 16.61111111111111)"
04-01-2023 13:46:47.138760,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.285714285714286)","(11.0, 18.0, 17.21875)"
04-01-2023 13:46:48.230678,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.285714285714286)","(11.0, 18.0, 17.43181818181818)"
04-01-2023 13:46:49.373680,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.262499999999999)","(11.0, 18.0, 17.473684210526315)"
04-01-2023 13:46:50.569150,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.262499999999999)","(11.0, 18.0, 16.96551724137931)"
04-01-2023 13:46:51.771637,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.262499999999999)","(11.0, 18.0, 17.285714285714285)"
04-01-2023 13:46:52.928689,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 23.46666666666667)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.262499999999999)","(11.0, 18.0, 17.1875)"
04-01-2023 13:46:54.036211,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 23.46666666666667)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.5)","(11.0, 17.5, 17.1875)"
04-01-2023 13:46:55.135612,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 23.46666666666667)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.891304347826087)","(11.0, 17.5, 17.236842105263158)"
04-01-2023 13:46:56.256188,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 23.46666666666667)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.891304347826087)","(11.0, 17.5, 16.982758620689655)"
04-01-2023 13:46:57.339598,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.891304347826087)","(11.0, 17.5, 16.982758620689655)"
04-01-2023 13:46:58.480808,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.891304347826087)","(11.0, 17.5, 16.982758620689655)"
04-01-2023 13:46:59.601535,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.26086956521739)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.855813953488372)","(11.0, 17.5, 21.5)"
04-01-2023 13:47:00.726818,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 21.77777777777778)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.855813953488372)","(11.0, 23.0, 21.214285714285715)"
04-01-2023 13:47:01.871279,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 21.77777777777778)","(2.5, 2.6, 2.506666666666667)","(4.8, 6.4, 5.541176470588235)","(11.0, 22.0, 20.38235294117647)"
04-01-2023 13:47:02.969540,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 21.5)","(2.5, 2.6, 2.506666666666667)","(4.8, 5.7, 5.484615384615385)","(11.0, 22.0, 20.38235294117647)"
04-01-2023 13:47:04.106011,"(3.2, 4.3, 3.8863636363636362)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 21.5)","(2.5, 2.6, 2.506666666666667)","(4.8, 5.7, 5.484615384615385)","(11.0, 22.0, 19.25)"
04-01-2023 13:47:05.207633,"(3.2, 4.2, 4.108333333333333)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 21.5)","(2.5, 2.6, 2.506666666666667)","(4.8, 5.7, 5.484615384615385)","(11.0, 22.0, 18.954545454545453)"
04-01-2023 13:47:06.329944,"(3.2, 4.2, 4.029310344827587)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.235294117647058)","(2.5, 2.6, 2.506666666666667)","(4.8, 5.7, 5.484615384615385)","(11.0, 21.0, 19.2)"
04-01-2023 13:47:07.470610,"(3.2, 4.2, 4.029310344827587)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.0)","(2.5, 2.6, 2.506666666666667)","(4.8, 5.7, 5.484615384615385)","(11.0, 21.0, 19.2)"
04-01-2023 13:47:08.572686,"(3.2, 4.2, 4.029310344827587)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 21.071428571428573)","(7.0, 24.0, 22.5)","(2.5, 2.6, 2.506666666666667)","(4.8, 5.7, 5.484615384615385)","(11.0, 21.0, 18.66)"
04-01-2023 13:47:09.670388,"(3.2, 4.2, 4.029310344827587)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 20.789473684210527)","(7.0, 24.0, 22.5)","(2.5, 2.6, 2.506666666666667)","(4.8, 5.7, 5.484615384615385)","(11.0, 21.0, 18.66)"
04-01-2023 13:47:10.668985,"(3.2, 4.2, 4.108333333333333)","(26.0, 46.0, 37.23076923076923)","(31.0, 220.0, 180.71428571428572)","(18.0, 23.0, 20.789473684210527)","(7.0, 24.0, 22.5)","(2.5, 2.6, 2.506666666666667)","(4.8, 5.7, 5.484615384615385)","(11.0, 21.0, 18.66)"
