,Thrill,Lollipop Ed,Custodial,Zambora Blaster,Cantata,Handsome Harry,Nokosi,Whisky In Rio
326,"[datetime.datetime(2022, 11, 28, 19, 14, 57, 281758), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 14, 57, 281758), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 14, 57, 281758), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 14, 57, 281758), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 14, 57, 281758), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 14, 57, 281758), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 14, 57, 281758), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 14, 57, 281758), 3.8, 5.7]"
327,"[datetime.datetime(2022, 11, 28, 19, 14, 58, 433229), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 433229), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 433229), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 433229), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 433229), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 433229), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 433229), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 14, 58, 433229), 3.8, 5.6]"
328,"[datetime.datetime(2022, 11, 28, 19, 14, 59, 592874), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 592874), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 592874), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 592874), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 592874), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 592874), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 592874), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 14, 59, 592874), 3.8, 5.6]"
329,"[datetime.datetime(2022, 11, 28, 19, 15, 0, 747514), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 747514), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 747514), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 747514), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 747514), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 747514), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 747514), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 0, 747514), 3.8, 5.6]"
330,"[datetime.datetime(2022, 11, 28, 19, 15, 1, 945106), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 945106), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 945106), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 945106), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 945106), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 945106), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 945106), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 1, 945106), 3.8, 5.6]"
331,"[datetime.datetime(2022, 11, 28, 19, 15, 3, 134087), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 134087), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 134087), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 134087), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 134087), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 134087), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 134087), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 3, 134087), 3.8, 5.6]"
332,"[datetime.datetime(2022, 11, 28, 19, 15, 4, 342209), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 4, 342209), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 4, 342209), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 4, 342209), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 4, 342209), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 4, 342209), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 4, 342209), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 4, 342209), 3.8, 5.6]"
333,"[datetime.datetime(2022, 11, 28, 19, 15, 5, 527217), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 527217), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 527217), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 527217), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 527217), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 527217), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 527217), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 5, 527217), 3.8, 5.6]"
334,"[datetime.datetime(2022, 11, 28, 19, 15, 6, 710037), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 710037), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 710037), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 710037), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 710037), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 710037), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 710037), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 6, 710037), 3.8, 5.6]"
335,"[datetime.datetime(2022, 11, 28, 19, 15, 7, 891607), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 891607), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 891607), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 891607), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 891607), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 891607), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 891607), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 7, 891607), 3.8, 5.6]"
336,"[datetime.datetime(2022, 11, 28, 19, 15, 9, 64892), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 64892), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 64892), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 64892), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 64892), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 64892), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 64892), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 9, 64892), 3.8, 5.6]"
337,"[datetime.datetime(2022, 11, 28, 19, 15, 10, 233778), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 233778), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 233778), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 233778), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 233778), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 233778), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 233778), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 10, 233778), 3.8, 5.6]"
338,"[datetime.datetime(2022, 11, 28, 19, 15, 11, 405987), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 11, 405987), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 11, 405987), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 11, 405987), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 11, 405987), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 11, 405987), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 11, 405987), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 11, 405987), 3.8, 5.6]"
339,"[datetime.datetime(2022, 11, 28, 19, 15, 12, 595795), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 595795), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 595795), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 595795), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 595795), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 595795), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 595795), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 12, 595795), 3.8, 5.6]"
340,"[datetime.datetime(2022, 11, 28, 19, 15, 13, 770679), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 770679), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 770679), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 770679), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 770679), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 770679), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 770679), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 13, 770679), 3.8, 5.6]"
341,"[datetime.datetime(2022, 11, 28, 19, 15, 14, 947636), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 947636), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 947636), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 947636), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 947636), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 947636), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 947636), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 14, 947636), 3.8, 5.6]"
342,"[datetime.datetime(2022, 11, 28, 19, 15, 16, 124865), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 124865), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 124865), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 124865), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 124865), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 124865), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 124865), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 16, 124865), 3.8, 5.6]"
343,"[datetime.datetime(2022, 11, 28, 19, 15, 17, 293657), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 293657), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 293657), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 293657), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 293657), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 293657), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 293657), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 17, 293657), 3.8, 5.6]"
344,"[datetime.datetime(2022, 11, 28, 19, 15, 18, 517017), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 18, 517017), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 18, 517017), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 18, 517017), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 18, 517017), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 18, 517017), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 18, 517017), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 18, 517017), 3.8, 5.6]"
345,"[datetime.datetime(2022, 11, 28, 19, 15, 19, 732479), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 732479), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 732479), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 732479), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 732479), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 732479), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 732479), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 19, 732479), 3.8, 5.6]"
346,"[datetime.datetime(2022, 11, 28, 19, 15, 20, 937204), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 937204), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 937204), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 937204), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 937204), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 937204), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 937204), 18.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 15, 20, 937204), 3.8, 5.6]"
347,"[datetime.datetime(2022, 11, 28, 19, 15, 22, 135516), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 135516), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 135516), 4.8, 11.5]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 135516), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 135516), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 135516), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 135516), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 22, 135516), 3.8, 5.6]"
348,"[datetime.datetime(2022, 11, 28, 19, 15, 23, 328335), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 328335), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 328335), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 328335), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 328335), 14.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 328335), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 328335), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 23, 328335), 3.8, 5.6]"
349,"[datetime.datetime(2022, 11, 28, 19, 15, 24, 515435), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 515435), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 515435), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 515435), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 515435), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 515435), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 515435), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 24, 515435), 3.8, 5.6]"
350,"[datetime.datetime(2022, 11, 28, 19, 15, 25, 695431), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 695431), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 695431), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 695431), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 695431), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 695431), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 695431), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 25, 695431), 3.8, 5.6]"
351,"[datetime.datetime(2022, 11, 28, 19, 15, 26, 856332), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 856332), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 856332), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 856332), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 856332), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 856332), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 856332), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 26, 856332), 3.8, 5.6]"
352,"[datetime.datetime(2022, 11, 28, 19, 15, 28, 44416), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 44416), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 44416), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 44416), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 44416), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 44416), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 44416), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 28, 44416), 3.8, 5.6]"
353,"[datetime.datetime(2022, 11, 28, 19, 15, 29, 254458), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 254458), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 254458), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 254458), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 254458), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 254458), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 254458), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 29, 254458), 3.8, 5.6]"
354,"[datetime.datetime(2022, 11, 28, 19, 15, 30, 431450), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 431450), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 431450), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 431450), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 431450), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 431450), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 431450), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 30, 431450), 3.8, 5.6]"
355,"[datetime.datetime(2022, 11, 28, 19, 15, 31, 639716), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 639716), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 639716), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 639716), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 639716), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 639716), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 639716), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 31, 639716), 3.8, 5.6]"
356,"[datetime.datetime(2022, 11, 28, 19, 15, 32, 816827), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 816827), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 816827), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 816827), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 816827), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 816827), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 816827), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 32, 816827), 3.8, 5.6]"
357,"[datetime.datetime(2022, 11, 28, 19, 15, 33, 990818), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 990818), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 990818), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 990818), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 990818), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 990818), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 990818), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 33, 990818), 3.8, 5.6]"
358,"[datetime.datetime(2022, 11, 28, 19, 15, 35, 144340), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 144340), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 144340), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 144340), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 144340), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 144340), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 144340), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 35, 144340), 3.8, 5.6]"
359,"[datetime.datetime(2022, 11, 28, 19, 15, 36, 328692), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 328692), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 328692), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 328692), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 328692), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 328692), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 328692), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 36, 328692), 3.8, 5.5]"
360,"[datetime.datetime(2022, 11, 28, 19, 15, 37, 481337), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 481337), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 481337), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 481337), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 481337), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 481337), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 481337), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 37, 481337), 3.8, 5.5]"
361,"[datetime.datetime(2022, 11, 28, 19, 15, 38, 672292), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 672292), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 672292), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 672292), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 672292), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 672292), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 672292), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 38, 672292), 3.8, 5.5]"
362,"[datetime.datetime(2022, 11, 28, 19, 15, 39, 843957), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 843957), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 843957), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 843957), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 843957), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 843957), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 843957), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 39, 844957), 3.8, 5.5]"
363,"[datetime.datetime(2022, 11, 28, 19, 15, 41, 16413), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 16413), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 16413), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 16413), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 16413), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 16413), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 16413), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 41, 16413), 3.8, 5.5]"
364,"[datetime.datetime(2022, 11, 28, 19, 15, 42, 246573), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 246573), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 246573), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 246573), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 246573), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 246573), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 246573), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 42, 246573), 3.8, 5.5]"
365,"[datetime.datetime(2022, 11, 28, 19, 15, 43, 505510), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 505510), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 505510), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 505510), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 505510), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 505510), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 505510), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 15, 43, 505510), 3.8, 5.5]"
366,"[datetime.datetime(2022, 11, 28, 19, 15, 44, 741648), 2.8, 3.7]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 741648), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 741648), 4.8, 11.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 741648), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 741648), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 741648), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 741648), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 15, 44, 741648), 3.8, 5.5]"
