,Aston Charlie,Chilli On Ice,Fizzy Crest,Gable,Woodside Gracie,Stella Star
04-01-2023 10:37:23.367232,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:24.234792,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:25.103150,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:25.963328,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:26.823251,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:27.710486,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:28.597017,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:29.480742,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:30.391040,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:31.320841,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:32.281248,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:33.219592,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:34.156519,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:35.095691,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:36.027341,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:36.942875,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:37.860079,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:38.780438,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:39.651778,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:40.514847,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:41.381366,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:42.267955,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:43.130082,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:44.007707,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.8444444444444446)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:44.901303,"(3.1, 4.5, 3.75)","(6.0, 13.0, 12.391304347826088)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.4, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:45.802458,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:46.733887,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:47.664186,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:48.576505,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:49.506308,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:50.497246,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:51.454215,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:52.419204,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:53.402507,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:54.339043,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:55.321264,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:56.280785,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:57.262720,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:58.233518,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:37:59.219381,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:00.166318,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:01.086832,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:01.961761,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:02.837230,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:03.744485,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:04.595453,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:05.512289,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:06.368447,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:07.259157,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:08.152282,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:09.029290,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:09.957202,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:10.848995,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:11.780689,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:12.635847,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:13.527659,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:14.441047,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:15.346879,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:16.240065,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:17.149195,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:18.089298,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:18.984289,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:19.922313,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:20.794590,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:21.688670,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:22.536728,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:23.424545,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:24.264715,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:25.132591,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:26.022502,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:26.920331,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:27.795610,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:28.679313,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:29.547394,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:30.393352,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:31.265337,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:32.108276,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:32.976906,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:33.825418,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:34.701759,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:35.613320,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:36.572159,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:37.511913,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:38.504191,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:39.520525,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:40.442751,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:41.398481,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:42.285375,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:43.194069,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:44.060460,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:44.952638,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:45.832834,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:46.686376,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:47.567539,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:48.444920,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:49.345027,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:50.250481,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:51.140816,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:52.131278,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:53.030851,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:53.940608,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:54.853465,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:55.765535,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:56.670432,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:57.577310,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:58.587197,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:38:59.548316,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:39:00.558068,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
04-01-2023 10:39:01.481631,"(3.1, 4.5, 3.75)","(6.0, 12.0, 11.25)","(3.1, 4.8, 3.585)","(8.0, 16.0, 12.655555555555555)","(3.4, 5.3, 3.833333333333333)","(9.0, 18.5, 10.871428571428572)"
