,Bello Beau,Russian Roni,Royal And Tough,Happy Clan,Sharmas Last,Cornelian Bay,Froland,Geegees Gemstone,Jaguar Stone
06-01-2023 16:05:49.049282,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.8642857142857143)","(11.0, 23.0, 19.75)","(91.0, 130.0, 102.5)","(20.0, 38.0, 33.5)","(91.0, 210.0, 168.33333333333331)","(101.0, 630.0, 505.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.0, 15.0)"
06-01-2023 16:05:50.212037,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.8642857142857143)","(11.0, 23.0, 19.75)","(91.0, 130.0, 102.5)","(20.0, 38.0, 33.5)","(91.0, 210.0, 168.33333333333331)","(101.0, 630.0, 505.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.0, 15.0)"
06-01-2023 16:05:51.349324,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.8642857142857143)","(11.0, 23.0, 19.75)","(91.0, 130.0, 102.5)","(20.0, 38.0, 33.5)","(91.0, 210.0, 168.33333333333331)","(101.0, 630.0, 505.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.0, 15.0)"
06-01-2023 16:05:52.476782,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.8642857142857143)","(11.0, 23.0, 19.75)","(91.0, 130.0, 102.5)","(20.0, 38.0, 33.5)","(91.0, 210.0, 168.33333333333331)","(101.0, 630.0, 505.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.0, 14.25)"
06-01-2023 16:05:53.568475,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.84)","(11.0, 23.0, 19.75)","(91.0, 130.0, 102.5)","(20.0, 38.0, 33.5)","(91.0, 210.0, 168.33333333333331)","(101.0, 630.0, 505.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 14.25)"
06-01-2023 16:05:54.682167,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.84)","(11.0, 22.0, 20.0)","(91.0, 130.0, 102.5)","(20.0, 46.0, 40.333333333333336)","(91.0, 200.0, 161.66666666666669)","(101.0, 620.0, 424.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 14.25)"
06-01-2023 16:05:55.814792,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.84)","(11.0, 22.0, 20.0)","(91.0, 130.0, 102.5)","(20.0, 48.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 375.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:05:56.996462,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.84)","(11.0, 22.0, 20.0)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 375.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 15.642857142857142)"
06-01-2023 16:05:58.167631,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 19.8)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 375.0)","(101.0, 180.0, 137.5)","(11.0, 16.0, 15.642857142857142)"
06-01-2023 16:05:59.355173,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 19.8)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 375.0)","(101.0, 180.0, 137.5)","(11.0, 16.0, 15.642857142857142)"
06-01-2023 16:06:00.505192,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 19.8)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 375.0)","(101.0, 180.0, 137.5)","(11.0, 16.0, 15.642857142857142)"
06-01-2023 16:06:01.578450,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 19.8)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 375.0)","(101.0, 180.0, 137.5)","(11.0, 16.0, 15.642857142857142)"
06-01-2023 16:06:02.665127,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 19.8)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 375.0)","(101.0, 180.0, 137.5)","(11.0, 16.0, 15.642857142857142)"
06-01-2023 16:06:03.772404,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 19.8)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 375.0)","(101.0, 180.0, 137.5)","(11.0, 16.0, 15.642857142857142)"
06-01-2023 16:06:04.952377,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 19.375)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 123.33333333333334)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.0, 15.642857142857142)"
06-01-2023 16:06:06.077862,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 18.833333333333332)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 200.0, 137.5)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:07.271202,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 18.833333333333332)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:08.436752,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 18.2)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:09.606104,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 18.2)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:10.919793,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 18.833333333333332)","(91.0, 130.0, 102.5)","(20.0, 44.0, 39.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:12.147382,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 18.833333333333332)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:13.430849,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 21.17391304347826)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:14.661238,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 21.17391304347826)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:15.846848,"(1.9, 2.22, 2.17875)","(2.35, 2.88, 2.844)","(11.0, 22.0, 18.6)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:17.049867,"(1.9, 2.22, 2.17875)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 18.6)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:18.194952,"(1.9, 2.22, 2.17875)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 18.6)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:19.293465,"(1.9, 2.22, 2.17875)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 18.6)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:20.426839,"(1.9, 2.22, 2.17875)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 18.6)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:21.550103,"(1.9, 2.22, 2.17875)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 18.6)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:22.659587,"(1.9, 2.18, 2.1158490566037735)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 18.6)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:23.817103,"(1.9, 2.18, 2.1143589743589746)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 19.333333333333332)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:25.039240,"(1.9, 2.18, 2.1143589743589746)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 19.333333333333332)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 137.5)","(101.0, 620.0, 380.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:26.243024,"(1.9, 2.18, 2.1143589743589746)","(2.35, 2.92, 2.8955555555555557)","(11.0, 22.0, 19.333333333333332)","(91.0, 130.0, 114.28571428571428)","(20.0, 44.0, 41.0)","(91.0, 190.0, 116.66666666666667)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:27.419807,"(1.9, 2.18, 2.1143589743589746)","(2.35, 2.92, 2.9175280898876403)","(11.0, 21.0, 20.333333333333332)","(91.0, 130.0, 102.5)","(20.0, 44.0, 41.0)","(91.0, 180.0, 116.66666666666667)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:28.623884,"(1.9, 2.18, 2.1143589743589746)","(2.35, 2.92, 2.8866666666666667)","(11.0, 21.0, 20.333333333333332)","(91.0, 130.0, 102.5)","(20.0, 44.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 620.0, 424.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:29.840987,"(1.9, 2.18, 2.1143589743589746)","(2.35, 2.92, 2.8866666666666667)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 620.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:31.081301,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:32.315361,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:33.534630,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:34.698810,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:35.885297,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:36.999087,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:38.093023,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:39.266172,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:40.491365,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 37.666666666666664)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 484.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:41.690348,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 42.0, 36.333333333333336)","(91.0, 180.0, 116.66666666666667)","(101.0, 720.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:42.895261,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 730.0, 413.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:44.129563,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 980.0, 413.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:45.330827,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 980.0, 413.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:46.487687,"(1.9, 2.18, 2.114)","(2.35, 2.92, 2.884)","(11.0, 21.0, 17.75)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 980.0, 413.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:47.623596,"(1.9, 2.16, 2.1420000000000003)","(2.35, 2.92, 2.884)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 980.0, 413.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:48.809725,"(1.9, 2.16, 2.1420000000000003)","(2.35, 2.92, 2.884)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 980.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:50.013001,"(1.9, 2.16, 2.1420000000000003)","(2.35, 2.92, 2.884)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 730.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:51.182346,"(1.9, 2.16, 2.1315)","(2.35, 2.92, 2.884)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 730.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:52.329959,"(1.9, 2.16, 2.1315)","(2.35, 2.98, 2.92)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 730.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:53.466765,"(1.9, 2.16, 2.1315)","(2.35, 2.98, 2.92)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 730.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:54.652770,"(1.9, 2.16, 2.1315)","(2.35, 2.98, 2.92)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 730.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:55.889435,"(1.9, 2.16, 2.1315)","(2.35, 2.96, 2.7341176470588238)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 730.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:57.125027,"(1.9, 2.16, 2.1315)","(2.35, 2.96, 2.72)","(11.0, 21.0, 18.8)","(91.0, 130.0, 102.5)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 132.5)","(101.0, 730.0, 580.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:58.370624,"(1.9, 2.16, 2.1315)","(2.35, 2.96, 2.72)","(11.0, 21.0, 18.8)","(91.0, 130.0, 114.28571428571428)","(20.0, 40.0, 34.5)","(91.0, 180.0, 148.33333333333334)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:06:59.544540,"(1.9, 2.16, 2.1315)","(2.35, 2.96, 2.7350000000000003)","(11.0, 21.0, 18.5)","(91.0, 130.0, 114.28571428571428)","(20.0, 40.0, 34.5)","(91.0, 180.0, 148.33333333333334)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:00.755806,"(1.9, 2.16, 2.1315)","(2.35, 2.96, 2.7350000000000003)","(11.0, 21.0, 18.5)","(91.0, 130.0, 114.28571428571428)","(20.0, 40.0, 34.5)","(91.0, 180.0, 142.0)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:01.919009,"(1.9, 2.16, 2.1315)","(2.35, 2.96, 2.7800000000000002)","(11.0, 21.0, 18.5)","(91.0, 130.0, 114.28571428571428)","(20.0, 40.0, 34.5)","(91.0, 180.0, 142.0)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:03.023869,"(1.9, 2.16, 2.1315)","(2.35, 2.96, 2.7800000000000002)","(11.0, 21.0, 18.5)","(91.0, 130.0, 114.28571428571428)","(20.0, 40.0, 34.5)","(91.0, 180.0, 142.0)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:04.107428,"(1.9, 2.16, 2.1293023255813956)","(2.35, 2.96, 2.7800000000000002)","(11.0, 21.0, 18.5)","(91.0, 130.0, 114.28571428571428)","(20.0, 40.0, 34.5)","(91.0, 180.0, 142.0)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:05.210686,"(1.9, 2.16, 2.1293023255813956)","(2.35, 2.96, 2.7800000000000002)","(11.0, 21.0, 18.5)","(91.0, 130.0, 116.25)","(20.0, 40.0, 35.6)","(91.0, 180.0, 142.0)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:06.352713,"(1.9, 2.16, 2.1293023255813956)","(2.35, 2.96, 2.7800000000000002)","(11.0, 25.0, 20.25)","(91.0, 130.0, 116.25)","(20.0, 40.0, 35.6)","(91.0, 180.0, 142.0)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:07.466922,"(1.9, 2.16, 2.1293023255813956)","(2.35, 2.96, 2.7800000000000002)","(11.0, 24.0, 19.0)","(91.0, 130.0, 116.25)","(20.0, 40.0, 35.6)","(91.0, 180.0, 126.0)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:08.596227,"(1.9, 2.16, 2.1293023255813956)","(2.35, 2.96, 2.9158620689655175)","(11.0, 23.0, 19.0)","(91.0, 130.0, 116.25)","(20.0, 40.0, 35.6)","(91.0, 180.0, 126.0)","(101.0, 730.0, 533.3333333333333)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:09.793742,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.96, 2.756)","(11.0, 23.0, 18.666666666666668)","(91.0, 130.0, 116.25)","(20.0, 40.0, 35.6)","(91.0, 180.0, 126.0)","(101.0, 730.0, 425.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:11.002045,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.756)","(11.0, 22.0, 18.666666666666668)","(91.0, 130.0, 116.25)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 126.0)","(101.0, 710.0, 425.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:12.139450,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.756)","(11.0, 22.0, 18.666666666666668)","(91.0, 130.0, 116.25)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 126.0)","(101.0, 710.0, 425.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:13.400094,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.756)","(11.0, 22.0, 19.75)","(91.0, 130.0, 116.25)","(20.0, 40.0, 36.333333333333336)","(91.0, 180.0, 126.0)","(101.0, 710.0, 425.0)","(101.0, 180.0, 137.5)","(11.0, 16.5, 14.25)"
06-01-2023 16:07:14.600725,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.756)","(11.0, 22.0, 19.75)","(91.0, 130.0, 116.25)","(20.0, 40.0, 37.25)","(91.0, 180.0, 116.25)","(101.0, 710.0, 425.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 15.15)"
06-01-2023 16:07:15.753859,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.756)","(11.0, 22.0, 19.75)","(91.0, 130.0, 116.25)","(20.0, 40.0, 37.25)","(91.0, 180.0, 116.25)","(101.0, 710.0, 425.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 15.15)"
06-01-2023 16:07:16.963167,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.756)","(11.0, 22.0, 19.75)","(91.0, 130.0, 116.25)","(20.0, 40.0, 37.25)","(91.0, 180.0, 116.25)","(101.0, 710.0, 425.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 15.15)"
06-01-2023 16:07:18.089591,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.76)","(11.0, 22.0, 19.75)","(91.0, 130.0, 116.25)","(20.0, 40.0, 37.25)","(91.0, 180.0, 116.25)","(101.0, 710.0, 425.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 15.15)"
06-01-2023 16:07:19.201135,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.76)","(11.0, 22.0, 19.75)","(91.0, 130.0, 116.25)","(20.0, 40.0, 37.25)","(91.0, 180.0, 116.25)","(101.0, 710.0, 425.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 15.15)"
06-01-2023 16:07:20.366121,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.76)","(11.0, 22.0, 19.75)","(91.0, 130.0, 116.25)","(20.0, 40.0, 37.25)","(91.0, 180.0, 116.25)","(101.0, 710.0, 425.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 15.15)"
06-01-2023 16:07:21.462888,"(1.9, 2.16, 2.1393750000000002)","(2.35, 2.78, 2.76)","(11.0, 22.0, 19.75)","(91.0, 130.0, 116.25)","(20.0, 40.0, 37.25)","(91.0, 180.0, 116.25)","(101.0, 710.0, 425.0)","(101.0, 180.0, 151.66666666666666)","(11.0, 16.5, 15.15)"
