,Graces Pace,Eura Northern Sky,Mo Silver,Fly Condor,Forever Lights,Gotothewindow,Indian Aces
16-12-2022 12:15:44.979332,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.735714285714286)","(15.0, 29.0, 20.5)","(5.0, 7.2, 6.29)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:46.250646,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.735714285714286)","(15.0, 29.0, 20.5)","(5.0, 7.2, 6.54)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:47.384878,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.735714285714286)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:48.476789,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:49.660597,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:50.842881,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:52.225267,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:53.595846,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:54.773660,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:55.959286,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:57.142558,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:58.266429,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:15:59.441838,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:16:00.588217,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.823076923076923)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:16:01.690696,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.927777777777777)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.725)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:16:02.760604,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.735714285714286)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.725)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:16:03.805013,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.4, 5.885714285714286)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.725)","(2.0, 2.9, 2.571111111111111)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:16:04.832928,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.4, 5.885714285714286)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.661538461538461)","(2.0, 2.86, 2.3058333333333336)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:16:05.922960,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.70625)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.428571428571429)","(2.0, 2.86, 2.5)","(21.0, 470.0, 244.0)","(31.0, 140.0, 34.0625)"
16-12-2022 12:16:07.058993,"(6.5, 11.0, 10.71764705882353)","(4.4, 6.6, 5.21875)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.555555555555555)","(2.0, 2.84, 2.71)","(21.0, 470.0, 244.0)","(31.0, 140.0, 61.333333333333336)"
16-12-2022 12:16:08.143932,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 6.050000000000001)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.555555555555555)","(2.0, 2.82, 2.71)","(21.0, 470.0, 244.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:09.255579,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 6.050000000000001)","(15.0, 29.0, 20.5)","(5.0, 7.0, 6.265)","(2.0, 2.82, 2.71)","(21.0, 470.0, 244.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:10.366176,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 5.9125)","(15.0, 29.0, 20.5)","(5.0, 7.2, 6.265)","(2.0, 2.82, 2.71)","(21.0, 470.0, 244.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:11.473447,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 5.9125)","(15.0, 29.0, 20.5)","(5.0, 7.2, 5.2)","(2.0, 2.82, 2.71)","(21.0, 470.0, 244.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:12.744311,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 5.425)","(15.0, 29.0, 20.5)","(5.0, 6.8, 5.533333333333333)","(2.0, 2.82, 2.71)","(21.0, 470.0, 244.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:14.029273,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 5.425)","(15.0, 29.0, 20.5)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.82, 2.71)","(21.0, 470.0, 244.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:15.275292,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 5.425)","(15.0, 29.0, 20.5)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.82, 2.683076923076923)","(21.0, 470.0, 244.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:16.373968,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 6.1000000000000005)","(15.0, 29.0, 20.5)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.84, 2.6314285714285712)","(21.0, 470.0, 244.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:17.411266,"(6.5, 11.0, 9.466666666666667)","(4.4, 6.4, 6.1000000000000005)","(15.0, 29.0, 20.5)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.82, 2.6314285714285712)","(21.0, 470.0, 451.16666666666663)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:18.697936,"(6.5, 12.0, 8.0)","(4.4, 6.4, 5.875)","(15.0, 30.0, 24.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.82, 2.6314285714285712)","(21.0, 470.0, 405.5)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:20.161524,"(6.5, 12.0, 8.0)","(4.6, 6.4, 5.85)","(14.0, 30.0, 24.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.82, 2.6314285714285712)","(21.0, 470.0, 357.125)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:21.208370,"(6.5, 12.0, 8.0)","(4.6, 6.4, 5.85)","(14.0, 30.0, 24.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.82, 2.6933333333333334)","(21.0, 470.0, 244.5)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:22.310807,"(6.5, 11.5, 8.95)","(4.6, 6.4, 5.800000000000001)","(14.0, 30.0, 21.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.8, 2.6933333333333334)","(21.0, 470.0, 319.8333333333333)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:23.426450,"(6.5, 11.5, 8.95)","(4.6, 6.4, 6.1000000000000005)","(14.0, 30.0, 21.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.8, 2.6933333333333334)","(21.0, 470.0, 319.8333333333333)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:24.630599,"(6.5, 11.5, 8.95)","(4.6, 6.4, 5.9)","(14.0, 30.0, 21.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.8, 2.6933333333333334)","(21.0, 470.0, 405.64285714285717)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:25.805121,"(6.5, 11.5, 8.95)","(4.6, 6.4, 5.9)","(14.0, 30.0, 21.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.8, 2.6933333333333334)","(21.0, 470.0, 429.0454545454545)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:27.142014,"(6.5, 11.5, 8.95)","(4.6, 6.4, 6.1000000000000005)","(14.0, 30.0, 21.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.8, 2.6933333333333334)","(21.0, 470.0, 414.2142857142858)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:28.544730,"(6.5, 11.5, 8.95)","(4.6, 6.4, 5.9)","(14.0, 30.0, 21.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.8, 2.683076923076923)","(21.0, 480.0, 365.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:29.798353,"(6.5, 11.5, 8.95)","(4.6, 6.4, 6.1000000000000005)","(14.0, 30.0, 21.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.84, 2.6314285714285712)","(21.0, 480.0, 365.0)","(31.0, 130.0, 61.333333333333336)"
16-12-2022 12:16:30.963135,"(6.5, 11.5, 8.95)","(4.6, 6.4, 6.1000000000000005)","(14.0, 30.0, 21.0)","(5.0, 6.6, 5.123076923076923)","(2.0, 2.82, 2.6314285714285712)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.0)"
16-12-2022 12:16:32.147808,"(7.0, 11.5, 10.366666666666667)","(4.6, 6.4, 6.233333333333333)","(14.0, 29.0, 24.142857142857142)","(5.0, 6.6, 6.004166666666666)","(2.0, 2.82, 2.6314285714285712)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.0)"
16-12-2022 12:16:33.481978,"(7.0, 11.5, 10.65)","(4.6, 6.4, 6.233333333333333)","(14.0, 29.0, 24.142857142857142)","(5.0, 6.6, 6.145)","(2.0, 2.82, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.0)"
16-12-2022 12:16:34.736442,"(7.0, 11.5, 10.65)","(4.6, 6.4, 6.233333333333333)","(14.0, 29.0, 20.5)","(5.0, 6.6, 6.8625)","(2.0, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:35.696959,"(7.0, 11.5, 10.65)","(4.6, 6.4, 6.233333333333333)","(14.0, 29.0, 20.5)","(5.0, 7.8, 6.8625)","(2.0, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:36.636013,"(7.0, 11.5, 10.65)","(4.6, 6.4, 6.233333333333333)","(14.0, 29.0, 22.4)","(5.0, 7.4, 6.731818181818182)","(2.0, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:37.701567,"(7.0, 11.5, 10.65)","(4.6, 6.4, 6.233333333333333)","(14.0, 29.0, 22.4)","(5.0, 7.4, 6.114285714285715)","(2.0, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:38.998198,"(7.0, 11.5, 10.65)","(4.6, 6.4, 6.233333333333333)","(14.0, 29.0, 22.4)","(5.0, 7.4, 6.114285714285715)","(2.0, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:40.151788,"(7.0, 11.5, 10.65)","(4.6, 6.4, 6.233333333333333)","(14.0, 29.0, 22.4)","(5.0, 7.4, 6.015384615384615)","(2.0, 2.8, 2.683076923076923)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:41.404055,"(7.5, 11.5, 10.042857142857143)","(4.4, 6.4, 6.233333333333333)","(14.0, 29.0, 22.4)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.84, 2.6314285714285712)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:42.488430,"(7.5, 11.5, 10.042857142857143)","(4.4, 6.4, 6.233333333333333)","(14.0, 29.0, 22.4)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.82, 2.6314285714285712)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:43.547978,"(7.5, 11.5, 10.042857142857143)","(4.4, 6.4, 6.233333333333333)","(14.0, 29.0, 22.4)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.82, 2.5073684210526315)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:44.592948,"(7.5, 11.5, 10.715384615384615)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 22.4)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.82, 2.3875862068965517)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:45.720206,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 22.4)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.82, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:46.738693,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 22.4)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:47.716473,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:48.660717,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:49.628401,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 428.8888888888889)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:50.613975,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 428.8888888888889)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:51.581811,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 7.0, 6.015384615384615)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:52.598485,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.8, 6.022222222222222)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:53.690191,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.8, 5.533333333333333)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:54.629632,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 5.533333333333333)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:55.680176,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 5.533333333333333)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:56.669015,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 5.533333333333333)","(1.95, 2.8, 2.6933333333333334)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:57.647275,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 5.8)","(1.95, 2.8, 2.5866666666666664)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:58.590592,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 5.8)","(1.95, 2.8, 2.5866666666666664)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:16:59.589888,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 5.8)","(1.95, 2.8, 2.6028571428571428)","(21.0, 480.0, 357.5)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:00.597050,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 5.8)","(1.95, 2.78, 2.6028571428571428)","(21.0, 470.0, 357.5)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:01.587059,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 5.8)","(1.95, 2.78, 2.6028571428571428)","(21.0, 470.0, 357.5)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:02.594538,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 470.0, 357.5)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:03.569618,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 470.0, 357.5)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:04.518966,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 470.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:05.480288,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 428.8888888888889)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:06.470142,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 428.8888888888889)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:07.376278,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 428.8888888888889)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:08.278811,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 428.8888888888889)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:09.200818,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:10.121209,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.08)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:11.066136,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.491666666666666)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:11.993642,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:12.997156,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:13.953340,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:14.907900,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:15.849570,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:16.808747,"(7.5, 11.5, 10.82)","(4.4, 6.4, 6.142857142857143)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:17.746948,"(7.5, 11.5, 10.82)","(4.4, 6.4, 5.44)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:18.758982,"(7.5, 11.5, 10.82)","(4.4, 6.2, 4.7)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:19.748030,"(7.5, 11.5, 10.82)","(4.4, 6.0, 5.4)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 365.0)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:20.712480,"(7.5, 11.5, 10.82)","(4.4, 6.0, 5.575)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 480.0, 422.5)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:21.649440,"(7.5, 11.5, 10.82)","(4.4, 6.0, 5.83)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 490.0, 431.25)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:22.528140,"(7.5, 11.5, 10.82)","(4.4, 6.0, 5.83)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 490.0, 431.25)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:23.524583,"(7.5, 11.5, 10.82)","(4.4, 6.0, 5.822222222222222)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 490.0, 431.25)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:24.449878,"(7.5, 11.5, 10.82)","(4.4, 6.0, 5.625)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 490.0, 431.25)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:25.396644,"(7.5, 11.5, 9.54)","(4.4, 6.0, 5.625)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.359999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 490.0, 431.25)","(31.0, 130.0, 62.666666666666664)"
16-12-2022 12:17:26.293473,"(7.5, 11.5, 10.455555555555556)","(4.4, 6.0, 5.8125)","(14.0, 29.0, 21.0)","(5.0, 6.6, 6.324999999999999)","(1.95, 2.78, 2.6028571428571428)","(21.0, 490.0, 431.25)","(31.0, 130.0, 62.666666666666664)"
