,Catch The King,Inga Izzy,Crooked Shadows,Inga Sid,Little Linton,Fletcher Flash,Chasing Barbie,Tamborine Girl
09-01-2023 14:18:56.538456,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:18:57.761164,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:18:59.010079,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:00.225764,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:01.458068,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:02.670190,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:03.895673,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:05.119631,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:06.294111,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:07.443957,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:08.724009,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:09.935821,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:11.217746,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:12.502559,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:13.766557,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:14.978033,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:16.216146,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:17.459854,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:18.671576,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:19.889461,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:21.102194,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:22.327295,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:23.560866,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:24.762263,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:25.958780,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 34.375)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:27.149368,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:28.329738,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:29.475559,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:30.647823,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:31.872174,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:33.169835,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:34.386154,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:35.625302,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:36.858994,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:38.245298,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:39.684198,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:41.030130,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:42.369994,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:43.668625,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:44.936842,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:46.042024,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:47.145106,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:48.318126,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:49.425010,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:50.619382,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:51.914584,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:53.030875,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:54.087588,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:55.158279,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:56.340942,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:57.540598,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:19:58.792207,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:00.065336,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:01.362239,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:02.621168,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:03.992876,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:05.333205,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:06.623008,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:07.940129,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:09.254251,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:10.558718,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:12.041165,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:13.332535,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:14.714455,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:16.064810,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:17.429441,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:18.704956,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:19.973341,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:21.489926,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:22.851940,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:24.246067,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:25.511401,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.72)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:26.809615,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.6, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:28.193297,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:29.565540,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:30.881127,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:32.172038,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 45.357142857142854)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:33.445210,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:34.754134,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:36.056855,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:37.428256,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:38.842661,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
09-01-2023 14:20:40.182476,"(2.4, 3.65, 2.5821428571428573)","(21.0, 60.0, 37.22222222222222)","(5.0, 9.4, 7.6000000000000005)","(26.0, 110.0, 56.25)","(71.0, 580.0, 494.16666666666663)","(2.9, 4.9, 3.28125)","(71.0, 570.0, 485.0)","(3.7, 6.4, 4.086956521739131)"
