,Crimosa,Man In Motion,Eastern Breeze,Mr Brown Fox,Prophets Daughter,Nans Obsession,Bint Alqamar,Zoulon,Rich Velvet,Beejays Hero
10-01-2023 16:14:32.967150,"(3.5, 4.0, 3.9125)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.56)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2625)","(13.0, 17.0, 15.75)","(31.0, 65.0, 59.0)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:34.349428,"(3.5, 4.0, 3.9125)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.636363636363637)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2625)","(13.0, 17.0, 15.75)","(31.0, 65.0, 59.0)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:35.685872,"(3.5, 4.0, 3.9125)","(17.0, 24.0, 23.0625)","(4.8, 9.4, 8.571428571428571)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.278409090909091)","(13.0, 17.0, 15.75)","(31.0, 65.0, 51.22222222222222)","(6.5, 8.4, 8.123076923076923)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:37.072623,"(3.5, 4.2, 4.0280000000000005)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.285714285714286)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.278409090909091)","(13.0, 17.0, 15.75)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.4, 8.123076923076923)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:38.432264,"(3.5, 4.2, 4.0280000000000005)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.363636363636363)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.278409090909091)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.123076923076923)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:14:39.776508,"(3.5, 4.2, 4.0280000000000005)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.32)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2907894736842107)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.123076923076923)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:14:41.139639,"(3.5, 4.2, 4.0280000000000005)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.24)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2666666666666666)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.123076923076923)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:14:42.524050,"(3.5, 4.2, 4.035714285714286)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.24)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2666666666666666)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:14:43.931084,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.24)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2666666666666666)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:14:45.299636,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.24)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2666666666666666)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:14:46.692616,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.357894736842105)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2666666666666666)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.714285714285715)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:14:47.999964,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.24)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2907894736842107)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.714285714285715)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:14:49.371000,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.154255319148936)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.714285714285715)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:50.808450,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.154255319148936)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.714285714285715)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:52.370673,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.154255319148936)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.714285714285715)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:53.861685,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.154255319148936)","(13.0, 17.0, 15.75)","(31.0, 55.0, 51.83333333333333)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:55.206384,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.154255319148936)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:56.556875,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.154255319148936)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:57.815968,"(3.5, 4.2, 4.037735849056604)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.1565656565656566)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:14:59.110714,"(3.5, 4.2, 4.017021276595744)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.1565656565656566)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:15:00.441230,"(3.5, 4.2, 4.017021276595744)","(17.0, 24.0, 23.0625)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.1565656565656566)","(13.0, 17.0, 15.75)","(31.0, 55.0, 50.14285714285714)","(6.5, 8.4, 8.16)","(31.0, 48.0, 41.45454545454545)","(101.0, 220.0, 160.0)"
10-01-2023 16:15:01.731815,"(3.5, 4.2, 4.031372549019608)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.157843137254902)","(13.0, 17.0, 15.75)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.4, 7.966666666666667)","(31.0, 48.0, 46.24390243902439)","(101.0, 220.0, 160.0)"
10-01-2023 16:15:03.062559,"(3.5, 4.2, 4.031372549019608)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.157843137254902)","(13.0, 17.0, 15.75)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.4, 7.942857142857143)","(31.0, 48.0, 46.24390243902439)","(101.0, 220.0, 160.0)"
10-01-2023 16:15:04.359972,"(3.5, 4.2, 4.031372549019608)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.157843137254902)","(13.0, 17.0, 15.75)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.4, 7.942857142857143)","(31.0, 48.0, 46.24390243902439)","(101.0, 220.0, 160.0)"
10-01-2023 16:15:05.629028,"(3.5, 4.2, 4.031372549019608)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.157843137254902)","(13.0, 17.0, 15.75)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.4, 7.942857142857143)","(31.0, 48.0, 43.5)","(101.0, 220.0, 160.0)"
10-01-2023 16:15:06.894763,"(3.5, 4.2, 4.031372549019608)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.2)","(12.0, 21.0, 18.9)","(2.7, 3.2, 3.157843137254902)","(13.0, 17.0, 15.75)","(31.0, 55.0, 47.33333333333333)","(6.5, 8.4, 7.942857142857143)","(31.0, 48.0, 44.72727272727273)","(101.0, 220.0, 160.0)"
10-01-2023 16:15:08.220262,"(3.5, 4.2, 4.031372549019608)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.2)","(12.0, 21.0, 19.5)","(2.7, 3.2, 3.158333333333333)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.33333333333333)","(6.5, 8.4, 8.021052631578947)","(31.0, 48.0, 45.09090909090909)","(101.0, 220.0, 183.33333333333331)"
10-01-2023 16:15:09.600455,"(3.5, 4.2, 4.043636363636364)","(17.0, 24.0, 23.0)","(4.8, 8.8, 8.457142857142857)","(12.0, 21.0, 19.5)","(2.7, 3.2, 3.158333333333333)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.33333333333333)","(6.5, 8.4, 8.021052631578947)","(31.0, 48.0, 45.09090909090909)","(101.0, 220.0, 183.33333333333331)"
10-01-2023 16:15:11.145607,"(3.5, 4.2, 4.043636363636364)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 21.0, 19.192307692307693)","(2.7, 3.2, 3.158333333333333)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.33333333333333)","(6.5, 8.4, 8.021052631578947)","(31.0, 48.0, 45.09090909090909)","(101.0, 220.0, 183.33333333333331)"
10-01-2023 16:15:12.697632,"(3.5, 4.2, 4.043636363636364)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 23.0, 18.794117647058822)","(2.7, 3.2, 3.158333333333333)","(13.0, 17.0, 15.8)","(31.0, 50.0, 46.57142857142857)","(6.5, 8.4, 8.021052631578947)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:14.083706,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 23.0, 18.875)","(2.7, 3.2, 3.158333333333333)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.333333333333336)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:15.444411,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 23.0, 19.5)","(2.7, 3.2, 3.158333333333333)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.333333333333336)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:16.784329,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 21.0, 19.5)","(2.7, 3.2, 3.158333333333333)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.333333333333336)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:18.206721,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 21.0, 19.5)","(2.7, 3.2, 3.113978494623656)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.333333333333336)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:19.524218,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 21.0, 19.5)","(2.7, 3.2, 3.113978494623656)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.333333333333336)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:20.858446,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 21.0, 19.5)","(2.7, 3.2, 3.113978494623656)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.333333333333336)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:22.233641,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.457142857142857)","(12.0, 21.0, 19.5)","(2.7, 3.2, 3.113978494623656)","(13.0, 17.0, 15.8)","(31.0, 50.0, 47.333333333333336)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:23.511450,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.941176470588236)","(4.8, 8.8, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.2, 3.2444444444444445)","(13.0, 17.0, 15.767857142857142)","(31.0, 50.0, 50.8)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:24.772936,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.615384615384617)","(4.8, 8.8, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 17.0, 15.767857142857142)","(31.0, 75.0, 50.8)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:26.144029,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.615384615384617)","(4.8, 8.8, 8.68)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2818181818181817)","(13.0, 17.0, 15.8)","(31.0, 75.0, 50.8)","(6.5, 8.4, 7.885714285714285)","(31.0, 48.0, 43.63636363636363)","(101.0, 220.0, 153.33333333333334)"
10-01-2023 16:15:27.444893,"(3.5, 4.2, 4.038095238095238)","(17.0, 24.0, 22.615384615384617)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2818181818181817)","(13.0, 17.0, 15.8)","(31.0, 75.0, 50.8)","(6.5, 8.4, 7.8352941176470585)","(31.0, 48.0, 43.2)","(101.0, 220.0, 170.0)"
10-01-2023 16:15:28.757480,"(3.5, 4.2, 4.038095238095238)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2818181818181817)","(13.0, 17.0, 15.767857142857142)","(31.0, 75.0, 50.8)","(6.5, 8.4, 7.6000000000000005)","(31.0, 48.0, 45.2)","(101.0, 220.0, 170.0)"
10-01-2023 16:15:30.164805,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2818181818181817)","(13.0, 17.0, 15.767857142857142)","(31.0, 75.0, 50.8)","(6.5, 8.4, 7.76)","(31.0, 50.0, 46.0)","(101.0, 220.0, 170.0)"
10-01-2023 16:15:31.548240,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.254166666666667)","(13.0, 17.0, 17.875)","(31.0, 75.0, 50.8)","(6.5, 8.4, 7.6000000000000005)","(31.0, 50.0, 46.0)","(101.0, 220.0, 170.0)"
10-01-2023 16:15:32.896822,"(3.5, 4.2, 4.04)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.525)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2696428571428573)","(13.0, 18.5, 17.285714285714285)","(31.0, 75.0, 57.333333333333336)","(6.5, 8.4, 7.8999999999999995)","(31.0, 50.0, 46.0)","(101.0, 220.0, 170.0)"
10-01-2023 16:15:34.262855,"(3.5, 4.2, 4.038095238095238)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.525)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2696428571428573)","(13.0, 22.0, 17.142857142857142)","(31.0, 65.0, 57.333333333333336)","(6.5, 8.2, 7.8999999999999995)","(31.0, 50.0, 46.0)","(101.0, 220.0, 165.0)"
10-01-2023 16:15:35.627980,"(3.5, 4.2, 4.038095238095238)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.525)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2696428571428573)","(13.0, 21.0, 17.142857142857142)","(31.0, 65.0, 54.0)","(6.5, 8.2, 7.8999999999999995)","(31.0, 50.0, 46.0)","(101.0, 220.0, 165.0)"
10-01-2023 16:15:37.077016,"(3.5, 4.2, 4.038095238095238)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.142857142857142)","(31.0, 60.0, 55.333333333333336)","(6.5, 8.2, 7.8999999999999995)","(31.0, 50.0, 46.0)","(101.0, 220.0, 165.0)"
10-01-2023 16:15:38.508438,"(3.5, 4.2, 4.027118644067797)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.142857142857142)","(31.0, 60.0, 55.333333333333336)","(6.5, 8.2, 7.8999999999999995)","(31.0, 50.0, 46.0)","(101.0, 220.0, 165.0)"
10-01-2023 16:15:39.883277,"(3.5, 4.2, 4.027118644067797)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.142857142857142)","(31.0, 60.0, 55.333333333333336)","(6.5, 8.2, 7.8999999999999995)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:41.266457,"(3.5, 4.2, 4.027118644067797)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.25)","(31.0, 60.0, 55.333333333333336)","(6.5, 8.2, 7.8999999999999995)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:42.541333,"(3.5, 4.2, 4.027118644067797)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.142857142857142)","(31.0, 60.0, 55.333333333333336)","(6.5, 8.2, 7.8999999999999995)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:43.831319,"(3.5, 4.2, 4.027118644067797)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.142857142857142)","(31.0, 60.0, 55.333333333333336)","(6.5, 8.2, 7.8)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:45.081256,"(3.5, 4.2, 4.027118644067797)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.142857142857142)","(31.0, 60.0, 55.333333333333336)","(6.5, 8.2, 7.8)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:46.391119,"(3.5, 4.2, 4.027118644067797)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.542857142857143)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.625)","(31.0, 60.0, 56.0)","(6.5, 8.2, 7.96)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:47.752421,"(3.5, 4.2, 4.027118644067797)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.8)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.625)","(31.0, 60.0, 56.0)","(6.5, 8.2, 7.96)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:49.071171,"(3.5, 4.2, 4.177777777777778)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.8)","(12.0, 21.0, 19.5)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.625)","(31.0, 60.0, 56.0)","(6.5, 8.2, 7.96)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:50.447993,"(3.5, 4.2, 4.25)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.8)","(12.0, 21.0, 18.9)","(2.7, 3.35, 3.2521739130434786)","(13.0, 21.0, 17.625)","(31.0, 60.0, 56.57142857142857)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:51.820731,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.4, 8.8)","(12.0, 21.0, 19.166666666666668)","(2.7, 3.35, 3.130952380952381)","(13.0, 21.0, 17.625)","(31.0, 60.0, 58.38461538461539)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:53.150167,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.2, 8.666666666666666)","(12.0, 20.0, 19.166666666666668)","(2.7, 3.25, 3.127083333333333)","(13.0, 21.0, 17.625)","(31.0, 75.0, 63.714285714285715)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:54.432995,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.2, 8.666666666666666)","(12.0, 20.0, 18.61111111111111)","(2.7, 3.25, 3.127083333333333)","(13.0, 21.0, 17.625)","(31.0, 70.0, 48.666666666666664)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:55.775073,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.2, 8.8)","(12.0, 20.0, 18.61111111111111)","(2.7, 3.25, 3.127083333333333)","(13.0, 21.0, 17.625)","(31.0, 70.0, 61.625)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:57.207134,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.2, 8.72)","(12.0, 20.0, 18.928571428571427)","(2.7, 3.25, 3.21)","(13.0, 21.0, 17.625)","(31.0, 65.0, 55.111111111111114)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:15:58.622586,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.2, 8.825)","(12.0, 20.0, 18.928571428571427)","(2.7, 3.25, 3.21)","(13.0, 21.0, 17.625)","(31.0, 60.0, 51.22222222222222)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:16:00.280864,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.2, 8.899999999999999)","(12.0, 20.0, 18.928571428571427)","(2.7, 3.25, 3.21)","(13.0, 21.0, 17.625)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:16:01.761183,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.2, 8.899999999999999)","(12.0, 20.0, 18.928571428571427)","(2.7, 3.25, 3.21)","(13.0, 21.0, 17.142857142857142)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:16:03.275845,"(3.5, 4.5, 4.253846153846154)","(17.0, 24.0, 22.3125)","(4.8, 9.2, 8.7)","(12.0, 20.0, 19.75)","(2.7, 3.25, 3.21)","(13.0, 21.0, 17.142857142857142)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 46.0)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:16:04.706200,"(3.5, 4.5, 4.328571428571428)","(17.0, 24.0, 22.3125)","(4.8, 9.0, 8.64)","(12.0, 22.0, 19.0)","(2.7, 3.25, 3.21)","(13.0, 21.0, 16.59259259259259)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 47.09090909090909)","(101.0, 220.0, 197.27272727272725)"
10-01-2023 16:16:06.177403,"(3.5, 4.5, 4.38)","(17.0, 24.0, 22.3125)","(4.8, 9.0, 8.64)","(12.0, 22.0, 19.0)","(2.7, 3.25, 3.21)","(13.0, 19.0, 16.583333333333332)","(31.0, 55.0, 51.22222222222222)","(6.5, 8.2, 7.571428571428571)","(31.0, 50.0, 47.44)","(101.0, 220.0, 197.27272727272725)"
