,Tick And Flick,Free From Desire,Tokin Beach,Cash Strap,Step Up,Burnt Me,Baby Thor,Shonas Fury
14-12-2022 19:22:22.990165,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:24.199691,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:25.428430,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:26.581178,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:27.776278,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:28.955310,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:30.175093,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:31.353277,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:32.509334,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:33.599697,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:34.736386,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:35.980550,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:37.350616,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:38.731326,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:40.057302,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:41.308829,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:42.535680,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:43.843028,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:45.171878,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:46.480291,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:47.671858,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:48.863866,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:50.183554,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:51.496431,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:52.722448,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:53.919600,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:55.225118,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:56.358362,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:57.583187,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:22:58.765970,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:00.046741,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:01.336701,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:02.564639,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:03.784493,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:05.016120,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:06.279757,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:07.400626,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:08.596787,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:09.831140,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:11.034551,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:12.212870,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:13.461165,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 37.18421052631579)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:14.727028,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 46.0, 16.22222222222222)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:16.018367,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 38.0, 16.22222222222222)","(2.6, 4.0, 2.8342857142857145)","(9.0, 18.0, 12.133333333333333)","(6.0, 13.0, 10.933333333333334)"
14-12-2022 19:23:17.200577,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 38.0, 16.22222222222222)","(2.6, 4.0, 3.13125)","(9.0, 18.0, 14.56)","(6.0, 13.0, 8.35)"
14-12-2022 19:23:18.419937,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 38.0, 16.22222222222222)","(2.6, 3.95, 3.13125)","(9.0, 18.0, 12.4)","(6.0, 13.0, 8.35)"
14-12-2022 19:23:19.777465,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 38.0, 16.22222222222222)","(2.6, 3.95, 3.13125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 8.35)"
14-12-2022 19:23:20.986898,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 38.0, 16.22222222222222)","(2.6, 3.95, 3.13125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 7.75)"
14-12-2022 19:23:22.170974,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 38.0, 24.933333333333334)","(2.6, 3.95, 3.13125)","(9.0, 18.0, 10.799999999999999)","(6.0, 12.5, 7.75)"
14-12-2022 19:23:23.286595,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 38.0, 24.933333333333334)","(2.6, 3.95, 3.13125)","(9.0, 18.0, 10.799999999999999)","(6.0, 12.5, 7.75)"
14-12-2022 19:23:24.543552,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 38.0, 24.933333333333334)","(2.6, 3.95, 3.13125)","(9.0, 18.0, 10.799999999999999)","(6.0, 12.5, 7.75)"
14-12-2022 19:23:25.813185,"(5.0, 8.8, 7.28)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 27.733333333333334)","(2.6, 3.95, 3.13125)","(9.0, 18.0, 10.799999999999999)","(6.0, 12.5, 7.75)"
14-12-2022 19:23:27.002594,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.95, 3.13125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 8.35)"
14-12-2022 19:23:28.286251,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.9, 3.1125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 7.857142857142857)"
14-12-2022 19:23:29.627168,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 6.035483870967742)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.9, 3.1125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 10.0)"
14-12-2022 19:23:30.908148,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.9, 3.1125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 10.0)"
14-12-2022 19:23:32.113779,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.9, 3.1125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 10.0)"
14-12-2022 19:23:33.327961,"(5.0, 8.8, 8.329411764705883)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.9, 3.1125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 7.5)"
14-12-2022 19:23:34.525031,"(5.0, 8.8, 7.36)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.9, 3.1125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 7.5)"
14-12-2022 19:23:35.750724,"(5.0, 8.8, 7.36)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.9, 3.1125)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 7.5)"
14-12-2022 19:23:36.865092,"(5.0, 8.8, 7.36)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.9, 3.09375)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 7.5)"
14-12-2022 19:23:38.140092,"(5.0, 8.8, 7.36)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 7.5)"
14-12-2022 19:23:39.464754,"(5.0, 8.8, 7.36)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 10.0)"
14-12-2022 19:23:40.736054,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 10.0)"
14-12-2022 19:23:41.999852,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 10.0)"
14-12-2022 19:23:43.219337,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 44.0, 16.88888888888889)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 10.799999999999999)","(6.0, 13.0, 10.0)"
14-12-2022 19:23:44.487158,"(5.0, 8.8, 6.2)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 44.0, 18.583333333333332)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 15.9)","(6.0, 13.0, 7.5)"
14-12-2022 19:23:45.736325,"(5.0, 8.8, 7.28)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.55)","(16.0, 42.0, 18.25)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 15.9)","(6.0, 13.0, 7.5)"
14-12-2022 19:23:46.900253,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.55)","(16.0, 42.0, 18.25)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 15.9)","(6.0, 13.0, 7.5)"
14-12-2022 19:23:48.043343,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.55)","(16.0, 42.0, 18.25)","(2.6, 3.85, 3.09375)","(9.0, 18.0, 15.9)","(6.0, 13.0, 7.316666666666666)"
14-12-2022 19:23:49.249485,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.55)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.075)","(9.0, 18.0, 14.72)","(6.0, 13.0, 8.092307692307692)"
14-12-2022 19:23:50.685059,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.075)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 11.066666666666666)"
14-12-2022 19:23:52.149543,"(5.0, 8.8, 8.329411764705883)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.075)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 11.066666666666666)"
14-12-2022 19:23:53.534922,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.075)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 11.066666666666666)"
14-12-2022 19:23:54.911931,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.075)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 11.066666666666666)"
14-12-2022 19:23:56.339780,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 4.92)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.075)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 11.066666666666666)"
14-12-2022 19:23:57.684403,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.361538461538461)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.075)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 8.092307692307692)"
14-12-2022 19:23:58.943484,"(5.0, 8.8, 7.36)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.361538461538461)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.075)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 7.316666666666666)"
14-12-2022 19:24:00.119602,"(5.0, 8.8, 7.36)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.361538461538461)","(16.0, 42.0, 18.25)","(2.6, 3.8, 3.05625)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 7.316666666666666)"
14-12-2022 19:24:01.332254,"(5.0, 8.8, 7.36)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 42.0, 18.25)","(2.6, 3.75, 3.05625)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 8.092307692307692)"
14-12-2022 19:24:02.568102,"(5.0, 8.8, 6.466666666666667)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 42.0, 18.25)","(2.6, 3.75, 3.05625)","(9.0, 18.0, 12.666666666666666)","(6.0, 13.0, 8.092307692307692)"
14-12-2022 19:24:03.781105,"(5.0, 8.8, 8.329411764705883)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 42.0, 18.25)","(2.6, 3.75, 3.05625)","(9.0, 18.0, 16.0)","(6.0, 13.0, 11.066666666666666)"
14-12-2022 19:24:05.034870,"(5.0, 8.8, 8.329411764705883)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 42.0, 18.25)","(2.6, 3.75, 3.05625)","(9.0, 18.0, 16.0)","(6.0, 13.0, 11.066666666666666)"
14-12-2022 19:24:06.340162,"(5.0, 8.8, 6.333333333333333)","(31.0, 210.0, 119.5)","(6.5, 12.0, 8.879999999999999)","(4.4, 6.6, 5.0600000000000005)","(16.0, 42.0, 18.25)","(2.6, 3.75, 3.05625)","(9.0, 18.0, 16.0)","(6.0, 13.0, 11.066666666666666)"
