,Bella Rouge,Coco Rox,Vaccine,Very Intoxicating,Amathuba,Carartie,Olentia,Hellavadancer,Xtra Gear,Parisian Lady,Latakia
07-01-2023 15:50:14.854354,"(4.6, 5.2, 5.194646680942184)","(17.0, 23.0, 22.356060606060606)","(26.0, 34.0, 32.32)","(41.0, 65.0, 58.372093023255815)","(16.0, 21.0, 20.428571428571427)","(71.0, 100.0, 99.54545454545455)","(1.7, 1.81, 1.802739602169982)","(31.0, 65.0, 61.769230769230774)","(81.0, 170.0, 134.64788732394365)","(101.0, 310.0, 295.8536585365854)","(10.0, 13.0, 12.526315789473685)"
07-01-2023 15:50:16.186820,"(4.6, 5.3, 5.230311614730878)","(17.0, 23.0, 22.356060606060606)","(26.0, 34.0, 32.32)","(41.0, 60.0, 58.372093023255815)","(16.0, 21.0, 20.428571428571427)","(71.0, 100.0, 99.54545454545455)","(1.7, 1.81, 1.7976874642243847)","(31.0, 65.0, 61.71875)","(81.0, 140.0, 134.86486486486487)","(101.0, 310.0, 295.8536585365854)","(11.0, 13.0, 12.623430962343097)"
07-01-2023 15:50:17.534454,"(4.6, 5.3, 5.2035294117647055)","(17.0, 23.0, 22.356060606060606)","(26.0, 34.0, 32.32)","(41.0, 60.0, 58.04347826086956)","(16.0, 21.0, 20.466666666666665)","(71.0, 100.0, 102.3913043478261)","(1.7, 1.8, 1.7830320150659134)","(31.0, 65.0, 62.03125)","(81.0, 140.0, 135.0)","(101.0, 310.0, 296.0)","(11.0, 13.0, 12.55056179775281)"
07-01-2023 15:50:18.800892,"(4.6, 5.3, 5.217587939698492)","(17.0, 23.0, 22.387596899224807)","(26.0, 34.0, 31.63953488372093)","(41.0, 60.0, 55.666666666666664)","(16.0, 22.0, 21.15068493150685)","(71.0, 110.0, 92.5)","(1.7, 1.79, 1.7848881036513546)","(31.0, 65.0, 59.90909090909091)","(81.0, 140.0, 149.48717948717947)","(101.0, 310.0, 296.3414634146341)","(11.0, 13.0, 12.432242990654206)"
07-01-2023 15:50:20.071626,"(4.6, 5.3, 5.221981424148607)","(18.0, 23.0, 22.45774647887324)","(26.0, 32.0, 31.63953488372093)","(41.0, 60.0, 55.666666666666664)","(16.0, 22.0, 21.15068493150685)","(71.0, 110.0, 92.5)","(1.7, 1.79, 1.7848881036513546)","(31.0, 60.0, 59.90909090909091)","(81.0, 150.0, 149.48717948717947)","(101.0, 310.0, 296.3414634146341)","(11.0, 12.5, 12.475138121546962)"
07-01-2023 15:50:21.549509,"(4.6, 5.3, 5.234920634920635)","(18.0, 23.0, 22.46875)","(26.0, 32.0, 31.567251461988302)","(41.0, 60.0, 58.301886792452834)","(16.0, 22.0, 21.03846153846154)","(71.0, 110.0, 96.66666666666667)","(1.7, 1.79, 1.7815753424657534)","(31.0, 65.0, 62.61194029850746)","(81.0, 170.0, 162.38095238095238)","(101.0, 310.0, 296.3414634146341)","(11.0, 12.5, 12.475138121546962)"
07-01-2023 15:50:22.909967,"(4.6, 5.3, 5.2151026392961874)","(18.0, 23.0, 22.443037974683545)","(26.0, 34.0, 32.98342541436464)","(41.0, 60.0, 59.130434782608695)","(16.0, 22.0, 21.4)","(71.0, 110.0, 107.3913043478261)","(1.7, 1.78, 1.7750833333333333)","(31.0, 65.0, 63.57142857142857)","(81.0, 170.0, 167.89473684210526)","(101.0, 310.0, 296.8421052631579)","(11.0, 13.0, 12.636363636363637)"
07-01-2023 15:50:24.330442,"(4.6, 5.2, 5.012621359223301)","(17.0, 23.0, 22.68235294117647)","(26.0, 34.0, 33.01604278074866)","(41.0, 60.0, 59.787234042553195)","(16.0, 23.0, 20.621951219512194)","(71.0, 120.0, 108.63636363636364)","(1.7, 1.79, 1.7862372881355932)","(31.0, 70.0, 64.70588235294117)","(81.0, 170.0, 167.89473684210526)","(101.0, 310.0, 296.8421052631579)","(11.0, 13.0, 12.636363636363637)"
07-01-2023 15:50:25.727489,"(4.6, 5.1, 5.073684210526316)","(18.0, 23.0, 22.940298507462686)","(26.0, 34.0, 32.108108108108105)","(41.0, 65.0, 59.09090909090909)","(16.0, 22.0, 21.363636363636363)","(71.0, 120.0, 108.46153846153847)","(1.7, 1.79, 1.7886821705426357)","(31.0, 65.0, 64.44444444444444)","(81.0, 170.0, 159.28571428571428)","(101.0, 310.0, 297.36842105263156)","(11.0, 13.0, 12.773584905660377)"
07-01-2023 15:50:27.169472,"(4.6, 5.1, 5.048821866163996)","(18.0, 24.0, 23.12037037037037)","(26.0, 34.0, 33.37864077669903)","(41.0, 65.0, 59.285714285714285)","(16.0, 23.0, 22.03846153846154)","(71.0, 120.0, 109.28571428571429)","(1.7, 1.78, 1.7726479750778816)","(31.0, 70.0, 63.46153846153846)","(81.0, 180.0, 165.71428571428572)","(101.0, 310.0, 297.36842105263156)","(11.0, 13.0, 12.789473684210526)"
07-01-2023 15:50:28.514614,"(4.6, 5.1, 5.04728370221328)","(18.0, 24.0, 23.12037037037037)","(26.0, 34.0, 33.161904761904765)","(41.0, 65.0, 60.714285714285715)","(16.0, 23.0, 22.0625)","(71.0, 110.0, 108.64864864864865)","(1.7, 1.78, 1.7738965517241378)","(41.0, 70.0, 63.57142857142857)","(81.0, 180.0, 165.0)","(101.0, 310.0, 297.6923076923077)","(11.0, 13.0, 12.721153846153847)"
07-01-2023 15:50:29.816265,"(4.6, 5.1, 5.0433476394849786)","(18.0, 24.0, 23.155963302752294)","(26.0, 34.0, 33.431472081218274)","(41.0, 65.0, 61.0)","(16.0, 23.0, 22.333333333333332)","(71.0, 110.0, 107.14285714285714)","(1.7, 1.78, 1.7757184325108855)","(41.0, 70.0, 63.57142857142857)","(81.0, 180.0, 165.0)","(101.0, 310.0, 302.0689655172414)","(11.0, 13.0, 12.726973684210526)"
07-01-2023 15:50:31.313683,"(4.6, 5.1, 5.032229299363057)","(18.0, 24.0, 23.155963302752294)","(26.0, 34.0, 33.08450704225352)","(41.0, 65.0, 61.0)","(16.0, 23.0, 21.666666666666668)","(71.0, 110.0, 119.35483870967742)","(1.7, 1.78, 1.7743401015228426)","(41.0, 70.0, 65.26315789473684)","(81.0, 180.0, 165.6)","(101.0, 310.0, 301.7857142857143)","(11.0, 13.0, 12.70774647887324)"
07-01-2023 15:50:32.709504,"(4.6, 5.1, 5.036197916666667)","(18.0, 24.0, 23.155963302752294)","(26.0, 34.0, 33.04761904761905)","(41.0, 65.0, 63.421052631578945)","(16.0, 23.0, 22.37037037037037)","(71.0, 140.0, 121.66666666666667)","(1.65, 1.78, 1.76631156930126)","(41.0, 70.0, 63.1578947368421)","(81.0, 180.0, 177.77777777777777)","(101.0, 310.0, 302.3076923076923)","(11.0, 13.0, 13.120833333333334)"
07-01-2023 15:50:34.180592,"(4.6, 5.1, 5.048589341692789)","(18.0, 24.0, 23.210526315789473)","(26.0, 34.0, 32.57627118644068)","(41.0, 65.0, 56.81818181818182)","(16.0, 24.0, 22.238095238095237)","(71.0, 140.0, 122.6086956521739)","(1.65, 1.77, 1.7599800995024877)","(41.0, 70.0, 62.30769230769231)","(81.0, 180.0, 176.0)","(101.0, 310.0, 302.3076923076923)","(11.0, 13.5, 13.147058823529411)"
07-01-2023 15:50:35.439579,"(4.6, 5.1, 5.0751789976133646)","(18.0, 24.0, 23.242424242424242)","(26.0, 34.0, 32.6)","(41.0, 60.0, 57.0)","(16.0, 24.0, 21.36842105263158)","(71.0, 140.0, 128.0)","(1.65, 1.76, 1.7494755244755245)","(41.0, 65.0, 65.0)","(81.0, 180.0, 160.45454545454547)","(101.0, 310.0, 300.5263157894737)","(11.0, 13.5, 12.803921568627452)"
07-01-2023 15:50:36.857801,"(4.6, 5.2, 5.117893544733861)","(18.0, 24.0, 23.38)","(26.0, 38.0, 35.81818181818182)","(41.0, 65.0, 62.1875)","(16.0, 22.0, 20.466666666666665)","(71.0, 140.0, 115.0)","(1.65, 1.76, 1.7548214285714285)","(41.0, 70.0, 65.38461538461539)","(81.0, 190.0, 163.8095238095238)","(101.0, 310.0, 300.55555555555554)","(11.0, 13.0, 12.912280701754385)"
07-01-2023 15:50:38.168139,"(4.6, 5.2, 5.13669391462307)","(18.0, 24.0, 23.537037037037038)","(26.0, 38.0, 35.46341463414634)","(41.0, 65.0, 64.0)","(16.0, 21.0, 19.677419354838708)","(71.0, 140.0, 131.57894736842104)","(1.65, 1.76, 1.7587832699619772)","(41.0, 70.0, 65.45454545454545)","(81.0, 190.0, 167.77777777777777)","(101.0, 310.0, 296.5)","(11.0, 13.0, 13.028169014084508)"
07-01-2023 15:50:39.497475,"(4.6, 5.2, 5.136707663197729)","(18.0, 24.0, 23.48936170212766)","(26.0, 38.0, 35.84615384615385)","(41.0, 65.0, 60.0)","(17.0, 20.0, 19.681818181818183)","(71.0, 140.0, 142.85714285714286)","(1.65, 1.76, 1.7528478260869564)","(41.0, 70.0, 68.66666666666667)","(81.0, 190.0, 176.0)","(101.0, 300.0, 297.22222222222223)","(11.0, 13.5, 12.646853146853147)"
07-01-2023 15:50:40.907595,"(4.6, 5.2, 5.147281921618204)","(18.0, 25.0, 24.55)","(26.0, 38.0, 38.23529411764706)","(41.0, 65.0, 62.5)","(17.0, 20.0, 20.041666666666668)","(71.0, 160.0, 120.9090909090909)","(1.65, 1.77, 1.7409730848861285)","(41.0, 70.0, 68.0)","(81.0, 190.0, 180.58823529411765)","(101.0, 300.0, 296.6666666666667)","(11.0, 13.0, 12.723484848484848)"
07-01-2023 15:50:42.138643,"(4.6, 5.2, 5.148198757763975)","(18.0, 25.0, 24.55)","(26.0, 40.0, 38.23529411764706)","(41.0, 65.0, 60.0)","(16.0, 21.0, 20.037383177570092)","(71.0, 150.0, 130.4)","(1.65, 1.75, 1.740083459787557)","(41.0, 70.0, 68.04347826086956)","(81.0, 190.0, 190.9090909090909)","(101.0, 310.0, 296.6666666666667)","(11.0, 13.0, 12.783132530120483)"
07-01-2023 15:50:43.515907,"(4.6, 5.2, 5.188106796116505)","(18.0, 26.0, 24.82758620689655)","(26.0, 40.0, 37.888888888888886)","(41.0, 65.0, 63.23529411764706)","(16.0, 21.0, 20.126050420168067)","(71.0, 140.0, 132.94117647058823)","(1.65, 1.75, 1.7413616489693942)","(41.0, 75.0, 68.33333333333333)","(81.0, 200.0, 190.9090909090909)","(101.0, 310.0, 296.6666666666667)","(11.0, 13.0, 12.850877192982455)"
07-01-2023 15:50:44.835570,"(4.6, 5.2, 5.1735099337748345)","(18.0, 25.0, 24.333333333333332)","(26.0, 40.0, 38.416666666666664)","(41.0, 65.0, 64.23076923076923)","(16.0, 21.0, 20.094117647058823)","(71.0, 140.0, 135.16129032258064)","(1.65, 1.75, 1.7340357852882704)","(41.0, 75.0, 70.0)","(91.0, 200.0, 192.25806451612902)","(101.0, 310.0, 297.27272727272725)","(11.0, 13.0, 13.069148936170214)"
07-01-2023 15:50:46.187319,"(4.6, 5.2, 5.188070175438597)","(18.0, 25.0, 24.6)","(26.0, 40.0, 39.0)","(41.0, 65.0, 64.13043478260869)","(16.0, 21.0, 20.094117647058823)","(71.0, 140.0, 135.16129032258064)","(1.65, 1.74, 1.7340357852882704)","(41.0, 75.0, 70.0)","(91.0, 200.0, 192.25806451612902)","(101.0, 310.0, 297.27272727272725)","(11.0, 13.5, 13.069148936170214)"
07-01-2023 15:50:47.558327,"(4.6, 5.3, 5.182036775106082)","(18.0, 25.0, 24.4)","(26.0, 42.0, 39.29032258064516)","(41.0, 65.0, 63.51851851851852)","(16.0, 21.0, 19.864485981308412)","(71.0, 130.0, 127.22222222222223)","(1.65, 1.74, 1.7390556900726393)","(41.0, 80.0, 74.70588235294117)","(91.0, 200.0, 194.375)","(101.0, 310.0, 298.3333333333333)","(11.0, 13.5, 13.179487179487179)"
07-01-2023 15:50:48.889105,"(4.6, 5.3, 5.182036775106082)","(18.0, 25.0, 24.4)","(26.0, 42.0, 39.29032258064516)","(41.0, 65.0, 63.51851851851852)","(16.0, 21.0, 19.864485981308412)","(71.0, 130.0, 127.22222222222223)","(1.65, 1.74, 1.7390556900726393)","(41.0, 80.0, 74.70588235294117)","(91.0, 200.0, 194.375)","(101.0, 310.0, 298.3333333333333)","(11.0, 13.5, 13.179487179487179)"
07-01-2023 15:50:50.332814,"(4.6, 5.3, 5.195339547270306)","(18.0, 24.0, 23.580246913580247)","(26.0, 42.0, 39.54216867469879)","(41.0, 65.0, 60.77777777777778)","(16.0, 20.0, 19.885416666666668)","(71.0, 130.0, 127.36842105263158)","(1.65, 1.75, 1.7365264423076923)","(41.0, 80.0, 75.0)","(91.0, 200.0, 194.70588235294116)","(101.0, 310.0, 297.82608695652175)","(11.0, 13.5, 13.221649484536082)"
07-01-2023 15:50:51.711537,"(4.6, 5.3, 5.218852459016394)","(18.0, 24.0, 23.585365853658537)","(26.0, 38.0, 36.0)","(41.0, 65.0, 60.476190476190474)","(16.0, 20.0, 20.055555555555557)","(81.0, 130.0, 128.42105263157896)","(1.65, 1.75, 1.7599311663479924)","(41.0, 80.0, 75.45454545454545)","(91.0, 200.0, 195.45454545454544)","(101.0, 310.0, 298.1818181818182)","(11.0, 13.5, 13.46938775510204)"
07-01-2023 15:50:53.255923,"(4.6, 5.2, 5.196526054590571)","(18.0, 24.0, 23.94736842105263)","(26.0, 36.0, 35.172413793103445)","(41.0, 65.0, 60.609756097560975)","(16.0, 21.0, 19.852941176470587)","(81.0, 130.0, 128.42105263157896)","(1.65, 1.76, 1.7522207621550592)","(41.0, 80.0, 75.0)","(91.0, 200.0, 190.0)","(101.0, 310.0, 298.57142857142856)","(11.0, 14.0, 13.358108108108109)"
07-01-2023 15:50:54.629517,"(4.6, 5.2, 5.167068965517242)","(18.0, 24.0, 23.857142857142858)","(26.0, 36.0, 34.45161290322581)","(41.0, 65.0, 60.925925925925924)","(16.0, 20.0, 19.6875)","(81.0, 130.0, 128.53658536585365)","(1.65, 1.76, 1.7486505190311419)","(41.0, 80.0, 79.16666666666667)","(91.0, 200.0, 191.6)","(101.0, 310.0, 306.6666666666667)","(11.0, 14.0, 13.452380952380953)"
07-01-2023 15:50:56.014904,"(4.6, 5.2, 5.165523465703971)","(18.0, 25.0, 23.857142857142858)","(26.0, 36.0, 34.45161290322581)","(41.0, 65.0, 60.3125)","(16.0, 20.0, 19.692307692307693)","(81.0, 130.0, 108.05555555555556)","(1.65, 1.75, 1.7371357615894039)","(41.0, 80.0, 75.83333333333333)","(91.0, 200.0, 193.75)","(101.0, 310.0, 315.0)","(11.0, 14.0, 13.583333333333334)"
07-01-2023 15:50:57.327246,"(4.6, 5.2, 5.159)","(18.0, 26.0, 25.142857142857142)","(26.0, 36.0, 35.142857142857146)","(41.0, 65.0, 62.77777777777778)","(16.0, 20.0, 19.725)","(81.0, 110.0, 109.42857142857143)","(1.65, 1.74, 1.7414122533748702)","(41.0, 85.0, 79.75)","(91.0, 200.0, 194.7826086956522)","(101.0, 330.0, 308.46153846153845)","(11.0, 14.0, 14.03623188405797)"
07-01-2023 15:50:58.636396,"(4.6, 5.2, 5.126679104477612)","(18.0, 23.0, 22.643835616438356)","(26.0, 38.0, 35.142857142857146)","(41.0, 65.0, 62.95454545454545)","(16.0, 20.0, 19.8125)","(81.0, 110.0, 109.66666666666667)","(1.65, 1.75, 1.741763925729443)","(41.0, 85.0, 76.25)","(91.0, 200.0, 195.0)","(101.0, 330.0, 308.46153846153845)","(11.0, 14.5, 13.881578947368421)"
07-01-2023 15:51:00.086945,"(4.6, 5.2, 5.123493975903615)","(18.0, 23.0, 22.82758620689655)","(26.0, 38.0, 36.0)","(41.0, 65.0, 62.5)","(16.0, 20.0, 19.958333333333332)","(81.0, 110.0, 123.0)","(1.65, 1.75, 1.7402150537634409)","(41.0, 85.0, 81.875)","(91.0, 200.0, 193.33333333333334)","(101.0, 330.0, 311.53846153846155)","(11.0, 14.0, 13.954545454545455)"
07-01-2023 15:51:01.362891,"(4.6, 5.2, 5.1217659137577)","(19.0, 23.0, 22.82758620689655)","(26.0, 38.0, 36.0)","(41.0, 65.0, 63.888888888888886)","(16.0, 20.0, 20.34065934065934)","(71.0, 130.0, 122.0)","(1.65, 1.75, 1.7482637362637363)","(41.0, 85.0, 78.33333333333333)","(91.0, 200.0, 183.33333333333331)","(101.0, 330.0, 313.3333333333333)","(11.0, 14.5, 14.065217391304348)"
07-01-2023 15:51:02.740321,"(4.6, 5.1, 5.07864406779661)","(19.0, 22.0, 21.76923076923077)","(26.0, 40.0, 38.5)","(41.0, 65.0, 63.333333333333336)","(16.0, 21.0, 20.232558139534884)","(71.0, 130.0, 117.36842105263158)","(1.65, 1.75, 1.7511271676300577)","(41.0, 85.0, 74.375)","(91.0, 210.0, 162.5)","(101.0, 330.0, 316.6666666666667)","(11.0, 14.5, 14.166666666666666)"
07-01-2023 15:51:03.983476,"(4.6, 5.2, 5.111638418079096)","(19.0, 22.0, 21.610169491525422)","(26.0, 40.0, 38.888888888888886)","(41.0, 65.0, 64.44444444444444)","(16.0, 21.0, 20.133333333333333)","(71.0, 120.0, 118.33333333333333)","(1.65, 1.76, 1.7594656488549618)","(41.0, 80.0, 68.33333333333333)","(91.0, 180.0, 126.66666666666667)","(101.0, 330.0, 316.6666666666667)","(11.0, 14.5, 14.068181818181818)"
07-01-2023 15:51:05.266025,"(4.6, 5.2, 5.101041666666666)","(18.0, 21.0, 20.99)","(26.0, 38.0, 36.285714285714285)","(41.0, 65.0, 64.44444444444444)","(16.0, 21.0, 20.133333333333333)","(71.0, 120.0, 118.33333333333333)","(1.65, 1.76, 1.7477725118483411)","(41.0, 70.0, 72.14285714285714)","(91.0, 130.0, 118.18181818181819)","(101.0, 330.0, 320.0)","(11.0, 14.5, 14.6125)"
07-01-2023 15:51:06.607765,"(4.6, 5.3, 5.216666666666667)","(18.0, 22.0, 21.704918032786885)","(26.0, 38.0, 36.72727272727273)","(41.0, 70.0, 63.333333333333336)","(16.0, 21.0, 20.70175438596491)","(71.0, 130.0, 126.66666666666667)","(1.65, 1.75, 1.7554238833181404)","(41.0, 75.0, 68.63636363636364)","(91.0, 140.0, 120.43478260869566)","(101.0, 330.0, 320.0)","(11.0, 15.0, 14.192307692307692)"
07-01-2023 15:51:08.006388,"(4.6, 5.3, 5.203950103950104)","(18.0, 22.0, 21.56390977443609)","(26.0, 40.0, 37.833333333333336)","(41.0, 70.0, 63.75)","(16.0, 22.0, 20.91176470588235)","(71.0, 140.0, 128.33333333333334)","(1.65, 1.76, 1.7556050516647532)","(41.0, 75.0, 70.625)","(91.0, 140.0, 121.25)","(101.0, 330.0, 321.1111111111111)","(11.0, 14.5, 13.742647058823529)"
07-01-2023 15:51:09.387619,"(4.6, 5.2, 5.198326359832636)","(18.0, 22.0, 22.759036144578314)","(26.0, 40.0, 37.73913043478261)","(41.0, 65.0, 62.857142857142854)","(16.0, 22.0, 20.92753623188406)","(71.0, 130.0, 128.33333333333334)","(1.65, 1.76, 1.7558147155198094)","(41.0, 75.0, 70.625)","(91.0, 140.0, 122.0)","(101.0, 330.0, 321.1111111111111)","(11.0, 14.0, 13.495454545454546)"
07-01-2023 15:51:10.689771,"(4.6, 5.2, 5.198326359832636)","(18.0, 23.0, 21.25)","(26.0, 40.0, 37.21212121212121)","(41.0, 65.0, 61.875)","(16.0, 22.0, 20.89855072463768)","(81.0, 130.0, 128.33333333333334)","(1.65, 1.76, 1.7572623434045689)","(41.0, 75.0, 69.28571428571429)","(81.0, 130.0, 113.125)","(101.0, 330.0, 299.1304347826087)","(11.0, 13.5, 13.772727272727273)"
07-01-2023 15:51:12.001307,"(4.6, 5.3, 5.211313394018205)","(18.0, 22.0, 21.25)","(26.0, 40.0, 37.21212121212121)","(41.0, 65.0, 61.875)","(16.0, 22.0, 20.767123287671232)","(81.0, 130.0, 128.46153846153845)","(1.65, 1.76, 1.7584883720930233)","(41.0, 75.0, 62.5)","(81.0, 120.0, 103.33333333333333)","(101.0, 320.0, 296.0)","(11.0, 14.0, 13.777777777777779)"
07-01-2023 15:51:13.354547,"(4.6, 5.3, 5.208456375838926)","(18.0, 22.0, 21.177777777777777)","(26.0, 40.0, 37.294117647058826)","(41.0, 65.0, 61.55172413793103)","(16.0, 22.0, 20.767123287671232)","(81.0, 130.0, 128.46153846153845)","(1.65, 1.76, 1.7584883720930233)","(41.0, 65.0, 62.5)","(81.0, 110.0, 103.57142857142857)","(101.0, 320.0, 296.3157894736842)","(11.0, 14.0, 13.94)"
07-01-2023 15:51:14.743882,"(4.6, 5.3, 5.160915867944621)","(18.0, 21.0, 20.990384615384617)","(26.0, 40.0, 37.94285714285714)","(41.0, 60.0, 57.475247524752476)","(16.0, 22.0, 20.25)","(81.0, 140.0, 121.73913043478261)","(1.65, 1.77, 1.7693065187239945)","(41.0, 65.0, 64.42307692307692)","(81.0, 110.0, 103.57142857142857)","(101.0, 320.0, 296.3157894736842)","(11.0, 14.0, 13.837037037037037)"
07-01-2023 15:51:16.147769,"(4.6, 5.3, 5.213171759747103)","(18.0, 22.0, 21.60759493670886)","(26.0, 38.0, 37.333333333333336)","(41.0, 60.0, 56.98347107438016)","(16.0, 21.0, 20.18867924528302)","(81.0, 140.0, 125.45454545454545)","(1.65, 1.77, 1.7618469656992084)","(41.0, 65.0, 63.75)","(81.0, 110.0, 104.0)","(101.0, 320.0, 301.25)","(11.0, 14.0, 13.846153846153847)"
07-01-2023 15:51:17.443083,"(4.6, 5.3, 5.222514071294559)","(18.0, 22.0, 21.403508771929825)","(26.0, 38.0, 37.37931034482759)","(41.0, 60.0, 56.41025641025641)","(16.0, 21.0, 20.206349206349206)","(81.0, 140.0, 125.83333333333333)","(1.65, 1.77, 1.7623117569352709)","(41.0, 65.0, 59.375)","(81.0, 110.0, 104.0)","(101.0, 320.0, 301.25)","(11.0, 14.0, 13.576923076923077)"
07-01-2023 15:51:18.794980,"(4.6, 5.3, 5.17389502762431)","(18.0, 22.0, 20.677685950413224)","(26.0, 38.0, 39.25)","(41.0, 60.0, 56.50684931506849)","(16.0, 21.0, 20.333333333333332)","(81.0, 130.0, 126.36363636363636)","(1.65, 1.77, 1.7639727722772278)","(41.0, 60.0, 60.2)","(81.0, 110.0, 103.4)","(101.0, 320.0, 301.25)","(11.0, 14.0, 14.217948717948717)"
07-01-2023 15:51:20.133055,"(4.6, 5.2, 5.17389502762431)","(18.0, 21.0, 20.677685950413224)","(26.0, 40.0, 39.80487804878049)","(41.0, 60.0, 56.25)","(16.0, 21.0, 20.294117647058822)","(81.0, 130.0, 126.36363636363636)","(1.65, 1.77, 1.7654558823529412)","(41.0, 65.0, 60.38461538461539)","(81.0, 110.0, 103.4)","(101.0, 320.0, 301.25)","(11.0, 14.5, 14.316176470588236)"
07-01-2023 15:51:21.571417,"(4.6, 5.2, 5.172922252010724)","(18.0, 21.0, 20.863636363636363)","(26.0, 40.0, 40.93167701863354)","(41.0, 60.0, 56.37096774193548)","(16.0, 21.0, 19.97222222222222)","(81.0, 130.0, 128.75)","(1.65, 1.77, 1.7599054373522458)","(41.0, 65.0, 59.11764705882353)","(81.0, 110.0, 104.54545454545455)","(101.0, 320.0, 301.7391304347826)","(11.0, 14.5, 14.517241379310345)"
07-01-2023 15:51:22.897161,"(4.6, 5.3, 5.201832460732985)","(18.0, 21.0, 20.745098039215687)","(26.0, 42.0, 39.755102040816325)","(41.0, 60.0, 57.25352112676056)","(16.0, 20.0, 20.295454545454547)","(81.0, 130.0, 118.57142857142857)","(1.65, 1.76, 1.7516289592760181)","(41.0, 60.0, 59.77272727272727)","(81.0, 110.0, 105.71428571428571)","(101.0, 320.0, 304.3478260869565)","(11.0, 15.0, 14.40566037735849)"
07-01-2023 15:51:24.141012,"(4.6, 5.3, 5.207178217821783)","(18.0, 22.0, 20.833333333333332)","(26.0, 40.0, 39.514792899408285)","(41.0, 60.0, 57.421875)","(16.0, 21.0, 20.637931034482758)","(81.0, 120.0, 126.07142857142857)","(1.65, 1.76, 1.7845220588235295)","(41.0, 60.0, 58.92857142857143)","(81.0, 110.0, 107.27272727272727)","(101.0, 320.0, 304.3478260869565)","(11.0, 14.5, 14.2)"
07-01-2023 15:51:25.417800,"(4.6, 5.1, 5.071869639794168)","(18.0, 21.0, 20.833333333333332)","(31.0, 40.0, 39.4496644295302)","(41.0, 60.0, 63.369565217391305)","(16.0, 21.0, 20.28205128205128)","(81.0, 140.0, 126.07142857142857)","(1.65, 1.79, 1.7772711267605634)","(41.0, 60.0, 58.92857142857143)","(81.0, 110.0, 107.27272727272727)","(101.0, 320.0, 300.0)","(11.0, 14.5, 14.275862068965518)"
07-01-2023 15:51:26.635795,"(4.6, 5.1, 5.060729927007299)","(18.0, 22.0, 21.41176470588235)","(31.0, 40.0, 39.81512605042017)","(41.0, 65.0, 63.27272727272727)","(16.0, 21.0, 20.28205128205128)","(81.0, 140.0, 126.55172413793103)","(1.65, 1.78, 1.7793181818181818)","(41.0, 60.0, 59.0625)","(81.0, 110.0, 107.27272727272727)","(101.0, 320.0, 300.0)","(11.0, 14.5, 14.314285714285715)"
07-01-2023 15:51:28.020823,"(4.6, 5.1, 5.049870801033592)","(18.0, 21.0, 20.82608695652174)","(31.0, 40.0, 39.97959183673469)","(41.0, 65.0, 62.8)","(16.0, 21.0, 19.84070796460177)","(81.0, 140.0, 127.77777777777777)","(1.65, 1.78, 1.765122699386503)","(41.0, 60.0, 60.714285714285715)","(81.0, 110.0, 106.66666666666667)","(101.0, 320.0, 300.5882352941176)","(11.0, 14.5, 14.794117647058824)"
07-01-2023 15:51:29.331533,"(4.6, 5.1, 5.060248447204969)","(18.0, 22.0, 21.358024691358025)","(31.0, 40.0, 39.97979797979798)","(41.0, 70.0, 61.42857142857143)","(16.0, 20.0, 19.69)","(81.0, 140.0, 122.66666666666667)","(1.65, 1.77, 1.7895497311827957)","(41.0, 65.0, 60.714285714285715)","(81.0, 120.0, 108.75)","(101.0, 320.0, 305.0)","(11.0, 15.0, 14.130434782608695)"
07-01-2023 15:51:30.666686,"(4.6, 5.1, 5.058307210031348)","(18.0, 21.0, 20.695652173913043)","(31.0, 40.0, 39.980582524271846)","(41.0, 65.0, 57.5)","(16.0, 20.0, 19.795454545454547)","(81.0, 130.0, 124.21052631578948)","(1.65, 1.79, 1.7937104708362615)","(41.0, 65.0, 60.714285714285715)","(81.0, 120.0, 108.75)","(101.0, 320.0, 300.5882352941176)","(11.0, 14.5, 13.74)"
07-01-2023 15:51:32.051088,"(4.6, 5.1, 5.033717834960071)","(18.0, 21.0, 21.428571428571427)","(31.0, 40.0, 40.971428571428575)","(41.0, 60.0, 57.44897959183673)","(16.0, 20.0, 19.783783783783782)","(81.0, 130.0, 124.21052631578948)","(1.65, 1.8, 1.8033203125000001)","(41.0, 65.0, 58.75)","(81.0, 120.0, 108.57142857142857)","(101.0, 320.0, 301.25)","(11.0, 14.0, 13.666666666666666)"
