,Magic Avenue,Toofan Raja,Zipping Wesley,Go Forward Herby,Tricky Avenue,Pinned
04-01-2023 14:25:16.298195,"(6.0, 12.0, 11.294117647058824)","(2.5, 4.1, 3.7921052631578944)","(2.35, 2.44, 2.395)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.816666666666666)"
04-01-2023 14:25:17.407438,"(6.0, 12.0, 11.478260869565217)","(2.5, 4.1, 3.7921052631578944)","(2.35, 2.44, 2.395)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.816666666666666)"
04-01-2023 14:25:18.421044,"(6.0, 12.0, 11.5)","(2.5, 4.1, 3.7921052631578944)","(2.35, 2.44, 2.395)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.816666666666666)"
04-01-2023 14:25:19.491638,"(6.0, 12.0, 11.5)","(2.5, 4.1, 3.7921052631578944)","(2.35, 2.44, 2.395)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 4.816666666666666)"
04-01-2023 14:25:20.432273,"(6.0, 12.0, 11.5)","(2.5, 4.1, 3.8111111111111113)","(2.35, 2.44, 2.41)","(20.0, 46.0, 40.25)","(91.0, 650.0, 440.0)","(4.8, 5.3, 5.071428571428571)"
04-01-2023 14:25:21.585909,"(6.0, 11.5, 11.261904761904763)","(2.5, 4.1, 3.775)","(2.35, 2.44, 2.416)","(20.0, 46.0, 38.0)","(91.0, 650.0, 440.0)","(4.8, 5.2, 4.977142857142857)"
04-01-2023 14:25:22.624540,"(6.0, 11.5, 11.261904761904763)","(2.5, 4.1, 3.775)","(2.35, 2.44, 2.40625)","(20.0, 46.0, 38.0)","(91.0, 650.0, 440.0)","(4.8, 5.2, 4.977142857142857)"
04-01-2023 14:25:23.766820,"(6.0, 11.5, 11.261904761904763)","(2.5, 4.1, 3.775)","(2.35, 2.42, 2.40625)","(20.0, 46.0, 38.0)","(91.0, 650.0, 440.0)","(4.8, 5.2, 4.977142857142857)"
04-01-2023 14:25:25.066873,"(6.0, 11.5, 11.261904761904763)","(2.5, 4.1, 3.775)","(2.35, 2.42, 2.415833333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 445.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:26.152894,"(6.0, 11.5, 11.261904761904763)","(2.5, 4.1, 3.775)","(2.35, 2.42, 2.415833333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 445.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:27.398840,"(6.0, 11.5, 12.785714285714285)","(2.5, 4.1, 3.8111111111111113)","(2.35, 2.42, 2.416)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:28.482361,"(6.0, 13.5, 12.785714285714285)","(2.5, 4.1, 3.8111111111111113)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:29.544596,"(6.0, 13.0, 11.981481481481481)","(2.5, 4.1, 3.8111111111111113)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:30.607018,"(6.0, 13.0, 11.981481481481481)","(2.5, 4.1, 3.775)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:31.718821,"(6.0, 13.0, 11.981481481481481)","(2.5, 4.1, 3.775)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:32.783328,"(6.0, 13.0, 11.981481481481481)","(2.5, 4.1, 3.7533333333333334)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:33.819999,"(6.0, 13.0, 11.981481481481481)","(2.5, 4.1, 3.682142857142857)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:34.808156,"(6.0, 13.0, 11.981481481481481)","(2.5, 4.1, 3.775)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.8933333333333335)"
04-01-2023 14:25:35.881369,"(6.0, 12.5, 11.833333333333334)","(2.5, 4.1, 3.775)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.8, 5.2, 4.805714285714285)"
04-01-2023 14:25:36.936371,"(6.0, 12.5, 11.833333333333334)","(2.5, 4.1, 3.82)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:37.938850,"(6.0, 12.5, 11.833333333333334)","(2.5, 4.1, 3.82)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:39.000504,"(6.0, 12.5, 11.833333333333334)","(2.5, 4.1, 3.82)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:39.967462,"(6.0, 12.5, 11.833333333333334)","(2.5, 4.1, 3.82)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:40.994633,"(6.0, 12.5, 11.73076923076923)","(2.5, 4.0, 3.8153846153846156)","(2.35, 2.42, 2.395)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:42.088736,"(6.0, 12.5, 12.023809523809524)","(2.5, 4.0, 3.91)","(2.35, 2.42, 2.41)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:43.112630,"(6.0, 12.0, 11.5)","(2.5, 4.1, 4.007692307692308)","(2.35, 2.42, 2.41)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:44.196480,"(6.0, 12.0, 11.4)","(2.5, 4.1, 3.9352941176470586)","(2.35, 2.42, 2.41)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:45.177662,"(6.0, 12.0, 11.4)","(2.5, 4.1, 3.9)","(2.35, 2.42, 2.41)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:46.211903,"(6.0, 12.0, 11.4)","(2.5, 4.1, 3.9)","(2.35, 2.42, 2.41)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:47.284663,"(6.0, 12.0, 11.4)","(2.5, 4.1, 3.9)","(2.35, 2.42, 2.41)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.805714285714285)"
04-01-2023 14:25:48.305956,"(6.0, 12.0, 11.4)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.42, 2.41)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.871428571428571)"
04-01-2023 14:25:49.342233,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.871428571428571)"
04-01-2023 14:25:50.241697,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.42, 2.4)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.871428571428571)"
04-01-2023 14:25:51.514523,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.42, 2.4046153846153846)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.871428571428571)"
04-01-2023 14:25:52.798574,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.42, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.871428571428571)"
04-01-2023 14:25:53.752608,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.871428571428571)"
04-01-2023 14:25:54.786245,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.7888888888888888)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.871428571428571)"
04-01-2023 14:25:55.905530,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:25:56.948444,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:25:58.006812,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:25:58.926251,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:25:59.818419,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:00.881607,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.425)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:01.982963,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.7888888888888888)","(2.35, 2.48, 2.425)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:03.024449,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.425)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:04.001780,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.425)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:04.974026,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.425)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:05.960302,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:06.986598,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:08.049030,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.895833333333333)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:09.166777,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.7888888888888888)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:10.192544,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.8472222222222223)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 450.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:11.303664,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.8472222222222223)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.781818181818181)"
04-01-2023 14:26:12.540863,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.8421052631578947)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 455.0)","(4.6, 5.2, 4.861764705882353)"
04-01-2023 14:26:13.561200,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.8421052631578947)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 570.0)","(4.6, 5.2, 4.861764705882353)"
04-01-2023 14:26:14.716550,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.1, 3.9166666666666665)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 460.0)","(4.6, 5.2, 4.861764705882353)"
04-01-2023 14:26:15.749634,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.0, 3.9166666666666665)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 460.0)","(4.6, 5.2, 4.851515151515152)"
04-01-2023 14:26:16.743926,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.0, 3.876923076923077)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 460.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:17.774305,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.0, 3.876923076923077)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 460.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:18.804231,"(6.0, 11.5, 10.944444444444445)","(2.5, 4.0, 3.876923076923077)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 460.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:19.696844,"(6.0, 11.5, 11.166666666666666)","(2.5, 4.0, 3.742857142857143)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 460.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:20.652720,"(6.0, 11.5, 11.166666666666666)","(2.5, 4.0, 3.742857142857143)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:21.628979,"(6.0, 11.5, 11.166666666666666)","(2.5, 4.0, 3.823529411764706)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:22.649633,"(6.0, 11.5, 11.166666666666666)","(2.5, 4.0, 3.823529411764706)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:23.586865,"(6.0, 11.5, 11.166666666666666)","(2.5, 4.0, 3.823529411764706)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:24.601062,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.823529411764706)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:25.624829,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.823529411764706)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:26.723267,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8636363636363638)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:27.781223,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8636363636363638)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:28.730049,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8363636363636364)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:29.612398,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8472222222222223)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:30.664913,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8472222222222223)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:31.699641,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8472222222222223)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:32.777623,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8666666666666667)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:33.771657,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8666666666666667)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:34.725319,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8666666666666667)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:35.591499,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.876923076923077)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:36.507658,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.9428571428571426)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:37.487141,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.9428571428571426)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:38.414235,"(6.0, 12.0, 11.884615384615385)","(2.5, 4.0, 3.9428571428571426)","(2.35, 2.48, 2.4299999999999997)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:39.306837,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.9428571428571426)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:40.170761,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.9428571428571426)","(2.35, 2.48, 2.433333333333333)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:41.034345,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.9428571428571426)","(2.35, 2.52, 2.466666666666667)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:42.038809,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.9428571428571426)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:42.911334,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:43.752552,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:44.670348,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:45.647865,"(6.0, 12.0, 11.884615384615385)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:46.615111,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:47.581146,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:48.500178,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:49.399035,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8055555555555554)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:50.247125,"(6.0, 11.5, 11.205882352941176)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.816666666666666)"
04-01-2023 14:26:51.135244,"(6.0, 11.5, 11.222222222222221)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.934615384615385)"
04-01-2023 14:26:52.101114,"(6.0, 11.5, 11.222222222222221)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.934615384615385)"
04-01-2023 14:26:53.000258,"(6.0, 12.0, 11.545454545454545)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.934615384615385)"
04-01-2023 14:26:53.940189,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.934615384615385)"
04-01-2023 14:26:54.807163,"(6.0, 12.0, 11.545454545454545)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.934615384615385)"
04-01-2023 14:26:55.710841,"(6.0, 12.0, 11.545454545454545)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:26:56.578830,"(6.0, 12.0, 11.545454545454545)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:26:57.435236,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:26:58.284121,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:26:59.119392,"(6.0, 12.0, 11.444444444444445)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:26:59.983442,"(6.0, 12.0, 11.583333333333334)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:00.846929,"(6.0, 12.0, 11.583333333333334)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:01.765360,"(6.0, 12.0, 11.583333333333334)","(2.5, 4.0, 3.8833333333333333)","(2.35, 2.52, 2.475)","(20.0, 46.0, 38.0)","(91.0, 650.0, 470.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:02.927449,"(6.0, 12.0, 11.583333333333334)","(2.5, 4.0, 3.9176470588235293)","(2.35, 2.52, 2.475)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:03.798023,"(6.0, 12.0, 11.583333333333334)","(2.5, 4.0, 3.9176470588235293)","(2.35, 2.52, 2.475)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.886363636363637)"
04-01-2023 14:27:04.663402,"(6.0, 12.0, 11.583333333333334)","(2.5, 4.0, 3.9176470588235293)","(2.35, 2.52, 2.475)","(20.0, 46.0, 37.63636363636364)","(91.0, 650.0, 465.0)","(4.6, 5.2, 4.886363636363637)"
