,Rich List,Dawn Ofa New Brew,Roll The Aces,Barkway Dulcie,Famous Three,Shireen,Burrabadine Dancer,Dragon Tattoo Nz,Hes The Judge
06-01-2023 12:10:33.599694,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:34.743599,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:36.162450,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:37.402613,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:38.563278,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:39.937909,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:41.295764,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:42.496684,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:43.707411,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:44.957479,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:46.124971,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:47.330837,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:48.616759,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:49.901720,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:51.188101,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:52.435472,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:53.688396,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:54.982341,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:56.177922,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:57.305509,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:58.466239,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:10:59.691714,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:00.885581,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:02.140818,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:03.468557,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:04.665512,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:05.912902,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 194.16666666666666)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 194.16666666666666)","(101.0, 220.0, 194.16666666666666)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:07.063419,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:08.217675,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:09.400376,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:10.599679,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:11.803191,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:12.956751,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:14.081108,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:15.296941,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:16.506649,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:17.718276,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:18.988358,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:20.215977,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:21.490989,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:22.696745,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:23.968853,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:25.172666,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:26.384066,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:27.670411,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:28.884339,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:30.123232,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:31.399369,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:32.677794,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:33.999260,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:35.268326,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:36.555280,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:37.729618,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:38.906475,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:40.061956,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:41.247199,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 176.0)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:42.428766,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 176.0)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 176.0)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:43.569376,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:44.761106,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:45.957106,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:47.179526,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:48.384544,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:49.557199,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:50.700649,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:51.849475,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:53.064143,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:54.192483,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:55.389393,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:56.626121,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:57.835786,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:11:58.981339,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:12:00.139255,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:12:01.325784,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
06-01-2023 12:12:02.467206,"(10.0, 20.0, 15.760000000000002)","(101.0, 220.0, 191.42857142857144)","(7.0, 13.0, 10.666666666666668)","(101.0, 220.0, 191.42857142857144)","(101.0, 220.0, 191.42857142857144)","(2.6, 5.2, 4.468571428571429)","(13.0, 29.0, 18.333333333333332)","(2.1, 99999, 99990)","(10.0, 23.0, 17.32)"
