,Oristano,Jeanella,World Ruler,Finest Clobber,Go Go Gracie,Hell Raider,Global Conflict,Moments Of Magic
07-01-2023 15:56:02.131617,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.84)","(7.0, 10.0, 9.6)","(10.0, 13.0, 12.522727272727273)","(6.0, 7.8, 7.666666666666666)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.88888888888889)","(91.0, 220.0, 208.88888888888889)"
07-01-2023 15:56:03.300439,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.84)","(7.0, 10.0, 9.6)","(10.0, 13.0, 12.522727272727273)","(6.0, 7.8, 7.666666666666666)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.88888888888889)","(91.0, 220.0, 208.88888888888889)"
07-01-2023 15:56:04.586078,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.84)","(7.0, 10.0, 9.280000000000001)","(10.0, 13.0, 12.522727272727273)","(6.0, 7.8, 7.56)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.615384615384617)","(91.0, 220.0, 208.88888888888889)"
07-01-2023 15:56:05.833458,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8842105263157896)","(7.0, 10.0, 9.280000000000001)","(10.0, 13.0, 12.522727272727273)","(6.0, 7.8, 7.56)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.615384615384617)","(91.0, 220.0, 210.0)"
07-01-2023 15:56:07.082290,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8842105263157896)","(7.0, 10.0, 9.3)","(10.0, 13.0, 12.522727272727273)","(6.0, 7.8, 7.56)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.615384615384617)","(91.0, 220.0, 210.0)"
07-01-2023 15:56:08.239955,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8842105263157896)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.522727272727273)","(6.0, 7.8, 7.56)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.615384615384617)","(91.0, 220.0, 210.0)"
07-01-2023 15:56:09.415911,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8874999999999997)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.522727272727273)","(6.0, 7.8, 7.533333333333333)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.615384615384617)","(91.0, 220.0, 210.0)"
07-01-2023 15:56:10.774475,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8892857142857142)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.522727272727273)","(6.0, 7.8, 7.5777777777777775)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.615384615384617)","(91.0, 220.0, 210.0)"
07-01-2023 15:56:12.100424,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8892857142857142)","(7.0, 9.8, 9.3)","(10.0, 13.0, 11.826086956521738)","(6.0, 7.8, 7.5777777777777775)","(9.0, 12.0, 11.333333333333334)","(21.0, 32.0, 28.8)","(91.0, 220.0, 210.0)"
07-01-2023 15:56:13.427131,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8892857142857142)","(7.0, 9.8, 9.3)","(10.0, 12.0, 12.522727272727273)","(6.0, 7.8, 7.5777777777777775)","(9.0, 12.0, 11.555555555555555)","(21.0, 30.0, 28.8)","(91.0, 230.0, 215.33333333333331)"
07-01-2023 15:56:14.734014,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8892857142857142)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.45)","(6.0, 7.8, 7.5777777777777775)","(9.0, 12.0, 11.555555555555555)","(21.0, 30.0, 28.4)","(91.0, 230.0, 214.28571428571428)"
07-01-2023 15:56:15.885678,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8892857142857142)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.45)","(6.0, 7.8, 7.5777777777777775)","(9.0, 12.0, 11.555555555555555)","(21.0, 30.0, 28.4)","(91.0, 230.0, 214.28571428571428)"
07-01-2023 15:56:17.010657,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.86)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.365384615384615)","(6.0, 7.8, 7.5777777777777775)","(9.0, 12.0, 11.333333333333334)","(21.0, 30.0, 28.4)","(91.0, 230.0, 214.28571428571428)"
07-01-2023 15:56:18.096408,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.867272727272727)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.365384615384615)","(6.0, 7.8, 7.371428571428572)","(9.0, 12.0, 11.333333333333334)","(21.0, 30.0, 28.4)","(91.0, 230.0, 214.28571428571428)"
07-01-2023 15:56:19.310786,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8775)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.365384615384615)","(6.0, 7.8, 7.371428571428572)","(9.0, 12.0, 11.333333333333334)","(21.0, 30.0, 28.4)","(91.0, 230.0, 214.28571428571428)"
07-01-2023 15:56:20.627529,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8775)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.365384615384615)","(6.0, 7.8, 7.371428571428572)","(9.0, 12.0, 11.333333333333334)","(21.0, 30.0, 28.4)","(91.0, 230.0, 214.28571428571428)"
07-01-2023 15:56:21.729995,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8775)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.365384615384615)","(6.0, 7.8, 7.371428571428572)","(9.0, 12.0, 11.833333333333334)","(21.0, 30.0, 28.4)","(91.0, 230.0, 214.28571428571428)"
07-01-2023 15:56:22.798838,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.9, 2.8775)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.285714285714286)","(9.0, 12.0, 11.833333333333334)","(21.0, 30.0, 28.4)","(91.0, 230.0, 197.64705882352942)"
07-01-2023 15:56:24.046066,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.98, 2.8899999999999997)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.285714285714286)","(9.0, 12.0, 11.833333333333334)","(21.0, 30.0, 28.4)","(91.0, 230.0, 184.28571428571428)"
07-01-2023 15:56:25.068594,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.96, 2.8899999999999997)","(7.0, 9.8, 9.3)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.285714285714286)","(9.0, 12.0, 11.75)","(21.0, 30.0, 28.22222222222222)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:26.205409,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.35)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:27.434740,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.5)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:28.591235,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.5)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:29.721391,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.5)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:30.712484,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:31.802752,"(4.0, 4.9, 4.634615384615384)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:33.001730,"(4.0, 4.9, 4.647368421052631)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:34.162807,"(4.0, 4.8, 4.66)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:35.316261,"(4.0, 4.8, 4.66)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 12.0, 11.75)","(21.0, 30.0, 28.476190476190474)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:36.527153,"(4.0, 4.8, 4.66)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.523076923076923)","(9.0, 12.0, 11.75)","(21.0, 30.0, 28.545454545454547)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:37.660726,"(4.0, 4.8, 4.66)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.361538461538462)","(9.0, 12.0, 11.75)","(21.0, 30.0, 28.545454545454547)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:38.749666,"(4.0, 4.8, 4.66)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.361538461538462)","(9.0, 12.0, 11.75)","(21.0, 30.0, 28.545454545454547)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:39.853914,"(4.0, 4.8, 4.66)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.361538461538462)","(9.0, 12.0, 11.75)","(21.0, 30.0, 28.545454545454547)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:40.875956,"(4.0, 4.8, 4.584615384615384)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.361538461538462)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:41.902926,"(4.0, 4.8, 4.541176470588235)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.304347826086957)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:42.976658,"(4.0, 4.8, 4.541176470588235)","(2.25, 2.96, 2.9270588235294115)","(7.0, 9.8, 9.450000000000001)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.304347826086957)","(9.0, 12.0, 11.75)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:44.132518,"(4.0, 4.8, 4.482758620689656)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.304347826086957)","(9.0, 12.0, 12.125)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:45.211548,"(4.0, 4.8, 4.482758620689656)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.304347826086957)","(9.0, 12.5, 12.125)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:46.236430,"(4.0, 4.8, 4.5875)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.304347826086957)","(9.0, 12.5, 12.125)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:47.280171,"(4.0, 4.7, 4.595652173913043)","(2.25, 2.96, 2.9270588235294115)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.304347826086957)","(9.0, 12.5, 12.125)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:48.286546,"(4.0, 4.7, 4.595652173913043)","(2.25, 2.96, 2.913333333333333)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 12.5, 12.0)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:49.407961,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.925)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.0)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:50.466330,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.8899999999999997)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.4)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:51.488765,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.8899999999999997)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.4)","(21.0, 30.0, 27.6)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:52.673999,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 11.636363636363637)","(21.0, 30.0, 28.22222222222222)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:53.742774,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.166666666666666)","(21.0, 30.0, 28.72)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:54.747015,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.166666666666666)","(21.0, 30.0, 29.238095238095237)","(91.0, 220.0, 184.28571428571428)"
07-01-2023 15:56:55.766228,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 11.5)","(21.0, 30.0, 28.5)","(91.0, 220.0, 193.63636363636363)"
07-01-2023 15:56:56.845686,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 11.8)","(21.0, 30.0, 28.5)","(91.0, 210.0, 174.0)"
07-01-2023 15:56:58.055483,"(4.0, 4.7, 4.536363636363637)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 11.8)","(21.0, 30.0, 28.5)","(91.0, 210.0, 171.42857142857144)"
07-01-2023 15:56:59.107062,"(4.0, 4.7, 4.554054054054054)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 30.0, 29.076923076923077)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:00.123899,"(4.0, 4.7, 4.554054054054054)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 30.0, 29.076923076923077)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:01.180577,"(4.0, 4.7, 4.554054054054054)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 30.0, 28.90909090909091)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:02.262861,"(4.0, 4.7, 4.5)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 30.0, 28.90909090909091)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:03.314280,"(4.0, 4.7, 4.5)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.25)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 30.0, 28.90909090909091)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:04.485614,"(4.0, 4.7, 4.5)","(2.25, 2.96, 2.883076923076923)","(7.0, 9.8, 9.2)","(10.0, 13.0, 12.214285714285714)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 30.0, 28.454545454545453)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:05.514919,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9292307692307693)","(7.0, 9.8, 9.2)","(10.0, 12.5, 12.214285714285714)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.454545454545453)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:06.595828,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9292307692307693)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.928571428571429)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 29.0, 27.6875)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:07.717684,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9292307692307693)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.928571428571429)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 29.0, 27.6875)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:08.747081,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9356521739130432)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.875)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 29.0, 27.6875)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:09.691525,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9356521739130432)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.554054054054054)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 29.0, 27.894736842105264)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:10.772988,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9356521739130432)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.554054054054054)","(6.0, 7.8, 7.44)","(9.0, 13.0, 12.25)","(21.0, 29.0, 27.6875)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:11.915098,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9356521739130432)","(7.0, 9.8, 9.2)","(10.0, 12.5, 10.852941176470589)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:12.998740,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9356521739130432)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:14.066354,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9435294117647057)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:15.142418,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9435294117647057)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:16.177624,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9435294117647057)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:17.264133,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9435294117647057)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:18.298041,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.96, 2.9435294117647057)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:19.345196,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.9704761904761905)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:20.475416,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:21.660871,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.24074074074074)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:22.880117,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.24074074074074)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:23.953828,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.24074074074074)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:25.055773,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.24074074074074)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:26.331096,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.24074074074074)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:27.473882,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.24074074074074)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:28.589391,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 11.157894736842104)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:29.816697,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 10.263157894736842)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:30.949942,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 10.263157894736842)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:32.165171,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 10.375)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:33.419198,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 10.375)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:34.595466,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 10.375)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 28.0)","(91.0, 200.0, 171.42857142857144)"
07-01-2023 15:57:35.736081,"(4.0, 4.7, 4.536363636363636)","(2.25, 2.98, 2.968888888888889)","(7.0, 9.8, 9.2)","(10.0, 12.5, 10.375)","(6.0, 7.8, 7.542857142857143)","(9.0, 13.0, 12.25)","(21.0, 29.0, 27.384615384615383)","(91.0, 200.0, 171.42857142857144)"
