,Did You Decide,Chosen Eagle,Dominators Girl,Fanciful Flying,Zewinna,Rockem Baby,Heavens Miracle,Magic Typhoon,Shamzou
07-12-2022 19:29:11.873153,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.56551724137931)","(4.4, 4.9, 4.74)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.11764705882353)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.2, 9.184415584415584)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:13.117653,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.56551724137931)","(4.4, 4.9, 4.769230769230769)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.55)","(8.0, 9.2, 9.184415584415584)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:14.474600,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.537142857142857)","(4.4, 5.0, 4.884615384615385)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.55)","(8.0, 9.2, 9.184415584415584)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:15.722696,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.537142857142857)","(4.4, 5.0, 4.877777777777778)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.55)","(8.0, 9.2, 9.184415584415584)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:17.148778,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 5.0, 4.833333333333334)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.55)","(8.0, 9.2, 9.184415584415584)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:18.352120,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.833333333333334)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.55)","(8.0, 9.2, 9.184415584415584)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:19.617974,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.833333333333334)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.2, 9.184415584415584)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:20.803218,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.833333333333334)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.2, 9.364102564102565)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:22.092086,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.811111111111112)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.4, 9.364102564102565)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:23.357320,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.722222222222222)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.4, 9.364102564102565)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:24.626939,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.833333333333334)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.1)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.4, 9.364102564102565)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:25.832369,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.833333333333334)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.11764705882353)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.4, 9.364102564102565)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:26.956774,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.852380952380953)","(14.0, 19.5, 18.75)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.11764705882353)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.4, 9.364102564102565)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:28.296653,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.775)","(14.0, 19.5, 18.7)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.4, 9.36883116883117)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:29.793580,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.757142857142857)","(14.0, 19.5, 18.6)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.485714285714286)","(8.0, 9.4, 9.347368421052632)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:31.042637,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.757142857142857)","(14.0, 20.0, 19.55)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.7)","(8.0, 9.4, 9.294736842105262)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:32.498833,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.78125)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.4, 5.0285714285714285)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.625)","(8.0, 9.4, 9.294736842105262)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:33.754551,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.78125)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.4, 5.033333333333333)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.625)","(8.0, 9.4, 9.297435897435896)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:34.923043,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.785)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.3, 5.02)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.625)","(8.0, 9.4, 9.297435897435896)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:36.343307,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.783333333333333)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.3, 5.027272727272727)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.297435897435896)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:37.795544,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.783333333333333)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.3, 5.027272727272727)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.297435897435896)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:39.100693,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.783333333333333)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.3, 5.02)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:40.489772,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.786363636363636)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.3, 5.02)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:41.868385,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.7785714285714285)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.3, 5.02)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:43.201308,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.7785714285714285)","(14.0, 20.0, 19.653846153846153)","(4.0, 5.3, 5.02)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:44.439427,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.7785714285714285)","(14.0, 20.0, 19.735294117647058)","(4.0, 5.3, 5.02)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 180.0, 146.66666666666666)"
07-12-2022 19:29:45.831392,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.8, 4.8730769230769235)","(14.0, 20.0, 19.735294117647058)","(4.0, 5.3, 5.02)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 180.0, 145.0)"
07-12-2022 19:29:47.050206,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.8730769230769235)","(14.0, 20.0, 19.735294117647058)","(4.0, 5.3, 5.02)","(21.0, 26.0, 24.476190476190474)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 170.0, 145.0)"
07-12-2022 19:29:48.359359,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.8730769230769235)","(14.0, 20.0, 19.735294117647058)","(4.0, 5.3, 5.02)","(21.0, 26.0, 25.25)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 170.0, 145.0)"
07-12-2022 19:29:49.856690,"(3.9, 5.4, 5.32)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.88)","(14.0, 20.0, 19.735294117647058)","(4.0, 5.3, 5.02)","(21.0, 26.0, 25.25)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 170.0, 145.0)"
07-12-2022 19:30:03.801634,"(3.9, 5.4, 5.235897435897436)","(8.0, 9.6, 9.571428571428571)","(4.4, 4.9, 4.972727272727273)","(14.0, 21.0, 20.75)","(4.0, 5.3, 5.092592592592593)","(21.0, 26.0, 25.25)","(7.0, 10.0, 9.544)","(8.0, 9.4, 9.273913043478261)","(71.0, 170.0, 145.0)"
07-12-2022 19:30:05.153768,"(3.9, 5.4, 5.235897435897436)","(8.0, 9.6, 9.571428571428571)","(4.4, 5.0, 4.972727272727273)","(14.0, 21.0, 20.071428571428573)","(4.0, 5.3, 5.1230769230769235)","(21.0, 26.0, 25.25)","(7.0, 10.0, 9.844444444444445)","(8.0, 9.4, 9.126829268292683)","(71.0, 170.0, 153.33333333333334)"
07-12-2022 19:30:06.438146,"(3.9, 5.4, 5.276666666666667)","(8.0, 9.2, 9.117647058823529)","(4.4, 5.0, 4.963076923076923)","(14.0, 22.0, 20.705882352941178)","(4.0, 5.2, 5.141176470588236)","(21.0, 26.0, 25.25)","(7.0, 10.0, 9.848)","(8.0, 9.2, 9.13109243697479)","(71.0, 170.0, 155.71428571428572)"
07-12-2022 19:30:07.752688,"(3.9, 5.4, 5.276666666666667)","(8.0, 9.2, 9.117647058823529)","(4.4, 5.0, 4.953623188405797)","(14.0, 22.0, 20.705882352941178)","(4.0, 5.2, 5.141176470588236)","(21.0, 26.0, 31.727272727272727)","(7.0, 10.0, 9.848)","(8.0, 9.2, 9.123364485981307)","(71.0, 170.0, 157.5)"
07-12-2022 19:30:09.024636,"(3.9, 5.3, 5.28)","(8.0, 9.0, 8.942857142857143)","(4.4, 5.0, 4.953623188405797)","(14.0, 22.0, 20.705882352941178)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 31.727272727272727)","(7.0, 10.0, 9.854545454545455)","(8.0, 9.2, 9.114583333333332)","(71.0, 170.0, 157.5)"
07-12-2022 19:30:10.346875,"(3.9, 5.3, 5.28)","(8.0, 9.0, 8.942857142857143)","(4.4, 5.0, 4.953623188405797)","(14.0, 22.0, 20.666666666666668)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 31.727272727272727)","(7.0, 10.0, 9.854545454545455)","(8.0, 9.2, 9.114583333333332)","(71.0, 170.0, 157.5)"
07-12-2022 19:30:11.577156,"(3.9, 5.3, 5.28)","(8.0, 9.0, 8.942857142857143)","(4.4, 5.0, 4.962790697674419)","(14.0, 22.0, 20.666666666666668)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 31.727272727272727)","(7.0, 10.0, 9.854545454545455)","(8.0, 9.2, 9.114583333333332)","(71.0, 170.0, 157.5)"
07-12-2022 19:30:12.954473,"(3.9, 5.3, 5.28)","(8.0, 9.0, 8.942857142857143)","(4.4, 5.0, 4.962790697674419)","(14.0, 22.0, 20.666666666666668)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 31.727272727272727)","(7.0, 10.0, 9.854545454545455)","(8.0, 9.2, 9.114583333333332)","(71.0, 170.0, 157.5)"
07-12-2022 19:30:14.272575,"(3.9, 5.3, 5.28)","(8.0, 9.0, 8.942857142857143)","(4.4, 5.0, 4.962790697674419)","(14.0, 22.0, 20.666666666666668)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 31.727272727272727)","(7.0, 10.0, 9.854545454545455)","(8.0, 9.2, 9.114583333333332)","(71.0, 170.0, 157.5)"
07-12-2022 19:30:15.616372,"(3.9, 5.3, 5.28)","(8.0, 9.0, 8.942857142857143)","(4.4, 5.0, 4.962790697674419)","(14.0, 22.0, 20.666666666666668)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 31.727272727272727)","(7.0, 10.0, 9.854545454545455)","(8.0, 9.2, 9.114583333333332)","(71.0, 170.0, 157.5)"
07-12-2022 19:30:17.376502,"(3.9, 5.3, 5.28)","(8.0, 9.0, 8.756)","(4.4, 5.0, 4.846666666666667)","(14.0, 22.0, 21.09090909090909)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 31.866666666666667)","(7.0, 10.0, 10.2)","(8.0, 9.2, 9.123364485981307)","(71.0, 170.0, 152.4)"
07-12-2022 19:30:18.828997,"(3.9, 5.4, 5.278688524590164)","(8.0, 9.0, 8.525)","(4.4, 4.9, 4.841538461538462)","(14.0, 22.0, 21.333333333333332)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 30.8)","(7.0, 10.5, 10.357142857142858)","(8.0, 9.2, 9.121100917431193)","(71.0, 170.0, 152.4)"
07-12-2022 19:30:20.360362,"(3.9, 5.4, 5.278688524590164)","(8.0, 9.0, 8.457142857142857)","(4.4, 4.9, 4.841538461538462)","(14.0, 22.0, 21.333333333333332)","(4.0, 5.2, 5.141176470588236)","(21.0, 32.0, 30.5)","(7.0, 10.5, 10.357142857142858)","(8.0, 9.2, 9.121100917431193)","(71.0, 170.0, 152.4)"
07-12-2022 19:30:21.795228,"(3.9, 5.4, 5.448275862068965)","(8.0, 8.6, 8.325)","(4.4, 4.9, 4.796969696969697)","(14.0, 22.0, 21.375)","(4.0, 5.2, 5.050000000000001)","(21.0, 32.0, 30.5)","(7.0, 10.5, 10.416666666666666)","(8.0, 9.2, 9.124561403508771)","(71.0, 170.0, 155.0)"
07-12-2022 19:30:23.182093,"(3.9, 5.5, 5.416666666666667)","(8.0, 8.4, 8.325)","(4.4, 4.8, 4.7615384615384615)","(14.0, 22.0, 20.571428571428573)","(4.0, 5.2, 5.0)","(21.0, 32.0, 30.5)","(7.0, 10.5, 10.571428571428571)","(8.0, 9.2, 9.124561403508771)","(71.0, 170.0, 155.0)"
07-12-2022 19:30:24.597603,"(3.9, 5.6, 5.42)","(8.0, 8.4, 8.17142857142857)","(4.4, 4.8, 4.7090000000000005)","(14.0, 22.0, 21.09090909090909)","(4.0, 5.2, 4.933333333333334)","(21.0, 32.0, 30.8)","(7.0, 11.0, 11.423076923076923)","(8.0, 9.2, 9.481818181818182)","(71.0, 170.0, 155.0)"
07-12-2022 19:30:26.092793,"(3.9, 5.5, 5.416666666666667)","(8.0, 8.2, 8.17142857142857)","(4.4, 4.8, 4.7090000000000005)","(14.0, 22.0, 21.375)","(4.0, 5.2, 4.933333333333334)","(21.0, 32.0, 30.8)","(7.0, 12.0, 11.5)","(8.0, 9.6, 9.472)","(71.0, 170.0, 155.0)"
07-12-2022 19:30:27.370475,"(3.9, 5.6, 5.475)","(8.0, 8.2, 8.17142857142857)","(4.4, 4.8, 4.723529411764706)","(14.0, 22.0, 21.833333333333332)","(4.0, 5.2, 4.933333333333334)","(21.0, 32.0, 30.5)","(7.0, 12.0, 11.5)","(8.0, 9.6, 9.481818181818182)","(71.0, 170.0, 155.0)"
07-12-2022 19:30:28.649059,"(3.9, 5.6, 5.475)","(8.0, 8.2, 8.17142857142857)","(4.4, 4.8, 4.723529411764706)","(14.0, 22.0, 21.833333333333332)","(4.0, 5.2, 4.909090909090909)","(21.0, 32.0, 30.5)","(7.0, 12.0, 11.5)","(8.0, 9.6, 9.452941176470588)","(71.0, 170.0, 155.0)"
07-12-2022 19:30:30.067786,"(3.9, 5.6, 5.45)","(8.0, 8.2, 8.186666666666666)","(4.4, 4.8, 4.723529411764706)","(14.0, 22.0, 21.833333333333332)","(4.0, 5.2, 4.909090909090909)","(21.0, 32.0, 30.5)","(7.0, 12.0, 11.5)","(8.0, 9.6, 9.312820512820512)","(71.0, 170.0, 155.0)"
07-12-2022 19:30:31.496112,"(3.9, 5.6, 5.45)","(8.0, 8.4, 8.287179487179488)","(4.4, 4.8, 4.723529411764706)","(14.0, 22.0, 21.833333333333332)","(4.0, 5.2, 4.909090909090909)","(21.0, 32.0, 30.5)","(7.0, 12.0, 11.5)","(8.0, 9.6, 9.312820512820512)","(71.0, 170.0, 155.0)"
07-12-2022 19:30:32.814897,"(3.9, 5.6, 5.45)","(8.0, 8.4, 8.266666666666667)","(4.4, 4.8, 4.72043795620438)","(14.0, 22.0, 21.833333333333332)","(4.0, 5.2, 4.909090909090909)","(21.0, 32.0, 30.5)","(7.0, 12.0, 11.5)","(8.0, 9.6, 9.346666666666666)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:34.014241,"(3.9, 5.5, 5.454545454545455)","(8.0, 8.4, 8.266666666666666)","(4.4, 4.8, 4.718666666666667)","(14.0, 24.0, 23.11111111111111)","(4.0, 5.2, 4.909090909090909)","(21.0, 32.0, 30.5)","(7.0, 12.0, 11.5)","(8.0, 9.6, 9.337931034482757)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:35.202926,"(3.9, 5.7, 5.58)","(8.0, 8.4, 8.266666666666666)","(4.4, 4.8, 4.718666666666667)","(14.0, 24.0, 23.0)","(4.0, 5.2, 4.88)","(21.0, 32.0, 29.8)","(7.5, 12.0, 11.5)","(8.0, 9.6, 9.32121212121212)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:36.416886,"(3.9, 5.6, 5.485714285714286)","(8.0, 8.4, 8.266666666666666)","(4.4, 4.8, 4.718666666666667)","(14.0, 25.0, 21.296296296296298)","(4.0, 5.2, 4.88)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.5)","(8.0, 9.6, 9.32121212121212)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:37.634983,"(3.9, 5.6, 5.485714285714286)","(8.0, 8.4, 8.266666666666666)","(4.4, 4.7, 4.68)","(14.0, 25.0, 22.34426229508197)","(4.0, 5.2, 4.88)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.5)","(8.0, 9.6, 9.337931034482757)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:38.776405,"(3.9, 5.5, 5.46)","(8.0, 8.4, 8.266666666666666)","(4.4, 4.8, 4.748051948051947)","(14.0, 25.0, 23.107142857142858)","(4.0, 5.2, 4.88)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.5)","(8.0, 9.6, 9.337931034482757)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:39.917700,"(3.9, 5.5, 5.46)","(8.0, 8.6, 8.325)","(4.4, 4.7, 4.678082191780822)","(14.0, 25.0, 23.098360655737704)","(4.0, 5.2, 4.88)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.5)","(8.0, 9.6, 9.337931034482757)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:41.092948,"(3.9, 5.7, 5.5285714285714285)","(8.0, 8.4, 8.311111111111112)","(4.4, 4.7, 4.688372093023256)","(14.0, 25.0, 23.098360655737704)","(4.0, 5.2, 4.88)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.5)","(8.0, 9.6, 9.45)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:42.252485,"(3.9, 5.6, 5.492307692307692)","(8.0, 8.4, 8.352941176470589)","(4.4, 4.7, 4.695798319327731)","(14.0, 25.0, 23.098360655737704)","(4.0, 5.2, 4.863157894736842)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.5)","(8.0, 9.6, 9.478260869565217)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:43.454071,"(3.9, 5.6, 5.492307692307692)","(8.0, 8.6, 8.487179487179487)","(4.4, 4.7, 4.6949579831932775)","(14.0, 25.0, 23.23076923076923)","(4.0, 5.2, 4.8545454545454545)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.5)","(8.0, 9.6, 9.478260869565217)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:44.916407,"(3.9, 5.5, 5.442857142857143)","(8.0, 8.6, 8.502702702702702)","(4.4, 4.8, 4.766176470588235)","(14.0, 25.0, 23.23076923076923)","(4.0, 5.2, 4.852173913043478)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.625)","(8.0, 9.6, 9.478260869565217)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:46.102148,"(3.9, 5.5, 5.442857142857143)","(8.0, 8.6, 8.502702702702702)","(4.4, 4.8, 4.766176470588235)","(14.0, 25.0, 23.23076923076923)","(4.0, 5.2, 4.852173913043478)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.625)","(8.0, 9.6, 9.478260869565217)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:47.306086,"(3.9, 5.6, 5.46)","(8.0, 8.6, 8.487179487179487)","(4.4, 4.8, 4.742)","(14.0, 25.0, 23.23076923076923)","(4.0, 5.2, 4.852173913043478)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.464285714285714)","(8.0, 9.6, 9.478260869565217)","(71.0, 160.0, 154.0)"
07-12-2022 19:30:48.461937,"(3.9, 5.5, 5.453333333333333)","(8.0, 8.6, 8.534328358208954)","(4.4, 4.8, 4.78)","(14.0, 25.0, 23.23076923076923)","(4.0, 5.2, 4.852173913043478)","(21.0, 32.0, 27.6)","(7.5, 12.0, 11.375)","(8.0, 9.6, 9.478260869565217)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:49.634461,"(3.9, 5.6, 5.542857142857143)","(8.0, 8.6, 8.534328358208954)","(4.4, 4.8, 4.78)","(14.0, 25.0, 23.23076923076923)","(4.0, 5.2, 4.852173913043478)","(21.0, 32.0, 28.7)","(7.5, 12.0, 11.375)","(8.0, 9.6, 9.478260869565217)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:50.855599,"(3.9, 5.6, 5.542857142857143)","(8.0, 8.6, 8.54)","(4.4, 4.7, 4.636956521739131)","(14.0, 25.0, 23.23076923076923)","(4.0, 5.2, 4.852173913043478)","(21.0, 32.0, 28.7)","(7.5, 12.0, 11.375)","(8.0, 9.6, 9.478260869565217)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:51.952769,"(3.9, 5.5, 5.461904761904762)","(8.0, 8.8, 8.456)","(4.4, 4.7, 4.637777777777778)","(14.0, 25.0, 23.23076923076923)","(4.0, 5.2, 4.852173913043478)","(21.0, 32.0, 28.7)","(7.5, 12.0, 11.375)","(8.0, 9.6, 9.478260869565217)","(71.0, 170.0, 154.0)"
07-12-2022 19:30:53.174501,"(3.9, 5.5, 5.4125)","(8.0, 8.8, 8.632432432432433)","(4.4, 4.8, 4.7)","(14.0, 25.0, 24.041666666666668)","(4.0, 4.7, 4.76)","(21.0, 32.0, 28.333333333333332)","(7.5, 12.0, 11.473684210526315)","(8.0, 9.6, 9.516666666666666)","(71.0, 170.0, 158.0)"
07-12-2022 19:30:54.232623,"(3.9, 5.4, 5.36923076923077)","(8.0, 8.8, 8.645)","(4.4, 4.7, 4.684873949579832)","(14.0, 25.0, 24.041666666666668)","(4.0, 5.0, 4.76)","(21.0, 32.0, 28.333333333333332)","(7.5, 12.0, 11.473684210526315)","(8.0, 9.6, 9.516666666666666)","(71.0, 170.0, 158.0)"
07-12-2022 19:30:55.390983,"(3.9, 5.6, 5.596153846153846)","(8.0, 8.8, 8.645)","(4.4, 4.7, 4.64)","(14.0, 25.0, 24.041666666666668)","(4.0, 5.0, 4.764705882352941)","(21.0, 32.0, 29.105263157894736)","(7.5, 12.0, 11.473684210526315)","(8.0, 9.6, 9.497674418604651)","(71.0, 170.0, 158.0)"
07-12-2022 19:30:56.573868,"(3.9, 5.7, 5.681196581196581)","(8.0, 8.8, 8.662222222222223)","(4.4, 4.7, 4.603614457831325)","(14.0, 25.0, 24.041666666666668)","(4.0, 5.0, 4.858823529411764)","(21.0, 32.0, 29.105263157894736)","(7.5, 12.0, 11.473684210526315)","(8.0, 9.6, 9.548387096774194)","(71.0, 170.0, 158.0)"
07-12-2022 19:30:57.717076,"(4.2, 5.7, 5.681196581196581)","(8.0, 8.8, 8.645)","(4.4, 4.7, 4.603370786516853)","(14.0, 25.0, 24.041666666666668)","(4.0, 5.0, 4.815384615384615)","(21.0, 32.0, 29.105263157894736)","(7.5, 12.0, 11.473684210526315)","(8.0, 9.6, 9.548387096774194)","(71.0, 170.0, 158.0)"
07-12-2022 19:30:59.030798,"(4.2, 5.7, 5.682113821138212)","(7.5, 8.8, 8.645)","(4.2, 4.7, 4.603896103896104)","(14.0, 25.0, 24.041666666666668)","(4.2, 5.0, 4.8)","(21.0, 32.0, 29.105263157894736)","(7.5, 12.0, 11.473684210526315)","(8.0, 9.6, 9.548387096774194)","(71.0, 170.0, 158.0)"
07-12-2022 19:31:00.244838,"(4.2, 5.7, 5.6866666666666665)","(7.5, 8.8, 8.565714285714286)","(4.2, 4.7, 4.65130890052356)","(14.0, 25.0, 24.041666666666668)","(4.2, 5.0, 4.828571428571428)","(21.0, 32.0, 29.105263157894736)","(7.5, 12.0, 11.473684210526315)","(8.0, 9.6, 9.548387096774194)","(71.0, 170.0, 158.0)"
