,Hurricane Gypsy,Sweet Life,Adonis Sands,Gai Water Star,Tangerine Sands,Not Guilty,Uforo Bale,Whippy Flash
40,"[datetime.datetime(2022, 11, 28, 16, 48, 0, 504188), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 0, 504188), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 0, 504188), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 0, 504188), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 0, 504188), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 0, 504188), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 0, 504188), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 0, 504188), 3.4, 3.8]"
41,"[datetime.datetime(2022, 11, 28, 16, 48, 1, 665456), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 1, 665456), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 1, 665456), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 1, 665456), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 1, 665456), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 1, 665456), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 1, 665456), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 1, 665456), 3.4, 3.8]"
42,"[datetime.datetime(2022, 11, 28, 16, 48, 2, 810966), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 2, 810966), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 2, 810966), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 2, 810966), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 2, 810966), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 2, 810966), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 2, 810966), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 2, 810966), 3.4, 3.8]"
43,"[datetime.datetime(2022, 11, 28, 16, 48, 3, 947674), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 3, 947674), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 3, 947674), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 3, 947674), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 3, 947674), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 3, 947674), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 3, 947674), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 3, 947674), 3.4, 3.8]"
44,"[datetime.datetime(2022, 11, 28, 16, 48, 5, 147358), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 5, 147358), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 5, 147358), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 5, 147358), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 5, 147358), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 5, 147358), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 5, 147358), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 5, 147358), 3.4, 3.8]"
45,"[datetime.datetime(2022, 11, 28, 16, 48, 6, 295718), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 6, 295718), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 6, 295718), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 6, 295718), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 6, 295718), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 6, 295718), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 6, 295718), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 6, 295718), 3.4, 3.8]"
46,"[datetime.datetime(2022, 11, 28, 16, 48, 7, 427582), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 7, 427582), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 7, 427582), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 7, 427582), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 7, 427582), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 7, 427582), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 7, 427582), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 7, 427582), 3.4, 3.8]"
47,"[datetime.datetime(2022, 11, 28, 16, 48, 8, 563600), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 8, 563600), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 8, 563600), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 8, 563600), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 8, 563600), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 8, 563600), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 8, 563600), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 8, 563600), 3.4, 3.8]"
48,"[datetime.datetime(2022, 11, 28, 16, 48, 9, 709643), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 9, 709643), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 9, 709643), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 9, 709643), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 9, 709643), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 9, 709643), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 9, 709643), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 9, 709643), 3.4, 3.8]"
49,"[datetime.datetime(2022, 11, 28, 16, 48, 10, 845602), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 10, 845602), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 10, 845602), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 10, 845602), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 10, 845602), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 10, 845602), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 10, 845602), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 10, 845602), 3.4, 3.8]"
50,"[datetime.datetime(2022, 11, 28, 16, 48, 11, 985745), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 11, 985745), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 11, 985745), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 11, 985745), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 11, 985745), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 11, 985745), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 11, 985745), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 11, 985745), 3.4, 3.8]"
51,"[datetime.datetime(2022, 11, 28, 16, 48, 13, 113716), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 13, 113716), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 13, 113716), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 13, 113716), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 13, 113716), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 13, 113716), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 13, 113716), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 13, 113716), 3.4, 3.8]"
52,"[datetime.datetime(2022, 11, 28, 16, 48, 14, 256559), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 14, 256559), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 14, 256559), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 14, 256559), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 14, 256559), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 14, 256559), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 14, 256559), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 14, 256559), 3.4, 3.8]"
53,"[datetime.datetime(2022, 11, 28, 16, 48, 15, 388721), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 15, 388721), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 15, 388721), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 15, 388721), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 15, 388721), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 15, 388721), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 15, 388721), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 15, 388721), 3.4, 3.8]"
54,"[datetime.datetime(2022, 11, 28, 16, 48, 16, 516536), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 16, 516536), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 16, 516536), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 16, 516536), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 16, 516536), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 16, 516536), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 16, 516536), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 16, 516536), 3.4, 3.8]"
55,"[datetime.datetime(2022, 11, 28, 16, 48, 17, 650681), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 17, 650681), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 17, 650681), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 17, 650681), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 17, 650681), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 17, 650681), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 17, 650681), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 17, 650681), 3.4, 3.8]"
56,"[datetime.datetime(2022, 11, 28, 16, 48, 18, 778450), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 18, 778450), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 18, 778450), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 18, 778450), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 18, 778450), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 18, 778450), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 18, 778450), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 18, 778450), 3.4, 3.8]"
57,"[datetime.datetime(2022, 11, 28, 16, 48, 19, 921565), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 19, 921565), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 19, 921565), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 19, 921565), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 19, 921565), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 19, 921565), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 19, 921565), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 19, 921565), 3.4, 3.8]"
58,"[datetime.datetime(2022, 11, 28, 16, 48, 21, 72788), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 21, 72788), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 21, 72788), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 21, 72788), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 21, 72788), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 21, 72788), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 21, 72788), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 21, 72788), 3.4, 3.8]"
59,"[datetime.datetime(2022, 11, 28, 16, 48, 22, 242559), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 22, 242559), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 22, 242559), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 22, 242559), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 22, 242559), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 22, 242559), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 22, 242559), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 22, 242559), 3.4, 3.8]"
60,"[datetime.datetime(2022, 11, 28, 16, 48, 23, 381277), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 23, 381277), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 23, 381277), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 23, 381277), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 23, 381277), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 23, 381277), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 23, 381277), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 23, 381277), 3.4, 3.8]"
61,"[datetime.datetime(2022, 11, 28, 16, 48, 24, 531045), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 24, 531045), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 24, 531045), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 24, 531045), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 24, 531045), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 24, 531045), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 24, 531045), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 24, 531045), 3.4, 3.8]"
62,"[datetime.datetime(2022, 11, 28, 16, 48, 25, 664241), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 25, 664241), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 25, 664241), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 25, 664241), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 25, 664241), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 25, 664241), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 25, 664241), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 25, 664241), 3.4, 3.8]"
63,"[datetime.datetime(2022, 11, 28, 16, 48, 26, 831335), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 26, 831335), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 26, 831335), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 26, 831335), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 26, 831335), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 26, 831335), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 26, 831335), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 26, 831335), 3.4, 3.8]"
64,"[datetime.datetime(2022, 11, 28, 16, 48, 27, 974622), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 27, 974622), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 27, 974622), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 27, 974622), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 27, 974622), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 27, 974622), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 27, 974622), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 27, 974622), 3.4, 4.1]"
65,"[datetime.datetime(2022, 11, 28, 16, 48, 29, 102456), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 29, 102456), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 29, 102456), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 29, 102456), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 29, 102456), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 29, 102456), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 29, 102456), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 29, 102456), 3.4, 4.0]"
66,"[datetime.datetime(2022, 11, 28, 16, 48, 30, 247812), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 30, 247812), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 30, 247812), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 30, 249319), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 30, 249319), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 30, 249319), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 30, 249319), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 30, 249319), 3.4, 4.0]"
67,"[datetime.datetime(2022, 11, 28, 16, 48, 31, 393237), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 31, 393237), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 31, 393237), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 31, 393237), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 31, 393237), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 31, 393237), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 31, 393237), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 31, 393237), 3.4, 4.0]"
68,"[datetime.datetime(2022, 11, 28, 16, 48, 32, 574201), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 32, 574201), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 32, 574201), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 32, 574201), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 32, 574201), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 32, 574201), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 32, 574201), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 32, 574201), 3.4, 4.0]"
69,"[datetime.datetime(2022, 11, 28, 16, 48, 33, 725653), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 33, 725653), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 33, 725653), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 33, 725653), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 33, 725653), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 33, 725653), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 33, 725653), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 33, 725653), 3.4, 4.0]"
70,"[datetime.datetime(2022, 11, 28, 16, 48, 34, 900326), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 34, 900326), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 34, 900326), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 34, 900326), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 34, 900326), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 34, 900326), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 34, 900326), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 34, 900326), 3.4, 4.0]"
71,"[datetime.datetime(2022, 11, 28, 16, 48, 36, 39144), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 36, 39144), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 36, 39144), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 36, 39144), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 36, 39144), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 36, 39144), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 36, 39144), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 36, 39144), 3.4, 4.0]"
72,"[datetime.datetime(2022, 11, 28, 16, 48, 37, 192060), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 37, 192060), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 37, 192060), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 37, 192060), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 37, 192060), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 37, 192060), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 37, 192060), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 37, 192060), 3.4, 3.9]"
73,"[datetime.datetime(2022, 11, 28, 16, 48, 38, 343999), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 38, 343999), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 38, 343999), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 38, 343999), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 38, 343999), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 38, 343999), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 38, 343999), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 38, 343999), 3.4, 3.9]"
74,"[datetime.datetime(2022, 11, 28, 16, 48, 39, 502549), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 39, 502549), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 39, 502549), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 39, 502549), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 39, 502549), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 39, 502549), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 39, 502549), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 39, 502549), 3.4, 3.9]"
75,"[datetime.datetime(2022, 11, 28, 16, 48, 40, 677065), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 40, 677065), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 40, 677065), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 40, 677065), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 40, 677065), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 40, 677065), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 40, 677065), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 40, 677065), 3.4, 3.9]"
76,"[datetime.datetime(2022, 11, 28, 16, 48, 41, 817652), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 41, 817652), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 41, 817652), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 41, 817652), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 41, 817652), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 41, 817652), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 41, 817652), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 41, 817652), 3.4, 3.9]"
77,"[datetime.datetime(2022, 11, 28, 16, 48, 42, 961982), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 42, 961982), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 42, 961982), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 42, 961982), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 42, 961982), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 42, 961982), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 42, 961982), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 42, 961982), 3.4, 3.9]"
78,"[datetime.datetime(2022, 11, 28, 16, 48, 44, 113064), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 44, 113064), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 44, 113064), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 44, 113064), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 44, 113064), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 44, 113064), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 44, 113064), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 44, 113064), 3.4, 3.9]"
79,"[datetime.datetime(2022, 11, 28, 16, 48, 45, 252025), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 48, 45, 252025), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 48, 45, 252025), 5.5, 11.0]","[datetime.datetime(2022, 11, 28, 16, 48, 45, 252025), 4.8, 10.5]","[datetime.datetime(2022, 11, 28, 16, 48, 45, 252025), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 48, 45, 252025), 12.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 48, 45, 252025), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 16, 48, 45, 252025), 3.4, 3.85]"
