,Daysan,Vintage Diesel,Kypreos,Jack Duggan,Youthfull,Chappelli,See The Master
14-12-2022 12:42:47.095264,"(14.0, 19.5, 19.05)","(31.0, 55.0, 50.833333333333336)","(3.7, 4.4, 4.364959568733154)","(2.4, 2.8, 2.782647058823529)","(3.9, 4.6, 4.588142292490118)","(7.0, 9.2, 9.324324324324325)","(101.0, 520.0, 436.6666666666667)"
14-12-2022 12:42:48.237638,"(14.0, 19.5, 19.029411764705884)","(31.0, 55.0, 50.833333333333336)","(3.7, 4.4, 4.364959568733154)","(2.4, 2.8, 2.783611111111111)","(3.9, 4.6, 4.588142292490118)","(7.0, 9.4, 9.288)","(101.0, 510.0, 427.5)"
14-12-2022 12:42:49.451229,"(14.0, 19.5, 19.20731707317073)","(31.0, 55.0, 50.833333333333336)","(3.7, 4.4, 4.3582758620689654)","(2.4, 2.8, 2.785185185185185)","(3.9, 4.6, 4.589090909090909)","(7.0, 9.4, 9.30232558139535)","(101.0, 510.0, 427.5)"
14-12-2022 12:42:50.407147,"(14.0, 19.5, 19.18)","(31.0, 55.0, 50.833333333333336)","(3.7, 4.4, 4.364769647696477)","(2.4, 2.8, 2.7828187919463083)","(3.9, 4.6, 4.589090909090909)","(7.0, 9.4, 9.30232558139535)","(101.0, 510.0, 427.5)"
14-12-2022 12:42:51.456620,"(14.0, 19.5, 19.304878048780488)","(31.0, 55.0, 50.833333333333336)","(3.7, 4.4, 4.364769647696477)","(2.4, 2.8, 2.7828187919463083)","(3.9, 4.6, 4.589898989898989)","(7.0, 9.4, 9.342105263157896)","(101.0, 510.0, 427.5)"
14-12-2022 12:42:52.430026,"(14.0, 19.5, 19.304878048780488)","(31.0, 55.0, 50.833333333333336)","(3.7, 4.4, 4.364769647696477)","(2.4, 2.8, 2.7828187919463083)","(3.9, 4.6, 4.589898989898989)","(7.0, 9.4, 9.342105263157896)","(101.0, 510.0, 427.5)"
14-12-2022 12:42:53.467995,"(14.0, 19.5, 19.304878048780488)","(31.0, 55.0, 50.833333333333336)","(3.7, 4.4, 4.364769647696477)","(2.4, 2.8, 2.7828187919463083)","(3.9, 4.6, 4.597419354838709)","(7.0, 9.4, 9.341333333333333)","(101.0, 510.0, 427.5)"
14-12-2022 12:42:54.574807,"(14.0, 19.5, 19.3)","(31.0, 55.0, 49.166666666666664)","(3.7, 4.4, 4.36840579710145)","(2.4, 2.8, 2.7830656934306566)","(3.9, 4.6, 4.597714285714285)","(7.0, 9.4, 9.341333333333333)","(101.0, 510.0, 427.5)"
14-12-2022 12:42:55.647078,"(14.0, 19.5, 19.3)","(31.0, 55.0, 49.166666666666664)","(3.7, 4.4, 4.36840579710145)","(2.4, 2.8, 2.7760824742268038)","(3.9, 4.6, 4.597560975609756)","(7.0, 9.4, 9.33015873015873)","(101.0, 510.0, 427.5)"
14-12-2022 12:42:56.617942,"(14.0, 19.5, 19.3)","(31.0, 55.0, 49.166666666666664)","(3.7, 4.4, 4.36840579710145)","(2.4, 2.8, 2.7760824742268038)","(3.9, 4.6, 4.5978021978021975)","(7.0, 9.4, 9.33015873015873)","(101.0, 510.0, 436.6666666666667)"
14-12-2022 12:42:57.647706,"(14.0, 19.5, 19.3)","(31.0, 55.0, 49.166666666666664)","(3.7, 4.4, 4.36840579710145)","(2.4, 2.8, 2.7760824742268038)","(3.9, 4.6, 4.5978021978021975)","(7.0, 9.4, 9.341333333333333)","(101.0, 510.0, 436.6666666666667)"
14-12-2022 12:42:58.700606,"(14.0, 19.5, 19.3)","(31.0, 55.0, 49.166666666666664)","(3.7, 4.4, 4.367462686567165)","(2.4, 2.8, 2.7760824742268038)","(3.9, 4.6, 4.5978021978021975)","(7.0, 9.4, 9.341333333333333)","(101.0, 510.0, 547.5)"
14-12-2022 12:42:59.659546,"(14.0, 19.5, 19.322222222222223)","(31.0, 55.0, 49.166666666666664)","(3.7, 4.4, 4.367462686567165)","(2.4, 2.8, 2.7785714285714285)","(3.9, 4.6, 4.632616487455198)","(7.0, 9.4, 9.341333333333333)","(101.0, 990.0, 545.0)"
14-12-2022 12:43:00.612614,"(14.0, 19.5, 19.271428571428572)","(31.0, 48.0, 47.833333333333336)","(3.7, 4.4, 4.373045822102426)","(2.4, 2.8, 2.7785714285714285)","(3.9, 4.7, 4.576923076923077)","(7.0, 9.4, 9.191869918699187)","(101.0, 980.0, 545.0)"
14-12-2022 12:43:01.639990,"(14.0, 19.5, 19.271428571428572)","(31.0, 48.0, 47.833333333333336)","(3.7, 4.5, 4.454325259515571)","(2.4, 2.76, 2.7598367346938772)","(3.9, 4.6, 4.576231263383297)","(7.0, 9.4, 9.191869918699187)","(101.0, 980.0, 545.0)"
14-12-2022 12:43:02.581541,"(14.0, 19.5, 19.184210526315788)","(31.0, 48.0, 47.875)","(3.7, 4.5, 4.494193548387097)","(2.4, 2.84, 2.835652173913043)","(3.9, 4.6, 4.567791411042944)","(7.0, 9.4, 9.36860465116279)","(101.0, 980.0, 522.5)"
14-12-2022 12:43:03.595334,"(14.0, 19.5, 19.184210526315788)","(31.0, 46.0, 45.64102564102564)","(3.7, 4.5, 4.491964285714285)","(2.4, 2.84, 2.835985401459854)","(3.9, 4.6, 4.567791411042944)","(7.0, 9.0, 8.969398907103825)","(101.0, 980.0, 522.5)"
14-12-2022 12:43:04.628658,"(14.0, 19.5, 19.147058823529413)","(31.0, 46.0, 45.6)","(3.7, 4.5, 4.492070484581498)","(2.4, 2.84, 2.8242857142857143)","(3.9, 4.6, 4.576717557251908)","(7.0, 9.0, 8.96243093922652)","(101.0, 980.0, 932.5581395348837)"
14-12-2022 12:43:05.669415,"(14.0, 19.5, 19.0)","(31.0, 46.0, 45.65)","(3.7, 4.5, 4.478313253012048)","(2.4, 2.86, 2.7722950819672127)","(3.9, 4.6, 4.5707746478873235)","(7.0, 9.0, 8.96243093922652)","(101.0, 980.0, 836.4285714285714)"
14-12-2022 12:43:06.668195,"(14.0, 19.5, 19.132075471698112)","(31.0, 46.0, 45.65)","(3.7, 4.5, 4.47795918367347)","(2.4, 2.86, 2.777268041237113)","(3.9, 4.6, 4.586303630363036)","(7.0, 9.0, 8.96243093922652)","(101.0, 980.0, 836.4285714285714)"
14-12-2022 12:43:07.742776,"(14.0, 19.5, 19.132075471698112)","(31.0, 46.0, 45.65)","(3.7, 4.5, 4.48130081300813)","(2.4, 2.86, 2.777268041237113)","(3.9, 4.6, 4.572861356932153)","(7.0, 9.0, 8.96243093922652)","(101.0, 980.0, 836.4285714285714)"
14-12-2022 12:43:08.723721,"(14.0, 19.5, 19.132075471698112)","(31.0, 46.0, 45.65)","(3.7, 4.5, 4.4379939209726444)","(2.4, 2.86, 2.7991469194312795)","(3.9, 4.6, 4.572861356932153)","(7.0, 9.0, 8.96243093922652)","(101.0, 980.0, 915.0)"
14-12-2022 12:43:09.736726,"(14.0, 19.5, 19.132075471698112)","(31.0, 46.0, 45.65)","(3.7, 4.4, 4.394583333333333)","(2.4, 2.84, 2.8247692307692307)","(3.9, 4.6, 4.534285714285714)","(7.0, 9.0, 8.96243093922652)","(101.0, 970.0, 915.0)"
14-12-2022 12:43:10.701709,"(14.0, 19.5, 19.132075471698112)","(31.0, 46.0, 45.65)","(3.7, 4.4, 4.394222222222223)","(2.4, 2.8, 2.7997202797202796)","(3.9, 4.6, 4.5)","(7.0, 9.0, 8.963636363636363)","(101.0, 970.0, 876.9230769230769)"
14-12-2022 12:43:11.612838,"(14.0, 19.5, 19.151785714285715)","(31.0, 46.0, 45.68181818181818)","(3.7, 4.4, 4.394491525423729)","(2.4, 2.8, 2.788221574344023)","(4.0, 4.5, 4.42972972972973)","(7.5, 9.0, 8.963636363636363)","(101.0, 980.0, 876.9230769230769)"
14-12-2022 12:43:12.583094,"(14.0, 19.5, 18.81578947368421)","(31.0, 46.0, 45.69565217391305)","(3.7, 4.4, 4.3950191570881225)","(2.4, 2.8, 2.787904191616766)","(4.0, 4.5, 4.454545454545455)","(7.5, 9.0, 8.964583333333334)","(101.0, 980.0, 876.9230769230769)"
14-12-2022 12:43:13.847491,"(14.0, 19.5, 18.928571428571427)","(31.0, 46.0, 45.68888888888889)","(3.7, 4.4, 4.395094339622641)","(2.4, 2.8, 2.7910924369747896)","(4.0, 4.5, 4.454545454545455)","(7.5, 9.0, 8.964583333333334)","(101.0, 970.0, 915.0)"
14-12-2022 12:43:15.059215,"(14.0, 19.5, 18.928571428571427)","(31.0, 46.0, 45.65853658536585)","(3.7, 4.4, 4.457859531772575)","(2.4, 2.8, 2.788723404255319)","(4.0, 4.5, 4.458333333333334)","(7.5, 9.0, 8.96989247311828)","(101.0, 970.0, 915.0)"
14-12-2022 12:43:16.122180,"(14.0, 19.5, 18.928571428571427)","(31.0, 46.0, 45.65853658536585)","(3.7, 4.5, 4.457859531772575)","(2.4, 2.8, 2.7721052631578944)","(4.0, 4.5, 4.458333333333334)","(7.5, 9.0, 9.376106194690266)","(101.0, 970.0, 465.0)"
14-12-2022 12:43:17.263320,"(14.0, 19.5, 19.163793103448278)","(31.0, 46.0, 45.65853658536585)","(3.7, 4.4, 4.3886792452830194)","(2.4, 2.8, 2.772957746478873)","(4.0, 4.5, 4.438709677419355)","(7.5, 9.4, 8.992340425531914)","(101.0, 610.0, 465.0)"
14-12-2022 12:43:18.307319,"(14.0, 19.5, 19.163793103448278)","(31.0, 46.0, 45.65853658536585)","(3.8, 4.5, 4.428070175438597)","(2.4, 2.8, 2.772957746478873)","(3.9, 4.5, 4.438709677419355)","(7.5, 9.0, 9.377021276595745)","(101.0, 610.0, 413.3333333333333)"
14-12-2022 12:43:19.300279,"(14.0, 19.5, 19.163793103448278)","(31.0, 46.0, 45.65853658536585)","(3.8, 4.5, 4.433333333333334)","(2.4, 2.8, 2.765090909090909)","(3.9, 4.5, 4.507109004739337)","(7.5, 9.4, 9.377021276595745)","(101.0, 600.0, 465.0)"
14-12-2022 12:43:20.264301,"(14.0, 18.0, 17.608695652173914)","(31.0, 46.0, 45.65853658536585)","(3.8, 4.5, 4.433333333333334)","(2.4, 2.8, 2.765090909090909)","(3.9, 4.6, 4.507109004739337)","(7.5, 9.4, 9.376106194690266)","(101.0, 600.0, 426.6666666666667)"
14-12-2022 12:43:21.238870,"(14.0, 18.0, 17.56451612903226)","(31.0, 46.0, 45.65853658536585)","(3.8, 4.5, 4.433333333333334)","(2.4, 2.8, 2.765090909090909)","(3.9, 4.6, 4.506578947368421)","(7.5, 9.4, 9.36608695652174)","(101.0, 600.0, 513.3333333333334)"
14-12-2022 12:43:22.231161,"(14.0, 18.5, 18.25)","(31.0, 46.0, 45.6)","(3.8, 4.5, 4.433333333333334)","(2.4, 2.78, 2.7775)","(3.9, 4.6, 4.506578947368421)","(7.5, 9.4, 9.358798283261804)","(101.0, 600.0, 500.0)"
14-12-2022 12:43:23.179448,"(14.0, 18.5, 18.236842105263158)","(31.0, 46.0, 45.6)","(3.8, 4.5, 4.433333333333334)","(2.4, 2.78, 2.7793548387096774)","(3.9, 4.6, 4.506578947368421)","(7.5, 9.4, 9.363636363636363)","(101.0, 600.0, 440.0)"
14-12-2022 12:43:24.120169,"(14.0, 18.5, 18.142857142857142)","(31.0, 46.0, 45.6)","(3.8, 4.5, 4.416949152542373)","(2.4, 2.8, 2.7788976377952754)","(3.9, 4.6, 4.506578947368421)","(7.5, 9.4, 9.363636363636363)","(101.0, 600.0, 480.0)"
14-12-2022 12:43:25.046350,"(14.0, 18.5, 18.142857142857142)","(31.0, 46.0, 45.6)","(3.8, 4.5, 4.416949152542373)","(2.4, 2.8, 2.7788976377952754)","(3.9, 4.6, 4.506578947368421)","(7.5, 9.4, 9.363636363636363)","(101.0, 600.0, 480.0)"
14-12-2022 12:43:26.107117,"(14.0, 18.5, 18.142857142857142)","(31.0, 55.0, 50.51851851851852)","(3.8, 4.5, 4.415625)","(2.4, 2.8, 2.777647058823529)","(3.9, 4.6, 4.503097345132743)","(7.5, 9.4, 9.066666666666666)","(101.0, 600.0, 558.5714285714286)"
14-12-2022 12:43:27.143281,"(14.0, 18.5, 18.142857142857142)","(31.0, 55.0, 53.2093023255814)","(3.8, 4.5, 4.416393442622951)","(2.4, 2.8, 2.776470588235294)","(3.9, 4.6, 4.500454545454545)","(7.5, 9.4, 9.066666666666666)","(101.0, 600.0, 558.5714285714286)"
14-12-2022 12:43:28.132707,"(14.0, 19.5, 18.5)","(31.0, 55.0, 47.125)","(3.8, 4.5, 4.416393442622951)","(2.4, 2.8, 2.776470588235294)","(3.9, 4.6, 4.500454545454545)","(7.5, 9.4, 9.066666666666666)","(101.0, 600.0, 558.5714285714286)"
14-12-2022 12:43:29.168023,"(14.0, 19.5, 19.0)","(31.0, 55.0, 53.09090909090909)","(3.8, 4.4, 4.373134328358209)","(2.4, 2.8, 2.7784905660377355)","(3.9, 4.6, 4.450354609929078)","(7.5, 9.4, 9.375342465753425)","(101.0, 600.0, 558.5714285714286)"
14-12-2022 12:43:30.240117,"(14.0, 18.0, 17.928571428571427)","(31.0, 55.0, 52.666666666666664)","(3.8, 4.4, 4.374528301886793)","(2.4, 2.8, 2.7788461538461537)","(3.9, 4.6, 4.4498220640569395)","(7.5, 9.4, 9.307692307692308)","(101.0, 600.0, 542.0)"
14-12-2022 12:43:31.280831,"(14.0, 18.0, 17.916666666666668)","(31.0, 55.0, 51.5)","(3.8, 4.4, 4.374528301886793)","(2.4, 2.8, 2.783458646616541)","(3.9, 4.5, 4.474468085106383)","(7.5, 9.4, 9.307692307692308)","(101.0, 600.0, 542.0)"
14-12-2022 12:43:32.296975,"(14.0, 18.0, 17.844827586206897)","(31.0, 55.0, 51.5)","(3.8, 4.4, 4.371171171171172)","(2.4, 2.8, 2.778217821782178)","(3.9, 4.5, 4.474468085106383)","(7.5, 9.4, 9.307692307692308)","(101.0, 600.0, 542.0)"
14-12-2022 12:43:33.223264,"(14.0, 18.0, 17.844827586206897)","(31.0, 50.0, 49.0)","(3.8, 4.4, 4.371171171171172)","(2.4, 2.84, 2.833258426966292)","(3.9, 4.6, 4.445751633986928)","(7.5, 9.4, 9.307692307692308)","(101.0, 600.0, 542.0)"
14-12-2022 12:43:34.174803,"(14.0, 18.0, 17.844827586206897)","(31.0, 50.0, 49.82608695652174)","(3.8, 4.4, 4.368)","(2.4, 2.84, 2.823076923076923)","(3.9, 4.6, 4.4398891966759)","(7.5, 9.4, 9.34375)","(101.0, 600.0, 542.0)"
14-12-2022 12:43:35.120342,"(14.0, 19.5, 18.928571428571427)","(31.0, 50.0, 49.84615384615385)","(3.8, 4.4, 4.365775401069519)","(2.4, 2.84, 2.8238709677419354)","(3.9, 4.6, 4.4398891966759)","(7.5, 9.4, 9.34375)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:36.082754,"(14.0, 19.5, 19.0)","(31.0, 50.0, 49.84615384615385)","(3.8, 4.3, 4.27987012987013)","(2.4, 2.84, 2.8238709677419354)","(3.9, 4.5, 4.481203007518797)","(7.5, 9.4, 9.347826086956522)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:37.118746,"(14.0, 19.5, 19.0)","(31.0, 50.0, 49.84615384615385)","(3.8, 4.3, 4.278620689655172)","(2.4, 2.84, 2.8220779220779217)","(3.9, 4.5, 4.481203007518797)","(7.5, 9.4, 9.345283018867924)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:38.192628,"(14.0, 19.5, 18.928571428571427)","(31.0, 50.0, 49.09090909090909)","(3.8, 4.3, 4.278620689655172)","(2.4, 2.86, 2.8220779220779217)","(3.9, 4.5, 4.481203007518797)","(7.5, 9.6, 9.508333333333333)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:39.213749,"(14.0, 19.5, 18.928571428571427)","(31.0, 50.0, 49.06976744186046)","(3.8, 4.3, 4.278620689655172)","(2.4, 2.86, 2.8315584415584416)","(3.9, 4.5, 4.456842105263158)","(7.5, 9.6, 9.513157894736842)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:40.253802,"(14.0, 19.5, 18.928571428571427)","(31.0, 50.0, 49.06976744186046)","(3.8, 4.4, 4.310526315789474)","(2.4, 2.86, 2.8322105263157895)","(3.9, 4.4, 4.3803846153846155)","(7.5, 9.6, 9.508333333333333)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:41.266406,"(14.0, 19.5, 18.430232558139537)","(31.0, 50.0, 49.1219512195122)","(3.8, 4.4, 4.310344827586206)","(2.4, 2.86, 2.8525)","(3.9, 4.4, 4.380591259640103)","(7.5, 9.6, 9.508333333333333)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:42.253566,"(14.0, 19.5, 18.543478260869566)","(31.0, 50.0, 49.1219512195122)","(3.8, 4.4, 4.303669724770643)","(2.4, 2.86, 2.8525)","(3.9, 4.4, 4.380591259640103)","(7.5, 9.6, 9.508333333333333)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:43.231830,"(14.0, 19.5, 18.543478260869566)","(31.0, 50.0, 49.1219512195122)","(3.8, 4.4, 4.2846153846153845)","(2.4, 2.86, 2.8525)","(3.9, 4.4, 4.385538881309687)","(7.5, 9.6, 9.508333333333333)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:44.192941,"(14.0, 19.5, 18.543478260869566)","(31.0, 50.0, 49.1219512195122)","(3.8, 4.4, 4.28268156424581)","(2.4, 2.86, 2.8519512195121948)","(3.9, 4.4, 4.397209302325582)","(7.5, 9.6, 9.508333333333333)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:45.120449,"(14.0, 19.0, 18.125)","(31.0, 50.0, 49.1219512195122)","(3.8, 4.3, 4.281318681318681)","(2.4, 2.86, 2.8519512195121948)","(3.9, 4.4, 4.397209302325582)","(7.5, 9.6, 9.508333333333333)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:46.041497,"(14.0, 19.0, 18.125)","(31.0, 50.0, 49.1219512195122)","(3.8, 4.3, 4.279569892473118)","(2.4, 2.86, 2.8519512195121948)","(3.9, 4.5, 4.417346938775511)","(7.5, 9.6, 9.529787234042553)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:47.000064,"(14.0, 19.0, 18.543478260869566)","(31.0, 50.0, 49.1)","(3.8, 4.3, 4.2808)","(2.4, 2.86, 2.8446511627906976)","(3.9, 4.5, 4.411340206185567)","(7.5, 10.0, 9.52)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:47.984210,"(14.0, 19.0, 18.475)","(31.0, 50.0, 48.875)","(3.8, 4.4, 4.342105263157895)","(2.4, 2.9, 2.877627118644068)","(3.9, 4.5, 4.4776203966005665)","(7.5, 10.0, 9.696)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:49.009613,"(14.0, 19.0, 18.475)","(31.0, 50.0, 48.875)","(3.8, 4.4, 4.314285714285715)","(2.4, 2.9, 2.8747126436781607)","(3.9, 4.5, 4.4674232309746325)","(7.5, 10.0, 9.48785046728972)","(101.0, 600.0, 527.5)"
14-12-2022 12:43:50.041365,"(14.0, 19.0, 18.475)","(31.0, 50.0, 48.875)","(3.8, 4.3, 4.261864406779661)","(2.4, 2.94, 2.9391304347826086)","(3.9, 4.5, 4.467894736842105)","(7.5, 9.6, 9.755555555555556)","(101.0, 600.0, 526.6666666666666)"
14-12-2022 12:43:51.329547,"(14.0, 19.0, 18.475)","(31.0, 50.0, 49.03703703703704)","(3.8, 4.4, 4.29433962264151)","(2.4, 2.88, 2.876)","(3.9, 4.5, 4.442346368715084)","(7.5, 9.8, 9.715789473684211)","(101.0, 600.0, 472.0)"
14-12-2022 12:43:52.565250,"(14.0, 19.0, 18.475)","(31.0, 50.0, 49.03703703703704)","(3.8, 4.4, 4.29433962264151)","(2.4, 2.88, 2.876)","(3.9, 4.5, 4.396319018404908)","(7.5, 9.8, 9.702183406113537)","(101.0, 600.0, 435.0)"
14-12-2022 12:43:53.626448,"(14.0, 19.0, 18.475)","(31.0, 50.0, 48.869565217391305)","(3.8, 4.4, 4.330612244897959)","(2.4, 2.88, 2.8691525423728814)","(3.9, 4.4, 4.44247491638796)","(7.5, 9.8, 9.702183406113537)","(101.0, 600.0, 526.6666666666666)"
14-12-2022 12:43:54.584048,"(14.0, 19.0, 18.475)","(31.0, 50.0, 48.869565217391305)","(3.8, 4.4, 4.337037037037037)","(2.4, 2.92, 2.8691525423728814)","(3.9, 4.5, 4.44247491638796)","(7.5, 9.8, 9.702183406113537)","(101.0, 600.0, 472.0)"
14-12-2022 12:43:55.912290,"(14.0, 19.0, 18.475)","(31.0, 50.0, 48.869565217391305)","(3.8, 4.4, 4.247133757961784)","(2.4, 2.92, 2.87125)","(3.9, 4.5, 4.441528239202658)","(7.5, 9.8, 9.615384615384615)","(101.0, 600.0, 435.0)"
14-12-2022 12:43:57.046969,"(14.0, 19.0, 18.475)","(31.0, 50.0, 49.38095238095238)","(3.8, 4.4, 4.247133757961784)","(2.4, 2.92, 2.8854794520547946)","(3.9, 4.5, 4.437946428571428)","(7.5, 9.8, 9.615384615384615)","(101.0, 600.0, 472.0)"
14-12-2022 12:43:58.056437,"(14.0, 19.0, 18.475)","(31.0, 55.0, 53.075)","(3.8, 4.4, 4.245121951219512)","(2.4, 2.92, 2.874761904761905)","(3.9, 4.5, 4.411551155115512)","(7.5, 9.8, 9.578)","(101.0, 600.0, 508.57142857142856)"
14-12-2022 12:43:59.121670,"(14.0, 19.0, 18.475)","(31.0, 55.0, 53.075)","(3.8, 4.3, 4.276190476190476)","(2.4, 2.92, 2.873984962406015)","(3.9, 4.5, 4.412367491166078)","(7.5, 9.8, 9.385294117647058)","(101.0, 600.0, 472.0)"
14-12-2022 12:44:00.290622,"(14.0, 19.0, 18.61111111111111)","(31.0, 55.0, 52.73529411764706)","(3.8, 4.3, 4.210852713178295)","(2.4, 2.92, 2.894838709677419)","(3.9, 4.5, 4.412367491166078)","(7.5, 9.4, 9.376)","(101.0, 600.0, 450.0)"
14-12-2022 12:44:01.322978,"(14.0, 19.0, 18.61111111111111)","(31.0, 55.0, 52.43333333333334)","(3.8, 4.3, 4.210275229357799)","(2.4, 2.92, 2.9310714285714283)","(3.9, 4.5, 4.397169811320755)","(7.5, 9.4, 9.314285714285715)","(101.0, 600.0, 450.0)"
14-12-2022 12:44:02.423043,"(14.0, 19.0, 18.12)","(31.0, 55.0, 52.25)","(3.8, 4.3, 4.203740157480315)","(2.4, 2.94, 2.9310714285714283)","(3.9, 4.4, 4.397169811320755)","(7.5, 9.4, 9.32)","(101.0, 600.0, 493.33333333333337)"
14-12-2022 12:44:03.550052,"(14.0, 19.0, 18.12)","(31.0, 55.0, 53.95)","(3.8, 4.3, 4.204103671706264)","(2.4, 2.94, 2.9086567164179105)","(3.9, 4.4, 4.434883720930232)","(7.5, 9.4, 9.657851239669423)","(101.0, 590.0, 530.0)"
14-12-2022 12:44:04.695122,"(14.0, 19.0, 18.63235294117647)","(31.0, 55.0, 49.5)","(3.8, 4.4, 4.365753424657535)","(2.4, 2.94, 2.8924271844660194)","(3.9, 4.5, 4.39622641509434)","(7.5, 9.8, 9.651612903225807)","(101.0, 590.0, 515.0)"
14-12-2022 12:44:05.732690,"(14.0, 18.0, 17.821428571428573)","(31.0, 50.0, 49.5)","(3.8, 4.4, 4.365753424657535)","(2.4, 2.92, 2.8924271844660194)","(3.9, 4.4, 4.39622641509434)","(7.5, 9.8, 9.651612903225807)","(101.0, 590.0, 375.7142857142857)"
14-12-2022 12:44:06.737877,"(14.0, 17.0, 16.93617021276596)","(31.0, 50.0, 49.0)","(3.8, 4.4, 4.318367346938776)","(2.4, 2.88, 2.8796455471865308)","(3.9, 4.5, 4.41578231292517)","(7.5, 9.6, 9.57037037037037)","(101.0, 590.0, 435.0)"
14-12-2022 12:44:07.846893,"(14.0, 18.5, 17.98936170212766)","(31.0, 60.0, 50.714285714285715)","(3.8, 4.3, 4.234)","(2.4, 2.92, 2.917065637065637)","(3.9, 4.5, 4.442199248120301)","(7.5, 9.8, 9.571428571428571)","(101.0, 580.0, 476.66666666666663)"
14-12-2022 12:44:08.968993,"(14.0, 18.5, 18.313953488372093)","(31.0, 48.0, 44.25)","(3.8, 4.3, 4.2288)","(2.4, 2.92, 2.9383852566915314)","(3.9, 4.5, 4.442199248120301)","(7.5, 9.8, 9.571428571428571)","(101.0, 570.0, 476.66666666666663)"
14-12-2022 12:44:10.025993,"(14.0, 18.5, 18.313953488372093)","(31.0, 36.0, 34.94736842105263)","(3.8, 4.3, 4.2470297029702975)","(2.4, 2.94, 2.9163636363636365)","(3.9, 4.5, 4.4170469798657725)","(7.5, 9.8, 9.571428571428571)","(101.0, 570.0, 476.66666666666663)"
14-12-2022 12:44:11.039219,"(14.0, 18.5, 18.31818181818182)","(31.0, 48.0, 39.529411764705884)","(3.8, 4.3, 4.2470297029702975)","(2.4, 2.96, 2.9163636363636365)","(3.9, 4.5, 4.419314641744548)","(7.5, 9.8, 9.600000000000001)","(101.0, 570.0, 476.66666666666663)"
14-12-2022 12:44:12.022411,"(14.0, 18.5, 18.31818181818182)","(31.0, 46.0, 34.6)","(3.8, 4.3, 4.2470297029702975)","(2.4, 2.96, 2.91502538071066)","(3.9, 4.5, 4.362531017369727)","(7.5, 9.8, 9.625)","(101.0, 570.0, 530.0)"
14-12-2022 12:44:13.049049,"(14.0, 18.5, 17.879310344827587)","(41.0, 42.0, 34.888888888888886)","(3.8, 4.3, 4.241624365482234)","(2.5, 2.98, 2.9410152284263957)","(3.9, 4.5, 4.362531017369727)","(7.5, 9.8, 9.625)","(101.0, 570.0, 530.0)"
14-12-2022 12:44:14.094053,"(14.0, 18.5, 17.879310344827587)","(41.0, 42.0, 36.666666666666664)","(3.8, 4.3, 4.275490196078431)","(2.5, 2.98, 2.9585714285714286)","(3.9, 4.4, 4.399305555555556)","(7.5, 9.8, 9.954545454545455)","(101.0, 570.0, 563.4146341463414)"
14-12-2022 12:44:15.158194,"(14.0, 18.5, 18.016129032258064)","(41.0, 40.0, 38.8)","(3.8, 4.3, 4.281343283582089)","(2.5, 2.96, 2.9585714285714286)","(3.9, 4.4, 4.399305555555556)","(7.5, 10.0, 9.954545454545455)","(101.0, 570.0, 563.4146341463414)"
14-12-2022 12:44:16.124006,"(14.0, 18.5, 17.924242424242426)","(41.0, 40.0, 38.8)","(3.8, 4.3, 4.264935064935065)","(2.5, 2.96, 2.9563636363636365)","(3.9, 4.5, 4.3581426648721395)","(7.5, 10.0, 9.96504854368932)","(101.0, 570.0, 563.4146341463414)"
14-12-2022 12:44:17.116030,"(14.0, 18.5, 17.90983606557377)","(31.0, 40.0, 38.8)","(3.8, 4.3, 4.265359477124183)","(2.5, 2.96, 2.9557894736842103)","(3.9, 4.5, 4.3581426648721395)","(7.5, 10.0, 9.961290322580645)","(101.0, 570.0, 563.4146341463414)"
14-12-2022 12:44:18.134496,"(14.0, 18.5, 17.527027027027028)","(31.0, 38.0, 37.975155279503106)","(3.8, 4.6, 4.438216560509554)","(2.5, 2.94, 2.9015094339622642)","(3.9, 4.5, 4.329854689564068)","(7.5, 10.0, 9.88888888888889)","(101.0, 570.0, 563.4146341463414)"
14-12-2022 12:44:19.156221,"(14.0, 18.0, 17.8125)","(31.0, 38.0, 37.97808219178082)","(3.8, 4.5, 4.485714285714286)","(2.5, 2.94, 2.9031818181818183)","(3.9, 4.4, 4.381862745098039)","(7.5, 10.0, 9.845714285714287)","(101.0, 570.0, 563.4146341463414)"
14-12-2022 12:44:20.260152,"(14.0, 17.0, 16.976190476190474)","(31.0, 32.0, 31.994520547945207)","(3.8, 4.5, 4.424590163934426)","(2.5, 2.94, 2.9805381165919282)","(3.9, 4.4, 4.373913043478261)","(7.5, 10.0, 9.61639344262295)","(101.0, 570.0, 563.4146341463414)"
