,The Whizzer,Remarkable Rock,Twelve Oclock Rock,Bettor Arcade,Ideal Muscle
11-01-2023 16:03:43.126086,"(7.0, 9.4, 8.2)","(9.0, 11.5, 10.15)","(26.0, 55.0, 30.2)","(1.95, 2.58, 2.237142857142857)","(2.35, 3.3, 3.2074999999999996)"
11-01-2023 16:03:44.199280,"(7.0, 9.4, 9.0)","(9.0, 11.5, 10.15)","(26.0, 55.0, 34.333333333333336)","(1.95, 2.58, 2.237142857142857)","(2.35, 3.3, 3.2074999999999996)"
11-01-2023 16:03:45.259909,"(7.0, 9.4, 8.2)","(9.0, 11.5, 10.15)","(26.0, 55.0, 34.333333333333336)","(1.95, 2.58, 2.38)","(2.35, 3.3, 2.96)"
11-01-2023 16:03:46.365403,"(7.0, 9.4, 8.2)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.38)","(2.35, 3.3, 2.96)"
11-01-2023 16:03:47.457714,"(7.0, 9.4, 8.84)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.38)","(2.35, 3.3, 2.96)"
11-01-2023 16:03:48.548562,"(7.0, 9.4, 8.84)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.38)","(2.35, 3.3, 2.96)"
11-01-2023 16:03:49.686314,"(7.0, 9.4, 8.84)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.38)","(2.35, 3.3, 2.96)"
11-01-2023 16:03:50.704352,"(7.0, 9.2, 8.899999999999999)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.38)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:03:51.748884,"(7.0, 9.0, 8.25)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.38)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:03:52.884084,"(7.0, 9.0, 7.949999999999999)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.38)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:03:53.852717,"(7.0, 9.0, 7.588235294117647)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.38)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:03:55.036615,"(7.0, 8.8, 8.285714285714286)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.3866666666666667)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:03:56.099229,"(7.0, 8.8, 8.16)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.3866666666666667)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:03:57.172455,"(7.0, 8.8, 8.342857142857143)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.3866666666666667)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:03:58.447843,"(7.0, 8.8, 8.444444444444445)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.3866666666666667)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:03:59.575393,"(7.0, 8.8, 8.520000000000001)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.3866666666666667)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:04:00.615037,"(7.0, 8.8, 8.600000000000001)","(9.0, 11.5, 10.15)","(26.0, 55.0, 35.0)","(1.95, 2.52, 2.3866666666666667)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:04:01.696460,"(7.0, 8.8, 8.600000000000001)","(9.0, 11.5, 10.15)","(26.0, 55.0, 37.85714285714286)","(1.95, 2.52, 2.3866666666666667)","(2.35, 3.3, 2.9699999999999998)"
11-01-2023 16:04:02.796367,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.15)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:03.852062,"(7.5, 8.8, 8.32)","(9.0, 11.5, 10.15)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:04.941113,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 11.00909090909091)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:06.018242,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 11.00909090909091)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:07.047411,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 11.00909090909091)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:08.163652,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 11.00909090909091)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:09.240809,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 11.00909090909091)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:10.311240,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.15)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:11.395014,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:12.469243,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:13.413698,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 55.0, 37.85714285714286)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.9699999999999998)"
11-01-2023 16:04:14.472829,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 55.0, 40.0)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.98)"
11-01-2023 16:04:15.489437,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 40.0)","(1.9, 2.52, 2.3866666666666667)","(2.4, 3.3, 2.98)"
11-01-2023 16:04:16.438675,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 40.0)","(1.9, 2.52, 2.33)","(2.4, 3.3, 2.99)"
11-01-2023 16:04:17.467143,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 46.0, 37.6)","(1.9, 2.52, 2.33)","(2.4, 3.3, 2.99)"
11-01-2023 16:04:18.564004,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 46.0, 37.6)","(1.9, 2.52, 2.33)","(2.4, 3.3, 2.99)"
11-01-2023 16:04:19.629877,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.52, 2.33)","(2.4, 3.3, 2.99)"
11-01-2023 16:04:20.518161,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.52, 2.33)","(2.4, 3.3, 2.99)"
11-01-2023 16:04:21.497147,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.52, 2.1914285714285717)","(2.4, 3.3, 3.0)"
11-01-2023 16:04:22.537932,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.5, 2.31)","(2.4, 3.3, 3.01)"
11-01-2023 16:04:23.560794,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.48, 2.2800000000000002)","(2.4, 3.3, 2.98)"
11-01-2023 16:04:24.614085,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.48, 2.2800000000000002)","(2.4, 3.5, 2.98)"
11-01-2023 16:04:25.637187,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.48, 2.1244444444444444)","(2.4, 3.5, 2.8314285714285714)"
11-01-2023 16:04:26.540696,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.48, 2.16)","(2.4, 3.5, 2.976666666666667)"
11-01-2023 16:04:27.564656,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.46, 2.3066666666666666)","(2.4, 3.45, 3.0166666666666666)"
11-01-2023 16:04:28.621898,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.42, 2.25)","(2.4, 3.45, 3.033333333333333)"
11-01-2023 16:04:29.662177,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.42, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:30.748408,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:31.868441,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:33.000239,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:34.071559,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:35.402790,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:36.384671,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(26.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:37.596138,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:38.765621,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:39.756705,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:40.797411,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:41.883649,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:42.962643,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:44.069416,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:45.174048,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:46.218071,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.2)","(2.4, 3.5, 3.02)"
11-01-2023 16:04:47.266359,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.44, 2.24)","(2.4, 3.5, 3.0466666666666664)"
11-01-2023 16:04:48.323719,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.4, 2.24)","(2.4, 3.5, 3.0466666666666664)"
11-01-2023 16:04:49.373898,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 37.5)","(1.9, 2.4, 2.24)","(2.4, 3.5, 3.4333333333333336)"
11-01-2023 16:04:50.382554,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 41.666666666666664)","(1.9, 2.4, 2.2866666666666666)","(2.4, 3.5, 3.16)"
11-01-2023 16:04:51.516546,"(7.5, 8.8, 8.600000000000001)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.4, 2.28)","(2.4, 3.5, 3.1399999999999997)"
11-01-2023 16:04:52.641637,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.4, 2.28)","(2.4, 3.5, 3.1399999999999997)"
11-01-2023 16:04:53.756938,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.4, 2.28)","(2.4, 3.5, 2.8828571428571426)"
11-01-2023 16:04:54.950351,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.4, 2.28)","(2.4, 3.5, 2.8454545454545452)"
11-01-2023 16:04:56.005303,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.4, 2.2666666666666666)","(2.4, 3.5, 2.895555555555555)"
11-01-2023 16:04:57.003538,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.38, 2.2666666666666666)","(2.4, 3.5, 2.895555555555555)"
11-01-2023 16:04:58.114912,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.38, 2.2666666666666666)","(2.4, 3.5, 2.895555555555555)"
11-01-2023 16:04:59.277272,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.38, 2.2666666666666666)","(2.4, 3.5, 2.895555555555555)"
11-01-2023 16:05:00.429011,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.38, 2.2533333333333334)","(2.4, 3.5, 2.913333333333333)"
11-01-2023 16:05:01.524007,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.17)"
11-01-2023 16:05:02.522048,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 43.18181818181819)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.17)"
11-01-2023 16:05:03.551174,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 31.25)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.4175)"
11-01-2023 16:05:04.577028,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.4175)"
11-01-2023 16:05:05.631734,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 38.5)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.4175)"
11-01-2023 16:05:06.712763,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 38.5)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.4175)"
11-01-2023 16:05:07.729254,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.42)","(31.0, 50.0, 38.5)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.4175)"
11-01-2023 16:05:08.827744,"(7.5, 9.2, 8.933333333333334)","(9.0, 11.5, 10.15)","(31.0, 50.0, 38.5)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.5, 3.28)"
11-01-2023 16:05:09.847039,"(7.5, 9.2, 8.755555555555555)","(9.0, 11.5, 10.15)","(31.0, 50.0, 38.5)","(1.9, 2.36, 2.26)","(2.4, 3.5, 3.3945454545454545)"
11-01-2023 16:05:10.873114,"(7.5, 9.2, 8.986666666666666)","(9.0, 11.0, 9.9)","(31.0, 50.0, 32.75)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.45, 3.44)"
11-01-2023 16:05:11.877459,"(7.5, 9.2, 9.0)","(9.0, 11.0, 9.9)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.4057142857142857)"
11-01-2023 16:05:12.902763,"(7.5, 9.2, 9.0)","(9.0, 11.0, 9.9)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2533333333333334)","(2.4, 3.5, 3.428888888888889)"
11-01-2023 16:05:13.956350,"(7.5, 9.2, 9.0)","(9.0, 11.0, 9.9)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.5, 3.253846153846154)"
11-01-2023 16:05:15.002584,"(7.5, 9.2, 9.0)","(9.0, 11.0, 9.9)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.145714285714286)","(2.4, 3.5, 3.3844444444444446)"
11-01-2023 16:05:16.055711,"(7.5, 9.2, 9.0)","(9.0, 11.0, 10.4)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.45, 3.428888888888889)"
11-01-2023 16:05:16.992845,"(7.5, 9.2, 9.0)","(9.0, 11.5, 10.666666666666666)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.5, 3.428888888888889)"
11-01-2023 16:05:18.036232,"(7.5, 9.2, 9.0)","(9.0, 11.0, 10.4)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.5, 3.253846153846154)"
11-01-2023 16:05:19.121874,"(7.5, 9.2, 9.0)","(9.0, 11.0, 10.4)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.145714285714286)","(2.4, 3.5, 3.3844444444444446)"
11-01-2023 16:05:20.109501,"(7.5, 9.2, 9.0)","(9.0, 11.0, 10.16)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.45, 3.428888888888889)"
11-01-2023 16:05:21.145357,"(7.5, 9.2, 9.0)","(9.0, 11.0, 10.307692307692307)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.5, 3.428888888888889)"
11-01-2023 16:05:22.121253,"(7.5, 9.2, 9.0)","(9.0, 11.0, 10.307692307692307)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.5, 3.428888888888889)"
11-01-2023 16:05:23.180699,"(7.5, 9.2, 9.0)","(9.0, 11.0, 10.307692307692307)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1314285714285712)","(2.4, 3.5, 3.428888888888889)"
11-01-2023 16:05:24.261674,"(7.5, 9.2, 9.0)","(9.0, 11.0, 10.307692307692307)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.145714285714286)","(2.4, 3.5, 3.3844444444444446)"
11-01-2023 16:05:25.419041,"(7.5, 9.2, 9.0)","(9.0, 11.0, 9.842857142857142)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.1028571428571428)","(2.4, 3.45, 3.223076923076923)"
11-01-2023 16:05:26.448557,"(7.5, 10.5, 9.5)","(9.0, 11.0, 9.842857142857142)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2399999999999998)","(2.4, 3.45, 3.1333333333333333)"
11-01-2023 16:05:27.479839,"(7.5, 10.5, 9.409090909090908)","(9.0, 10.5, 9.85)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2399999999999998)","(2.4, 3.45, 3.230769230769231)"
11-01-2023 16:05:28.561419,"(7.5, 10.5, 9.409090909090908)","(9.0, 10.5, 9.85)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2399999999999998)","(2.4, 3.45, 3.230769230769231)"
11-01-2023 16:05:29.723551,"(7.5, 10.5, 9.409090909090908)","(9.0, 10.5, 9.85)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2399999999999998)","(2.4, 3.45, 3.230769230769231)"
11-01-2023 16:05:30.888501,"(7.5, 10.5, 9.409090909090908)","(9.0, 10.5, 9.85)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2399999999999998)","(2.4, 3.45, 3.230769230769231)"
11-01-2023 16:05:32.102524,"(7.5, 10.5, 9.409090909090908)","(9.0, 10.5, 9.85)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.2399999999999998)","(2.4, 3.45, 3.230769230769231)"
11-01-2023 16:05:33.120315,"(7.5, 10.5, 9.409090909090908)","(9.0, 10.5, 9.85)","(31.0, 50.0, 32.0)","(1.9, 2.36, 2.117142857142857)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:34.089390,"(7.5, 10.0, 9.6)","(9.0, 11.0, 10.1)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.117142857142857)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:35.119438,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.117142857142857)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:36.193467,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.527272727272727)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.2385714285714284)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:37.350209,"(7.5, 10.0, 9.25)","(9.0, 10.5, 10.128571428571428)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.2385714285714284)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:38.458147,"(7.5, 10.0, 9.25)","(9.0, 10.5, 9.85)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.117142857142857)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:39.479756,"(7.5, 10.0, 9.25)","(9.0, 11.0, 10.1)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.117142857142857)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:40.533210,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.117142857142857)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:41.503858,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.117142857142857)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:42.476379,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.117142857142857)","(2.4, 3.45, 3.09375)"
11-01-2023 16:05:43.540056,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.16)","(2.4, 3.45, 2.9206451612903224)"
11-01-2023 16:05:44.546936,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.16)","(2.4, 3.3, 3.065)"
11-01-2023 16:05:45.649234,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.1742857142857144)","(2.4, 3.25, 3.065)"
11-01-2023 16:05:46.693065,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.1742857142857144)","(2.4, 3.25, 3.065)"
11-01-2023 16:05:47.730286,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.1742857142857144)","(2.4, 3.25, 3.065)"
11-01-2023 16:05:48.730575,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.1742857142857144)","(2.4, 3.25, 3.065)"
11-01-2023 16:05:49.737396,"(7.5, 10.0, 9.25)","(9.0, 11.0, 9.842857142857142)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.1742857142857144)","(2.4, 3.25, 3.065)"
11-01-2023 16:05:50.762422,"(7.5, 10.0, 9.25)","(9.0, 11.0, 10.245454545454546)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.092)","(2.4, 3.25, 3.3333333333333335)"
11-01-2023 16:05:51.807802,"(7.5, 10.0, 9.25)","(9.0, 11.5, 11.227272727272727)","(26.0, 50.0, 32.0)","(1.9, 2.2, 2.17)","(2.4, 3.35, 3.252)"
11-01-2023 16:05:52.789969,"(7.5, 10.0, 8.581818181818182)","(9.0, 11.5, 10.12)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.2333333333333334)","(2.4, 3.5, 3.0866666666666664)"
11-01-2023 16:05:53.819657,"(7.5, 9.8, 8.8)","(9.0, 11.5, 10.6375)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.2333333333333334)","(2.4, 3.5, 3.05)"
11-01-2023 16:05:54.798914,"(7.5, 9.8, 9.066666666666666)","(9.0, 11.5, 10.6375)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.1999999999999997)","(2.4, 3.5, 3.172727272727273)"
11-01-2023 16:05:55.820991,"(7.5, 9.4, 8.658823529411764)","(9.0, 11.0, 10.325)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.126153846153846)","(2.4, 3.5, 3.172727272727273)"
11-01-2023 16:05:56.808293,"(7.5, 11.0, 10.690909090909091)","(9.0, 12.0, 11.133333333333333)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.2666666666666666)","(2.4, 3.5, 2.9454545454545453)"
11-01-2023 16:05:57.794899,"(7.5, 9.6, 8.82857142857143)","(9.0, 12.0, 11.172727272727272)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.2355555555555555)","(2.4, 3.2, 2.9454545454545453)"
11-01-2023 16:05:58.780311,"(7.5, 10.0, 9.0)","(9.0, 11.5, 11.36875)","(26.0, 50.0, 32.0)","(1.9, 2.36, 2.2355555555555555)","(2.4, 3.2, 2.9454545454545453)"
