,Maddys Girl,Andos A Thief,Miss Mel,Cashmere Kaos,Book Of Love,Deep Sapphire,Shes A Sully
04-01-2023 14:36:35.877092,"(20.0, 75.0, 71.65384615384616)","(1.8, 2.2, 2.1245714285714286)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 4.1, 3.8227272727272728)","(61.0, 790.0, 358.0)","(6.0, 8.2, 8.066666666666666)"
04-01-2023 14:36:36.963215,"(20.0, 75.0, 64.28571428571429)","(1.8, 2.2, 2.1245714285714286)","(51.0, 350.0, 275.0)","(8.0, 12.0, 10.928571428571429)","(3.0, 4.0, 3.8227272727272728)","(61.0, 790.0, 358.0)","(6.0, 8.2, 8.066666666666666)"
04-01-2023 14:36:37.987296,"(20.0, 75.0, 66.66666666666666)","(1.8, 2.2, 2.1245714285714286)","(51.0, 350.0, 275.0)","(8.0, 12.0, 10.928571428571429)","(3.0, 4.0, 3.675)","(61.0, 790.0, 283.3333333333333)","(6.0, 8.2, 8.066666666666666)"
04-01-2023 14:36:39.016796,"(20.0, 75.0, 67.5)","(1.8, 2.2, 2.1245714285714286)","(51.0, 350.0, 275.0)","(8.0, 12.0, 10.928571428571429)","(3.0, 4.0, 3.8227272727272728)","(61.0, 550.0, 300.0)","(6.0, 8.2, 8.066666666666666)"
04-01-2023 14:36:39.998610,"(20.0, 75.0, 66.66666666666666)","(1.8, 2.2, 2.1245714285714286)","(51.0, 350.0, 275.0)","(8.0, 12.0, 10.928571428571429)","(3.0, 4.0, 3.8227272727272728)","(61.0, 550.0, 400.0)","(6.0, 8.2, 8.066666666666666)"
04-01-2023 14:36:40.951365,"(20.0, 75.0, 71.42857142857143)","(1.8, 2.2, 2.1205555555555557)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 4.0, 3.6307692307692307)","(61.0, 550.0, 400.0)","(6.0, 8.2, 8.152380952380952)"
04-01-2023 14:36:41.987780,"(20.0, 75.0, 73.18181818181819)","(1.8, 2.18, 2.1442857142857146)","(51.0, 350.0, 191.66666666666666)","(8.0, 12.0, 11.0)","(3.0, 4.0, 3.775)","(61.0, 550.0, 400.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:43.008883,"(20.0, 75.0, 74.13043478260869)","(1.8, 2.18, 2.1442857142857146)","(51.0, 350.0, 191.66666666666666)","(8.0, 12.0, 11.0)","(3.0, 4.0, 3.775)","(61.0, 550.0, 400.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:44.138226,"(20.0, 75.0, 74.13043478260869)","(1.8, 2.18, 2.1442857142857146)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 4.0, 3.4909090909090907)","(61.0, 550.0, 400.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:45.143763,"(20.0, 75.0, 74.13043478260869)","(1.8, 2.18, 2.1442857142857146)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 4.0, 3.4909090909090907)","(61.0, 550.0, 400.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:46.133471,"(20.0, 75.0, 74.13043478260869)","(1.8, 2.18, 2.1442857142857146)","(51.0, 350.0, 200.0)","(8.0, 12.0, 11.0)","(3.0, 4.0, 3.4909090909090907)","(61.0, 550.0, 400.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:47.152696,"(20.0, 75.0, 74.04761904761905)","(1.8, 2.18, 2.1442857142857146)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 4.0, 3.544736842105263)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:48.163603,"(20.0, 75.0, 74.04761904761905)","(1.8, 2.18, 2.1442857142857146)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 3.95, 3.5078947368421054)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.161904761904761)"
04-01-2023 14:36:49.256021,"(21.0, 75.0, 74.04761904761905)","(1.8, 2.16, 2.127857142857143)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 3.95, 3.5078947368421054)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:50.337301,"(21.0, 75.0, 74.04761904761905)","(1.8, 2.16, 2.127857142857143)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 3.95, 3.5078947368421054)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:51.432914,"(21.0, 75.0, 74.31818181818181)","(1.8, 2.16, 2.127857142857143)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 3.95, 3.69375)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.1)"
04-01-2023 14:36:52.624053,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.16, 2.127857142857143)","(51.0, 350.0, 275.0)","(8.0, 12.0, 11.0)","(3.0, 3.9, 3.625)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.176923076923076)"
04-01-2023 14:36:53.866622,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.16, 2.127857142857143)","(51.0, 350.0, 283.3333333333333)","(8.0, 12.0, 11.0)","(3.0, 3.9, 3.533333333333333)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.176923076923076)"
04-01-2023 14:36:55.084325,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.16, 2.21)","(51.0, 350.0, 283.3333333333333)","(8.0, 12.0, 11.0)","(3.0, 3.9, 3.3545454545454545)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.176923076923076)"
04-01-2023 14:36:56.173389,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.22, 2.21)","(51.0, 350.0, 283.3333333333333)","(8.0, 12.0, 11.0)","(3.0, 3.9, 3.5875)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.133333333333333)"
04-01-2023 14:36:57.265086,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.06, 2.045714285714286)","(51.0, 350.0, 283.3333333333333)","(8.0, 12.0, 11.0)","(3.0, 3.9, 3.5875)","(61.0, 550.0, 357.5)","(6.0, 8.2, 8.133333333333333)"
04-01-2023 14:36:58.348764,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.06, 2.044)","(51.0, 350.0, 283.3333333333333)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.9, 3.4652173913043476)","(61.0, 650.0, 357.5)","(6.0, 8.2, 8.17142857142857)"
04-01-2023 14:36:59.379544,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.06, 2.044)","(51.0, 350.0, 283.3333333333333)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.9, 3.4454545454545453)","(61.0, 650.0, 357.5)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:00.411644,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.06, 2.044)","(51.0, 350.0, 200.0)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.9, 3.4454545454545453)","(61.0, 650.0, 357.5)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:01.508941,"(21.0, 75.0, 74.28571428571429)","(1.8, 2.06, 2.053846153846154)","(51.0, 350.0, 280.0)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.9, 3.4899999999999998)","(61.0, 650.0, 357.5)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:02.533412,"(21.0, 75.0, 74.31818181818181)","(1.8, 2.06, 2.0561904761904763)","(51.0, 350.0, 192.5)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.85, 3.440909090909091)","(61.0, 650.0, 405.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:03.589580,"(21.0, 75.0, 74.31818181818181)","(1.8, 2.06, 2.0561904761904763)","(51.0, 350.0, 280.0)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.85, 3.440909090909091)","(61.0, 550.0, 405.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:04.695732,"(21.0, 75.0, 74.31818181818181)","(1.8, 2.06, 2.0561904761904763)","(51.0, 350.0, 288.75)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.85, 3.440909090909091)","(61.0, 550.0, 410.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:05.803765,"(21.0, 75.0, 74.31818181818181)","(1.8, 2.06, 2.0561904761904763)","(51.0, 350.0, 288.75)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.85, 3.475)","(61.0, 550.0, 410.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:07.132700,"(21.0, 75.0, 74.31818181818181)","(1.8, 2.04, 2.0353846153846153)","(51.0, 350.0, 288.75)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.85, 3.566666666666667)","(61.0, 550.0, 410.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:08.636487,"(21.0, 75.0, 74.31818181818181)","(1.8, 2.04, 2.035)","(51.0, 350.0, 288.75)","(8.0, 12.0, 10.8125)","(3.0, 3.8, 3.566666666666667)","(71.0, 550.0, 410.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:09.663521,"(31.0, 75.0, 74.31818181818181)","(1.8, 2.04, 2.035081967213115)","(51.0, 350.0, 288.75)","(8.0, 12.0, 10.8125)","(3.0, 3.8, 3.566666666666667)","(71.0, 550.0, 410.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:10.811990,"(31.0, 75.0, 74.31818181818181)","(1.8, 2.04, 1.9983333333333333)","(51.0, 350.0, 288.75)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.8, 3.6)","(91.0, 550.0, 410.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:11.899438,"(31.0, 75.0, 74.31818181818181)","(1.8, 2.04, 1.9983333333333333)","(51.0, 350.0, 288.75)","(8.0, 12.0, 11.017241379310345)","(3.0, 3.8, 3.497727272727273)","(91.0, 550.0, 410.0)","(6.0, 8.2, 8.18095238095238)"
04-01-2023 14:37:13.021170,"(31.0, 75.0, 74.31818181818181)","(1.8, 2.04, 2.018676470588235)","(51.0, 350.0, 301.0)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.8, 3.5599999999999996)","(91.0, 550.0, 410.0)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:14.267812,"(31.0, 75.0, 74.44444444444444)","(1.75, 2.02, 2.0300000000000002)","(51.0, 350.0, 301.0)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.8, 3.494871794871795)","(91.0, 550.0, 410.0)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:15.448278,"(31.0, 75.0, 74.44444444444444)","(1.75, 2.06, 2.0571428571428574)","(51.0, 350.0, 301.0)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.8, 3.494871794871795)","(91.0, 550.0, 410.0)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:16.741775,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.06, 2.0525)","(51.0, 350.0, 301.0)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.8, 3.5653846153846156)","(91.0, 550.0, 410.0)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:17.884928,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.06, 2.0525)","(51.0, 350.0, 301.0)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.5177419354838713)","(91.0, 550.0, 410.0)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:18.975912,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.0368)","(51.0, 350.0, 301.0)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.515625)","(91.0, 550.0, 376.6666666666667)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:20.028505,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.0368)","(51.0, 350.0, 301.0)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.480769230769231)","(91.0, 960.0, 376.6666666666667)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:21.139480,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.06, 2.0502439024390244)","(81.0, 350.0, 297.5)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.4244186046511627)","(91.0, 960.0, 311.6666666666667)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:22.216583,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.06, 2.0544444444444445)","(81.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.4456521739130435)","(91.0, 570.0, 320.0)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:23.325526,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.06, 2.042608695652174)","(81.0, 350.0, 297.5)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.4833333333333334)","(91.0, 570.0, 320.0)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:24.430261,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.0366101694915253)","(81.0, 350.0, 297.5)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.489130434782609)","(91.0, 570.0, 328.3333333333333)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:25.545258,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.0363333333333333)","(81.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.4662162162162162)","(91.0, 570.0, 328.3333333333333)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:26.636697,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.038148148148148)","(61.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.4875000000000003)","(91.0, 570.0, 328.3333333333333)","(6.0, 8.2, 8.184615384615384)"
04-01-2023 14:37:27.753619,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.0366101694915253)","(61.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.473684210526316)","(91.0, 570.0, 328.3333333333333)","(6.0, 8.2, 8.027272727272727)"
04-01-2023 14:37:28.863362,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.036078431372549)","(61.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(3.0, 3.75, 3.5127906976744185)","(91.0, 570.0, 328.3333333333333)","(6.0, 8.2, 8.017391304347825)"
04-01-2023 14:37:30.191659,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.037826086956522)","(81.0, 350.0, 297.5)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.532051282051282)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.2, 7.978571428571428)"
04-01-2023 14:37:31.332195,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.037826086956522)","(61.0, 350.0, 297.5)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.532051282051282)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.2, 7.978571428571428)"
04-01-2023 14:37:32.519588,"(31.0, 75.0, 74.44444444444444)","(1.75, 2.04, 2.036078431372549)","(61.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.532051282051282)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.2, 7.978571428571428)"
04-01-2023 14:37:33.558359,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.036078431372549)","(61.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.532051282051282)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.978571428571428)"
04-01-2023 14:37:34.577388,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.036078431372549)","(61.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.532051282051282)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.978571428571428)"
04-01-2023 14:37:35.555637,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.036078431372549)","(61.0, 350.0, 297.5)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.532051282051282)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.978571428571428)"
04-01-2023 14:37:36.829080,"(31.0, 75.0, 74.46428571428571)","(1.75, 2.04, 2.036078431372549)","(61.0, 350.0, 267.27272727272725)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.532051282051282)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.978571428571428)"
04-01-2023 14:37:37.964426,"(31.0, 75.0, 70.0)","(1.75, 2.04, 2.0556521739130433)","(61.0, 350.0, 303.3333333333333)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.4884615384615385)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.978571428571428)"
04-01-2023 14:37:39.094816,"(31.0, 75.0, 70.0)","(1.75, 2.06, 2.0551219512195122)","(61.0, 350.0, 297.5)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.4368421052631577)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.924444444444444)"
04-01-2023 14:37:40.375884,"(31.0, 75.0, 74.16666666666667)","(1.75, 2.12, 2.1106122448979594)","(61.0, 350.0, 306.25)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.75, 3.466666666666667)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.636363636363636)"
04-01-2023 14:37:41.516167,"(31.0, 75.0, 74.44444444444444)","(1.75, 2.14, 2.1106122448979594)","(61.0, 350.0, 306.25)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.7, 3.466666666666667)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.166666666666666)"
04-01-2023 14:37:42.678943,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.14, 2.136842105263158)","(61.0, 350.0, 311.1111111111111)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.7, 3.4931034482758623)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.595121951219513)"
04-01-2023 14:37:43.739512,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.06, 2.0589473684210526)","(61.0, 350.0, 311.1111111111111)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.7, 3.5020833333333337)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.595121951219513)"
04-01-2023 14:37:44.803998,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.1, 2.0816666666666666)","(61.0, 350.0, 311.1111111111111)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.7, 3.486764705882353)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.511111111111111)"
04-01-2023 14:37:45.879157,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.078421052631579)","(61.0, 350.0, 210.0)","(8.0, 12.0, 11.161764705882353)","(2.9, 3.7, 3.514102564102564)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.595121951219513)"
04-01-2023 14:37:47.043014,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.0816666666666666)","(61.0, 350.0, 192.5)","(8.0, 12.0, 10.24)","(2.9, 3.7, 3.514102564102564)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.2, 7.511111111111111)"
04-01-2023 14:37:48.054059,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.1, 2.0816666666666666)","(61.0, 350.0, 192.5)","(8.0, 12.0, 10.24)","(2.9, 3.7, 3.5125)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.2, 7.511111111111111)"
04-01-2023 14:37:49.148211,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.078421052631579)","(61.0, 350.0, 311.1111111111111)","(8.0, 12.0, 10.75)","(2.9, 3.7, 3.4857142857142858)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.2, 7.2926829268292686)"
04-01-2023 14:37:50.234886,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.078421052631579)","(61.0, 350.0, 311.1111111111111)","(8.0, 12.0, 10.75)","(2.9, 3.7, 3.4916666666666667)","(91.0, 570.0, 345.0)","(6.0, 8.2, 7.454545454545455)"
04-01-2023 14:37:51.334380,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.078421052631579)","(61.0, 350.0, 311.1111111111111)","(8.0, 12.0, 10.75)","(2.9, 3.7, 3.4916666666666667)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.0, 7.2)"
04-01-2023 14:37:52.380674,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.078421052631579)","(61.0, 350.0, 311.1111111111111)","(8.0, 12.0, 10.823529411764707)","(2.9, 3.7, 3.4916666666666667)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.0, 7.2)"
04-01-2023 14:37:53.373192,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.078421052631579)","(61.0, 350.0, 311.1111111111111)","(8.0, 12.0, 10.823529411764707)","(2.9, 3.7, 3.5)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.0, 7.333333333333333)"
04-01-2023 14:37:54.394308,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.078421052631579)","(61.0, 350.0, 306.25)","(8.0, 12.0, 10.823529411764707)","(2.9, 3.65, 3.5)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.0, 7.242105263157895)"
04-01-2023 14:37:55.429046,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.06, 2.0503225806451613)","(61.0, 350.0, 315.0)","(8.0, 12.0, 10.857142857142858)","(2.9, 3.65, 3.5428571428571427)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.0, 7.428571428571429)"
04-01-2023 14:37:56.468182,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.025714285714286)","(61.0, 350.0, 315.0)","(8.0, 12.0, 11.047619047619047)","(2.9, 3.65, 3.614705882352941)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.0, 7.28)"
04-01-2023 14:37:57.554342,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.0306976744186045)","(61.0, 350.0, 315.0)","(8.0, 12.0, 10.571428571428571)","(2.9, 3.7, 3.611111111111111)","(91.0, 570.0, 336.6666666666667)","(6.0, 7.6, 7.333333333333333)"
04-01-2023 14:37:58.584775,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.0341176470588236)","(61.0, 350.0, 318.8888888888889)","(8.0, 12.0, 10.571428571428571)","(2.9, 3.7, 3.4857142857142858)","(91.0, 570.0, 336.6666666666667)","(6.0, 7.6, 7.167567567567567)"
04-01-2023 14:37:59.638814,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.0753846153846154)","(61.0, 350.0, 318.8888888888889)","(8.0, 12.0, 10.823529411764707)","(2.9, 3.7, 3.4857142857142858)","(91.0, 570.0, 336.6666666666667)","(6.0, 8.0, 7.725)"
04-01-2023 14:38:00.653244,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.08, 2.0753846153846154)","(61.0, 350.0, 315.0)","(8.0, 12.0, 10.823529411764707)","(2.9, 3.75, 3.7441176470588236)","(91.0, 570.0, 401.6666666666667)","(6.0, 7.8, 7.628571428571428)"
04-01-2023 14:38:01.627543,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.0233333333333334)","(61.0, 350.0, 192.5)","(8.0, 12.0, 11.017241379310345)","(2.9, 4.0, 3.9583333333333335)","(91.0, 960.0, 401.6666666666667)","(6.0, 7.8, 7.199999999999999)"
04-01-2023 14:38:02.633141,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 1.9983333333333333)","(61.0, 350.0, 318.8888888888889)","(8.0, 12.0, 11.05)","(2.9, 4.1, 4.041666666666666)","(91.0, 960.0, 401.6666666666667)","(6.0, 7.8, 7.1)"
04-01-2023 14:38:03.652121,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 1.9945454545454546)","(61.0, 350.0, 280.0)","(8.0, 12.0, 11.387096774193548)","(2.9, 4.2, 4.071428571428571)","(91.0, 960.0, 385.0)","(6.0, 7.8, 7.739130434782608)"
04-01-2023 14:38:04.569639,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 1.9983333333333333)","(61.0, 350.0, 318.0)","(8.0, 12.0, 11.387096774193548)","(2.9, 4.2, 4.071428571428571)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.740425531914894)"
04-01-2023 14:38:05.614231,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.01)","(61.0, 350.0, 318.0)","(8.0, 12.0, 11.387096774193548)","(2.9, 4.2, 3.890625)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.740425531914894)"
04-01-2023 14:38:06.566603,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.0)","(61.0, 350.0, 318.0)","(8.0, 12.0, 11.387096774193548)","(2.9, 4.2, 3.890625)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.740425531914894)"
04-01-2023 14:38:07.551294,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.01)","(61.0, 350.0, 277.27272727272725)","(8.0, 12.0, 11.387096774193548)","(2.9, 4.2, 3.890625)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.740425531914894)"
04-01-2023 14:38:08.552548,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.01)","(61.0, 350.0, 318.0)","(8.0, 12.0, 11.387096774193548)","(2.9, 4.2, 3.925)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.740425531914894)"
04-01-2023 14:38:09.563262,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.0)","(61.0, 350.0, 277.27272727272725)","(8.0, 12.0, 11.352941176470589)","(2.9, 4.2, 3.9)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.667924528301887)"
04-01-2023 14:38:10.482785,"(31.0, 75.0, 74.56521739130434)","(1.75, 2.04, 2.01)","(61.0, 350.0, 314.44444444444446)","(8.0, 12.0, 11.352941176470589)","(2.9, 4.2, 3.9)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.6)"
04-01-2023 14:38:11.451886,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.0)","(61.0, 350.0, 313.3333333333333)","(8.0, 12.0, 11.352941176470589)","(2.9, 4.2, 3.895238095238095)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.114285714285714)"
04-01-2023 14:38:12.371457,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.01)","(61.0, 350.0, 314.44444444444446)","(8.0, 12.0, 11.352941176470589)","(2.9, 4.2, 3.895238095238095)","(91.0, 480.0, 385.0)","(6.0, 7.8, 7.114285714285714)"
04-01-2023 14:38:13.328228,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 1.9966666666666666)","(61.0, 350.0, 314.44444444444446)","(8.0, 12.0, 11.352941176470589)","(2.9, 4.2, 3.895238095238095)","(91.0, 480.0, 385.0)","(6.0, 7.6, 6.888888888888888)"
04-01-2023 14:38:14.847919,"(31.0, 75.0, 74.64285714285714)","(1.75, 2.04, 2.01)","(61.0, 350.0, 271.25)","(8.0, 12.0, 11.352941176470589)","(2.9, 4.2, 3.8521739130434787)","(91.0, 960.0, 401.6666666666667)","(6.0, 7.6, 7.2444444444444445)"
