,Debs Gunfighter,Northern Spy,Bourbon Currency,Tra Lad,Grand Wiser,Cees Get Degrees,Condition One,Romantic Gamble
12-01-2023 11:00:19.201432,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 182.36363636363635)","(11.0, 23.0, 18.4)","(13.0, 25.0, 19.6)","(1.5, 1.51, 1.5029411764705882)","(19.0, 160.0, 102.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:20.380067,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 182.36363636363635)","(11.0, 23.0, 18.4)","(13.0, 25.0, 19.6)","(1.5, 1.51, 1.495)","(19.0, 160.0, 102.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:21.483857,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 182.36363636363635)","(11.0, 23.0, 18.4)","(13.0, 25.0, 19.6)","(1.5, 1.51, 1.495)","(19.0, 160.0, 102.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:22.642810,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 182.36363636363635)","(11.0, 20.0, 15.75)","(13.0, 25.0, 19.6)","(1.5, 1.51, 1.495)","(19.0, 32.0, 25.4)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:23.734991,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 182.36363636363635)","(11.0, 20.0, 15.75)","(13.0, 25.0, 19.6)","(1.5, 1.51, 1.495)","(19.0, 32.0, 25.4)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:24.792889,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 182.36363636363635)","(11.0, 20.0, 15.75)","(13.0, 25.0, 19.6)","(1.5, 1.51, 1.495)","(19.0, 32.0, 25.4)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:25.872555,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 182.36363636363635)","(11.0, 20.0, 15.75)","(13.0, 25.0, 19.6)","(1.5, 1.51, 1.4972727272727273)","(19.0, 32.0, 25.4)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:26.888498,"(7.0, 36.0, 25.6)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 20.0, 15.75)","(13.0, 110.0, 44.333333333333336)","(1.5, 1.51, 1.482)","(19.0, 32.0, 25.4)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:27.915489,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 20.0, 15.75)","(13.0, 110.0, 44.333333333333336)","(1.5, 1.51, 1.484)","(19.0, 32.0, 25.4)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:28.926958,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 20.0, 15.75)","(13.0, 110.0, 31.2)","(1.5, 1.51, 1.484)","(19.0, 32.0, 25.4)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:30.067711,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 20.0, 15.75)","(13.0, 110.0, 31.6)","(1.5, 1.51, 1.484)","(19.0, 32.0, 25.4)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:31.265472,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 20.0, 15.75)","(13.0, 110.0, 31.6)","(1.5, 1.51, 1.484)","(19.0, 32.0, 153.875)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:32.436718,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 26.0, 23.40625)","(13.0, 110.0, 30.375)","(1.5, 1.51, 1.484)","(19.0, 200.0, 153.875)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:33.581372,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 75.0, 23.40625)","(13.0, 110.0, 30.375)","(1.5, 1.51, 1.484)","(19.0, 200.0, 153.875)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:34.814737,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 75.0, 23.40625)","(13.0, 110.0, 30.375)","(1.5, 1.51, 1.484)","(19.0, 200.0, 153.875)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:35.979902,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 75.0, 23.40625)","(13.0, 110.0, 30.375)","(1.5, 1.51, 1.484)","(19.0, 200.0, 153.875)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:37.100298,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 75.0, 23.40625)","(13.0, 110.0, 30.375)","(1.5, 1.51, 1.484)","(19.0, 200.0, 153.875)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:38.248092,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 75.0, 23.40625)","(13.0, 110.0, 64.80000000000001)","(1.5, 1.51, 1.484)","(19.0, 200.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:39.400123,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.4221052631578948)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:40.477909,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.58, 1.48)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:41.574546,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.56, 1.5031578947368422)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:42.668844,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.56, 1.425)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:43.717235,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.55, 1.5083333333333333)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:44.736573,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.55, 1.5238888888888888)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:45.789350,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.53, 1.36)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:46.834817,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.36)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:47.898189,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.4757142857142858)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:48.994450,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.5, 1.4757142857142858)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:50.115982,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.5, 1.4336363636363636)","(19.0, 190.0, 120.19999999999999)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:51.287662,"(7.0, 34.0, 28.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.52, 1.4842857142857144)","(19.0, 190.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:52.407653,"(7.0, 32.0, 23.200000000000003)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.4842857142857144)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:53.532049,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.476)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:54.720291,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.476)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:55.842419,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.476)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:57.040043,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.476)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:58.164210,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.476)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:00:59.301571,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.476)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:01:00.454474,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 46.599999999999994)","(13.0, 100.0, 64.80000000000001)","(1.5, 1.51, 1.491111111111111)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:01:01.550513,"(7.0, 30.0, 25.0)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 70.0, 175.375)","(13.0, 100.0, 123.0)","(1.5, 1.51, 1.491111111111111)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:01:02.711469,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 230.0, 175.375)","(13.0, 160.0, 123.0)","(1.5, 1.51, 1.4553846153846155)","(19.0, 170.0, 131.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:01:03.804896,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 230.0, 175.375)","(13.0, 160.0, 175.5)","(1.5, 1.49, 1.3725581395348838)","(19.0, 170.0, 176.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:01:04.839324,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 230.0, 175.5)","(1.5, 1.48, 1.3725581395348838)","(19.0, 230.0, 176.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:01:05.903668,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 230.0, 175.5)","(1.5, 1.48, 1.3725581395348838)","(19.0, 230.0, 176.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:01:06.972306,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 230.0, 175.5)","(1.5, 1.48, 1.3965217391304348)","(19.0, 230.0, 176.375)","(7.5, 38.0, 26.799999999999997)"
12-01-2023 11:01:08.006913,"(7.0, 28.0, 23.5)","(26.0, 220.0, 139.60000000000002)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 230.0, 175.5)","(1.5, 1.47, 1.3965217391304348)","(19.0, 230.0, 176.375)","(7.5, 38.0, 13.0)"
12-01-2023 11:01:09.008358,"(7.0, 28.0, 23.5)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 19.5)","(1.5, 1.47, 1.3965217391304348)","(19.0, 230.0, 176.375)","(7.5, 18.0, 13.0)"
12-01-2023 11:01:10.069335,"(7.0, 28.0, 23.5)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 19.5)","(1.5, 1.47, 1.3965217391304348)","(19.0, 230.0, 176.375)","(7.5, 18.0, 13.0)"
12-01-2023 11:01:11.116823,"(7.0, 28.0, 23.5)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 19.5)","(1.5, 1.46, 1.335)","(19.0, 230.0, 176.375)","(7.5, 18.0, 13.0)"
12-01-2023 11:01:12.168492,"(7.0, 28.0, 23.5)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 19.5)","(1.5, 1.34, 1.3471428571428572)","(19.0, 230.0, 176.375)","(7.5, 18.0, 13.0)"
12-01-2023 11:01:13.212635,"(7.0, 28.0, 23.5)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 19.5)","(1.5, 1.42, 1.338421052631579)","(19.0, 230.0, 176.375)","(7.5, 18.0, 13.0)"
12-01-2023 11:01:14.287336,"(7.0, 28.0, 23.5)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 19.5)","(1.5, 1.41, 1.338421052631579)","(19.0, 230.0, 176.375)","(7.5, 18.0, 13.0)"
12-01-2023 11:01:15.461929,"(7.0, 28.0, 23.5)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 16.125)","(1.5, 1.41, 1.3582608695652174)","(19.0, 230.0, 123.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:16.622986,"(7.0, 28.0, 19.25)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 16.125)","(1.5, 1.41, 1.3582608695652174)","(19.0, 230.0, 123.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:17.689866,"(7.0, 28.0, 19.25)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 137.875)","(13.0, 27.0, 16.125)","(1.5, 1.41, 1.3582608695652174)","(19.0, 230.0, 123.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:18.893398,"(7.0, 28.0, 19.25)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 180.0, 106.6)","(13.0, 27.0, 17.0)","(1.5, 1.41, 1.3582608695652174)","(19.0, 230.0, 84.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:19.993075,"(7.0, 95.0, 16.535714285714285)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.41, 1.3894117647058823)","(19.0, 220.0, 84.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:21.125728,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 84.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:22.224895,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 84.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:23.262196,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 84.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:24.306228,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 84.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:25.393529,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:26.456366,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:27.624047,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:28.770143,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.6)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:29.925082,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 124.71428571428571)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:31.055128,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 124.71428571428571)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:32.192027,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 124.71428571428571)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:33.275949,"(7.0, 85.0, 47.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:34.407790,"(7.0, 80.0, 33.66666666666667)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:35.514067,"(7.0, 75.0, 42.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:36.555618,"(7.0, 75.0, 42.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:37.498490,"(7.0, 65.0, 37.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:38.581835,"(7.0, 65.0, 37.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:39.680937,"(7.0, 65.0, 37.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3823529411764706)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:40.763263,"(7.0, 65.0, 37.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.394642857142857)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:41.915105,"(7.0, 65.0, 37.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.394642857142857)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:43.038019,"(7.0, 65.0, 37.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 106.80000000000001)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3966666666666665)","(19.0, 220.0, 118.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:44.193580,"(7.0, 65.0, 28.666666666666668)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 71.25)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3966666666666665)","(19.0, 220.0, 74.28571428571428)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:45.355392,"(7.0, 65.0, 19.583333333333336)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 71.25)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3699999999999999)","(19.0, 220.0, 50.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:46.492534,"(7.0, 55.0, 32.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 71.25)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3699999999999999)","(19.0, 220.0, 50.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:47.599604,"(7.0, 55.0, 32.75)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 71.25)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3699999999999999)","(19.0, 220.0, 50.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:48.673354,"(7.0, 60.0, 22.875)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 71.25)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.3699999999999999)","(19.0, 220.0, 50.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:49.714320,"(7.0, 60.0, 22.875)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 71.25)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.386)","(19.0, 220.0, 50.0)","(7.5, 18.0, 11.75)"
12-01-2023 11:01:50.810156,"(7.0, 60.0, 22.875)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 71.25)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.386)","(19.0, 220.0, 50.0)","(7.5, 18.0, 13.0)"
12-01-2023 11:01:51.896058,"(7.0, 60.0, 35.0)","(26.0, 220.0, 168.57142857142858)","(17.0, 220.0, 82.33333333333333)","(11.0, 170.0, 71.25)","(13.0, 26.0, 17.0)","(1.5, 1.4, 1.386)","(19.0, 220.0, 50.0)","(7.5, 18.0, 14.0)"
