,Savage Nation,Grandgran,Dmoney Honey,Potential Grizzly,Two Last Words,Out For Justice,Gold Shark,Valiant Thor
943,"[datetime.datetime(2022, 11, 28, 12, 1, 56, 942572), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 1, 56, 942572), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 1, 56, 942572), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 1, 56, 942572), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 1, 56, 942572), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 1, 56, 942572), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 1, 56, 942572), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 1, 56, 942572), 10.0, 16.5]"
944,"[datetime.datetime(2022, 11, 28, 12, 1, 58, 69685), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 1, 58, 69685), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 1, 58, 69685), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 1, 58, 69685), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 1, 58, 69685), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 1, 58, 69685), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 1, 58, 69685), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 1, 58, 69685), 10.0, 16.5]"
945,"[datetime.datetime(2022, 11, 28, 12, 1, 59, 193731), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 1, 59, 193731), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 1, 59, 193731), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 1, 59, 193731), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 1, 59, 193731), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 1, 59, 193731), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 1, 59, 193731), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 1, 59, 193731), 10.0, 16.5]"
946,"[datetime.datetime(2022, 11, 28, 12, 2, 0, 318109), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 0, 318109), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 0, 318109), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 0, 318109), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 0, 318109), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 0, 318109), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 0, 318109), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 0, 318109), 10.0, 16.5]"
947,"[datetime.datetime(2022, 11, 28, 12, 2, 1, 454319), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 2, 1, 454319), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 1, 454319), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 1, 454319), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 1, 454319), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 1, 454319), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 1, 454319), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 1, 454319), 10.0, 16.5]"
948,"[datetime.datetime(2022, 11, 28, 12, 2, 2, 585404), 7.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 2, 2, 585404), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 2, 585404), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 2, 585404), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 2, 585404), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 2, 585404), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 2, 585404), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 2, 585404), 10.0, 16.5]"
949,"[datetime.datetime(2022, 11, 28, 12, 2, 3, 732851), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 3, 732851), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 3, 732851), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 3, 732851), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 3, 732851), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 3, 732851), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 3, 732851), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 3, 732851), 10.0, 16.5]"
950,"[datetime.datetime(2022, 11, 28, 12, 2, 4, 870162), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 4, 870162), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 4, 870162), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 4, 870162), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 4, 870162), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 4, 870162), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 4, 870162), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 4, 870162), 10.0, 16.5]"
951,"[datetime.datetime(2022, 11, 28, 12, 2, 6, 14979), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 2, 6, 14979), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 6, 14979), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 6, 14979), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 6, 14979), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 6, 14979), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 6, 14979), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 6, 14979), 10.0, 16.5]"
952,"[datetime.datetime(2022, 11, 28, 12, 2, 7, 144181), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 2, 7, 144181), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 7, 144181), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 7, 144181), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 7, 144181), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 7, 144181), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 7, 144181), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 7, 144181), 10.0, 16.5]"
953,"[datetime.datetime(2022, 11, 28, 12, 2, 8, 277639), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 2, 8, 277639), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 8, 277639), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 8, 277639), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 8, 277639), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 8, 277639), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 8, 277639), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 8, 277639), 10.0, 16.5]"
954,"[datetime.datetime(2022, 11, 28, 12, 2, 9, 407669), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 2, 9, 407669), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 9, 407669), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 9, 407669), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 9, 407669), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 9, 407669), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 9, 407669), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 9, 407669), 10.0, 16.5]"
955,"[datetime.datetime(2022, 11, 28, 12, 2, 10, 541032), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 10, 541032), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 10, 541032), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 10, 541032), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 10, 541032), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 10, 541032), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 10, 541032), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 10, 541032), 10.0, 16.5]"
956,"[datetime.datetime(2022, 11, 28, 12, 2, 11, 667770), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 11, 667770), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 11, 667770), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 11, 667770), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 11, 667770), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 11, 667770), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 11, 667770), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 11, 667770), 10.0, 16.5]"
957,"[datetime.datetime(2022, 11, 28, 12, 2, 12, 796153), 7.0, 18.0]","[datetime.datetime(2022, 11, 28, 12, 2, 12, 796153), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 12, 796153), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 12, 796153), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 12, 796153), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 12, 796153), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 12, 796153), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 12, 796153), 10.0, 16.5]"
958,"[datetime.datetime(2022, 11, 28, 12, 2, 13, 928504), 7.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 2, 13, 928504), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 13, 928504), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 13, 928504), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 13, 928504), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 13, 928504), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 13, 928504), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 13, 928504), 10.0, 16.5]"
959,"[datetime.datetime(2022, 11, 28, 12, 2, 15, 56214), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 15, 56214), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 15, 56214), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 15, 56214), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 15, 56214), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 15, 56214), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 15, 56214), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 15, 56214), 10.0, 16.5]"
960,"[datetime.datetime(2022, 11, 28, 12, 2, 16, 202312), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 16, 202312), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 16, 202312), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 16, 202312), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 16, 202312), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 16, 202312), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 16, 202312), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 16, 202312), 10.0, 16.5]"
961,"[datetime.datetime(2022, 11, 28, 12, 2, 17, 341942), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 2, 17, 341942), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 17, 341942), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 17, 341942), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 17, 341942), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 17, 341942), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 17, 341942), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 17, 341942), 10.0, 16.5]"
962,"[datetime.datetime(2022, 11, 28, 12, 2, 18, 484684), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 18, 484684), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 18, 484684), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 18, 484684), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 18, 484684), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 18, 484684), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 18, 484684), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 18, 484684), 10.0, 16.5]"
963,"[datetime.datetime(2022, 11, 28, 12, 2, 19, 628669), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 19, 628669), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 19, 628669), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 19, 628669), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 19, 628669), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 19, 628669), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 19, 628669), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 19, 628669), 10.0, 16.5]"
964,"[datetime.datetime(2022, 11, 28, 12, 2, 20, 838493), 7.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 2, 20, 838493), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 20, 838493), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 20, 838493), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 20, 838493), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 20, 838493), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 20, 838493), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 20, 838493), 10.0, 16.5]"
965,"[datetime.datetime(2022, 11, 28, 12, 2, 22, 158034), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 22, 158034), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 22, 158034), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 22, 158034), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 22, 158034), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 22, 158034), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 22, 158034), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 22, 158034), 10.0, 16.5]"
966,"[datetime.datetime(2022, 11, 28, 12, 2, 23, 381716), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 23, 381716), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 23, 381716), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 23, 381716), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 23, 381716), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 23, 381716), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 23, 381716), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 23, 381716), 10.0, 16.5]"
967,"[datetime.datetime(2022, 11, 28, 12, 2, 24, 575316), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 24, 575316), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 24, 575316), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 24, 575316), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 24, 575316), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 24, 575316), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 24, 575316), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 24, 575316), 10.0, 16.5]"
968,"[datetime.datetime(2022, 11, 28, 12, 2, 25, 708316), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 2, 25, 708316), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 25, 708316), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 25, 708316), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 25, 708316), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 25, 708316), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 25, 708316), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 25, 708316), 10.0, 16.5]"
969,"[datetime.datetime(2022, 11, 28, 12, 2, 26, 850524), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 2, 26, 850524), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 26, 850524), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 26, 850524), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 26, 850524), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 26, 850524), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 26, 850524), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 26, 850524), 10.0, 16.5]"
970,"[datetime.datetime(2022, 11, 28, 12, 2, 27, 984325), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 27, 984325), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 27, 984325), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 27, 984325), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 27, 984325), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 27, 984325), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 27, 984325), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 27, 984325), 10.0, 16.5]"
971,"[datetime.datetime(2022, 11, 28, 12, 2, 29, 123992), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 29, 123992), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 29, 123992), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 29, 123992), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 29, 123992), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 29, 123992), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 29, 123992), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 29, 123992), 10.0, 16.5]"
972,"[datetime.datetime(2022, 11, 28, 12, 2, 30, 253637), 7.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 2, 30, 253637), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 30, 253637), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 30, 253637), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 30, 253637), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 30, 253637), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 30, 253637), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 30, 253637), 10.0, 16.5]"
973,"[datetime.datetime(2022, 11, 28, 12, 2, 31, 456513), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 31, 456513), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 31, 456513), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 31, 456513), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 31, 456513), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 31, 456513), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 31, 456513), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 31, 456513), 10.0, 16.5]"
974,"[datetime.datetime(2022, 11, 28, 12, 2, 32, 663287), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 2, 32, 663287), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 32, 663287), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 32, 663287), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 32, 663287), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 32, 663287), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 32, 663287), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 32, 663287), 10.0, 16.5]"
975,"[datetime.datetime(2022, 11, 28, 12, 2, 33, 839715), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 839715), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 839715), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 839715), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 839715), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 839715), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 839715), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 839715), 10.0, 16.5]"
976,"[datetime.datetime(2022, 11, 28, 12, 2, 35, 82194), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 82194), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 82194), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 82194), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 82194), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 82194), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 82194), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 82194), 10.0, 16.5]"
977,"[datetime.datetime(2022, 11, 28, 12, 2, 36, 473303), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 473303), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 473303), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 473303), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 473303), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 473303), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 473303), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 473303), 10.0, 16.5]"
978,"[datetime.datetime(2022, 11, 28, 12, 2, 37, 715658), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 715658), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 715658), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 715658), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 715658), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 715658), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 715658), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 715658), 10.0, 16.5]"
979,"[datetime.datetime(2022, 11, 28, 12, 2, 38, 933398), 7.0, 17.5]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 933398), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 933398), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 933398), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 933398), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 933398), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 933398), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 933398), 10.0, 16.5]"
980,"[datetime.datetime(2022, 11, 28, 12, 2, 40, 87136), 7.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 87136), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 87136), 5.0, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 87136), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 87136), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 87136), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 87136), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 87136), 10.0, 16.5]"
981,"[datetime.datetime(2022, 11, 28, 12, 2, 41, 222794), 7.0, 16.5]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 222794), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 222794), 5.0, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 222794), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 222794), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 222794), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 222794), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 222794), 10.0, 16.5]"
982,"[datetime.datetime(2022, 11, 28, 12, 2, 42, 385783), 7.0, 16.0]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 385783), 4.4, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 385783), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 385783), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 385783), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 385783), 21.0, 110.0]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 385783), 3.5, 4.5]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 385783), 10.0, 16.5]"
