,Golden Coast,Echo Chamber,Flywheel Cracker,Letter To You,Sunrise To Dusk,Hurricane Karin,Shes Roses
1038,"[datetime.datetime(2022, 11, 28, 14, 28, 3, 516742), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 3, 516742), 31.0, 200.0]","[datetime.datetime(2022, 11, 28, 14, 28, 3, 516742), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 14, 28, 3, 516742), 8.5, 18.5]","[datetime.datetime(2022, 11, 28, 14, 28, 3, 516742), 3.2, 4.2]","[datetime.datetime(2022, 11, 28, 14, 28, 3, 516742), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 28, 3, 516742), 5.0, 5.9]"
1039,"[datetime.datetime(2022, 11, 28, 14, 28, 4, 644602), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 4, 644602), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 28, 4, 644602), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 14, 28, 4, 644602), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 28, 4, 644602), 3.2, 4.0]","[datetime.datetime(2022, 11, 28, 14, 28, 4, 644602), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 14, 28, 4, 644602), 5.0, 5.9]"
1040,"[datetime.datetime(2022, 11, 28, 14, 28, 5, 772191), 2.7, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 5, 772191), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 28, 5, 772191), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 14, 28, 5, 772191), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 28, 5, 772191), 3.2, 4.0]","[datetime.datetime(2022, 11, 28, 14, 28, 5, 772191), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 14, 28, 5, 772191), 5.0, 5.9]"
1041,"[datetime.datetime(2022, 11, 28, 14, 28, 6, 875372), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 6, 875372), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 28, 6, 875372), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 6, 875372), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 28, 6, 875372), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 14, 28, 6, 875372), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 6, 875372), 5.0, 5.9]"
1042,"[datetime.datetime(2022, 11, 28, 14, 28, 8, 3703), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 8, 3703), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 28, 8, 3703), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 8, 3703), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 14, 28, 8, 3703), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 28, 8, 3703), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 8, 3703), 5.0, 5.9]"
1043,"[datetime.datetime(2022, 11, 28, 14, 28, 9, 139988), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 9, 139988), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 28, 9, 139988), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 9, 139988), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 14, 28, 9, 139988), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 28, 9, 139988), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 9, 139988), 5.0, 5.9]"
1044,"[datetime.datetime(2022, 11, 28, 14, 28, 10, 256740), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 10, 256740), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 28, 10, 256740), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 10, 256740), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 14, 28, 10, 256740), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 28, 10, 256740), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 10, 256740), 5.0, 5.9]"
1045,"[datetime.datetime(2022, 11, 28, 14, 28, 11, 382216), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 11, 382216), 31.0, 190.0]","[datetime.datetime(2022, 11, 28, 14, 28, 11, 382216), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 11, 382216), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 14, 28, 11, 382216), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 11, 382216), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 11, 382216), 5.0, 5.9]"
1046,"[datetime.datetime(2022, 11, 28, 14, 28, 12, 500435), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 12, 500435), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 28, 12, 500435), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 12, 500435), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 14, 28, 12, 500435), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 12, 500435), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 12, 500435), 5.0, 5.9]"
1047,"[datetime.datetime(2022, 11, 28, 14, 28, 13, 616999), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 13, 616999), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 13, 616999), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 13, 616999), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 28, 13, 616999), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 13, 616999), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 13, 616999), 5.0, 5.9]"
1048,"[datetime.datetime(2022, 11, 28, 14, 28, 14, 734004), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 14, 734004), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 14, 734004), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 14, 734004), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 28, 14, 734004), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 14, 734004), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 14, 734004), 5.0, 5.9]"
1049,"[datetime.datetime(2022, 11, 28, 14, 28, 15, 845564), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 15, 845564), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 15, 845564), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 15, 845564), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 28, 15, 845564), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 15, 845564), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 15, 845564), 5.0, 5.9]"
1050,"[datetime.datetime(2022, 11, 28, 14, 28, 16, 968094), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 16, 968094), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 16, 968094), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 16, 968094), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 28, 16, 968094), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 16, 968094), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 16, 968094), 5.0, 5.9]"
1051,"[datetime.datetime(2022, 11, 28, 14, 28, 18, 80402), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 18, 80402), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 18, 80402), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 18, 80402), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 28, 18, 80402), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 18, 80402), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 18, 80402), 5.0, 5.9]"
1052,"[datetime.datetime(2022, 11, 28, 14, 28, 19, 196837), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 19, 196837), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 19, 196837), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 19, 196837), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 28, 19, 196837), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 19, 196837), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 19, 196837), 5.0, 5.9]"
1053,"[datetime.datetime(2022, 11, 28, 14, 28, 20, 311182), 2.7, 3.55]","[datetime.datetime(2022, 11, 28, 14, 28, 20, 311182), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 20, 311182), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 20, 311182), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 20, 311182), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 20, 311182), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 20, 311182), 5.0, 5.9]"
1054,"[datetime.datetime(2022, 11, 28, 14, 28, 21, 428506), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 21, 428506), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 21, 428506), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 21, 428506), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 21, 428506), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 21, 428506), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 21, 428506), 5.0, 5.9]"
1055,"[datetime.datetime(2022, 11, 28, 14, 28, 22, 541036), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 22, 541036), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 14, 28, 22, 541036), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 22, 541036), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 22, 541036), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 22, 541036), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 22, 541036), 5.0, 5.9]"
1056,"[datetime.datetime(2022, 11, 28, 14, 28, 23, 660481), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 23, 660481), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 23, 660481), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 23, 660481), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 23, 660481), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 23, 660481), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 23, 660481), 5.0, 5.9]"
1057,"[datetime.datetime(2022, 11, 28, 14, 28, 24, 771626), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 24, 771626), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 24, 771626), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 24, 771626), 10.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 24, 771626), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 24, 771626), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 24, 771626), 5.0, 5.9]"
1058,"[datetime.datetime(2022, 11, 28, 14, 28, 25, 886985), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 25, 886985), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 25, 886985), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 25, 886985), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 25, 886985), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 25, 886985), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 25, 886985), 5.0, 5.9]"
1059,"[datetime.datetime(2022, 11, 28, 14, 28, 27, 3726), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 27, 3726), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 27, 3726), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 27, 3726), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 27, 3726), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 27, 3726), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 27, 3726), 5.0, 5.9]"
1060,"[datetime.datetime(2022, 11, 28, 14, 28, 28, 124802), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 28, 124802), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 28, 124802), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 28, 124802), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 28, 124802), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 28, 124802), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 28, 124802), 5.0, 5.9]"
1061,"[datetime.datetime(2022, 11, 28, 14, 28, 29, 235092), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 29, 235092), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 29, 235092), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 29, 235092), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 29, 235092), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 29, 235092), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 29, 235092), 4.8, 5.9]"
1062,"[datetime.datetime(2022, 11, 28, 14, 28, 30, 397955), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 30, 397955), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 30, 397955), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 30, 397955), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 30, 397955), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 30, 397955), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 30, 397955), 4.8, 5.9]"
1063,"[datetime.datetime(2022, 11, 28, 14, 28, 31, 512890), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 31, 512890), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 31, 512890), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 31, 512890), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 31, 512890), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 31, 512890), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 31, 512890), 4.8, 5.9]"
1064,"[datetime.datetime(2022, 11, 28, 14, 28, 32, 630208), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 32, 630208), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 32, 630208), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 32, 630208), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 32, 630208), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 32, 630208), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 32, 630208), 4.8, 5.9]"
1065,"[datetime.datetime(2022, 11, 28, 14, 28, 33, 740953), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 33, 740953), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 33, 740953), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 33, 740953), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 33, 740953), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 33, 740953), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 33, 740953), 4.8, 5.9]"
1066,"[datetime.datetime(2022, 11, 28, 14, 28, 34, 858476), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 34, 858476), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 34, 858476), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 34, 858476), 10.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 28, 34, 858476), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 34, 858476), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 34, 858476), 4.8, 5.9]"
1067,"[datetime.datetime(2022, 11, 28, 14, 28, 35, 969888), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 35, 969888), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 35, 969888), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 35, 969888), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 35, 969888), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 35, 969888), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 35, 969888), 4.8, 5.9]"
1068,"[datetime.datetime(2022, 11, 28, 14, 28, 37, 86618), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 37, 86618), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 37, 86618), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 37, 86618), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 37, 86618), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 37, 86618), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 28, 37, 86618), 4.8, 5.9]"
1069,"[datetime.datetime(2022, 11, 28, 14, 28, 38, 196103), 2.7, 3.8]","[datetime.datetime(2022, 11, 28, 14, 28, 38, 196103), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 38, 196103), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 38, 196103), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 38, 196103), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 38, 196103), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 38, 196103), 4.8, 5.9]"
1070,"[datetime.datetime(2022, 11, 28, 14, 28, 39, 313455), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 39, 313455), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 39, 313455), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 28, 39, 313455), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 28, 39, 313455), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 39, 313455), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 39, 313455), 4.8, 5.9]"
1071,"[datetime.datetime(2022, 11, 28, 14, 28, 40, 427935), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 40, 427935), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 40, 427935), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 40, 427935), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 40, 427935), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 40, 427935), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 40, 427935), 4.8, 5.9]"
1072,"[datetime.datetime(2022, 11, 28, 14, 28, 41, 541206), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 41, 541206), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 41, 541206), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 41, 541206), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 41, 541206), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 41, 541206), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 41, 541206), 4.8, 5.9]"
1073,"[datetime.datetime(2022, 11, 28, 14, 28, 42, 655642), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 42, 655642), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 42, 655642), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 42, 655642), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 42, 655642), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 42, 655642), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 42, 655642), 4.8, 5.9]"
1074,"[datetime.datetime(2022, 11, 28, 14, 28, 43, 768958), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 43, 768958), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 43, 768958), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 43, 768958), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 43, 768958), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 43, 768958), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 43, 768958), 4.8, 5.9]"
1075,"[datetime.datetime(2022, 11, 28, 14, 28, 44, 883837), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 44, 883837), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 44, 883837), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 44, 883837), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 44, 883837), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 44, 883837), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 44, 883837), 4.8, 5.8]"
1076,"[datetime.datetime(2022, 11, 28, 14, 28, 46, 5381), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 46, 5381), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 28, 46, 5381), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 46, 5381), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 46, 5381), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 46, 5381), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 46, 5381), 4.8, 5.8]"
1077,"[datetime.datetime(2022, 11, 28, 14, 28, 47, 120192), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 47, 120192), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 47, 120192), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 47, 120192), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 47, 120192), 3.0, 3.75]","[datetime.datetime(2022, 11, 28, 14, 28, 47, 120192), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 47, 120192), 4.8, 5.8]"
1078,"[datetime.datetime(2022, 11, 28, 14, 28, 48, 236844), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 48, 236844), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 48, 236844), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 48, 236844), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 48, 236844), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 48, 236844), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 48, 236844), 4.8, 5.8]"
1079,"[datetime.datetime(2022, 11, 28, 14, 28, 49, 355163), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 49, 355163), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 49, 355163), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 49, 355163), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 49, 355163), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 49, 355163), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 49, 355163), 4.8, 5.8]"
1080,"[datetime.datetime(2022, 11, 28, 14, 28, 50, 481205), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 50, 481205), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 50, 481205), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 50, 481205), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 50, 481205), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 50, 481205), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 50, 481205), 4.6, 5.8]"
1081,"[datetime.datetime(2022, 11, 28, 14, 28, 51, 604264), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 51, 604264), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 51, 604264), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 51, 604264), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 51, 604264), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 51, 604264), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 51, 604264), 4.6, 5.7]"
1082,"[datetime.datetime(2022, 11, 28, 14, 28, 52, 733889), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 52, 733889), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 52, 733889), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 52, 733889), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 52, 733889), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 52, 733889), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 52, 733889), 4.6, 5.7]"
1083,"[datetime.datetime(2022, 11, 28, 14, 28, 53, 847994), 2.7, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 53, 847994), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 28, 53, 847994), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 14, 28, 53, 847994), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 28, 53, 847994), 3.0, 3.7]","[datetime.datetime(2022, 11, 28, 14, 28, 53, 847994), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 28, 53, 847994), 4.6, 5.7]"
