,Tiffany Twisted,True Character,Austin Dutton,Blazing Bob,Velocity Touched,Lizard,Jimary Everest,Context
12-01-2023 13:42:26.019703,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5366666666666666)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:27.400964,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.5380000000000003)","(10.0, 22.0, 19.75)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:28.734259,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.62, 2.546153846153846)","(10.0, 22.0, 20.61111111111111)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:29.950941,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.6, 2.531578947368421)","(10.0, 21.0, 20.61111111111111)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:31.304834,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 21.0, 20.61111111111111)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.892857142857143)"
12-01-2023 13:42:32.558052,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 21.0, 20.61111111111111)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.840909090909091)"
12-01-2023 13:42:33.697137,"(61.0, 370.0, 271.66666666666663)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 21.0, 20.61111111111111)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.892857142857143)"
12-01-2023 13:42:34.924334,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 21.0, 20.61111111111111)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.916666666666667)"
12-01-2023 13:42:36.172736,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 21.0, 20.61111111111111)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.916666666666667)"
12-01-2023 13:42:37.455196,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.7, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 21.0, 20.61111111111111)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.892857142857143)"
12-01-2023 13:42:38.719432,"(61.0, 370.0, 225.0)","(9.0, 24.0, 18.0)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 21.0, 21.5)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:40.093989,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.51875)","(10.0, 22.0, 20.26923076923077)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:41.423823,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.51875)","(10.0, 22.0, 20.26923076923077)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:42.698778,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.51875)","(10.0, 22.0, 20.26923076923077)","(61.0, 370.0, 271.66666666666663)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:43.923941,"(61.0, 370.0, 225.0)","(9.0, 24.0, 22.666666666666664)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.51875)","(10.0, 22.0, 20.26923076923077)","(61.0, 370.0, 327.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8954545454545455)"
12-01-2023 13:42:45.260409,"(61.0, 370.0, 225.0)","(9.0, 24.0, 19.666666666666668)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.52)","(10.0, 22.0, 20.26923076923077)","(61.0, 370.0, 327.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.9214285714285717)"
12-01-2023 13:42:46.647813,"(61.0, 370.0, 225.0)","(9.0, 26.0, 19.666666666666668)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 370.0, 276.42857142857144)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.920588235294118)"
12-01-2023 13:42:47.879934,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.25)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 310.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8785714285714286)"
12-01-2023 13:42:49.079752,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.25)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.8785714285714286)"
12-01-2023 13:42:50.403081,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.25)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:42:51.671849,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.25)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:42:52.930094,"(61.0, 370.0, 225.0)","(9.0, 26.0, 24.944444444444443)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:42:54.168802,"(61.0, 370.0, 225.0)","(9.0, 26.0, 24.944444444444443)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:42:55.465038,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.525)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:42:56.823969,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.5)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:42:58.006710,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.5)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:42:59.221363,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.5)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:43:00.555813,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.5)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5210526315789474)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 267.8571428571429)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:43:01.730349,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.5)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5206896551724136)","(10.0, 22.0, 20.26923076923077)","(61.0, 300.0, 205.71428571428572)","(21.0, 60.0, 45.06666666666666)","(3.3, 3.95, 3.842857142857143)"
12-01-2023 13:43:02.942768,"(61.0, 370.0, 225.0)","(9.0, 26.0, 21.5)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.519047619047619)","(10.0, 22.0, 19.9)","(61.0, 380.0, 327.8571428571429)","(21.0, 60.0, 41.333333333333336)","(3.3, 3.95, 3.8710526315789475)"
12-01-2023 13:43:04.432419,"(61.0, 370.0, 225.0)","(9.0, 25.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.52)","(10.0, 22.0, 19.9)","(61.0, 370.0, 333.125)","(21.0, 60.0, 43.2)","(3.3, 3.95, 3.8710526315789475)"
12-01-2023 13:43:05.650828,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.52)","(10.0, 22.0, 19.9)","(61.0, 370.0, 333.125)","(21.0, 60.0, 43.2)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:06.965119,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.52)","(10.0, 22.0, 19.9)","(61.0, 370.0, 327.8571428571429)","(21.0, 60.0, 46.0)","(3.3, 3.95, 3.8346153846153848)"
12-01-2023 13:43:08.205036,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.52)","(10.0, 22.0, 19.9)","(61.0, 370.0, 333.125)","(21.0, 60.0, 42.285714285714285)","(3.3, 3.95, 3.8346153846153848)"
12-01-2023 13:43:09.294113,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.6, 2.5274285714285716)","(10.0, 22.0, 19.9)","(61.0, 370.0, 333.125)","(21.0, 50.0, 46.4)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:10.451473,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 19.9)","(61.0, 370.0, 271.875)","(21.0, 50.0, 39.578947368421055)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:11.691454,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 19.9)","(61.0, 300.0, 271.875)","(21.0, 50.0, 39.2)","(3.3, 3.95, 3.8346153846153848)"
12-01-2023 13:43:12.885759,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 19.9)","(61.0, 300.0, 263.125)","(21.0, 50.0, 40.0)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:14.167996,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 19.9)","(61.0, 290.0, 263.125)","(21.0, 48.0, 40.0)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:15.451563,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 19.9)","(61.0, 290.0, 263.125)","(21.0, 46.0, 43.2)","(3.3, 3.95, 3.8346153846153848)"
12-01-2023 13:43:16.721579,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 20.071428571428573)","(61.0, 290.0, 263.125)","(21.0, 46.0, 37.89473684210526)","(3.3, 3.95, 3.8346153846153848)"
12-01-2023 13:43:17.945126,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 20.071428571428573)","(61.0, 290.0, 263.125)","(21.0, 46.0, 40.26086956521739)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:19.180192,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 20.071428571428573)","(61.0, 290.0, 263.125)","(21.0, 46.0, 40.26086956521739)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:20.502269,"(61.0, 370.0, 225.0)","(9.0, 26.0, 25.357142857142858)","(3.8, 5.4, 4.983333333333333)","(2.3, 2.58, 2.5246153846153847)","(10.0, 22.0, 20.071428571428573)","(61.0, 290.0, 263.125)","(21.0, 46.0, 40.26086956521739)","(3.3, 3.95, 3.8346153846153848)"
12-01-2023 13:43:21.824001,"(61.0, 370.0, 225.0)","(10.0, 26.0, 25.357142857142858)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.58, 2.5246153846153847)","(11.0, 22.0, 20.071428571428573)","(61.0, 290.0, 263.125)","(21.0, 46.0, 40.72)","(3.3, 3.95, 3.8346153846153848)"
12-01-2023 13:43:23.071770,"(61.0, 370.0, 225.0)","(10.0, 26.0, 21.875)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.58, 2.5246153846153847)","(11.0, 22.0, 20.071428571428573)","(61.0, 290.0, 263.125)","(21.0, 46.0, 40.72)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:24.306370,"(61.0, 370.0, 225.0)","(10.0, 26.0, 21.875)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.58, 2.5475675675675675)","(11.0, 22.0, 20.071428571428573)","(61.0, 290.0, 266.1111111111111)","(21.0, 46.0, 40.72)","(3.3, 3.95, 3.7625)"
12-01-2023 13:43:25.569941,"(61.0, 370.0, 225.0)","(10.0, 25.0, 23.11764705882353)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.58, 2.5475675675675675)","(11.0, 22.0, 21.0)","(61.0, 290.0, 266.1111111111111)","(21.0, 46.0, 38.8)","(3.3, 3.95, 3.7394736842105263)"
12-01-2023 13:43:26.736076,"(61.0, 370.0, 225.0)","(10.0, 25.0, 23.11764705882353)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.58, 2.5475675675675675)","(11.0, 22.0, 21.0)","(61.0, 290.0, 333.125)","(21.0, 46.0, 40.08695652173913)","(3.3, 3.95, 3.756818181818182)"
12-01-2023 13:43:27.917077,"(61.0, 370.0, 225.0)","(10.0, 25.0, 23.11764705882353)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.58, 2.565185185185185)","(11.0, 22.0, 20.09090909090909)","(61.0, 370.0, 333.125)","(21.0, 44.0, 40.08695652173913)","(3.3, 3.95, 3.8526315789473684)"
12-01-2023 13:43:29.139149,"(61.0, 370.0, 225.0)","(10.0, 25.0, 22.2)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.58, 2.5594594594594593)","(11.0, 22.0, 20.09090909090909)","(61.0, 370.0, 333.125)","(21.0, 44.0, 42.75)","(3.3, 3.9, 3.797727272727273)"
12-01-2023 13:43:30.331460,"(61.0, 370.0, 225.0)","(10.0, 25.0, 22.2)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.6, 2.557894736842105)","(11.0, 22.0, 20.09090909090909)","(61.0, 370.0, 333.125)","(21.0, 44.0, 39.833333333333336)","(3.3, 3.9, 3.797727272727273)"
12-01-2023 13:43:31.507708,"(61.0, 370.0, 225.0)","(10.0, 25.0, 19.204545454545453)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.6, 2.557894736842105)","(11.0, 22.0, 20.09090909090909)","(61.0, 370.0, 333.125)","(21.0, 44.0, 39.833333333333336)","(3.3, 3.9, 3.781578947368421)"
12-01-2023 13:43:32.742321,"(61.0, 370.0, 225.0)","(10.0, 25.0, 19.204545454545453)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.6, 2.557894736842105)","(11.0, 22.0, 21.3)","(61.0, 370.0, 333.125)","(21.0, 44.0, 39.833333333333336)","(3.3, 3.9, 3.80625)"
12-01-2023 13:43:34.615448,"(61.0, 370.0, 225.0)","(10.0, 25.0, 20.887096774193548)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.6, 2.557894736842105)","(11.0, 22.0, 20.5)","(61.0, 380.0, 205.71428571428572)","(21.0, 44.0, 37.75)","(3.3, 3.9, 3.80625)"
12-01-2023 13:43:36.015802,"(61.0, 370.0, 225.0)","(10.0, 25.0, 20.887096774193548)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.6, 2.557894736842105)","(11.0, 22.0, 20.5)","(61.0, 380.0, 333.125)","(21.0, 44.0, 38.0)","(3.3, 3.9, 3.651219512195122)"
12-01-2023 13:43:37.500942,"(61.0, 370.0, 225.0)","(10.0, 25.0, 20.887096774193548)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.6, 2.557894736842105)","(11.0, 22.0, 20.5)","(61.0, 370.0, 217.33333333333331)","(21.0, 42.0, 38.0)","(3.3, 3.9, 3.6782608695652175)"
12-01-2023 13:43:39.340024,"(61.0, 370.0, 225.0)","(10.0, 25.0, 20.887096774193548)","(3.9, 5.4, 4.983333333333333)","(2.25, 2.6, 2.557894736842105)","(11.0, 22.0, 20.615384615384617)","(61.0, 370.0, 333.125)","(21.0, 42.0, 38.0)","(3.3, 3.9, 3.6782608695652175)"
12-01-2023 13:43:40.594683,"(61.0, 370.0, 225.0)","(10.0, 25.0, 20.887096774193548)","(3.9, 5.4, 5.042857142857144)","(2.25, 2.6, 2.5628571428571427)","(11.0, 22.0, 21.166666666666668)","(61.0, 370.0, 333.125)","(21.0, 42.0, 38.0)","(3.3, 3.9, 3.81875)"
12-01-2023 13:43:41.823844,"(61.0, 370.0, 225.0)","(10.0, 25.0, 20.887096774193548)","(3.9, 5.4, 5.042857142857144)","(2.25, 2.6, 2.5628571428571427)","(11.0, 22.0, 20.90909090909091)","(61.0, 370.0, 333.125)","(21.0, 42.0, 36.8235294117647)","(3.3, 3.85, 3.825)"
12-01-2023 13:43:43.104984,"(61.0, 370.0, 225.0)","(10.0, 25.0, 20.887096774193548)","(3.9, 5.4, 5.223076923076923)","(2.25, 2.6, 2.5628571428571427)","(11.0, 22.0, 20.5)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.85, 3.8333333333333335)"
12-01-2023 13:43:44.320638,"(61.0, 380.0, 213.33333333333334)","(10.0, 25.0, 23.333333333333336)","(3.9, 5.5, 4.970588235294118)","(2.25, 2.6, 2.5611111111111113)","(11.0, 22.0, 20.5)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.85, 3.761111111111111)"
12-01-2023 13:43:45.567649,"(61.0, 370.0, 312.0)","(10.0, 24.0, 21.77777777777778)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5628571428571427)","(11.0, 22.0, 20.5)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.85, 3.7111111111111112)"
12-01-2023 13:43:46.825138,"(61.0, 370.0, 312.0)","(10.0, 23.0, 21.77777777777778)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5628571428571427)","(11.0, 22.0, 20.5)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.85, 3.741304347826087)"
12-01-2023 13:43:48.132557,"(61.0, 370.0, 312.0)","(10.0, 23.0, 21.25)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5628571428571427)","(11.0, 22.0, 21.333333333333332)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.85, 3.741304347826087)"
12-01-2023 13:43:49.307067,"(61.0, 370.0, 312.0)","(10.0, 22.0, 21.25)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5628571428571427)","(11.0, 22.0, 21.333333333333332)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.85, 3.741304347826087)"
12-01-2023 13:43:50.474946,"(61.0, 370.0, 312.0)","(10.0, 22.0, 21.25)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5628571428571427)","(11.0, 22.0, 21.333333333333332)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.85, 3.767741935483871)"
12-01-2023 13:43:51.752432,"(61.0, 370.0, 312.0)","(10.0, 22.0, 21.25)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.559375)","(11.0, 22.0, 21.333333333333332)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.727272727272727)"
12-01-2023 13:43:52.986451,"(61.0, 370.0, 312.0)","(10.0, 22.0, 20.714285714285715)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.333333333333332)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.727272727272727)"
12-01-2023 13:43:54.188950,"(61.0, 370.0, 312.0)","(10.0, 22.0, 21.25)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.333333333333332)","(61.0, 370.0, 217.33333333333331)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.727272727272727)"
12-01-2023 13:43:55.461879,"(61.0, 370.0, 312.0)","(10.0, 22.0, 21.25)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.333333333333332)","(61.0, 380.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.727272727272727)"
12-01-2023 13:43:56.740645,"(61.0, 370.0, 312.0)","(10.0, 22.0, 19.642857142857142)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.333333333333332)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.6875)"
12-01-2023 13:43:57.939308,"(61.0, 370.0, 312.0)","(10.0, 22.0, 19.642857142857142)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.333333333333332)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.6875)"
12-01-2023 13:43:59.158630,"(61.0, 370.0, 312.0)","(10.0, 22.0, 19.642857142857142)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5620689655172413)","(11.0, 22.0, 21.36842105263158)","(61.0, 370.0, 333.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.6363636363636362)"
12-01-2023 13:44:00.377311,"(61.0, 380.0, 158.75)","(10.0, 22.0, 19.525)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.36842105263158)","(61.0, 370.0, 263.125)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.6363636363636362)"
12-01-2023 13:44:01.637612,"(61.0, 370.0, 312.0)","(10.0, 22.0, 19.525)","(3.9, 5.5, 5.03125)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.36842105263158)","(61.0, 290.0, 254.375)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.638095238095238)"
12-01-2023 13:44:02.909267,"(61.0, 370.0, 312.0)","(10.0, 22.0, 19.525)","(3.9, 5.5, 5.0588235294117645)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.36842105263158)","(61.0, 280.0, 254.375)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.6782608695652175)"
12-01-2023 13:44:04.163905,"(61.0, 370.0, 312.0)","(10.0, 22.0, 19.525)","(3.9, 5.5, 5.0588235294117645)","(2.25, 2.6, 2.5529411764705885)","(11.0, 22.0, 21.36842105263158)","(61.0, 280.0, 254.375)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.669230769230769)"
12-01-2023 13:44:05.480486,"(61.0, 370.0, 312.0)","(10.0, 22.0, 19.525)","(3.9, 5.5, 5.116666666666667)","(2.25, 2.6, 2.5542857142857143)","(11.0, 22.0, 21.36842105263158)","(61.0, 280.0, 227.5)","(21.0, 42.0, 37.310344827586206)","(3.3, 3.8, 3.638095238095238)"
12-01-2023 13:44:06.697823,"(61.0, 370.0, 227.5)","(10.0, 22.0, 19.525)","(3.9, 5.2, 5.116666666666667)","(2.25, 2.6, 2.585714285714286)","(11.0, 22.0, 21.36842105263158)","(61.0, 380.0, 238.33333333333334)","(21.0, 42.0, 36.56)","(3.3, 3.8, 3.6444444444444444)"
12-01-2023 13:44:07.904740,"(61.0, 370.0, 161.0)","(10.0, 22.0, 19.525)","(3.9, 5.2, 5.088888888888889)","(2.25, 2.6, 2.585714285714286)","(11.0, 22.0, 21.625)","(61.0, 270.0, 177.5)","(21.0, 42.0, 36.56)","(3.3, 3.8, 3.6782608695652175)"
12-01-2023 13:44:09.060131,"(61.0, 370.0, 164.66666666666669)","(10.0, 22.0, 19.525)","(3.9, 5.2, 5.088888888888889)","(2.25, 2.6, 2.5692307692307694)","(11.0, 22.0, 21.625)","(61.0, 270.0, 248.88888888888889)","(21.0, 42.0, 36.56)","(3.3, 3.8, 3.6444444444444444)"
12-01-2023 13:44:10.307278,"(61.0, 370.0, 117.91666666666667)","(10.0, 22.0, 19.525)","(3.9, 5.2, 5.088888888888889)","(2.25, 2.6, 2.5692307692307694)","(11.0, 22.0, 21.625)","(61.0, 270.0, 248.88888888888889)","(21.0, 42.0, 36.56)","(3.3, 3.8, 3.6444444444444444)"
