,Miss San Cisco,Next Stop,Shakey Country,Off Break,Japanese Chica,Canary Wharf,Pitter Patter
06-01-2023 12:36:28.596002,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.4, 6.42)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:29.773494,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.4, 7.2)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:30.973151,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.4, 6.5)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:32.207121,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.4, 6.5)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:33.229378,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.4, 6.5)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:34.374095,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 55.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.4, 7.063157894736841)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:35.464822,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 54.72727272727273)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.2, 6.926315789473684)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:36.660449,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 69.6923076923077)","(15.0, 34.0, 22.285714285714285)","(4.8, 8.0, 6.580952380952381)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:37.973040,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 69.6923076923077)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.8, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:39.207886,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 69.6923076923077)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:40.454719,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 69.6923076923077)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:41.711591,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 46.0)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:42.921219,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 46.0)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:44.107430,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 46.0)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:45.400430,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 46.0)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:46.569437,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 46.0)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:47.752255,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 46.0)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:48.956709,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 18.3125)","(20.0, 150.0, 43.63636363636364)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:50.341369,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 43.63636363636364)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:52.354630,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 43.63636363636364)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:53.990332,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 43.63636363636364)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:55.639650,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 43.63636363636364)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:57.104448,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 43.63636363636364)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:58.462323,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 43.63636363636364)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:36:59.775274,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 44.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:01.053270,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 44.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:02.305639,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 44.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:03.519259,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 44.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:04.718581,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 44.45454545454545)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:05.997755,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 46.8)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:07.260425,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 46.8)","(15.0, 34.0, 22.285714285714285)","(4.8, 7.6, 6.5)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:08.470056,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 57.857142857142854)","(15.0, 34.0, 24.68181818181818)","(4.8, 8.4, 6.5)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:09.735774,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 15.428571428571429)","(20.0, 150.0, 57.857142857142854)","(15.0, 34.0, 24.68181818181818)","(4.8, 8.4, 7.063157894736841)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:10.933598,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 15.428571428571429)","(20.0, 150.0, 57.857142857142854)","(15.0, 34.0, 24.68181818181818)","(4.8, 8.2, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:12.129454,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 57.857142857142854)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:13.334787,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 57.857142857142854)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:14.456251,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 57.857142857142854)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:15.685409,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 57.857142857142854)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:16.856701,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 57.857142857142854)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:18.111873,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 56.785714285714285)","(15.0, 34.0, 24.68181818181818)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:19.383696,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:20.624647,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:21.808303,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:23.163641,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:24.432491,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:25.721569,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:27.267720,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:28.775373,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:30.301117,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:31.813119,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:33.478620,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:34.710250,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:36.013006,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:37.201394,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.49090909090909)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:38.497156,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.652631578947368)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:39.611076,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.2)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:40.755486,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.4, 7.2)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:42.028993,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.4, 6.652631578947368)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:43.369574,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 68.4375)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 6.828571428571427)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:44.610315,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 8.2, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:45.932868,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:47.242151,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:48.479695,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:49.775890,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:51.052885,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:52.338419,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:53.597794,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:54.876727,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:56.072182,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:57.144260,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 6.789473684210526)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:58.286738,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:37:59.442699,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:00.576771,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:01.577192,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:02.656452,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:03.806484,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:04.966072,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:06.115450,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:07.254615,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:08.301635,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:09.250613,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:10.348739,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:11.365429,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.385714285714285)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:12.519522,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 6.55)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:13.642797,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 6.55)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:14.708938,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 6.55)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:15.868779,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 6.55)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.598076923076923)"
06-01-2023 12:38:17.112398,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 59.285714285714285)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.942857142857142)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.588888888888889)"
06-01-2023 12:38:18.261331,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 70.625)","(15.0, 34.0, 17.333333333333332)","(4.8, 8.2, 7.571428571428571)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.588888888888889)"
06-01-2023 12:38:19.299036,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 70.625)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 7.571428571428571)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.588888888888889)"
06-01-2023 12:38:20.243807,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 70.625)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.8, 7.571428571428571)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.588888888888889)"
06-01-2023 12:38:21.230879,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 70.625)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.6, 7.2)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.588888888888889)"
06-01-2023 12:38:22.405108,"(2.8, 5.0, 3.5074074074074075)","(10.0, 19.5, 16.65)","(20.0, 150.0, 70.625)","(15.0, 34.0, 17.333333333333332)","(4.8, 7.4, 7.2)","(4.6, 7.2, 5.24)","(3.3, 5.5, 3.588888888888889)"
