,Nyssas Girl,Who Knows Chloe,Diva Dot,Infinite Will,Myola Dawn,Tuzla Bale,Our Frankie
09-01-2023 17:24:23.443603,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 95.5)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:24.446457,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:25.507548,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:26.555052,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:27.619781,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:28.685626,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:29.752868,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:30.797543,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:31.778728,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:32.727825,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:33.668694,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.75)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:34.610758,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.8125)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:35.557133,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.8125)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:36.574316,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.8125)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:37.559609,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.8125)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:38.613878,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 38.8125)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:39.649121,"(10.0, 22.0, 20.72222222222222)","(8.5, 16.0, 10.45)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 123.14285714285714)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:40.679803,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 158.0)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:41.726999,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 158.0)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:42.757379,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 158.0)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:43.759976,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 158.0)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:44.726224,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 158.0)","(15.0, 42.0, 36.5)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:45.682522,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:46.624692,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:47.582846,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:48.563906,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:49.735049,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:50.925509,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:52.025567,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:53.017779,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:54.034743,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:55.065405,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:56.057442,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:57.060541,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:58.084457,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:59.047582,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:24:59.980857,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:00.928753,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:01.838461,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:02.775239,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:03.732572,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:04.720788,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:05.794669,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:06.719560,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:07.684125,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:08.634184,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:09.596770,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:10.552502,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:11.503075,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:12.434104,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:13.396629,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:14.299739,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:15.269819,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 36.6)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:16.226329,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.375)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:17.206923,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.375)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:18.246556,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.375)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:19.301320,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.375)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:20.380891,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.375)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:21.416611,"(10.0, 22.0, 19.7)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.375)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:22.463187,"(10.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 36.0, 30.875)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:23.439365,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 37.666666666666664)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:24.414259,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 37.666666666666664)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:25.363729,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:26.319767,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:27.269253,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:28.211650,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:29.156579,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 35.625)","(3.2, 4.6, 3.596153846153846)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:30.138036,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 42.0, 26.0625)","(3.2, 4.6, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:31.148589,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 101.42857142857143)","(15.0, 55.0, 30.9375)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:32.191984,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.5, 12.0)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 126.25)","(15.0, 55.0, 30.9375)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:33.176744,"(11.0, 23.0, 18.192307692307693)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 126.25)","(15.0, 55.0, 30.9375)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:34.171276,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 126.25)","(15.0, 55.0, 30.9375)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:35.101874,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 126.25)","(15.0, 55.0, 30.9375)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:36.075515,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 126.25)","(15.0, 55.0, 30.9375)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:37.001325,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 126.25)","(15.0, 55.0, 30.9375)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:37.950193,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 126.25)","(15.0, 55.0, 34.46666666666667)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:38.873378,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 126.25)","(15.0, 55.0, 34.46666666666667)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:39.831299,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 95.5)","(15.0, 55.0, 34.46666666666667)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:40.770483,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 95.5)","(15.0, 55.0, 34.46666666666667)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:41.823457,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 95.5)","(15.0, 55.0, 34.46666666666667)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:42.828772,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 95.5)","(15.0, 55.0, 34.46666666666667)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:43.833416,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.7006060606060607)","(41.0, 280.0, 95.5)","(15.0, 55.0, 34.46666666666667)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:44.900534,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.0, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 27.363636363636363)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:45.910050,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 31.923076923076923)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:46.924617,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 31.923076923076923)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:47.933290,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 35.266666666666666)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:48.893176,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 35.266666666666666)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:49.897735,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 35.266666666666666)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:50.897186,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 35.266666666666666)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:51.919189,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 35.266666666666666)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:53.007235,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 35.266666666666666)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
09-01-2023 17:25:54.090323,"(11.0, 23.0, 16.055555555555557)","(8.5, 16.0, 12.742857142857144)","(2.6, 4.2, 2.706666666666667)","(41.0, 280.0, 95.5)","(15.0, 55.0, 35.266666666666666)","(3.2, 4.7, 3.3175675675675675)","(3.2, 5.3, 3.6333333333333333)"
