,Wheel And Go,Fighting Boxer,Steal Your Style,Tyler Durden,Zipping James,Trenzalore,Mcivor Roxy
11-01-2023 12:11:26.915140,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:27.923363,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:28.935401,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:29.847239,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:30.786671,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:31.781759,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:32.765612,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:33.805458,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:34.791105,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:35.873467,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:36.813726,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:37.780083,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:38.670813,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:39.559515,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:40.580958,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:41.677719,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:42.722192,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:43.873497,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:44.981377,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:45.955969,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:46.994602,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:47.949369,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:49.022873,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:50.001720,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:50.998099,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:51.955685,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:52.965511,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:53.930534,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:54.954550,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:56.115314,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:57.230139,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:58.244136,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:11:59.297102,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:00.248666,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:01.180565,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:02.340617,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:03.495225,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:04.669147,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:05.787963,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:06.848982,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:07.937798,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:08.926542,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:09.869194,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:10.773561,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:11.718804,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:12.770837,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:13.844280,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:14.902974,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:16.160903,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 46.875)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 310.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:17.305287,"(1.3, 1.57, 1.3900000000000001)","(18.0, 80.0, 64.625)","(21.0, 90.0, 58.63636363636363)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 466.0)","(81.0, 580.0, 498.33333333333337)"
11-01-2023 12:12:18.323599,"(1.3, 1.57, 1.508032786885246)","(18.0, 110.0, 52.8125)","(21.0, 90.0, 58.63636363636363)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 19.91111111111111)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 453.75)"
11-01-2023 12:12:19.313660,"(1.3, 1.56, 1.5391666666666668)","(18.0, 110.0, 52.8125)","(21.0, 90.0, 33.333333333333336)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 22.4)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 494.16666666666663)"
11-01-2023 12:12:20.510044,"(1.3, 1.56, 1.5391666666666668)","(18.0, 110.0, 53.125)","(21.0, 90.0, 58.63636363636363)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 22.4)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 494.16666666666663)"
11-01-2023 12:12:21.689815,"(1.3, 1.56, 1.5391666666666668)","(18.0, 110.0, 53.125)","(21.0, 90.0, 58.63636363636363)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 22.4)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 494.16666666666663)"
11-01-2023 12:12:22.812077,"(1.3, 1.56, 1.5391666666666668)","(18.0, 110.0, 53.125)","(21.0, 90.0, 58.63636363636363)","(3.1, 5.6, 4.866666666666666)","(10.0, 28.0, 22.4)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 494.16666666666663)"
11-01-2023 12:12:23.915798,"(1.3, 1.56, 1.5391666666666668)","(18.0, 110.0, 53.125)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 494.16666666666663)"
11-01-2023 12:12:25.125881,"(1.3, 1.56, 1.413846153846154)","(18.0, 110.0, 61.46666666666667)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:26.408628,"(1.3, 1.55, 1.383846153846154)","(18.0, 110.0, 61.46666666666667)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:27.493632,"(1.3, 1.55, 1.383846153846154)","(18.0, 110.0, 61.46666666666667)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 570.0, 281.1111111111111)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:28.550050,"(1.3, 1.55, 1.383846153846154)","(18.0, 110.0, 61.46666666666667)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 570.0, 276.66666666666663)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:29.769140,"(1.3, 1.55, 1.4939344262295082)","(18.0, 110.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 560.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:30.977843,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:32.098923,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:33.120683,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:34.147389,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:35.187433,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:36.318735,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 4.166666666666667)","(10.0, 28.0, 13.6)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:37.494387,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.6, 3.528)","(10.0, 28.0, 13.6)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:38.650293,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 90.0, 50.57142857142857)","(3.1, 5.4, 3.528)","(10.0, 28.0, 12.0)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:39.759692,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.26)","(10.0, 22.0, 12.0)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:40.818496,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.26)","(10.0, 22.0, 12.0)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:41.842927,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.26)","(10.0, 22.0, 12.0)","(61.0, 550.0, 250.0)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:43.044692,"(1.3, 1.55, 1.4939344262295082)","(18.0, 100.0, 56.800000000000004)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.910344827586207)","(10.0, 22.0, 12.0)","(61.0, 550.0, 192.85714285714286)","(81.0, 580.0, 452.5)"
11-01-2023 12:12:44.256452,"(1.3, 1.54, 1.5195876288659793)","(18.0, 100.0, 41.45454545454545)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.910344827586207)","(10.0, 22.0, 12.0)","(61.0, 550.0, 192.85714285714286)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:45.474515,"(1.3, 1.54, 1.5195876288659793)","(18.0, 100.0, 41.45454545454545)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.910344827586207)","(10.0, 22.0, 12.0)","(61.0, 550.0, 192.85714285714286)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:46.707267,"(1.3, 1.54, 1.5195876288659793)","(18.0, 100.0, 41.45454545454545)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.910344827586207)","(10.0, 22.0, 12.0)","(61.0, 550.0, 192.85714285714286)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:47.931488,"(1.3, 1.54, 1.5307111111111111)","(18.0, 100.0, 41.45454545454545)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.857142857142857)","(10.0, 22.0, 12.0)","(61.0, 550.0, 192.85714285714286)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:49.221142,"(1.3, 1.54, 1.5307111111111111)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.9)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:50.488015,"(1.3, 1.54, 1.5307111111111111)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.9)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:51.664656,"(1.3, 1.54, 1.5307111111111111)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.9)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:52.868336,"(1.3, 1.54, 1.5307111111111111)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.9)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:54.020003,"(1.3, 1.54, 1.5307111111111111)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 3.9)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:55.142663,"(1.3, 1.54, 1.5307111111111111)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:56.258936,"(1.3, 1.53, 1.5034661354581673)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:57.440828,"(1.3, 1.53, 1.5034661354581673)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:58.549696,"(1.3, 1.53, 1.5034661354581673)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:12:59.678676,"(1.3, 1.53, 1.5034661354581673)","(18.0, 100.0, 57.33333333333333)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:13:00.763981,"(1.3, 1.53, 1.5034661354581673)","(18.0, 95.0, 63.75)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:13:01.820765,"(1.3, 1.53, 1.5034661354581673)","(18.0, 95.0, 63.75)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:13:02.995945,"(1.3, 1.53, 1.5034661354581673)","(18.0, 95.0, 63.75)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:13:04.168980,"(1.3, 1.53, 1.5034661354581673)","(18.0, 95.0, 63.75)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:13:05.315402,"(1.3, 1.53, 1.5034661354581673)","(18.0, 95.0, 63.75)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:13:06.500918,"(1.3, 1.53, 1.5034661354581673)","(18.0, 95.0, 55.0)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
11-01-2023 12:13:07.694425,"(1.3, 1.53, 1.5034661354581673)","(18.0, 95.0, 55.0)","(21.0, 75.0, 50.45454545454545)","(3.1, 5.4, 4.445454545454545)","(10.0, 22.0, 12.0)","(61.0, 550.0, 220.0)","(81.0, 580.0, 522.7777777777778)"
