,Perfect Skipper,Tuta Mimosa,Little Bit Tipsy,Shes So Gnarley,Seldom Quits,Ranger Rod,Septimo
09-01-2023 13:40:32.135661,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 4.988235294117647)","(18.0, 50.0, 33.25)","(12.0, 42.0, 36.375)"
09-01-2023 13:40:33.227778,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 4.988235294117647)","(18.0, 50.0, 33.25)","(12.0, 42.0, 36.375)"
09-01-2023 13:40:34.383972,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.356249999999999)","(18.0, 50.0, 33.25)","(12.0, 42.0, 34.666666666666664)"
09-01-2023 13:40:35.634907,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.356249999999999)","(18.0, 50.0, 33.25)","(12.0, 42.0, 34.666666666666664)"
09-01-2023 13:40:36.781223,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.356249999999999)","(18.0, 50.0, 33.25)","(12.0, 42.0, 34.666666666666664)"
09-01-2023 13:40:38.113390,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.356249999999999)","(18.0, 50.0, 33.25)","(12.0, 42.0, 38.33333333333333)"
09-01-2023 13:40:39.281068,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 38.33333333333333)"
09-01-2023 13:40:40.412168,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 38.33333333333333)"
09-01-2023 13:40:41.473843,"(4.0, 5.4, 4.6000000000000005)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 35.714285714285715)"
09-01-2023 13:40:42.489232,"(4.0, 5.5, 4.942857142857143)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 35.714285714285715)"
09-01-2023 13:40:43.410793,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 35.714285714285715)"
09-01-2023 13:40:44.488763,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 35.714285714285715)"
09-01-2023 13:40:45.501599,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 35.714285714285715)"
09-01-2023 13:40:46.548601,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 35.714285714285715)"
09-01-2023 13:40:47.575567,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 35.714285714285715)"
09-01-2023 13:40:48.655552,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 35.714285714285715)"
09-01-2023 13:40:49.809192,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:50.966267,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.3, 6.8, 5.194117647058824)","(18.0, 50.0, 33.25)","(12.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:52.092453,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.1, 3.525)","(3.3, 6.8, 5.677272727272728)","(18.0, 50.0, 33.25)","(12.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:53.164303,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 4.0, 3.4749999999999996)","(3.3, 6.8, 5.9)","(18.0, 50.0, 33.25)","(12.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:54.196886,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(5.0, 7.6, 7.266666666666666)","(2.6, 3.9, 3.4749999999999996)","(3.3, 7.4, 5.3236842105263165)","(18.0, 50.0, 33.25)","(12.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:55.266558,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 3.9, 3.4749999999999996)","(3.3, 7.2, 5.3236842105263165)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:56.305214,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 3.9, 3.4749999999999996)","(3.3, 7.2, 5.3236842105263165)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:57.385323,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 3.9, 3.4749999999999996)","(3.3, 7.2, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:58.475676,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 3.9, 3.4749999999999996)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:40:59.545180,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 3.9, 3.4749999999999996)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:41:00.599003,"(4.0, 5.4, 5.0)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 3.9, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:41:01.640657,"(4.0, 5.4, 5.226666666666667)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:41:02.708583,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:41:03.710020,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:41:04.763872,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.285714285714285)"
09-01-2023 13:41:05.889573,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:06.818270,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:07.802530,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:08.772612,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:09.735226,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:10.793816,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:11.927226,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:13.061182,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:14.230068,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:15.375043,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.3, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:16.526159,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:17.671194,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.4)"
09-01-2023 13:41:18.901587,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 33.83333333333333)"
09-01-2023 13:41:19.985741,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.166666666666664)"
09-01-2023 13:41:20.965830,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.166666666666664)"
09-01-2023 13:41:21.926672,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 34.166666666666664)"
09-01-2023 13:41:23.030968,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 44.0, 35.5)"
09-01-2023 13:41:24.133496,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.0, 3.525)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 44.0, 35.5)"
09-01-2023 13:41:25.293718,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 7.266666666666666)","(2.6, 4.1, 3.26)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 44.0, 32.4)"
09-01-2023 13:41:26.493556,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 6.933333333333333)","(2.6, 4.1, 3.26)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:27.581239,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 6.933333333333333)","(2.6, 4.1, 3.26)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:28.656516,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.6, 6.2)","(2.6, 4.1, 3.26)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:29.742439,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.4, 5.9)","(2.6, 4.1, 3.26)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:30.737348,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.26)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:31.781679,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.26)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:33.065241,"(4.0, 5.4, 5.140000000000001)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:34.279504,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:35.687402,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:36.907710,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.4)"
09-01-2023 13:41:38.049958,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.3)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.8)"
09-01-2023 13:41:39.144250,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.8)"
09-01-2023 13:41:40.259072,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.2, 6.6000000000000005)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.8)"
09-01-2023 13:41:41.389260,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.0, 5.800000000000001)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.8)"
09-01-2023 13:41:42.604833,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.0, 5.800000000000001)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 33.25)","(11.0, 42.0, 32.8)"
09-01-2023 13:41:43.868668,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.0, 5.800000000000001)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.25)"
09-01-2023 13:41:44.994721,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.0, 5.800000000000001)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.25)"
09-01-2023 13:41:46.086739,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.8, 7.0, 5.800000000000001)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 33.25)","(11.0, 42.0, 36.25)"
09-01-2023 13:41:47.092906,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.6, 7.0, 5.720000000000001)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 43.4)","(11.0, 42.0, 36.25)"
09-01-2023 13:41:48.035606,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.6, 7.0, 5.720000000000001)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 43.4)","(11.0, 42.0, 36.25)"
09-01-2023 13:41:49.085898,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.6, 6.8, 5.96)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 43.4)","(11.0, 42.0, 36.25)"
09-01-2023 13:41:50.069424,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.6, 6.8, 5.96)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 43.4)","(12.0, 42.0, 36.25)"
09-01-2023 13:41:51.160911,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.6, 6.8, 5.96)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 43.4)","(12.0, 42.0, 36.25)"
09-01-2023 13:41:52.227653,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.6, 6.8, 5.96)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 43.4)","(12.0, 42.0, 36.25)"
09-01-2023 13:41:53.455610,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.6, 6.8, 5.96)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 43.4)","(12.0, 42.0, 31.0)"
09-01-2023 13:41:54.473104,"(4.0, 5.4, 5.16)","(31.0, 200.0, 173.0)","(4.6, 6.8, 5.96)","(2.6, 4.1, 3.2249999999999996)","(3.4, 7.0, 6.135294117647059)","(18.0, 50.0, 43.4)","(12.0, 42.0, 31.0)"
09-01-2023 13:41:55.790694,"(4.0, 5.4, 5.16)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.1, 3.525)","(3.4, 7.0, 5.8130434782608695)","(18.0, 50.0, 43.4)","(12.0, 42.0, 32.57142857142857)"
09-01-2023 13:41:56.825586,"(4.0, 5.3, 4.6)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.0, 3.525)","(3.4, 7.0, 5.8130434782608695)","(18.0, 50.0, 43.4)","(12.0, 42.0, 32.57142857142857)"
09-01-2023 13:41:57.898232,"(4.0, 5.3, 4.6)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.0, 3.525)","(3.4, 7.0, 5.8130434782608695)","(18.0, 50.0, 43.4)","(12.0, 42.0, 32.57142857142857)"
09-01-2023 13:41:59.045183,"(4.0, 5.3, 4.552)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.0, 3.525)","(3.4, 7.0, 5.8130434782608695)","(18.0, 50.0, 43.4)","(12.0, 42.0, 37.77777777777778)"
09-01-2023 13:42:00.147489,"(4.0, 5.3, 4.552)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.0, 3.525)","(3.4, 7.0, 5.8130434782608695)","(18.0, 50.0, 43.4)","(12.0, 40.0, 37.77777777777778)"
09-01-2023 13:42:01.333277,"(4.0, 5.3, 4.552)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.0, 3.525)","(3.4, 7.0, 5.8130434782608695)","(18.0, 50.0, 43.4)","(12.0, 40.0, 37.77777777777778)"
09-01-2023 13:42:02.543410,"(4.0, 5.3, 4.552)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.0, 3.525)","(3.4, 7.0, 5.8130434782608695)","(18.0, 50.0, 43.4)","(12.0, 40.0, 37.77777777777778)"
09-01-2023 13:42:03.727889,"(4.0, 5.3, 4.566666666666666)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.0, 3.525)","(3.4, 7.0, 5.133333333333334)","(18.0, 50.0, 35.85714285714286)","(12.0, 40.0, 37.77777777777778)"
09-01-2023 13:42:04.864987,"(4.0, 5.3, 4.566666666666666)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 4.0, 3.4749999999999996)","(3.4, 7.0, 5.8545454545454545)","(18.0, 50.0, 35.85714285714286)","(12.0, 40.0, 37.77777777777778)"
09-01-2023 13:42:06.248625,"(4.0, 5.3, 4.566666666666666)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 3.9, 3.45)","(3.4, 7.0, 5.425)","(18.0, 50.0, 35.85714285714286)","(12.0, 40.0, 37.77777777777778)"
09-01-2023 13:42:07.414615,"(4.0, 5.3, 4.566666666666666)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 3.85, 3.45)","(3.4, 7.0, 5.425)","(18.0, 50.0, 35.85714285714286)","(12.0, 40.0, 37.77777777777778)"
09-01-2023 13:42:08.780274,"(4.0, 5.3, 4.566666666666666)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.96)","(2.6, 3.85, 3.45)","(3.4, 7.0, 5.425)","(18.0, 50.0, 35.85714285714286)","(12.0, 40.0, 37.888888888888886)"
09-01-2023 13:42:10.585754,"(4.0, 5.3, 4.519354838709678)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.711111111111111)","(2.6, 3.85, 3.425)","(3.4, 6.8, 6.333333333333333)","(18.0, 48.0, 25.266666666666666)","(12.0, 40.0, 36.4)"
09-01-2023 13:42:12.389405,"(4.0, 5.3, 4.533333333333333)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.711111111111111)","(2.6, 3.65, 3.3499999999999996)","(3.4, 6.6, 5.8999999999999995)","(18.0, 46.0, 20.09090909090909)","(12.0, 40.0, 36.4)"
09-01-2023 13:42:13.832461,"(4.0, 5.2, 4.729411764705882)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.711111111111111)","(2.6, 3.65, 3.3499999999999996)","(3.4, 6.6, 5.814285714285714)","(18.0, 46.0, 20.09090909090909)","(12.0, 40.0, 36.4)"
09-01-2023 13:42:15.260972,"(4.0, 5.0, 4.542857142857143)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.711111111111111)","(2.6, 3.65, 3.3499999999999996)","(3.4, 6.6, 5.814285714285714)","(18.0, 46.0, 24.125)","(12.0, 40.0, 36.4)"
09-01-2023 13:42:16.582989,"(4.0, 5.0, 4.542857142857143)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.8, 5.6000000000000005)","(2.6, 3.65, 3.3499999999999996)","(3.4, 6.6, 6.199999999999999)","(18.0, 44.0, 19.266666666666666)","(12.0, 40.0, 36.4)"
09-01-2023 13:42:17.907664,"(4.0, 5.0, 4.542857142857143)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.6, 5.581818181818182)","(2.6, 3.65, 3.3499999999999996)","(3.4, 6.6, 5.975)","(18.0, 44.0, 19.266666666666666)","(12.0, 40.0, 36.4)"
09-01-2023 13:42:19.209869,"(4.0, 5.0, 4.542857142857143)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.4, 5.542857142857144)","(2.6, 3.65, 3.3499999999999996)","(3.4, 6.6, 5.975)","(18.0, 44.0, 19.266666666666666)","(12.0, 40.0, 36.4)"
09-01-2023 13:42:20.515142,"(4.0, 5.0, 4.542857142857143)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.4, 5.542857142857144)","(2.6, 3.65, 3.3499999999999996)","(3.4, 6.6, 6.08)","(18.0, 44.0, 19.266666666666666)","(12.0, 40.0, 36.4)"
09-01-2023 13:42:21.794855,"(4.0, 5.0, 4.542857142857143)","(31.0, 200.0, 183.79999999999998)","(4.6, 6.4, 5.542857142857144)","(2.6, 3.65, 3.3499999999999996)","(3.4, 6.4, 5.866666666666666)","(18.0, 44.0, 19.266666666666666)","(12.0, 40.0, 38.3)"
