,Fire Up Dallas,Only Ollie,Gambling Grace,Luna Country,Dana Tiny,Victor Prevails,Trunchbull
10-01-2023 12:24:13.060020,"(3.9, 5.4, 5.153846153846154)","(8.0, 19.0, 17.833333333333332)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.46)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.8, 5.28)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:14.218610,"(3.9, 5.4, 5.153846153846154)","(8.0, 19.0, 17.833333333333332)","(31.0, 110.0, 49.25)","(2.0, 2.62, 2.46)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.8, 5.1375)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:15.387399,"(3.9, 5.4, 5.222222222222222)","(8.0, 19.0, 18.192307692307693)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.46)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.8, 5.2)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:16.495453,"(3.9, 5.4, 5.222222222222222)","(8.0, 19.0, 18.192307692307693)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.4890909090909092)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.4, 5.2)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:17.623514,"(3.9, 5.4, 5.153846153846154)","(8.0, 19.0, 18.192307692307693)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.4890909090909092)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.4, 5.2)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:18.792482,"(3.9, 5.4, 4.76)","(8.0, 19.0, 18.192307692307693)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.4890909090909092)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.4, 5.15)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:20.016941,"(3.9, 5.4, 4.942857142857143)","(8.0, 19.0, 18.192307692307693)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.481176470588235)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.4, 5.066666666666666)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:21.232919,"(3.9, 5.4, 5.044444444444444)","(8.0, 19.0, 18.192307692307693)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.58, 2.408888888888889)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.4, 5.15)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:22.577612,"(3.9, 5.4, 5.044444444444444)","(8.0, 19.0, 19.214285714285715)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.58, 2.408888888888889)","(15.0, 26.0, 19.666666666666668)","(4.2, 6.4, 5.65)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:23.808552,"(3.9, 5.4, 5.171428571428572)","(8.0, 19.5, 19.214285714285715)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.58, 2.4615384615384617)","(15.0, 26.0, 20.666666666666668)","(4.2, 6.4, 5.2)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:25.034120,"(3.9, 5.4, 5.171428571428572)","(8.0, 19.5, 19.214285714285715)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.58, 2.49)","(15.0, 29.0, 20.666666666666668)","(4.2, 6.4, 5.0625)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:26.416466,"(3.9, 5.4, 5.044444444444444)","(8.0, 19.5, 17.72222222222222)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.49)","(15.0, 29.0, 18.875)","(4.2, 6.2, 5.0625)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:27.644938,"(3.9, 5.4, 4.969230769230769)","(8.0, 19.5, 17.72222222222222)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.425)","(15.0, 26.0, 18.875)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:29.074131,"(3.9, 5.4, 4.969230769230769)","(8.0, 19.5, 18.108695652173914)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.425)","(15.0, 26.0, 18.875)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:30.234388,"(3.9, 5.4, 4.969230769230769)","(8.0, 19.5, 18.108695652173914)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.425)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:31.357420,"(3.9, 5.4, 5.070588235294118)","(8.0, 19.5, 17.346153846153847)","(31.0, 100.0, 39.14285714285714)","(2.0, 2.62, 2.49)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:32.452206,"(3.9, 5.4, 5.070588235294118)","(8.0, 19.5, 17.346153846153847)","(31.0, 100.0, 87.44444444444444)","(2.0, 2.62, 2.49)","(15.0, 26.0, 18.083333333333332)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:33.630008,"(3.9, 5.4, 5.153846153846154)","(8.0, 20.0, 19.733333333333334)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.49)","(15.0, 26.0, 19.666666666666668)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:34.842946,"(3.9, 5.4, 5.153846153846154)","(8.0, 20.0, 18.40909090909091)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.49)","(15.0, 26.0, 19.666666666666668)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:36.035672,"(3.9, 5.4, 5.153846153846154)","(8.0, 20.0, 19.75)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.425)","(15.0, 26.0, 19.666666666666668)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:37.226727,"(3.9, 5.4, 5.153846153846154)","(8.0, 20.0, 19.65)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.425)","(15.0, 26.0, 19.666666666666668)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:38.396427,"(3.9, 5.4, 5.153846153846154)","(8.0, 20.0, 19.65)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.425)","(15.0, 26.0, 19.0)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:39.619721,"(3.9, 5.4, 5.153846153846154)","(8.0, 20.0, 19.65)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.49)","(15.0, 26.0, 19.0)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:40.802210,"(3.9, 5.4, 5.153846153846154)","(8.0, 20.0, 19.875)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.425)","(15.0, 26.0, 21.25)","(4.2, 6.2, 5.008333333333334)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:41.948469,"(3.9, 5.4, 5.153846153846154)","(8.0, 21.0, 19.875)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.425)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.375)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:43.052966,"(3.9, 5.4, 5.153846153846154)","(8.0, 21.0, 18.63157894736842)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.425)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.733333333333333)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:44.246296,"(3.9, 5.4, 5.153846153846154)","(8.0, 19.0, 18.852941176470587)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.425)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.2375)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:45.312291,"(3.9, 5.4, 5.153846153846154)","(8.0, 19.0, 18.852941176470587)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.4033333333333333)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.2375)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:46.424035,"(3.9, 5.4, 5.153846153846154)","(8.0, 20.0, 18.125)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.425)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.2375)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:47.543799,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.5)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.62, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.5)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:48.742847,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.825)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:50.075227,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.814285714285714)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:51.367243,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.814285714285714)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:52.592458,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.814285714285714)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:53.776381,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.814285714285714)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:55.036869,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.814285714285714)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:56.205560,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.814285714285714)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:57.319315,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.814285714285714)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:58.420222,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 6.0125)","(11.0, 17.0, 14.0)"
10-01-2023 12:24:59.564073,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.45)","(11.0, 17.0, 14.0)"
10-01-2023 12:25:00.552077,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.45)","(11.0, 17.0, 14.0)"
10-01-2023 12:25:01.593741,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.72222222222222)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.6866666666666665)","(11.0, 17.0, 14.0)"
10-01-2023 12:25:02.608032,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.791666666666668)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 21.25)","(4.2, 6.2, 5.6866666666666665)","(11.0, 17.0, 14.0)"
10-01-2023 12:25:03.693021,"(3.9, 5.4, 4.866666666666666)","(8.0, 20.0, 19.791666666666668)","(31.0, 95.0, 86.5)","(2.0, 2.48, 2.3899999999999997)","(15.0, 27.0, 19.0)","(4.2, 6.2, 5.733333333333333)","(11.0, 17.0, 14.0)"
10-01-2023 12:25:04.750916,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.708333333333332)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.3899999999999997)","(15.0, 26.0, 19.0)","(4.2, 6.2, 5.733333333333333)","(11.0, 17.0, 14.0)"
10-01-2023 12:25:05.819605,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 19.90625)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.38)","(15.0, 26.0, 22.25)","(4.2, 6.2, 5.685714285714286)","(11.0, 17.0, 14.0)"
10-01-2023 12:25:07.107212,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 19.90625)","(31.0, 95.0, 87.44444444444444)","(2.0, 2.48, 2.38)","(15.0, 26.0, 19.4375)","(4.2, 6.2, 5.490909090909091)","(11.0, 17.0, 12.96551724137931)"
10-01-2023 12:25:08.111606,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 19.90625)","(31.0, 95.0, 41.4)","(2.0, 2.48, 2.38)","(15.0, 26.0, 19.4375)","(4.2, 6.2, 5.576470588235295)","(11.0, 17.0, 13.666666666666666)"
10-01-2023 12:25:09.116919,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.708333333333332)","(31.0, 90.0, 36.85714285714286)","(2.0, 2.48, 2.38)","(15.0, 24.0, 21.636363636363637)","(4.2, 6.0, 5.566666666666667)","(11.0, 16.0, 13.307692307692308)"
10-01-2023 12:25:10.238656,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.78125)","(31.0, 90.0, 36.85714285714286)","(2.0, 2.48, 2.382222222222222)","(15.0, 23.0, 20.81818181818182)","(4.2, 6.0, 5.647619047619047)","(11.0, 16.0, 12.818181818181818)"
10-01-2023 12:25:11.306819,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.78125)","(31.0, 90.0, 49.33333333333333)","(2.0, 2.46, 2.378181818181818)","(15.0, 22.0, 19.4)","(4.2, 6.0, 5.241176470588235)","(11.0, 16.0, 12.818181818181818)"
10-01-2023 12:25:12.403811,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.78125)","(31.0, 90.0, 49.33333333333333)","(2.0, 2.46, 2.382222222222222)","(15.0, 22.0, 17.5625)","(4.2, 5.9, 5.52)","(11.0, 16.0, 12.818181818181818)"
10-01-2023 12:25:13.409437,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.78125)","(31.0, 90.0, 69.66666666666666)","(2.0, 2.46, 2.382222222222222)","(15.0, 21.0, 19.181818181818183)","(4.2, 5.8, 5.2615384615384615)","(11.0, 16.0, 12.818181818181818)"
10-01-2023 12:25:14.402702,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.78125)","(31.0, 85.0, 66.33333333333334)","(2.0, 2.46, 2.382222222222222)","(15.0, 20.0, 18.875)","(4.2, 5.8, 5.25)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:15.478491,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.78125)","(31.0, 85.0, 74.81818181818181)","(2.0, 2.46, 2.397777777777778)","(15.0, 20.0, 17.34090909090909)","(4.2, 5.8, 5.288235294117647)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:16.483816,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.78125)","(31.0, 85.0, 74.81818181818181)","(2.0, 2.46, 2.397777777777778)","(15.0, 20.0, 17.34090909090909)","(4.2, 5.8, 5.288235294117647)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:17.584000,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.794117647058822)","(31.0, 85.0, 74.81818181818181)","(2.0, 2.46, 2.3436363636363633)","(15.0, 20.0, 17.34090909090909)","(4.2, 5.8, 5.288235294117647)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:18.870140,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.825)","(31.0, 85.0, 74.81818181818181)","(2.0, 2.46, 2.3436363636363633)","(15.0, 20.0, 17.34090909090909)","(4.2, 5.8, 5.288235294117647)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:20.028032,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.73076923076923)","(31.0, 85.0, 60.84615384615385)","(2.0, 2.46, 2.275384615384615)","(15.0, 20.0, 17.34090909090909)","(4.2, 5.8, 5.408333333333333)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:21.081347,"(3.9, 5.4, 4.866666666666666)","(8.0, 21.0, 20.73076923076923)","(31.0, 75.0, 60.84615384615385)","(2.0, 2.46, 2.3210526315789477)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.392307692307693)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:22.123768,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.727272727272727)","(31.0, 75.0, 60.84615384615385)","(2.0, 2.46, 2.3210526315789477)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.266666666666667)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:23.131073,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.727272727272727)","(31.0, 75.0, 60.84615384615385)","(2.0, 2.46, 2.3210526315789477)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.306060606060607)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:24.153660,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.727272727272727)","(31.0, 75.0, 66.63636363636363)","(2.0, 2.46, 2.3210526315789477)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 16.0, 12.862068965517242)"
10-01-2023 12:25:25.202500,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 66.63636363636363)","(2.0, 2.46, 2.3457142857142856)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 16.0, 13.318181818181818)"
10-01-2023 12:25:26.259032,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.727272727272727)","(31.0, 75.0, 66.63636363636363)","(2.0, 2.46, 2.3457142857142856)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.5, 13.318181818181818)"
10-01-2023 12:25:27.309001,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.5, 13.318181818181818)"
10-01-2023 12:25:28.363108,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.5, 13.25)"
10-01-2023 12:25:29.310862,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.5, 13.25)"
10-01-2023 12:25:30.220298,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.5, 13.25)"
10-01-2023 12:25:31.341059,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.196774193548387)","(11.0, 15.5, 13.181818181818182)"
10-01-2023 12:25:32.546653,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.364516129032258)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:33.658846,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.727272727272727)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.364516129032258)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:34.744763,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.727272727272727)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.364516129032258)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:35.858702,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.727272727272727)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.364516129032258)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:37.128281,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.364)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.448387096774194)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:38.372616,"(3.9, 5.4, 5.133333333333334)","(8.0, 21.0, 20.8)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.46, 2.3421052631578947)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.448387096774194)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:39.420236,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.333333333333332)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.3517647058823528)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.448387096774194)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:40.584472,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.384615384615387)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.361818181818182)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.448387096774194)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:41.719499,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.384615384615387)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.361818181818182)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.448387096774194)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:42.790996,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.529411764705884)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.361818181818182)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:43.834840,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.384615384615387)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.356470588235294)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:44.890760,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.428571428571427)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:45.982177,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.428571428571427)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:47.137788,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.529411764705884)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:48.352180,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.529411764705884)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.280645161290323)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:49.548360,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.529411764705884)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.241176470588235)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:50.863314,"(3.9, 5.4, 5.0)","(8.0, 22.0, 20.823529411764707)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.241176470588235)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:51.909862,"(3.9, 5.4, 5.0)","(8.0, 22.0, 20.823529411764707)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.456521739130434)","(4.2, 5.7, 5.241176470588235)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:53.156471,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.428571428571427)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.46875)","(4.2, 5.7, 5.196774193548387)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:54.337077,"(3.9, 5.4, 5.0)","(8.0, 22.0, 21.428571428571427)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.46875)","(4.2, 5.7, 5.196774193548387)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:55.713026,"(3.9, 5.4, 5.0)","(8.0, 22.0, 20.823529411764707)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.46875)","(4.2, 5.7, 5.364516129032258)","(11.0, 15.0, 12.720588235294118)"
10-01-2023 12:25:56.953450,"(3.9, 5.4, 5.0)","(8.0, 22.0, 20.823529411764707)","(31.0, 75.0, 67.33333333333334)","(2.0, 2.38, 2.362222222222222)","(15.0, 20.0, 17.46875)","(4.2, 5.7, 5.364516129032258)","(11.0, 15.0, 12.720588235294118)"
