,Yankee Empire,He Came True,Cairo Boogie,Adys Munny,Gratitude Attitude,Factotum,Similar Taste
12-01-2023 09:32:33.114195,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:34.225232,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:35.174024,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:36.211637,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:37.329184,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:38.483182,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:39.650121,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:40.763875,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:41.849727,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:42.949792,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:44.047713,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:45.047944,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:46.037378,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:46.997192,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:48.026796,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:49.124325,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:50.137592,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:51.254388,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:52.424501,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:53.620314,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:54.717612,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:55.756745,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:56.869325,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:57.995771,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.266666666666667)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:32:59.166438,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.879999999999999)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:00.268913,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.879999999999999)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:01.287632,"(5.0, 6.8, 6.171428571428572)","(7.5, 14.0, 10.88888888888889)","(7.0, 11.0, 9.879999999999999)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:02.272439,"(5.0, 6.8, 6.171428571428572)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:03.329448,"(5.0, 6.8, 6.171428571428572)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:04.418150,"(5.0, 6.8, 6.171428571428572)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:05.491407,"(5.0, 6.8, 6.171428571428572)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:06.593249,"(5.0, 7.0, 6.48)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:07.644129,"(5.0, 7.0, 6.48)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:08.827048,"(5.0, 7.0, 6.133333333333334)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 8.549999999999999)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:09.954787,"(5.0, 7.0, 6.257142857142857)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:10.977751,"(5.0, 7.0, 6.257142857142857)","(7.5, 12.5, 10.040000000000001)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:11.928923,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.64)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:12.944566,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:13.980013,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:14.961345,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:15.996801,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:17.127041,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:18.275822,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:19.372209,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:20.371004,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:21.372965,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.5, 9.299999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:22.468675,"(5.0, 7.0, 6.257142857142857)","(7.5, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:23.469793,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:24.463378,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:25.487545,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:26.551232,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:27.618145,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:28.766262,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:29.903472,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:30.951886,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:32.041819,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:33.130845,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:34.250191,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:35.235734,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:36.215671,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:37.327454,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:38.378192,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:39.419736,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:40.476454,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:41.607008,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:42.697344,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:43.745974,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:44.826768,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:45.808330,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:46.875611,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:47.921364,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:48.894619,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:49.857693,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:50.927424,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:51.991223,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:53.106173,"(5.0, 7.0, 6.48)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:54.126865,"(5.0, 7.0, 6.48)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:55.212950,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:56.301447,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:57.444905,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:58.550001,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:33:59.570287,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:00.587822,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:01.655988,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:02.630379,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:03.663913,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 9.18)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:04.789190,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:05.866645,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:06.899835,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.0, 9.879999999999999)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:07.950452,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.533333333333333)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:08.974153,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.675)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:09.989318,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.675)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:11.012637,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.675)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:11.984334,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.675)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:13.078966,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.675)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:14.240323,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 8.725)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.675)","(7.0, 11.0, 10.65)"
12-01-2023 09:34:15.377879,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.675)","(7.0, 11.0, 9.04)"
12-01-2023 09:34:16.444366,"(5.0, 7.0, 6.257142857142857)","(7.0, 11.5, 10.18)","(7.0, 11.0, 9.04)","(7.0, 10.5, 9.58)","(5.5, 12.5, 9.98)","(3.2, 3.75, 3.675)","(7.0, 11.0, 9.04)"
