,Sweet Zambora,Seductive Zara,Whisky Dutton,Flying Zinger,Blaze A Trail,Kings Court
08-01-2023 17:33:20.255791,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:21.280303,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:22.199812,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:23.126114,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:23.994809,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:24.854295,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:25.797330,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:26.701541,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:27.642196,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:28.537682,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:29.450741,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:30.394589,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:31.316995,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:32.246873,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:33.135291,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:34.010211,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:34.894529,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:35.832002,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:36.777158,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:37.760973,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:38.732991,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:39.727711,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:40.666493,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:41.586145,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:42.493210,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:43.438416,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:44.463318,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:45.477762,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:46.521567,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:47.549691,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:48.559294,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:49.542539,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:50.474743,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:51.392841,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:52.311770,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:53.247160,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:54.235164,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:55.177216,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:56.208229,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:57.211763,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:58.182584,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:33:59.079543,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:34:00.034934,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:34:00.943740,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:34:01.929382,"(51.0, 480.0, 288.8888888888889)","(11.0, 23.0, 21.909090909090907)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 10.333333333333334)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:34:02.851771,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:34:03.847061,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:34:04.934408,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:34:06.192637,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 67.63636363636364)"
08-01-2023 17:34:07.206316,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:08.233216,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:09.276603,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:10.238884,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:11.246257,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:12.226605,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:13.205886,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:14.218630,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:15.210687,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:16.217040,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:17.174098,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:18.169224,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:19.103837,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:20.018800,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:20.898939,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:21.787488,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:22.646992,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:23.550596,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:24.474386,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:25.775720,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:26.786973,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:27.816297,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:28.836902,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:29.794483,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:30.807912,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:31.812870,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:32.817908,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:33.857262,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:34.855109,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:35.816042,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:36.760086,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:37.677733,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:38.617660,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:39.492093,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:40.382658,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:41.292813,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:42.248633,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:43.211671,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:44.334534,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:45.398517,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:46.627378,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:47.724581,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:48.716826,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:49.774393,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:50.927736,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:52.018242,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:53.315272,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:54.424161,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:55.496633,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:56.694268,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:57.899723,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:34:59.227833,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:35:00.308674,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
08-01-2023 17:35:01.317463,"(51.0, 480.0, 336.6666666666667)","(11.0, 23.0, 20.7)","(2.9, 4.6, 3.5585714285714283)","(9.0, 18.0, 12.88888888888889)","(1.45, 99999, 99990)","(41.0, 210.0, 60.85714285714286)"
