,So You Can,Craiglea Blizzard,Action In Cairns,Charm Slinga,Yardstick,Geminga,Magicourt,Dadorable,Roll Me Away,Oamaru Poppy
04-01-2023 16:07:52.720917,"(7.0, 9.0, 8.872727272727273)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.8)","(3.8, 4.7, 4.630434782608695)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:07:54.038690,"(7.0, 9.0, 8.872727272727273)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.630434782608695)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:07:55.543861,"(7.0, 9.0, 8.325)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.630434782608695)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:07:56.823984,"(7.0, 9.0, 8.325)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.630434782608695)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:07:58.083444,"(7.0, 9.0, 8.325)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.630434782608695)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:07:59.383466,"(7.0, 9.0, 8.872727272727273)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.630434782608695)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:00.717407,"(7.0, 9.0, 8.95483870967742)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.630434782608695)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:01.992123,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.630434782608695)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:03.323437,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.654716981132076)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:04.567814,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.669387755102041)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:05.809830,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.6869565217391305)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:07.057536,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.7, 4.766666666666667)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:08.328080,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.8, 4.766666666666667)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:09.519968,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.8, 4.766666666666667)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:10.661677,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.8, 4.766666666666667)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:11.856631,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.8, 4.766666666666667)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:13.118882,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.8, 4.766666666666667)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:14.459649,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.8, 5.069565217391304)","(3.7, 5.1, 4.5)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:15.687107,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 5.1, 4.95)","(3.7, 4.7, 4.5)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:16.928123,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 5.0, 4.906666666666666)","(3.7, 4.7, 4.410344827586207)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:18.110601,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 6.933333333333333)","(3.8, 5.0, 4.906666666666666)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.09375)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:19.312955,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 6.933333333333333)","(3.8, 5.0, 4.865306122448979)","(3.7, 5.1, 4.469230769230769)","(5.5, 6.6, 5.925)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:20.514269,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 5.0, 4.841860465116279)","(3.7, 4.7, 4.469230769230769)","(5.5, 6.6, 5.925)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:21.707001,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 4.7, 4.410344827586207)","(5.5, 6.6, 5.925)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 331.0)"
04-01-2023 16:08:22.858059,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:24.077128,"(7.0, 9.2, 8.966666666666667)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:25.368344,"(7.0, 9.2, 8.85)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:26.626601,"(7.0, 9.2, 8.85)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:28.021616,"(7.0, 9.2, 7.771428571428571)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:29.270792,"(7.0, 9.2, 7.771428571428571)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.5)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410344827586207)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:30.485459,"(7.0, 9.2, 8.971428571428572)","(31.0, 220.0, 162.0)","(12.0, 19.5, 21.454545454545453)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:31.839861,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 23.0, 22.15)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:33.221043,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 23.0, 20.636363636363637)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:34.519958,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 22.0, 20.636363636363637)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:35.739791,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 22.0, 20.636363636363637)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:36.960592,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 22.0, 19.32142857142857)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:38.272605,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 21.0, 17.941176470588236)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:39.630968,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 21.0, 18.035714285714285)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:40.990127,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 20.0, 17.411764705882355)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:42.270222,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 20.0, 17.411764705882355)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:43.465610,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 20.0, 17.411764705882355)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:44.693527,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 20.0, 17.411764705882355)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.410194174757282)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:45.920700,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 20.0, 17.411764705882355)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.1, 4.7)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 208.33333333333334)"
04-01-2023 16:08:47.190467,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 133.0)","(12.0, 20.0, 17.411764705882355)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.0, 4.58)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 400.0, 256.6666666666667)"
04-01-2023 16:08:48.469509,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 133.0)","(12.0, 20.0, 18.035714285714285)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.0, 4.58)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 300.0, 271.1111111111111)"
04-01-2023 16:08:49.746655,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 133.0)","(12.0, 20.0, 18.035714285714285)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.841860465116279)","(3.7, 5.0, 4.58)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 300.0, 80.0)"
04-01-2023 16:08:50.987152,"(7.0, 9.2, 8.533333333333333)","(31.0, 220.0, 133.0)","(12.0, 20.0, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.58)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 85.0, 72.0)"
04-01-2023 16:08:52.192643,"(7.0, 9.2, 8.533333333333333)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 64.61538461538461)"
04-01-2023 16:08:53.368919,"(7.0, 9.2, 8.533333333333333)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.42)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 64.61538461538461)"
04-01-2023 16:08:54.554079,"(7.0, 9.2, 8.533333333333333)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 5.907692307692307)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 64.61538461538461)"
04-01-2023 16:08:55.747706,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.138461538461538)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:08:56.906949,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.138461538461538)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:08:58.040147,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.138461538461538)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:08:59.185129,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:00.415458,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:01.692190,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:02.911831,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:04.163580,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:05.407053,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 133.0)","(12.0, 19.5, 18.59090909090909)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.676923076923077)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:06.667120,"(7.0, 9.2, 9.148387096774194)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.714285714285715)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 5.0, 4.406122448979592)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:07.954942,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.714285714285715)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 4.5, 4.406122448979592)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:09.238795,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.714285714285715)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 4.5, 4.406122448979592)","(5.5, 6.6, 6.0)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:10.456281,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.714285714285715)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 4.5, 4.406122448979592)","(5.5, 6.6, 5.88)","(14.0, 18.0, 17.55)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:11.710282,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.714285714285715)","(5.0, 8.6, 7.266666666666667)","(3.8, 4.9, 4.758490566037736)","(3.7, 4.5, 4.406122448979592)","(5.5, 6.6, 5.88)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:13.007365,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.714285714285715)","(5.0, 8.6, 7.933333333333333)","(3.8, 4.9, 4.78974358974359)","(3.7, 4.5, 4.7)","(5.5, 6.6, 5.88)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 107.0)","(41.0, 80.0, 57.77777777777778)"
04-01-2023 16:09:14.298768,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 17.714285714285715)","(5.0, 8.6, 8.314285714285713)","(3.8, 4.8, 4.7749999999999995)","(3.7, 5.0, 4.58)","(5.5, 6.6, 5.88)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 84.0)","(41.0, 80.0, 48.333333333333336)"
04-01-2023 16:09:15.597274,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 18.25)","(5.0, 8.6, 7.447058823529412)","(3.8, 4.8, 4.7749999999999995)","(3.7, 5.0, 4.58)","(5.5, 6.6, 5.88)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 84.0)","(41.0, 80.0, 48.333333333333336)"
04-01-2023 16:09:16.851933,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 18.25)","(5.0, 7.8, 7.447058823529412)","(3.8, 4.8, 4.7749999999999995)","(3.7, 5.0, 4.58)","(5.5, 6.6, 5.88)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 84.0)","(41.0, 80.0, 48.333333333333336)"
04-01-2023 16:09:18.114549,"(7.0, 9.2, 8.733333333333333)","(31.0, 220.0, 162.0)","(12.0, 19.5, 18.25)","(5.0, 7.8, 7.447058823529412)","(3.8, 4.8, 4.7749999999999995)","(3.7, 5.0, 4.58)","(5.5, 6.6, 5.88)","(14.0, 18.0, 17.357142857142858)","(26.0, 180.0, 50.0)","(41.0, 80.0, 48.333333333333336)"
