,Palace House,Prized Benefit,Empire Club,Roys Road,Indiana Falls,Miss Rinehart,Naughty Possum,Playing Hookie
10-01-2023 14:17:35.124289,"(3.8, 4.6, 4.5638297872340425)","(31.0, 40.0, 39.1764705882353)","(5.0, 5.4, 5.345238095238095)","(4.2, 5.1, 5.1578313253012045)","(11.0, 22.0, 21.165137614678898)","(41.0, 90.0, 89.28571428571429)","(15.0, 19.0, 18.125)","(3.2, 3.85, 3.7918918918918916)"
10-01-2023 14:17:36.303939,"(3.8, 4.6, 4.5638297872340425)","(31.0, 40.0, 39.1764705882353)","(5.0, 5.4, 5.374025974025974)","(4.2, 5.2, 5.1578313253012045)","(11.0, 22.0, 21.165137614678898)","(41.0, 90.0, 89.28571428571429)","(15.0, 19.0, 18.225)","(3.2, 3.8, 3.7918918918918916)"
10-01-2023 14:17:37.591374,"(3.8, 4.6, 4.5638297872340425)","(31.0, 40.0, 39.1764705882353)","(4.8, 5.4, 5.321875)","(4.2, 5.2, 5.1578313253012045)","(13.0, 22.0, 21.36111111111111)","(41.0, 90.0, 89.28571428571429)","(15.0, 18.5, 18.24418604651163)","(3.2, 3.8, 3.7916666666666665)"
10-01-2023 14:17:38.813493,"(3.8, 4.6, 4.561538461538461)","(31.0, 42.0, 40.94736842105263)","(4.8, 5.4, 5.359477124183007)","(4.2, 5.2, 5.165686274509804)","(13.0, 22.0, 21.557692307692307)","(41.0, 90.0, 89.28571428571429)","(15.0, 18.5, 18.41176470588235)","(3.2, 3.8, 3.820588235294118)"
10-01-2023 14:17:40.081427,"(3.8, 4.6, 4.561538461538461)","(31.0, 42.0, 40.94736842105263)","(4.8, 5.4, 5.3530303030303035)","(4.2, 5.2, 5.165686274509804)","(13.0, 22.0, 21.81081081081081)","(41.0, 90.0, 89.5)","(15.0, 18.5, 17.942857142857143)","(3.2, 3.85, 3.817415730337079)"
10-01-2023 14:17:41.533606,"(3.8, 4.6, 4.58)","(31.0, 42.0, 40.94736842105263)","(4.6, 5.4, 5.3503759398496245)","(4.2, 5.2, 5.165686274509804)","(13.0, 22.0, 21.81081081081081)","(51.0, 90.0, 89.5)","(15.0, 18.0, 17.942857142857143)","(3.2, 3.85, 3.816292134831461)"
10-01-2023 14:17:42.713789,"(3.8, 4.6, 4.602127659574468)","(31.0, 42.0, 40.75)","(4.6, 5.4, 5.348091603053436)","(4.2, 5.2, 5.165686274509804)","(13.0, 22.0, 21.833333333333332)","(51.0, 90.0, 89.44444444444444)","(15.0, 18.0, 17.942857142857143)","(3.2, 3.85, 3.812962962962963)"
10-01-2023 14:17:43.990141,"(3.8, 4.7, 4.601287553648069)","(31.0, 42.0, 40.75)","(4.6, 5.4, 5.348091603053436)","(4.2, 5.2, 5.165686274509804)","(13.0, 22.0, 21.833333333333332)","(51.0, 90.0, 89.44444444444444)","(15.0, 18.0, 17.942857142857143)","(3.2, 3.85, 3.812962962962963)"
10-01-2023 14:17:45.177615,"(3.8, 4.7, 4.638372093023256)","(31.0, 42.0, 40.75)","(4.8, 5.4, 5.32093023255814)","(4.2, 5.2, 5.165686274509804)","(13.0, 22.0, 21.833333333333332)","(51.0, 90.0, 89.44444444444444)","(15.0, 18.0, 17.942857142857143)","(3.2, 3.8, 3.7879310344827584)"
10-01-2023 14:17:46.505447,"(3.8, 4.7, 4.633333333333334)","(31.0, 40.0, 43.8)","(4.8, 5.4, 5.346666666666667)","(4.2, 5.2, 5.165686274509804)","(13.0, 22.0, 21.66)","(51.0, 90.0, 89.44444444444444)","(15.0, 18.0, 17.9375)","(3.2, 3.8, 3.782258064516129)"
10-01-2023 14:17:47.963557,"(3.8, 4.7, 4.5566929133858265)","(31.0, 44.0, 44.57142857142857)","(4.8, 5.4, 5.332608695652174)","(4.4, 5.2, 5.159770114942528)","(14.0, 22.0, 21.66)","(51.0, 90.0, 89.44444444444444)","(15.0, 18.0, 17.942857142857143)","(3.2, 3.8, 3.773076923076923)"
10-01-2023 14:17:49.424482,"(3.8, 4.6, 4.563087248322147)","(31.0, 46.0, 44.78260869565217)","(4.8, 5.4, 5.332608695652174)","(4.4, 5.2, 5.163855421686747)","(14.0, 22.0, 21.66)","(51.0, 90.0, 89.44444444444444)","(15.0, 18.0, 17.942857142857143)","(3.2, 3.8, 3.748684210526316)"
10-01-2023 14:17:50.716708,"(3.8, 4.6, 4.563087248322147)","(31.0, 46.0, 44.78260869565217)","(4.6, 5.4, 5.372916666666667)","(4.4, 5.2, 5.151546391752578)","(14.0, 22.0, 21.66)","(51.0, 90.0, 89.5)","(15.0, 18.0, 18.80821917808219)","(3.2, 3.75, 3.748214285714286)"
10-01-2023 14:17:52.020703,"(3.8, 4.6, 4.580701754385965)","(31.0, 46.0, 44.78260869565217)","(4.6, 5.4, 5.401449275362319)","(4.4, 5.2, 5.151546391752578)","(14.0, 22.0, 21.66)","(51.0, 90.0, 89.5)","(15.0, 19.0, 18.89864864864865)","(3.2, 3.75, 3.7113636363636364)"
10-01-2023 14:17:53.342067,"(3.8, 4.6, 4.555421686746988)","(31.0, 46.0, 44.78260869565217)","(4.6, 5.5, 5.444927536231884)","(4.4, 5.2, 5.044654088050314)","(14.0, 22.0, 22.033333333333335)","(51.0, 90.0, 89.5)","(15.0, 19.0, 18.892857142857142)","(3.2, 3.75, 3.721212121212121)"
10-01-2023 14:17:54.593243,"(3.8, 4.6, 4.518987341772152)","(31.0, 46.0, 44.833333333333336)","(4.6, 5.5, 5.446666666666667)","(4.4, 5.1, 5.049425287356321)","(14.0, 23.0, 22.095238095238095)","(51.0, 90.0, 93.18181818181819)","(15.0, 19.0, 18.866666666666667)","(3.2, 3.75, 3.729166666666667)"
10-01-2023 14:17:55.874058,"(3.8, 4.6, 4.52991452991453)","(31.0, 46.0, 44.833333333333336)","(4.6, 5.5, 5.469230769230769)","(4.4, 5.1, 5.049425287356321)","(14.0, 23.0, 22.10169491525424)","(51.0, 95.0, 93.18181818181819)","(15.0, 19.0, 18.86111111111111)","(3.2, 3.75, 3.7142857142857144)"
10-01-2023 14:17:57.092943,"(3.8, 4.6, 4.543055555555555)","(31.0, 46.0, 44.833333333333336)","(4.6, 5.5, 5.459420289855072)","(4.4, 5.1, 5.049425287356321)","(14.0, 23.0, 22.10169491525424)","(51.0, 95.0, 93.18181818181819)","(15.0, 19.0, 18.86111111111111)","(3.2, 3.75, 3.6990196078431374)"
10-01-2023 14:17:58.348719,"(3.8, 4.7, 4.623214285714285)","(31.0, 46.0, 44.833333333333336)","(4.6, 5.5, 5.454098360655737)","(4.4, 5.1, 5.049425287356321)","(14.0, 23.0, 22.10169491525424)","(51.0, 95.0, 93.33333333333333)","(15.0, 19.0, 18.86111111111111)","(3.2, 3.7, 3.693103448275862)"
10-01-2023 14:18:00.001440,"(3.8, 4.7, 4.59)","(31.0, 46.0, 44.25)","(4.6, 5.5, 5.447368421052632)","(4.4, 5.1, 5.052173913043478)","(14.0, 23.0, 22.17808219178082)","(51.0, 95.0, 94.0909090909091)","(15.0, 19.0, 18.864864864864863)","(3.2, 3.75, 3.703389830508475)"
10-01-2023 14:18:01.266483,"(3.8, 4.6, 4.59)","(31.0, 46.0, 44.25)","(4.6, 5.5, 5.46969696969697)","(4.4, 5.1, 5.052173913043478)","(14.0, 23.0, 22.112676056338028)","(51.0, 95.0, 94.0909090909091)","(15.0, 19.0, 18.857142857142858)","(3.2, 3.75, 3.7035087719298247)"
10-01-2023 14:18:02.517866,"(3.8, 4.6, 4.581283422459893)","(31.0, 46.0, 44.25)","(4.6, 5.5, 5.4393939393939394)","(4.4, 5.1, 5.051428571428572)","(14.0, 23.0, 22.14864864864865)","(51.0, 95.0, 94.0909090909091)","(15.0, 19.0, 18.655172413793103)","(3.2, 3.75, 3.69)"
10-01-2023 14:18:03.844435,"(3.9, 4.6, 4.589655172413793)","(31.0, 44.0, 43.12)","(4.6, 5.5, 5.418421052631579)","(4.4, 5.1, 5.054362416107383)","(14.0, 23.0, 22.154929577464788)","(51.0, 95.0, 94.0909090909091)","(15.0, 19.0, 19.340425531914892)","(3.2, 3.7, 3.6898305084745764)"
10-01-2023 14:18:04.919529,"(3.9, 4.6, 4.589473684210526)","(31.0, 44.0, 43.12)","(4.6, 5.5, 5.418421052631579)","(4.4, 5.1, 5.054362416107383)","(14.0, 23.0, 22.14864864864865)","(51.0, 95.0, 94.0909090909091)","(15.0, 19.5, 19.434782608695652)","(3.2, 3.7, 3.677777777777778)"
10-01-2023 14:18:06.099155,"(3.9, 4.6, 4.590526315789473)","(31.0, 44.0, 43.12)","(4.6, 5.5, 5.418421052631579)","(4.4, 5.1, 5.048872180451128)","(14.0, 23.0, 22.14864864864865)","(51.0, 95.0, 94.0909090909091)","(15.0, 19.5, 19.434782608695652)","(3.2, 3.7, 3.6875)"
10-01-2023 14:18:07.322816,"(3.8, 4.6, 4.590526315789473)","(31.0, 44.0, 43.416666666666664)","(4.6, 5.5, 5.418421052631579)","(4.4, 5.1, 5.048872180451128)","(14.0, 23.0, 22.14864864864865)","(51.0, 95.0, 89.83870967741936)","(15.0, 19.5, 19.434782608695652)","(3.2, 3.7, 3.684615384615385)"
10-01-2023 14:18:08.356465,"(3.8, 4.6, 4.589221556886227)","(31.0, 44.0, 43.416666666666664)","(4.6, 5.5, 5.403125)","(4.4, 5.1, 5.048872180451128)","(14.0, 23.0, 22.14864864864865)","(51.0, 100.0, 89.83870967741936)","(15.0, 19.5, 19.434782608695652)","(3.2, 3.7, 3.684615384615385)"
10-01-2023 14:18:09.560706,"(3.8, 4.6, 4.589221556886227)","(31.0, 44.0, 43.333333333333336)","(4.6, 5.5, 5.392957746478873)","(4.4, 5.1, 5.048872180451128)","(14.0, 23.0, 22.14864864864865)","(51.0, 100.0, 89.6875)","(16.0, 19.5, 19.444444444444443)","(3.2, 3.7, 3.7035087719298247)"
10-01-2023 14:18:10.726988,"(3.8, 4.6, 4.589221556886227)","(31.0, 44.0, 43.333333333333336)","(4.6, 5.5, 5.366666666666666)","(4.4, 5.1, 4.952173913043478)","(14.0, 23.0, 22.116666666666667)","(51.0, 100.0, 91.53846153846153)","(16.0, 19.5, 19.9)","(3.2, 3.75, 3.7037037037037037)"
10-01-2023 14:18:11.907173,"(3.8, 4.6, 4.589221556886227)","(31.0, 44.0, 43.3)","(4.6, 5.5, 5.366666666666666)","(4.4, 5.0, 4.948484848484848)","(14.0, 23.0, 22.19672131147541)","(51.0, 100.0, 95.21739130434783)","(16.0, 20.0, 19.789473684210527)","(3.2, 3.75, 3.7174311926605506)"
10-01-2023 14:18:13.133713,"(3.8, 4.7, 4.633333333333333)","(31.0, 44.0, 43.44)","(4.6, 5.4, 5.394736842105264)","(4.4, 5.0, 4.948484848484848)","(14.0, 23.0, 22.22222222222222)","(51.0, 100.0, 95.41666666666667)","(16.0, 20.0, 19.789473684210527)","(3.2, 3.75, 3.7228155339805826)"
10-01-2023 14:18:14.315757,"(3.8, 4.7, 4.633333333333333)","(31.0, 44.0, 43.333333333333336)","(4.6, 5.4, 5.394736842105264)","(4.4, 5.0, 4.948484848484848)","(14.0, 23.0, 22.22222222222222)","(51.0, 100.0, 95.41666666666667)","(16.0, 20.0, 19.789473684210527)","(3.2, 3.75, 3.7228155339805826)"
10-01-2023 14:18:15.408763,"(3.8, 4.7, 4.619424460431654)","(31.0, 46.0, 44.666666666666664)","(4.6, 5.4, 5.343373493975903)","(4.4, 5.0, 4.937125748502994)","(14.0, 23.0, 22.2)","(51.0, 100.0, 95.41666666666667)","(16.0, 20.0, 19.789473684210527)","(3.2, 3.75, 3.7033333333333336)"
10-01-2023 14:18:16.493686,"(3.8, 4.6, 4.596039603960396)","(31.0, 46.0, 44.666666666666664)","(4.6, 5.5, 5.466308243727599)","(4.4, 5.0, 4.937125748502994)","(14.0, 23.0, 22.2)","(51.0, 100.0, 95.41666666666667)","(16.0, 20.0, 19.789473684210527)","(3.2, 3.75, 3.69040404040404)"
10-01-2023 14:18:17.611778,"(3.8, 4.7, 4.607692307692307)","(31.0, 46.0, 44.625)","(4.6, 5.5, 5.408333333333333)","(4.4, 5.0, 4.937125748502994)","(14.0, 23.0, 22.2)","(51.0, 100.0, 95.41666666666667)","(16.0, 20.0, 19.789473684210527)","(3.2, 3.75, 3.6846153846153844)"
10-01-2023 14:18:18.998209,"(3.8, 4.7, 4.608196721311475)","(31.0, 46.0, 44.75)","(4.6, 5.4, 5.394893617021277)","(4.2, 5.0, 4.937125748502994)","(14.0, 23.0, 22.2)","(51.0, 100.0, 95.43478260869566)","(16.0, 20.0, 19.789473684210527)","(3.2, 3.75, 3.6933333333333334)"
10-01-2023 14:18:20.367941,"(3.8, 4.7, 4.656078431372549)","(31.0, 46.0, 44.75)","(4.6, 5.4, 5.394893617021277)","(4.2, 5.0, 4.937125748502994)","(14.0, 23.0, 22.19178082191781)","(51.0, 100.0, 95.43478260869566)","(16.0, 20.0, 19.789473684210527)","(3.2, 3.75, 3.7097701149425286)"
10-01-2023 14:18:21.550725,"(3.8, 4.7, 4.612156862745098)","(31.0, 46.0, 44.75)","(4.6, 5.4, 5.394893617021277)","(4.2, 5.0, 4.937125748502994)","(14.0, 23.0, 22.2)","(51.0, 100.0, 95.43478260869566)","(16.0, 20.0, 19.857142857142858)","(3.2, 3.75, 3.7097701149425286)"
10-01-2023 14:18:22.667464,"(3.8, 4.7, 4.608695652173913)","(31.0, 46.0, 44.75)","(4.6, 5.5, 5.455400696864111)","(4.2, 5.0, 4.937125748502994)","(14.0, 23.0, 22.233333333333334)","(51.0, 100.0, 95.21739130434783)","(16.0, 20.0, 19.857142857142858)","(3.2, 3.75, 3.708823529411765)"
10-01-2023 14:18:23.904928,"(3.8, 4.7, 4.605769230769231)","(31.0, 46.0, 44.75)","(4.6, 5.5, 5.455400696864111)","(4.2, 5.0, 4.937125748502994)","(14.0, 23.0, 22.178571428571427)","(51.0, 100.0, 95.26315789473684)","(16.0, 20.0, 18.75)","(3.2, 3.75, 3.708823529411765)"
10-01-2023 14:18:25.170619,"(3.8, 4.7, 4.60328947368421)","(31.0, 46.0, 44.270270270270274)","(4.6, 5.5, 5.455400696864111)","(4.2, 5.0, 4.937125748502994)","(14.0, 23.0, 22.178571428571427)","(51.0, 100.0, 95.26315789473684)","(16.0, 19.0, 18.854166666666668)","(3.2, 3.75, 3.7157894736842105)"
10-01-2023 14:18:26.319783,"(3.8, 4.7, 4.611724137931034)","(31.0, 46.0, 44.270270270270274)","(4.6, 5.5, 5.455400696864111)","(4.2, 5.0, 4.951700680272109)","(14.0, 23.0, 22.19178082191781)","(51.0, 100.0, 95.71428571428571)","(16.0, 19.0, 19.48780487804878)","(3.2, 3.75, 3.69)"
10-01-2023 14:18:27.520436,"(3.8, 4.6, 4.595238095238095)","(31.0, 46.0, 44.11764705882353)","(4.6, 5.5, 5.425641025641026)","(4.2, 5.0, 4.951700680272109)","(14.0, 23.0, 22.2)","(51.0, 100.0, 95.71428571428571)","(16.0, 19.5, 19.489473684210527)","(3.2, 3.75, 3.69)"
10-01-2023 14:18:28.636316,"(3.8, 4.6, 4.595238095238095)","(31.0, 46.0, 44.270270270270274)","(4.6, 5.5, 5.425641025641026)","(4.2, 5.0, 4.984269662921348)","(14.0, 23.0, 22.103703703703705)","(51.0, 100.0, 92.91666666666667)","(16.0, 19.5, 19.206632653061224)","(3.2, 3.75, 3.6995327102803737)"
10-01-2023 14:18:29.737684,"(3.8, 4.6, 4.591758241758241)","(31.0, 44.0, 43.1578947368421)","(4.6, 5.5, 5.477519379844961)","(4.2, 5.0, 4.984269662921348)","(14.0, 23.0, 22.097014925373134)","(51.0, 95.0, 92.8)","(16.0, 19.5, 19.206632653061224)","(3.2, 3.75, 3.6995327102803737)"
10-01-2023 14:18:30.798887,"(3.8, 4.6, 4.589304812834224)","(31.0, 44.0, 43.1578947368421)","(4.6, 5.5, 5.477519379844961)","(4.2, 5.0, 4.7580101180438445)","(14.0, 23.0, 22.153846153846153)","(51.0, 100.0, 92.8)","(16.0, 19.5, 19.04724409448819)","(3.2, 3.75, 3.727027027027027)"
10-01-2023 14:18:31.883205,"(3.8, 4.7, 4.6353591160221)","(31.0, 44.0, 43.45454545454545)","(4.6, 5.5, 5.477165354330709)","(4.2, 4.8, 4.761372549019608)","(14.0, 23.0, 22.20394736842105)","(51.0, 100.0, 94.0)","(16.0, 19.5, 19.260416666666668)","(3.2, 3.75, 3.741015625)"
10-01-2023 14:18:33.065569,"(3.8, 4.7, 4.656459330143541)","(31.0, 46.0, 45.2)","(4.6, 5.5, 5.492105263157895)","(4.2, 4.8, 4.761372549019608)","(14.0, 23.0, 22.224358974358974)","(51.0, 95.0, 94.0909090909091)","(16.0, 19.5, 19.85)","(3.2, 3.75, 3.7414634146341466)"
10-01-2023 14:18:34.333930,"(3.8, 4.7, 4.668702290076336)","(31.0, 46.0, 45.25)","(4.6, 5.5, 5.49205298013245)","(4.2, 4.8, 4.767167381974249)","(14.0, 23.0, 22.224358974358974)","(51.0, 95.0, 94.0909090909091)","(16.0, 20.0, 19.973684210526315)","(3.2, 3.75, 3.7414634146341466)"
10-01-2023 14:18:35.523531,"(3.8, 4.7, 4.668702290076336)","(31.0, 46.0, 45.25)","(4.6, 5.5, 5.4918367346938775)","(4.2, 4.8, 4.7624750499002)","(14.0, 23.0, 22.224358974358974)","(51.0, 95.0, 94.0909090909091)","(16.0, 20.0, 19.973684210526315)","(3.2, 3.75, 3.741949152542373)"
10-01-2023 14:18:36.790307,"(3.8, 4.7, 4.679032258064516)","(31.0, 46.0, 45.25)","(4.6, 5.5, 5.4918367346938775)","(4.2, 4.8, 4.7624750499002)","(14.0, 23.0, 22.224358974358974)","(51.0, 95.0, 94.0909090909091)","(16.0, 20.0, 19.973684210526315)","(3.2, 3.75, 3.741949152542373)"
10-01-2023 14:18:38.154656,"(3.8, 4.7, 4.679032258064516)","(31.0, 46.0, 45.25)","(4.6, 5.5, 5.844078947368422)","(4.2, 4.8, 4.7624750499002)","(14.0, 23.0, 22.21276595744681)","(51.0, 95.0, 91.8)","(16.0, 20.0, 19.973684210526315)","(3.2, 3.75, 3.741949152542373)"
10-01-2023 14:18:39.519172,"(3.8, 4.7, 4.679032258064516)","(31.0, 46.0, 45.25)","(4.6, 5.9, 5.844078947368422)","(4.2, 4.8, 4.7624750499002)","(14.0, 23.0, 22.21276595744681)","(51.0, 95.0, 91.8)","(16.0, 20.0, 19.973684210526315)","(3.2, 3.75, 3.741949152542373)"
10-01-2023 14:18:40.917169,"(3.8, 4.7, 4.679032258064516)","(31.0, 46.0, 45.25)","(4.6, 5.9, 5.844078947368422)","(4.2, 4.8, 4.7624750499002)","(14.0, 23.0, 22.21276595744681)","(51.0, 95.0, 91.25)","(16.0, 20.0, 19.973684210526315)","(3.2, 3.75, 3.7319148936170214)"
10-01-2023 14:18:42.159502,"(3.8, 4.7, 4.661417322834645)","(31.0, 46.0, 45.333333333333336)","(4.6, 5.7, 5.683333333333334)","(4.2, 4.8, 4.768942731277533)","(14.0, 23.0, 22.157894736842106)","(51.0, 95.0, 91.25)","(16.0, 20.0, 19.98148148148148)","(3.2, 3.75, 3.7208860759493674)"
10-01-2023 14:18:43.275079,"(3.8, 4.7, 4.661417322834645)","(31.0, 46.0, 45.333333333333336)","(4.6, 5.7, 5.68)","(4.2, 4.8, 4.768942731277533)","(14.0, 23.0, 22.157894736842106)","(51.0, 95.0, 91.25)","(16.0, 20.0, 19.98148148148148)","(3.2, 3.75, 3.718)"
10-01-2023 14:18:44.468314,"(3.8, 4.7, 4.679591836734694)","(31.0, 46.0, 45.333333333333336)","(4.6, 5.7, 5.660526315789474)","(4.2, 4.8, 4.768942731277533)","(14.0, 23.0, 22.157894736842106)","(51.0, 95.0, 91.25)","(16.0, 20.0, 19.98148148148148)","(3.2, 3.75, 3.710227272727273)"
10-01-2023 14:18:45.767543,"(3.8, 4.7, 4.667826086956522)","(31.0, 46.0, 45.333333333333336)","(4.6, 5.7, 5.6187499999999995)","(4.2, 4.8, 4.769247787610619)","(14.0, 23.0, 22.157894736842106)","(51.0, 95.0, 91.25)","(16.0, 20.0, 19.98148148148148)","(3.2, 3.75, 3.710227272727273)"
10-01-2023 14:18:47.094310,"(3.8, 4.7, 4.671428571428572)","(31.0, 46.0, 45.333333333333336)","(4.6, 5.7, 5.6187499999999995)","(4.2, 4.8, 4.769247787610619)","(14.0, 23.0, 22.157894736842106)","(51.0, 95.0, 91.25)","(16.0, 20.0, 20.578125)","(3.2, 3.75, 3.6979591836734698)"
10-01-2023 14:18:48.360218,"(3.8, 4.7, 4.642465753424657)","(31.0, 46.0, 45.333333333333336)","(4.6, 5.8, 5.791911764705882)","(4.2, 4.8, 4.766033755274261)","(14.0, 23.0, 22.157894736842106)","(51.0, 95.0, 91.25)","(16.0, 21.0, 20.618181818181817)","(3.2, 3.7, 3.7640522875816993)"
10-01-2023 14:18:49.598382,"(3.8, 4.7, 4.622222222222222)","(31.0, 46.0, 45.47826086956522)","(4.6, 5.8, 5.788135593220339)","(4.2, 4.8, 4.766033755274261)","(14.0, 23.0, 22.153284671532848)","(51.0, 95.0, 91.05263157894737)","(16.0, 21.0, 20.61111111111111)","(3.2, 3.8, 3.717142857142857)"
10-01-2023 14:18:50.929724,"(3.8, 4.7, 4.609615384615385)","(31.0, 46.0, 45.25)","(4.6, 5.8, 5.794897959183674)","(4.2, 4.8, 4.761813186813187)","(14.0, 23.0, 22.128)","(51.0, 95.0, 91.05263157894737)","(16.0, 21.0, 20.61111111111111)","(3.2, 3.75, 3.715079365079365)"
10-01-2023 14:18:52.139570,"(4.0, 4.7, 4.618965517241379)","(31.0, 46.0, 45.25)","(4.6, 5.8, 5.794897959183674)","(4.2, 4.8, 4.761813186813187)","(14.0, 23.0, 22.285714285714285)","(51.0, 95.0, 87.10526315789474)","(16.0, 21.0, 20.50769230769231)","(3.2, 3.75, 3.7625730994152047)"
10-01-2023 14:18:53.461167,"(4.0, 4.7, 4.654807692307693)","(31.0, 46.0, 45.25)","(4.6, 5.8, 5.786046511627907)","(4.2, 4.8, 4.767543859649122)","(14.0, 23.0, 22.216666666666665)","(51.0, 95.0, 87.10526315789474)","(16.0, 21.0, 20.36)","(3.2, 3.8, 3.7614942528735633)"
10-01-2023 14:18:54.753946,"(4.0, 4.7, 4.649090909090909)","(31.0, 46.0, 45.25)","(4.6, 5.8, 5.786046511627907)","(4.2, 4.8, 4.767543859649122)","(14.0, 23.0, 22.216666666666665)","(51.0, 95.0, 87.10526315789474)","(16.0, 21.0, 20.233766233766232)","(3.2, 3.8, 3.7618497109826587)"
10-01-2023 14:18:55.988917,"(3.9, 4.7, 4.633695652173913)","(31.0, 46.0, 45.25)","(4.8, 5.8, 5.785915492957747)","(4.2, 4.8, 4.766439909297052)","(15.0, 23.0, 22.206349206349206)","(61.0, 95.0, 87.10526315789474)","(16.0, 21.0, 20.233766233766232)","(3.2, 3.8, 3.75875)"
10-01-2023 14:18:57.268464,"(3.9, 4.6, 4.591666666666667)","(31.0, 46.0, 44.0)","(4.8, 5.8, 5.785507246376811)","(4.2, 4.8, 4.767824074074074)","(15.0, 23.0, 22.253731343283583)","(61.0, 95.0, 87.10526315789474)","(16.0, 21.0, 20.233766233766232)","(3.2, 3.8, 3.749704142011834)"
10-01-2023 14:18:58.470763,"(3.9, 4.6, 4.591379310344827)","(31.0, 46.0, 43.5)","(4.8, 5.8, 5.785507246376811)","(4.2, 4.8, 4.767824074074074)","(15.0, 23.0, 22.253731343283583)","(61.0, 95.0, 90.58823529411765)","(16.0, 21.0, 20.233766233766232)","(3.2, 3.8, 3.774175824175824)"
10-01-2023 14:18:59.664175,"(3.9, 4.6, 4.588732394366197)","(31.0, 46.0, 43.5)","(4.8, 5.8, 5.785507246376811)","(4.2, 4.8, 4.767824074074074)","(15.0, 23.0, 22.253731343283583)","(61.0, 95.0, 88.75)","(16.0, 21.0, 20.233766233766232)","(3.2, 3.8, 3.769480519480519)"
10-01-2023 14:19:00.887588,"(3.9, 4.6, 4.58235294117647)","(31.0, 46.0, 42.46153846153846)","(4.8, 5.8, 5.78984771573604)","(4.2, 4.8, 4.767824074074074)","(15.0, 23.0, 22.253731343283583)","(61.0, 95.0, 88.91304347826087)","(16.0, 21.0, 20.233766233766232)","(3.2, 3.8, 3.767361111111111)"
10-01-2023 14:19:02.402453,"(3.9, 4.6, 4.5856382978723405)","(31.0, 44.0, 42.46153846153846)","(4.8, 5.8, 5.8296)","(4.2, 4.8, 4.770488322717622)","(15.0, 23.0, 22.34722222222222)","(61.0, 95.0, 88.0)","(16.0, 21.0, 19.884615384615383)","(3.2, 3.8, 3.7636363636363637)"
10-01-2023 14:19:03.775594,"(3.9, 4.6, 4.594059405940594)","(31.0, 44.0, 40.94736842105263)","(4.8, 5.9, 5.828571428571429)","(4.2, 4.8, 4.773218142548596)","(15.0, 23.0, 22.32608695652174)","(61.0, 90.0, 88.0)","(16.0, 20.0, 19.925531914893618)","(3.2, 3.8, 3.7524271844660193)"
10-01-2023 14:19:05.027789,"(3.9, 4.6, 4.595)","(31.0, 42.0, 40.94736842105263)","(4.8, 5.9, 5.848792270531401)","(4.2, 4.8, 4.773160173160173)","(15.0, 23.0, 22.348837209302324)","(61.0, 90.0, 81.07142857142857)","(16.0, 20.0, 19.925531914893618)","(3.2, 3.8, 3.7514285714285713)"
10-01-2023 14:19:06.393458,"(3.9, 4.6, 4.595)","(31.0, 42.0, 41.2)","(4.8, 5.9, 5.835813953488373)","(4.2, 4.8, 4.772087912087912)","(15.0, 23.0, 22.348837209302324)","(61.0, 85.0, 86.92307692307692)","(16.0, 20.0, 19.925531914893618)","(3.2, 3.8, 3.8164948453608245)"
10-01-2023 14:19:07.944983,"(3.9, 4.6, 4.594736842105263)","(31.0, 42.0, 40.45454545454545)","(4.8, 5.9, 5.782926829268293)","(4.2, 4.8, 4.773478260869565)","(15.0, 23.0, 22.068181818181817)","(51.0, 90.0, 86.36363636363636)","(16.0, 20.0, 19.875)","(3.2, 3.85, 3.7731578947368423)"
10-01-2023 14:19:09.371077,"(3.9, 4.6, 4.595)","(31.0, 42.0, 40.45454545454545)","(4.8, 5.8, 5.786138613861386)","(4.2, 4.8, 4.773478260869565)","(15.0, 23.0, 22.068181818181817)","(51.0, 90.0, 84.375)","(16.0, 20.0, 19.875)","(3.2, 3.85, 3.768333333333333)"
10-01-2023 14:19:10.773192,"(3.9, 4.6, 4.598958333333333)","(31.0, 42.0, 40.3)","(4.8, 5.8, 5.787037037037037)","(4.2, 4.8, 4.770689655172414)","(15.0, 23.0, 22.04255319148936)","(61.0, 90.0, 84.375)","(16.0, 20.0, 19.875)","(3.2, 3.8, 3.7716216216216214)"
10-01-2023 14:19:12.105049,"(3.9, 4.7, 4.624675324675325)","(31.0, 42.0, 40.3)","(4.8, 5.8, 5.78952380952381)","(4.2, 4.8, 4.769198312236287)","(15.0, 23.0, 21.990654205607477)","(61.0, 90.0, 83.57142857142857)","(16.0, 20.0, 19.78125)","(3.2, 3.8, 3.775)"
10-01-2023 14:19:13.494521,"(3.9, 4.7, 4.624675324675325)","(31.0, 42.0, 40.54545454545455)","(4.8, 5.8, 5.775213675213675)","(4.2, 4.8, 4.772119815668202)","(15.0, 23.0, 21.9811320754717)","(61.0, 90.0, 83.57142857142857)","(16.0, 20.0, 19.78125)","(3.2, 3.8, 3.756470588235294)"
10-01-2023 14:19:14.818131,"(3.9, 4.7, 4.624675324675325)","(31.0, 42.0, 40.54545454545455)","(4.8, 5.8, 5.772897196261682)","(4.2, 4.8, 4.7716627634660425)","(15.0, 23.0, 21.9811320754717)","(61.0, 90.0, 83.57142857142857)","(16.0, 20.0, 19.541666666666668)","(3.2, 3.8, 3.7463414634146344)"
