,Little Hero,Mr Bigwig,Baptiste,Homebush Reign,Homebush Roman,Homebush Sassy,Tiger Jane
10-01-2023 08:02:56.936539,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:02:57.859854,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:02:58.800158,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:02:59.716566,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:00.674177,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:01.572320,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:02.472453,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:03.385095,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:04.320229,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:05.250863,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:06.229485,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:07.198357,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:08.171443,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:09.139884,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:10.073815,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:10.959212,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:11.868660,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:12.781033,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:13.667272,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:14.583355,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:15.504158,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:16.407577,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:17.318607,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:18.222123,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:19.252550,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:20.147102,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:21.045616,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:21.908960,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:22.849839,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:23.764558,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:24.793605,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:25.783176,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:26.766178,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:27.757460,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:28.767695,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:29.668513,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:30.597455,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:31.478115,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:32.414193,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:33.310117,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:34.237484,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:35.131162,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:36.011281,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:36.939997,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:37.844802,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:39.004765,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:39.941431,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:40.927588,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:41.888657,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:42.810344,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:43.731153,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:44.759187,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:45.735422,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:46.669601,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:47.600270,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:48.527907,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:49.527034,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:50.493339,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:51.391545,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:52.308963,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:53.192885,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:54.077887,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:54.947396,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:55.850108,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:56.788420,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:57.736609,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:58.643789,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:03:59.662571,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:00.656881,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:01.566989,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:02.541617,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:03.472000,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:04.371318,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:05.337911,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:06.302629,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:07.211794,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:08.171937,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:09.100634,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:10.069759,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:11.019062,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:11.972611,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:12.913786,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:13.884548,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:14.832361,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:15.735819,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
10-01-2023 08:04:16.683422,"(6.5, 27.0, 19.012500000000003)","(4.0, 15.5, 6.585714285714285)","(1.5, 1.54, 1.5221428571428572)","(21.0, 350.0, 239.66666666666666)","(21.0, 350.0, 239.66666666666666)","(20.0, 230.0, 187.3)","(10.0, 90.0, 75.27272727272727)"
