,Nolde,Muay Thai,First Premio,Diamond Blitz,Sky Dinski,Mount Pelliar,Claim Of Passion,Bronze Warrior
07-01-2023 09:12:55.502610,"(9.0, 11.0, 10.75)","(13.0, 18.5, 17.833333333333332)","(1.9, 2.14, 2.1175)","(8.5, 12.0, 11.756756756756756)","(17.0, 36.0, 34.0)","(21.0, 42.0, 40.666666666666664)","(6.0, 7.0, 6.912820512820513)","(8.0, 11.0, 10.6)"
07-01-2023 09:12:56.656974,"(9.0, 11.0, 10.75)","(13.0, 18.5, 17.833333333333332)","(1.9, 2.12, 2.1110526315789473)","(8.5, 12.0, 11.837837837837839)","(17.0, 36.0, 34.0)","(21.0, 42.0, 40.666666666666664)","(6.0, 7.0, 6.864)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:12:57.824614,"(9.0, 11.0, 10.726415094339623)","(13.0, 18.5, 18.0)","(1.9, 2.12, 2.1110526315789473)","(8.5, 12.0, 11.96875)","(17.0, 36.0, 33.6)","(21.0, 42.0, 41.25)","(6.0, 7.0, 6.852173913043478)","(8.0, 11.0, 10.4)"
07-01-2023 09:12:58.873300,"(9.0, 11.0, 10.662790697674419)","(13.0, 18.5, 17.928571428571427)","(1.9, 2.12, 2.1110526315789473)","(8.5, 12.0, 11.75)","(17.0, 36.0, 33.6)","(21.0, 42.0, 41.25)","(6.0, 7.0, 6.852173913043478)","(8.0, 11.0, 10.4)"
07-01-2023 09:13:00.003679,"(9.0, 11.0, 10.662790697674419)","(13.0, 18.5, 17.928571428571427)","(1.9, 2.12, 2.1110526315789473)","(8.5, 12.0, 11.625)","(17.0, 36.0, 33.6)","(21.0, 42.0, 40.0)","(6.0, 7.0, 6.852173913043478)","(8.0, 11.0, 10.4)"
07-01-2023 09:13:01.145984,"(9.0, 11.0, 10.662790697674419)","(13.0, 18.5, 17.928571428571427)","(1.9, 2.12, 2.1110526315789473)","(8.5, 12.0, 11.608695652173914)","(17.0, 36.0, 33.6)","(21.0, 42.0, 40.0)","(6.0, 7.0, 6.852173913043478)","(8.0, 11.0, 10.4)"
07-01-2023 09:13:02.345846,"(9.0, 11.0, 10.662790697674419)","(13.0, 18.5, 17.928571428571427)","(1.9, 2.12, 2.1110526315789473)","(8.5, 12.0, 11.608695652173914)","(17.0, 36.0, 33.6)","(21.0, 42.0, 40.0)","(6.0, 7.0, 6.852173913043478)","(8.0, 11.0, 10.4)"
07-01-2023 09:13:03.668549,"(9.0, 11.0, 10.662790697674419)","(13.0, 18.5, 18.125)","(1.9, 2.12, 2.1110526315789473)","(8.5, 12.0, 11.653846153846153)","(17.0, 36.0, 33.6)","(21.0, 42.0, 40.0)","(6.0, 7.0, 6.852173913043478)","(8.0, 11.0, 10.52)"
07-01-2023 09:13:04.845450,"(9.0, 11.0, 10.662790697674419)","(13.0, 18.5, 18.147058823529413)","(1.9, 2.12, 2.1115068493150684)","(8.5, 12.0, 11.78048780487805)","(17.0, 36.0, 34.5)","(21.0, 42.0, 41.55555555555556)","(6.0, 7.0, 6.927659574468085)","(8.0, 11.0, 10.692307692307692)"
07-01-2023 09:13:06.136314,"(9.0, 11.0, 10.758333333333333)","(13.0, 18.5, 18.264705882352942)","(1.9, 2.14, 2.1114285714285717)","(8.5, 12.0, 11.78048780487805)","(17.0, 36.0, 34.5)","(21.0, 42.0, 41.55555555555556)","(6.0, 7.0, 6.927659574468085)","(8.0, 11.0, 10.74468085106383)"
07-01-2023 09:13:07.262022,"(9.0, 11.0, 10.758333333333333)","(13.0, 18.5, 18.264705882352942)","(1.9, 2.12, 2.098649789029536)","(8.5, 12.0, 11.78048780487805)","(17.0, 36.0, 34.5)","(21.0, 42.0, 41.55555555555556)","(6.0, 7.0, 6.927659574468085)","(8.0, 11.0, 10.74468085106383)"
07-01-2023 09:13:08.575032,"(9.0, 11.0, 10.661458333333334)","(13.0, 18.5, 18.264705882352942)","(1.9, 2.1, 2.105138888888889)","(8.5, 12.0, 11.432432432432432)","(17.0, 36.0, 31.894736842105264)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.927659574468085)","(8.0, 11.0, 10.625)"
07-01-2023 09:13:09.773597,"(9.0, 11.0, 10.661458333333334)","(13.0, 18.5, 18.264705882352942)","(1.9, 2.12, 2.1160869565217393)","(8.5, 12.0, 11.432432432432432)","(17.0, 36.0, 32.608695652173914)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.948936170212766)","(8.0, 11.0, 10.625)"
07-01-2023 09:13:11.044122,"(9.0, 11.0, 10.661458333333334)","(13.0, 19.0, 19.333333333333332)","(1.9, 2.12, 2.111818181818182)","(8.5, 12.0, 11.432432432432432)","(17.0, 36.0, 32.5)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.9399999999999995)","(8.0, 11.0, 10.625)"
07-01-2023 09:13:12.323590,"(9.0, 11.0, 10.661458333333334)","(13.0, 21.0, 19.25)","(1.9, 2.12, 2.1242990654205607)","(8.5, 11.5, 11.432432432432432)","(17.0, 36.0, 32.5)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.9399999999999995)","(8.0, 11.0, 10.625)"
07-01-2023 09:13:13.510746,"(9.0, 11.0, 10.661458333333334)","(13.0, 20.0, 19.25)","(1.9, 2.14, 2.12685393258427)","(8.5, 11.5, 11.455882352941176)","(17.0, 36.0, 32.5)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.948936170212766)","(8.0, 11.0, 10.666666666666666)"
07-01-2023 09:13:14.734151,"(9.0, 11.0, 10.668478260869565)","(13.0, 21.0, 20.0)","(1.9, 2.14, 2.126235294117647)","(8.5, 12.0, 11.455882352941176)","(17.0, 36.0, 32.5)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.948936170212766)","(8.0, 11.0, 10.666666666666666)"
07-01-2023 09:13:15.983945,"(9.0, 11.0, 10.668478260869565)","(13.0, 21.0, 20.0)","(1.9, 2.14, 2.126235294117647)","(8.5, 12.0, 11.6875)","(17.0, 36.0, 33.63636363636364)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.948936170212766)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:17.162802,"(9.0, 11.0, 10.668478260869565)","(13.0, 21.0, 20.0)","(1.9, 2.14, 2.115555555555556)","(8.5, 12.0, 11.75)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.948936170212766)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:18.333422,"(9.0, 11.0, 10.668478260869565)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.12, 2.111111111111111)","(8.5, 12.0, 11.75)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 6.948936170212766)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:19.531440,"(9.0, 11.0, 10.668478260869565)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.12, 2.0971653543307087)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.0, 7.1692307692307695)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:20.712241,"(9.0, 11.0, 10.677884615384615)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.1, 2.0934545454545455)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.2, 7.125)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:21.878649,"(9.0, 11.0, 10.677884615384615)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.1, 2.0934545454545455)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.2, 7.125)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:23.146410,"(9.0, 11.0, 10.677884615384615)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.1, 2.077358490566038)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.2, 7.125)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:24.407117,"(9.0, 11.0, 10.677884615384615)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.077358490566038)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.2, 7.125)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:25.586098,"(9.0, 11.0, 10.677884615384615)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0739622641509436)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 39.68421052631579)","(6.0, 7.2, 7.125)","(8.0, 11.0, 10.555555555555555)"
07-01-2023 09:13:26.733273,"(9.0, 11.0, 10.654639175257731)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0735353535353536)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 42.0, 63.0)","(6.0, 7.2, 7.066666666666666)","(8.0, 11.0, 10.428571428571429)"
07-01-2023 09:13:27.852805,"(9.0, 11.0, 10.654639175257731)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0735353535353536)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 80.0, 71.0)","(6.0, 7.4, 7.142857142857143)","(8.0, 11.0, 10.428571428571429)"
07-01-2023 09:13:28.965794,"(9.0, 11.0, 10.654639175257731)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0735353535353536)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 75.0, 75.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.428571428571429)"
07-01-2023 09:13:30.166986,"(9.0, 11.0, 10.654639175257731)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0755813953488373)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 80.0, 75.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.428571428571429)"
07-01-2023 09:13:31.294733,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0755813953488373)","(8.5, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 80.0, 75.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.428571428571429)"
07-01-2023 09:13:32.435849,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0755813953488373)","(9.0, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 80.0, 75.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.428571428571429)"
07-01-2023 09:13:33.550017,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0755813953488373)","(9.0, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 100.0, 75.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.428571428571429)"
07-01-2023 09:13:34.598335,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.40909090909091)","(1.9, 2.08, 2.0755813953488373)","(9.0, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 100.0, 75.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.428571428571429)"
07-01-2023 09:13:35.864943,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.214285714285715)","(1.9, 2.08, 2.0751282051282054)","(9.0, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 100.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.2)"
07-01-2023 09:13:37.018202,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.214285714285715)","(1.9, 2.08, 2.0751282051282054)","(9.0, 12.0, 11.76086956521739)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.2)"
07-01-2023 09:13:38.137177,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.214285714285715)","(1.9, 2.08, 2.0751282051282054)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.2)"
07-01-2023 09:13:39.342565,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.214285714285715)","(1.9, 2.08, 2.0751282051282054)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.2)"
07-01-2023 09:13:40.409183,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.75)","(1.9, 2.08, 2.0751282051282054)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.2)"
07-01-2023 09:13:41.527047,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.75)","(1.9, 2.08, 2.0736666666666665)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.2)"
07-01-2023 09:13:42.634995,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.75)","(1.9, 2.08, 2.0736666666666665)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.2)"
07-01-2023 09:13:43.736058,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.75)","(1.9, 2.08, 2.0725490196078433)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.2)"
07-01-2023 09:13:44.838510,"(9.0, 10.5, 10.198412698412698)","(13.0, 21.0, 19.75)","(1.9, 2.08, 2.074909090909091)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.333333333333334)"
07-01-2023 09:13:45.948101,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.571428571428573)","(1.9, 2.08, 2.074909090909091)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.333333333333334)"
07-01-2023 09:13:47.053143,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.695652173913043)","(1.9, 2.08, 2.074909090909091)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.466666666666667)"
07-01-2023 09:13:48.180455,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.695652173913043)","(1.9, 2.08, 2.0710810810810814)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.466666666666667)"
07-01-2023 09:13:49.274146,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.695652173913043)","(1.9, 2.08, 2.0710810810810814)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.466666666666667)"
07-01-2023 09:13:50.332598,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.695652173913043)","(1.9, 2.08, 2.0704347826086957)","(9.0, 12.0, 11.852941176470589)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.466666666666667)"
07-01-2023 09:13:51.428829,"(9.0, 10.5, 10.194444444444445)","(13.0, 21.0, 19.695652173913043)","(1.9, 2.08, 2.0704347826086957)","(9.0, 12.0, 11.6875)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.466666666666667)"
07-01-2023 09:13:52.499439,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.5)","(1.9, 2.08, 2.0704347826086957)","(9.0, 12.0, 11.6875)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.466666666666667)"
07-01-2023 09:13:53.570306,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.5)","(1.9, 2.08, 2.0704347826086957)","(9.0, 12.0, 11.6875)","(17.0, 34.0, 33.333333333333336)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.619047619047619)"
07-01-2023 09:13:54.681187,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.077971014492754)","(9.0, 12.0, 11.75)","(17.0, 34.0, 33.55555555555556)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.529411764705882)"
07-01-2023 09:13:55.715829,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.08)","(9.0, 12.0, 11.90625)","(17.0, 34.0, 33.55555555555556)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.529411764705882)"
07-01-2023 09:13:56.786908,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.08)","(9.0, 12.0, 11.90625)","(17.0, 34.0, 33.55555555555556)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.529411764705882)"
07-01-2023 09:13:57.862605,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.08)","(9.0, 12.0, 11.90625)","(17.0, 34.0, 33.55555555555556)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.142857142857143)","(8.0, 11.0, 10.529411764705882)"
07-01-2023 09:13:59.017617,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.08)","(9.0, 12.0, 12.071428571428571)","(17.0, 34.0, 33.55555555555556)","(21.0, 95.0, 87.0)","(6.0, 7.2, 7.1)","(8.0, 11.0, 10.529411764705882)"
07-01-2023 09:14:00.092369,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.08)","(9.0, 12.5, 12.073529411764707)","(17.0, 34.0, 33.55555555555556)","(21.0, 95.0, 83.0)","(6.0, 7.2, 6.853061224489796)","(8.0, 11.0, 10.529411764705882)"
07-01-2023 09:14:01.103100,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.0853333333333333)","(9.0, 12.5, 11.80952380952381)","(17.0, 34.0, 33.55555555555556)","(21.0, 90.0, 78.33333333333333)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.529411764705882)"
07-01-2023 09:14:02.084682,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.0853333333333333)","(9.0, 12.5, 11.80952380952381)","(17.0, 34.0, 33.55555555555556)","(21.0, 90.0, 78.33333333333333)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.854545454545455)"
07-01-2023 09:14:03.085329,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.0853333333333333)","(9.0, 12.5, 11.80952380952381)","(17.0, 34.0, 33.6)","(21.0, 90.0, 78.33333333333333)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.854545454545455)"
07-01-2023 09:14:04.136804,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.0853333333333333)","(9.0, 12.5, 11.80952380952381)","(17.0, 34.0, 33.2)","(21.0, 90.0, 78.33333333333333)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.854545454545455)"
07-01-2023 09:14:05.182744,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.0853333333333333)","(9.0, 12.5, 11.80952380952381)","(17.0, 34.0, 33.2)","(21.0, 90.0, 78.33333333333333)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.854545454545455)"
07-01-2023 09:14:06.266416,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.1, 2.0853333333333333)","(9.0, 12.5, 11.80952380952381)","(17.0, 34.0, 33.2)","(21.0, 90.0, 78.33333333333333)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.82089552238806)"
07-01-2023 09:14:07.367087,"(9.0, 10.5, 10.212121212121213)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.12, 2.109795918367347)","(9.0, 12.5, 11.80952380952381)","(17.0, 34.0, 33.2)","(21.0, 90.0, 78.33333333333333)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.76)"
07-01-2023 09:14:08.482711,"(9.0, 10.5, 10.123762376237623)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.12, 2.1003921568627453)","(9.0, 12.5, 11.724137931034482)","(17.0, 34.0, 30.941176470588236)","(21.0, 70.0, 65.0)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.773584905660377)"
07-01-2023 09:14:09.618171,"(9.0, 10.5, 10.123762376237623)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.12, 2.1003921568627453)","(9.0, 12.5, 11.724137931034482)","(17.0, 34.0, 30.941176470588236)","(21.0, 70.0, 65.0)","(6.0, 7.0, 6.853061224489796)","(8.0, 11.0, 10.773584905660377)"
07-01-2023 09:14:10.795240,"(9.0, 10.5, 10.123762376237623)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.12, 2.1003921568627453)","(9.0, 12.5, 11.724137931034482)","(17.0, 34.0, 30.941176470588236)","(21.0, 70.0, 65.0)","(6.0, 7.0, 6.849056603773585)","(8.0, 11.0, 10.773584905660377)"
07-01-2023 09:14:11.870426,"(9.0, 10.5, 10.123762376237623)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.12, 2.1003921568627453)","(9.0, 12.5, 11.724137931034482)","(17.0, 34.0, 30.941176470588236)","(21.0, 70.0, 65.0)","(6.0, 7.0, 6.849056603773585)","(8.0, 11.0, 10.773584905660377)"
07-01-2023 09:14:13.011550,"(9.0, 10.5, 10.12)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.12, 2.113081081081081)","(9.0, 12.0, 11.681818181818182)","(17.0, 34.0, 31.28)","(21.0, 70.0, 65.0)","(6.0, 7.0, 6.743859649122807)","(8.0, 11.0, 10.764705882352942)"
07-01-2023 09:14:14.148148,"(9.0, 10.5, 10.131067961165048)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.12, 2.1149714285714287)","(9.0, 12.0, 11.681818181818182)","(17.0, 34.0, 31.28)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.778260869565218)","(8.0, 11.0, 10.764705882352942)"
07-01-2023 09:14:15.223026,"(9.0, 10.5, 10.131067961165048)","(13.0, 21.0, 19.333333333333332)","(1.9, 2.12, 2.0922727272727273)","(9.0, 12.0, 11.5625)","(17.0, 34.0, 30.6)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.7749999999999995)","(8.0, 11.0, 10.764705882352942)"
07-01-2023 09:14:16.339475,"(9.0, 10.5, 10.131067961165048)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.14, 2.1151724137931036)","(9.0, 12.0, 11.666666666666666)","(17.0, 34.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.7749999999999995)","(8.0, 11.0, 10.764705882352942)"
07-01-2023 09:14:17.463601,"(9.0, 10.5, 10.131067961165048)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.14, 2.1151724137931036)","(9.0, 12.0, 11.666666666666666)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.779591836734694)","(8.0, 11.0, 10.764705882352942)"
07-01-2023 09:14:18.544229,"(9.0, 10.5, 10.12)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.14, 2.1194117647058826)","(9.0, 12.0, 11.368421052631579)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.7749999999999995)","(8.0, 11.0, 10.764705882352942)"
07-01-2023 09:14:19.649986,"(9.0, 10.5, 10.082417582417582)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.14, 2.1273684210526316)","(9.0, 11.5, 11.30952380952381)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.7749999999999995)","(8.0, 11.0, 10.764705882352942)"
07-01-2023 09:14:20.741316,"(9.0, 10.5, 10.082417582417582)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.14, 2.1328358208955227)","(9.0, 11.5, 11.30952380952381)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.7749999999999995)","(8.0, 11.0, 10.764705882352942)"
07-01-2023 09:14:21.837081,"(9.0, 10.5, 10.068181818181818)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.14, 2.1328358208955227)","(9.0, 11.5, 11.30952380952381)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.713333333333333)","(8.0, 11.0, 10.76)"
07-01-2023 09:14:22.920550,"(9.0, 10.5, 10.108247422680412)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.16, 2.153469387755102)","(9.0, 11.5, 11.30952380952381)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.713333333333333)","(8.0, 11.0, 10.76)"
07-01-2023 09:14:24.010100,"(9.0, 10.5, 10.108247422680412)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.16, 2.153469387755102)","(9.0, 11.5, 11.30952380952381)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 6.8, 6.804878048780488)","(8.0, 11.0, 10.76)"
07-01-2023 09:14:25.134679,"(9.0, 10.5, 10.063218390804598)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.16, 2.141714285714286)","(9.0, 11.5, 11.30952380952381)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 7.0, 7.034782608695652)","(8.0, 11.0, 10.76)"
07-01-2023 09:14:26.196042,"(9.0, 9.8, 9.746666666666668)","(13.0, 21.0, 19.541666666666668)","(1.9, 2.14, 2.139741935483871)","(9.0, 11.5, 11.30952380952381)","(17.0, 32.0, 30.5)","(21.0, 70.0, 65.0)","(6.0, 7.2, 7.034782608695652)","(8.0, 11.0, 10.690909090909091)"
