,Know Intent,Impressive Nixon,Gorillas Smile,Goldstar Quinn,Epic Grace,Homebush Rose,Opawa Snowdrop,Homebush Snow
09-01-2023 09:50:10.006422,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:11.066659,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:12.149356,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:13.259186,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:14.283859,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:15.269139,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:16.305296,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:17.370765,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:18.450434,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:19.454864,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:20.542345,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:21.659799,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:22.818758,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:23.928979,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:25.048610,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:26.058832,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:27.160616,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:28.233551,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:29.326183,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:30.362468,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:31.403663,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:32.425064,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:33.540153,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:34.639099,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:35.691654,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:36.742784,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:37.792828,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:38.844412,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:40.027942,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:41.104060,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:42.150795,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:43.196344,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:44.267011,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:45.342058,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:46.441888,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:47.530097,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:48.494813,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:49.566311,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:50.643301,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:51.756332,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:52.912931,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:53.971815,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:55.084442,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:56.280567,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:57.479295,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:58.612501,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:50:59.743137,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:00.882266,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:02.033193,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:03.260486,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:04.361817,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:05.458215,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:06.498375,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:07.554821,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:08.639431,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:09.703499,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:10.700122,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:11.821961,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:13.006046,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:14.129560,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:15.382037,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:16.493053,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:17.647797,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:18.800171,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:19.950162,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:21.170589,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:22.383515,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:23.564745,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:24.762738,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:25.948944,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:27.201883,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:28.350265,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:29.520083,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:30.741125,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:31.942088,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:33.124247,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:34.363665,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:35.479097,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:36.623923,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:37.795756,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:39.073501,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:40.298066,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:41.511413,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:42.799769,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
09-01-2023 09:51:44.004944,"(2.15, 4.8, 3.144)","(10.0, 46.0, 32.785714285714285)","(26.0, 290.0, 187.30769230769232)","(5.5, 21.0, 7.315)","(7.0, 28.0, 22.0)","(31.0, 330.0, 179.5)","(3.0, 8.6, 5.235294117647058)","(21.0, 250.0, 161.53846153846155)"
