,Roscos Rescue,Stonebridge Star,White Star Village,Pete Mitchell,Rainbow Rain,Bulldog Brawler,I Runformum,Storm Stride,Mista Pumblechook,Half Moon Beach
10-01-2023 17:28:05.703883,"(2.8, 3.35, 3.2258620689655175)","(21.0, 36.0, 31.333333333333332)","(4.2, 5.1, 5.003571428571428)","(7.5, 11.5, 12.071428571428571)","(10.0, 11.5, 11.25)","(14.0, 21.0, 19.18181818181818)","(7.0, 9.6, 9.3)","(26.0, 50.0, 46.8)","(20.0, 36.0, 34.833333333333336)","(10.0, 12.5, 12.147058823529411)"
10-01-2023 17:28:07.077421,"(2.8, 3.35, 3.2258620689655175)","(21.0, 36.0, 31.333333333333332)","(4.2, 5.1, 5.003571428571428)","(7.5, 12.5, 11.6)","(10.0, 11.5, 11.25)","(14.0, 21.0, 19.25)","(7.0, 9.6, 9.120000000000001)","(26.0, 50.0, 46.8)","(20.0, 36.0, 34.833333333333336)","(10.0, 12.5, 12.147058823529411)"
10-01-2023 17:28:08.412121,"(2.8, 3.35, 3.29375)","(21.0, 36.0, 30.0)","(4.2, 5.1, 4.9875)","(7.5, 13.0, 11.933333333333334)","(10.0, 11.5, 11.25)","(14.0, 20.0, 18.714285714285715)","(7.0, 9.6, 9.120000000000001)","(26.0, 50.0, 46.8)","(20.0, 36.0, 34.833333333333336)","(10.0, 12.5, 12.147058823529411)"
10-01-2023 17:28:09.679566,"(2.8, 3.3, 3.2625)","(21.0, 36.0, 30.0)","(4.2, 5.1, 4.9875)","(7.5, 13.0, 11.933333333333334)","(10.0, 11.5, 11.25)","(14.0, 21.0, 18.714285714285715)","(7.0, 9.6, 9.120000000000001)","(26.0, 50.0, 46.8)","(20.0, 36.0, 34.833333333333336)","(10.0, 12.5, 12.147058823529411)"
10-01-2023 17:28:10.950524,"(2.8, 3.3, 3.2625)","(21.0, 36.0, 30.0)","(4.2, 5.1, 4.9875)","(7.5, 13.0, 11.933333333333334)","(10.0, 11.5, 11.25)","(14.0, 21.0, 18.714285714285715)","(7.0, 9.6, 9.120000000000001)","(26.0, 50.0, 46.8)","(20.0, 36.0, 34.833333333333336)","(10.0, 12.5, 12.147058823529411)"
10-01-2023 17:28:12.197281,"(2.8, 3.3, 3.2625)","(21.0, 36.0, 30.0)","(4.2, 5.1, 4.9875)","(7.5, 13.0, 11.875)","(10.0, 11.5, 11.25)","(14.0, 21.0, 18.714285714285715)","(7.0, 9.6, 9.120000000000001)","(26.0, 50.0, 46.8)","(20.0, 36.0, 34.833333333333336)","(10.0, 12.5, 12.147058823529411)"
10-01-2023 17:28:13.459046,"(2.8, 3.3, 3.142857142857143)","(21.0, 34.0, 31.5)","(4.2, 5.1, 5.014285714285714)","(7.5, 13.0, 13.166666666666666)","(9.0, 11.5, 11.51063829787234)","(14.0, 21.0, 20.333333333333332)","(7.0, 9.6, 9.5)","(26.0, 50.0, 42.0)","(20.0, 36.0, 30.833333333333332)","(10.0, 12.5, 12.083333333333334)"
10-01-2023 17:28:14.731999,"(2.8, 2.96, 2.943238095238095)","(21.0, 36.0, 30.75)","(4.2, 5.1, 5.066666666666666)","(7.5, 14.0, 13.5)","(9.0, 12.0, 10.807692307692308)","(14.0, 21.0, 22.5)","(7.0, 9.6, 9.4)","(26.0, 50.0, 46.8)","(20.0, 40.0, 31.428571428571427)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:15.992521,"(2.8, 3.0, 2.928735632183908)","(21.0, 36.0, 33.375)","(4.2, 5.2, 5.060869565217391)","(7.5, 14.0, 13.5)","(9.0, 11.5, 10.75)","(14.0, 25.0, 23.2)","(7.0, 9.8, 9.35)","(26.0, 50.0, 47.0)","(20.0, 40.0, 32.0)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:17.249837,"(2.8, 3.15, 3.1)","(21.0, 36.0, 33.375)","(4.2, 5.2, 5.060869565217391)","(7.5, 14.0, 13.5)","(9.0, 11.5, 10.75)","(14.0, 25.0, 23.2)","(7.0, 9.8, 9.35)","(26.0, 50.0, 47.0)","(20.0, 38.0, 32.85714285714286)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:18.491748,"(2.8, 3.15, 3.107142857142857)","(21.0, 38.0, 34.625)","(4.2, 5.2, 5.060869565217391)","(7.5, 14.0, 13.5)","(9.0, 11.5, 10.047619047619047)","(14.0, 25.0, 22.75)","(7.0, 9.8, 9.35)","(26.0, 50.0, 47.0)","(20.0, 38.0, 32.85714285714286)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:19.764025,"(2.8, 3.15, 3.107142857142857)","(21.0, 38.0, 33.5)","(4.2, 5.2, 5.076923076923077)","(7.5, 14.0, 13.5)","(9.0, 11.0, 10.047619047619047)","(14.0, 25.0, 22.75)","(7.0, 9.8, 9.35)","(26.0, 50.0, 47.0)","(20.0, 38.0, 32.85714285714286)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:21.048918,"(2.7, 3.15, 3.0414285714285714)","(21.0, 38.0, 33.5)","(4.2, 5.2, 4.925)","(8.0, 14.0, 13.5)","(9.0, 11.0, 10.047619047619047)","(14.0, 25.0, 22.75)","(7.0, 9.8, 9.35)","(26.0, 50.0, 47.0)","(20.0, 38.0, 33.0)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:22.342080,"(2.7, 3.15, 3.074)","(21.0, 38.0, 33.5)","(4.2, 5.1, 5.042857142857143)","(8.0, 14.0, 13.5)","(9.0, 11.0, 10.047619047619047)","(14.0, 25.0, 22.0)","(7.0, 9.8, 9.35)","(26.0, 50.0, 47.0)","(20.0, 36.0, 33.0)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:23.684624,"(2.7, 3.15, 3.0326470588235295)","(21.0, 38.0, 33.5)","(4.2, 5.1, 5.042857142857143)","(8.5, 14.0, 13.5)","(8.5, 11.0, 10.047619047619047)","(14.0, 25.0, 22.0)","(7.5, 9.8, 9.35)","(26.0, 50.0, 47.0)","(20.0, 36.0, 31.5)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:24.982161,"(2.7, 3.15, 3.0326470588235295)","(21.0, 38.0, 32.375)","(4.2, 5.1, 5.071428571428571)","(8.5, 14.0, 13.88888888888889)","(8.5, 11.0, 10.047619047619047)","(14.0, 24.0, 22.5)","(7.5, 9.8, 9.35)","(26.0, 50.0, 47.0)","(20.0, 36.0, 31.5)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:26.211875,"(2.7, 3.15, 3.0756521739130434)","(21.0, 38.0, 30.75)","(4.2, 5.1, 5.071428571428571)","(8.5, 14.0, 13.88888888888889)","(8.5, 11.0, 10.047619047619047)","(14.0, 24.0, 23.1)","(7.5, 9.8, 9.35)","(26.0, 50.0, 42.0)","(20.0, 36.0, 31.5)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:27.417996,"(2.7, 3.15, 3.054375)","(21.0, 36.0, 29.25)","(4.2, 5.1, 5.071428571428571)","(8.5, 14.0, 13.88888888888889)","(8.5, 11.0, 10.047619047619047)","(14.0, 24.0, 23.1)","(7.5, 9.8, 9.35)","(26.0, 50.0, 42.0)","(20.0, 36.0, 31.5)","(10.0, 12.5, 12.1875)"
10-01-2023 17:28:28.684407,"(2.7, 3.0, 2.981276595744681)","(21.0, 34.0, 28.0)","(4.2, 5.1, 5.06)","(8.5, 14.0, 13.88888888888889)","(8.5, 11.0, 10.130434782608695)","(14.0, 26.0, 25.833333333333332)","(7.5, 10.0, 9.6)","(26.0, 50.0, 42.0)","(20.0, 36.0, 31.5)","(10.0, 15.0, 13.25)"
10-01-2023 17:28:30.007431,"(2.7, 3.0, 2.981276595744681)","(21.0, 34.0, 28.0)","(4.2, 5.1, 5.06)","(8.5, 14.0, 13.88888888888889)","(8.5, 11.0, 10.130434782608695)","(14.0, 26.0, 25.833333333333332)","(7.5, 10.0, 9.6)","(26.0, 50.0, 42.0)","(20.0, 36.0, 31.5)","(10.0, 15.0, 13.25)"
10-01-2023 17:28:31.390639,"(2.7, 3.0, 2.981276595744681)","(21.0, 34.0, 28.0)","(4.2, 5.1, 5.06)","(8.5, 14.0, 13.88888888888889)","(8.5, 11.0, 10.130434782608695)","(14.0, 26.0, 25.833333333333332)","(7.5, 10.0, 9.6)","(26.0, 50.0, 42.0)","(20.0, 36.0, 31.5)","(10.0, 15.0, 13.6)"
10-01-2023 17:28:32.613974,"(2.7, 3.0, 2.970212765957447)","(21.0, 34.0, 28.75)","(4.2, 5.1, 5.0636363636363635)","(8.5, 14.0, 13.8)","(8.5, 11.0, 10.066666666666666)","(14.0, 30.0, 28.90909090909091)","(7.5, 10.0, 9.399999999999999)","(26.0, 65.0, 43.125)","(20.0, 36.0, 32.44444444444444)","(10.0, 14.0, 13.357142857142858)"
10-01-2023 17:28:33.834061,"(2.7, 3.0, 2.970212765957447)","(21.0, 34.0, 28.75)","(4.2, 5.1, 5.0636363636363635)","(8.5, 14.0, 13.5)","(8.5, 10.5, 9.85)","(14.0, 30.0, 28.90909090909091)","(7.5, 10.0, 9.25)","(26.0, 65.0, 43.125)","(20.0, 36.0, 33.53846153846154)","(10.0, 14.0, 13.59090909090909)"
10-01-2023 17:28:35.040946,"(2.7, 3.0, 2.9741176470588235)","(21.0, 34.0, 28.75)","(4.2, 5.1, 5.0636363636363635)","(8.5, 14.0, 13.2)","(8.5, 10.5, 9.753846153846153)","(15.0, 30.0, 28.714285714285715)","(7.5, 10.0, 9.25)","(26.0, 65.0, 43.125)","(20.0, 36.0, 33.53846153846154)","(10.0, 14.0, 13.166666666666666)"
10-01-2023 17:28:36.291081,"(2.7, 3.0, 2.9741176470588235)","(21.0, 32.0, 29.5)","(4.2, 5.1, 5.0)","(8.5, 13.5, 13.2)","(8.5, 10.0, 9.753846153846153)","(15.0, 30.0, 29.666666666666668)","(7.5, 10.0, 9.285714285714286)","(26.0, 65.0, 44.166666666666664)","(20.0, 36.0, 33.53846153846154)","(10.0, 13.5, 13.166666666666666)"
10-01-2023 17:28:37.508777,"(2.7, 3.0, 2.9472)","(21.0, 32.0, 29.333333333333332)","(4.2, 5.1, 5.033333333333333)","(8.5, 13.5, 13.285714285714285)","(8.5, 10.0, 9.623529411764705)","(15.0, 30.0, 29.666666666666668)","(7.5, 10.0, 9.423076923076923)","(26.0, 65.0, 56.33333333333333)","(20.0, 36.0, 32.0)","(10.0, 13.5, 13.346153846153847)"
10-01-2023 17:28:38.805325,"(2.7, 3.0, 2.9492307692307693)","(21.0, 34.0, 32.0)","(4.2, 5.1, 5.0)","(8.5, 13.5, 13.333333333333334)","(8.5, 10.0, 9.200000000000001)","(15.0, 30.0, 30.285714285714285)","(7.5, 10.0, 9.423076923076923)","(26.0, 60.0, 56.33333333333333)","(20.0, 36.0, 32.0)","(10.0, 13.5, 13.346153846153847)"
10-01-2023 17:28:40.099865,"(2.7, 3.0, 2.9472)","(21.0, 34.0, 31.5)","(4.2, 5.1, 5.033333333333333)","(8.5, 13.5, 12.866666666666667)","(8.5, 10.0, 9.218181818181819)","(15.0, 32.0, 30.5)","(7.5, 10.0, 9.478260869565217)","(26.0, 60.0, 56.33333333333333)","(20.0, 36.0, 33.53846153846154)","(10.0, 13.5, 13.346153846153847)"
10-01-2023 17:28:41.403681,"(2.7, 3.0, 2.960952380952381)","(21.0, 34.0, 32.333333333333336)","(4.2, 5.1, 4.935294117647059)","(8.5, 13.0, 12.923076923076923)","(8.5, 9.8, 9.553846153846154)","(15.0, 32.0, 31.0)","(7.5, 10.0, 9.478260869565217)","(26.0, 60.0, 56.61538461538461)","(20.0, 36.0, 31.333333333333332)","(10.0, 13.5, 13.428571428571429)"
10-01-2023 17:28:42.654006,"(2.7, 3.0, 2.9457142857142857)","(21.0, 34.0, 34.44444444444444)","(4.2, 5.2, 4.949999999999999)","(8.5, 13.0, 12.916666666666666)","(8.5, 9.8, 9.514285714285714)","(15.0, 32.0, 31.0)","(7.5, 10.0, 9.377777777777776)","(26.0, 60.0, 56.33333333333333)","(20.0, 36.0, 32.0)","(10.0, 13.5, 13.625)"
10-01-2023 17:28:43.927583,"(2.7, 3.0, 2.9457142857142857)","(21.0, 36.0, 33.083333333333336)","(4.2, 5.1, 5.084)","(8.5, 13.0, 13.75)","(8.5, 9.8, 9.633333333333335)","(15.0, 32.0, 30.8)","(7.5, 10.0, 9.377777777777776)","(26.0, 60.0, 55.55555555555556)","(20.0, 36.0, 33.81818181818182)","(10.0, 14.0, 13.625)"
10-01-2023 17:28:45.169566,"(2.7, 3.0, 2.9457142857142857)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.1, 5.089473684210526)","(8.5, 14.0, 13.75)","(8.5, 9.8, 9.733333333333334)","(15.0, 32.0, 30.8)","(7.5, 10.0, 9.377777777777776)","(26.0, 60.0, 56.0)","(20.0, 36.0, 33.81818181818182)","(10.0, 14.0, 13.625)"
10-01-2023 17:28:46.448204,"(2.7, 2.98, 2.9466666666666668)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.1, 5.0)","(8.5, 14.0, 13.76923076923077)","(8.5, 9.8, 9.716666666666667)","(15.0, 32.0, 25.842105263157894)","(7.5, 10.0, 9.49090909090909)","(26.0, 60.0, 54.0)","(20.0, 36.0, 33.81818181818182)","(10.0, 14.0, 13.625)"
10-01-2023 17:28:47.751305,"(2.7, 2.98, 2.9466666666666668)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.1, 5.035294117647059)","(8.5, 14.0, 13.823529411764707)","(8.5, 9.8, 9.333333333333334)","(15.0, 26.0, 28.18181818181818)","(7.5, 10.0, 9.49090909090909)","(26.0, 60.0, 56.4)","(20.0, 36.0, 33.81818181818182)","(10.0, 14.0, 13.625)"
10-01-2023 17:28:49.009913,"(2.7, 2.98, 2.9466666666666668)","(21.0, 36.0, 33.5)","(4.2, 5.2, 4.933333333333334)","(8.5, 14.0, 13.823529411764707)","(8.5, 10.0, 9.982978723404255)","(15.0, 32.0, 28.818181818181817)","(7.5, 10.0, 9.377777777777776)","(26.0, 60.0, 56.44444444444444)","(20.0, 36.0, 33.666666666666664)","(10.0, 14.0, 13.357142857142858)"
10-01-2023 17:28:50.225796,"(2.7, 2.98, 2.9466666666666668)","(21.0, 36.0, 33.5)","(4.2, 5.2, 4.933333333333334)","(8.5, 14.0, 13.823529411764707)","(8.5, 10.0, 10.972727272727273)","(15.0, 32.0, 28.818181818181817)","(7.5, 10.0, 9.377777777777776)","(26.0, 60.0, 56.44444444444444)","(20.0, 36.0, 31.333333333333332)","(10.0, 13.5, 13.357142857142858)"
10-01-2023 17:28:51.498035,"(2.7, 2.98, 2.9699999999999998)","(21.0, 36.0, 33.5)","(4.2, 5.2, 5.066666666666666)","(8.5, 14.0, 13.823529411764707)","(8.5, 11.0, 10.897872340425533)","(16.0, 32.0, 28.818181818181817)","(7.5, 10.0, 9.49090909090909)","(26.0, 60.0, 56.44444444444444)","(20.0, 36.0, 31.333333333333332)","(10.0, 13.5, 13.357142857142858)"
10-01-2023 17:28:52.739822,"(2.7, 2.86, 2.849333333333333)","(21.0, 36.0, 32.5)","(4.2, 5.2, 5.052631578947368)","(8.5, 14.0, 13.823529411764707)","(8.5, 11.0, 10.897872340425533)","(16.0, 32.0, 28.333333333333332)","(7.5, 10.0, 9.377777777777776)","(26.0, 60.0, 57.53846153846154)","(20.0, 36.0, 33.6)","(10.0, 13.5, 13.357142857142858)"
10-01-2023 17:28:53.979764,"(2.7, 3.0, 2.895)","(21.0, 36.0, 33.666666666666664)","(4.2, 5.2, 5.0181818181818185)","(8.5, 14.0, 13.8125)","(8.5, 11.0, 10.897872340425533)","(16.0, 30.0, 30.333333333333332)","(7.5, 10.0, 9.377777777777776)","(26.0, 60.0, 57.53846153846154)","(20.0, 36.0, 33.6)","(10.0, 13.5, 13.357142857142858)"
10-01-2023 17:28:55.278591,"(2.7, 2.98, 2.9413793103448276)","(21.0, 36.0, 32.666666666666664)","(4.4, 5.2, 5.0181818181818185)","(9.0, 14.0, 13.8125)","(8.5, 11.0, 10.5)","(16.0, 32.0, 29.142857142857142)","(8.0, 10.0, 9.377777777777776)","(26.0, 60.0, 57.53846153846154)","(20.0, 36.0, 34.8)","(10.0, 13.5, 13.357142857142858)"
10-01-2023 17:28:56.604110,"(2.7, 2.98, 2.88)","(21.0, 36.0, 32.666666666666664)","(4.4, 5.2, 5.0181818181818185)","(9.0, 14.0, 13.8125)","(8.5, 11.0, 10.636363636363637)","(16.0, 32.0, 30.0)","(8.0, 10.0, 9.388235294117646)","(26.0, 60.0, 56.5)","(20.0, 36.0, 34.8)","(10.0, 13.5, 13.416666666666666)"
10-01-2023 17:28:57.920443,"(2.6, 2.98, 2.8648)","(21.0, 36.0, 33.30769230769231)","(4.4, 5.2, 5.0181818181818185)","(9.0, 14.0, 13.8125)","(8.5, 11.0, 10.636363636363637)","(16.0, 32.0, 30.545454545454547)","(8.0, 10.0, 9.388235294117646)","(26.0, 60.0, 57.66666666666667)","(20.0, 36.0, 34.8)","(10.0, 13.5, 13.416666666666666)"
10-01-2023 17:28:59.252061,"(2.6, 2.98, 2.8646153846153846)","(21.0, 36.0, 33.083333333333336)","(4.4, 5.2, 5.046153846153846)","(9.0, 14.0, 13.8125)","(8.5, 11.0, 10.636363636363637)","(16.0, 32.0, 30.545454545454547)","(8.0, 10.0, 9.388235294117646)","(26.0, 60.0, 57.66666666666667)","(20.0, 36.0, 34.8)","(10.0, 13.5, 13.416666666666666)"
10-01-2023 17:29:00.539795,"(2.6, 2.98, 2.88)","(21.0, 36.0, 32.666666666666664)","(4.4, 5.2, 5.116666666666667)","(9.0, 14.0, 13.8125)","(8.5, 11.0, 10.733333333333333)","(16.0, 32.0, 29.142857142857142)","(8.0, 10.0, 9.388235294117646)","(26.0, 60.0, 57.714285714285715)","(20.0, 36.0, 34.8)","(10.0, 13.5, 13.625)"
10-01-2023 17:29:01.771452,"(2.6, 2.98, 2.88)","(21.0, 36.0, 32.25)","(4.4, 5.2, 5.0588235294117645)","(9.0, 14.0, 13.454545454545455)","(8.5, 11.0, 10.941176470588236)","(16.0, 32.0, 30.214285714285715)","(8.0, 10.0, 9.54782608695652)","(26.0, 65.0, 59.9)","(20.0, 36.0, 34.8)","(10.0, 14.0, 13.625)"
10-01-2023 17:29:03.027797,"(2.6, 2.98, 2.900714285714286)","(21.0, 36.0, 32.25)","(4.4, 5.2, 5.0588235294117645)","(9.0, 14.0, 13.454545454545455)","(8.5, 11.0, 10.84375)","(16.0, 32.0, 30.214285714285715)","(8.0, 10.0, 9.472727272727273)","(26.0, 65.0, 59.9)","(20.0, 36.0, 34.8)","(10.0, 14.0, 13.625)"
10-01-2023 17:29:04.300875,"(2.6, 2.92, 2.896774193548387)","(21.0, 36.0, 33.69230769230769)","(4.4, 5.2, 5.037837837837838)","(9.0, 14.0, 13.863636363636363)","(8.5, 11.5, 11.125)","(16.0, 32.0, 28.384615384615383)","(8.0, 9.8, 9.433333333333334)","(26.0, 65.0, 59.9)","(20.0, 36.0, 34.90909090909091)","(10.0, 14.0, 13.928571428571429)"
10-01-2023 17:29:05.551731,"(2.6, 2.78, 2.7641573033707862)","(21.0, 36.0, 33.69230769230769)","(4.4, 5.0, 5.1375)","(9.0, 14.0, 13.941176470588236)","(8.5, 11.5, 11.285714285714286)","(16.0, 29.0, 33.06666666666666)","(8.0, 9.8, 9.433333333333334)","(26.0, 65.0, 57.625)","(20.0, 36.0, 34.90909090909091)","(10.0, 14.5, 13.956521739130435)"
10-01-2023 17:29:06.813546,"(2.6, 2.76, 2.75)","(21.0, 36.0, 33.69230769230769)","(4.4, 5.2, 5.1375)","(9.0, 14.0, 13.966666666666667)","(8.5, 11.5, 11.05)","(16.0, 34.0, 31.136363636363637)","(8.0, 9.8, 9.433333333333334)","(26.0, 70.0, 62.875)","(20.0, 36.0, 34.90909090909091)","(10.0, 15.0, 13.825)"
10-01-2023 17:29:08.117132,"(2.6, 2.9, 2.762857142857143)","(21.0, 34.0, 33.2)","(4.4, 5.2, 4.838095238095238)","(9.0, 14.0, 13.966666666666667)","(8.5, 11.5, 11.05)","(16.0, 34.0, 31.136363636363637)","(8.0, 9.8, 9.56842105263158)","(26.0, 65.0, 62.16666666666667)","(20.0, 36.0, 34.90909090909091)","(10.0, 14.5, 14.1)"
10-01-2023 17:29:09.379520,"(2.6, 2.92, 2.8032432432432435)","(21.0, 34.0, 31.846153846153847)","(4.4, 5.2, 5.020689655172414)","(9.0, 14.0, 15.214285714285714)","(8.5, 11.5, 11.325)","(16.0, 34.0, 30.0)","(8.0, 9.8, 9.628571428571428)","(26.0, 65.0, 52.72222222222222)","(20.0, 36.0, 35.4)","(10.0, 14.5, 14.235294117647058)"
10-01-2023 17:29:10.684156,"(2.6, 2.92, 2.7777777777777777)","(21.0, 36.0, 32.666666666666664)","(4.4, 5.2, 5.104761904761904)","(9.0, 15.5, 15.3)","(8.5, 12.0, 11.678571428571429)","(16.0, 34.0, 30.266666666666666)","(8.0, 10.0, 9.6)","(26.0, 65.0, 54.73684210526316)","(20.0, 36.0, 36.0)","(10.0, 14.5, 14.235294117647058)"
10-01-2023 17:29:11.932271,"(2.6, 2.9, 2.82)","(21.0, 36.0, 32.666666666666664)","(4.4, 5.2, 5.104761904761904)","(9.0, 15.5, 15.318181818181818)","(8.5, 12.0, 11.678571428571429)","(16.0, 34.0, 31.05263157894737)","(8.0, 10.0, 9.628571428571428)","(26.0, 65.0, 56.81818181818182)","(20.0, 40.0, 37.368421052631575)","(10.0, 14.5, 13.875)"
10-01-2023 17:29:13.208985,"(2.6, 2.9, 2.795)","(21.0, 36.0, 33.69230769230769)","(4.4, 5.2, 5.0)","(9.0, 15.5, 15.363636363636363)","(8.5, 12.0, 11.678571428571429)","(16.0, 34.0, 28.26923076923077)","(8.0, 10.0, 9.628571428571428)","(26.0, 65.0, 56.81818181818182)","(20.0, 40.0, 34.18181818181818)","(10.0, 14.0, 13.875)"
10-01-2023 17:29:14.611911,"(2.6, 2.86, 2.788)","(21.0, 36.0, 32.666666666666664)","(4.4, 5.2, 5.105882352941176)","(9.0, 15.5, 15.363636363636363)","(8.5, 12.0, 11.678571428571429)","(16.0, 30.0, 26.833333333333332)","(8.0, 10.0, 9.628571428571428)","(26.0, 65.0, 56.81818181818182)","(20.0, 38.0, 34.18181818181818)","(10.0, 14.0, 13.875)"
10-01-2023 17:29:15.937166,"(2.6, 2.86, 2.7778260869565217)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.2, 4.9750000000000005)","(9.0, 15.5, 15.2)","(8.5, 12.0, 10.541666666666666)","(17.0, 30.0, 27.285714285714285)","(8.0, 10.0, 9.481818181818182)","(26.0, 65.0, 56.81818181818182)","(20.0, 38.0, 34.18181818181818)","(10.0, 14.0, 13.875)"
10-01-2023 17:29:17.228306,"(2.6, 2.88, 2.7323076923076925)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.2, 4.9750000000000005)","(9.0, 15.5, 15.404761904761905)","(8.5, 11.0, 10.541666666666666)","(17.0, 30.0, 28.0)","(8.0, 10.0, 9.481818181818182)","(26.0, 65.0, 54.166666666666664)","(20.0, 38.0, 36.0)","(10.0, 14.0, 13.875)"
10-01-2023 17:29:18.514434,"(2.6, 2.86, 2.8057142857142856)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.2, 4.9750000000000005)","(9.0, 15.5, 15.416666666666666)","(8.5, 11.0, 10.541666666666666)","(17.0, 29.0, 27.666666666666668)","(8.0, 10.0, 9.46923076923077)","(26.0, 55.0, 54.166666666666664)","(20.0, 38.0, 35.75)","(10.0, 14.0, 13.875)"
10-01-2023 17:29:19.726925,"(2.6, 2.84, 2.8258823529411763)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.2, 5.0)","(9.0, 15.5, 15.416666666666666)","(8.5, 11.0, 10.541666666666666)","(17.0, 29.0, 27.666666666666668)","(8.0, 10.0, 9.46923076923077)","(26.0, 55.0, 54.166666666666664)","(20.0, 38.0, 35.75)","(10.0, 14.0, 13.875)"
10-01-2023 17:29:20.933171,"(2.6, 2.84, 2.8258823529411763)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.2, 5.0)","(9.0, 15.5, 15.333333333333334)","(8.5, 11.0, 10.541666666666666)","(17.0, 29.0, 28.529411764705884)","(8.0, 10.0, 9.46923076923077)","(26.0, 55.0, 56.81818181818182)","(20.0, 38.0, 35.75)","(10.0, 14.0, 13.875)"
10-01-2023 17:29:22.126508,"(2.6, 2.84, 2.8258823529411763)","(21.0, 36.0, 32.666666666666664)","(4.2, 5.2, 5.0)","(9.0, 15.5, 15.333333333333334)","(8.5, 11.0, 10.694444444444445)","(17.0, 29.0, 27.647058823529413)","(8.0, 10.0, 9.616)","(26.0, 65.0, 56.81818181818182)","(20.0, 38.0, 35.75)","(10.0, 14.0, 13.857142857142858)"
10-01-2023 17:29:23.300274,"(2.6, 2.76, 2.748571428571428)","(21.0, 36.0, 33.69230769230769)","(4.2, 5.2, 5.0390243902439025)","(9.0, 15.5, 15.973684210526315)","(8.5, 11.0, 10.775)","(17.0, 28.0, 27.714285714285715)","(8.0, 10.0, 9.657142857142857)","(26.0, 65.0, 56.81818181818182)","(20.0, 38.0, 35.75)","(10.0, 14.0, 14.125)"
10-01-2023 17:29:24.484288,"(2.6, 2.82, 2.787272727272727)","(21.0, 36.0, 34.0)","(4.2, 5.2, 5.030769230769231)","(9.0, 16.5, 15.973684210526315)","(8.5, 11.0, 10.71875)","(17.0, 28.0, 27.714285714285715)","(8.0, 10.0, 9.657142857142857)","(26.0, 65.0, 56.81818181818182)","(20.0, 38.0, 35.75)","(10.0, 14.5, 14.125)"
10-01-2023 17:29:25.659626,"(2.6, 2.8, 2.7727272727272725)","(21.0, 38.0, 37.111111111111114)","(4.2, 5.2, 5.030769230769231)","(9.0, 16.5, 15.973684210526315)","(8.5, 11.0, 10.71875)","(17.0, 28.0, 27.714285714285715)","(8.0, 10.0, 9.657142857142857)","(26.0, 65.0, 56.81818181818182)","(20.0, 38.0, 35.75)","(10.0, 14.5, 14.384615384615385)"
10-01-2023 17:29:26.892993,"(2.6, 2.8, 2.7727272727272725)","(21.0, 38.0, 35.6)","(4.2, 5.2, 5.064516129032258)","(9.0, 16.5, 16.764705882352942)","(8.5, 11.0, 10.71875)","(17.0, 27.0, 26.8)","(8.0, 10.0, 9.485714285714286)","(26.0, 55.0, 44.75)","(20.0, 38.0, 36.5)","(10.0, 14.5, 14.1)"
10-01-2023 17:29:28.166687,"(2.6, 2.8, 2.7807692307692307)","(21.0, 38.0, 30.285714285714285)","(4.2, 5.2, 5.064516129032258)","(9.0, 18.0, 16.0)","(8.5, 11.0, 11.285714285714286)","(17.0, 27.0, 26.8)","(8.0, 10.0, 9.318181818181818)","(26.0, 50.0, 44.75)","(20.0, 38.0, 36.5)","(10.0, 14.5, 14.375)"
10-01-2023 17:29:29.415054,"(2.6, 2.82, 2.754857142857143)","(21.0, 38.0, 30.285714285714285)","(4.2, 5.2, 5.072727272727273)","(9.0, 18.0, 16.0)","(8.5, 11.5, 11.537037037037036)","(17.0, 27.0, 28.789473684210527)","(8.0, 10.0, 9.136363636363637)","(26.0, 50.0, 45.53846153846154)","(20.0, 38.0, 36.5)","(10.0, 14.5, 13.261904761904763)"
10-01-2023 17:29:30.663087,"(2.6, 2.82, 2.8010526315789472)","(21.0, 38.0, 30.285714285714285)","(4.2, 5.2, 5.072727272727273)","(9.0, 18.0, 16.0)","(8.5, 12.0, 11.5625)","(17.0, 29.0, 27.88)","(8.0, 10.0, 9.2)","(26.0, 48.0, 46.0)","(20.0, 38.0, 36.5)","(10.0, 13.5, 13.261904761904763)"
