,Hilltop Surfer,El Awoman,Aces Shadow,Celestial Topaz,Always Steamed Up,Soho Nadel
09-01-2023 12:27:44.203646,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:45.176201,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:46.185138,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:47.182477,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:48.211942,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:49.311471,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:50.374395,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:51.379866,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:52.330871,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:53.354022,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:54.454431,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:55.515319,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:56.563119,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:57.514127,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:58.557035,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:27:59.574281,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:00.611586,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:01.667549,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:02.625136,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:03.642479,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:04.669039,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:05.694670,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:06.758372,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:07.723237,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:08.863689,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:09.958984,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:11.064619,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:12.249316,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:13.514085,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:14.745989,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:15.744004,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:16.771670,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:17.824345,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:18.882162,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:19.957413,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:20.965946,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:21.993597,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:23.209496,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:24.415720,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:25.564730,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:26.684023,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:27.781069,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:28.825595,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:29.957092,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:30.965504,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:31.987144,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:33.065465,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:34.080776,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:35.130445,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:36.179392,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:37.218997,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:38.256889,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:39.270245,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:40.337764,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:41.348472,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:42.371550,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:43.352731,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:44.314192,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:45.288907,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:46.212046,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:47.172615,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:48.180460,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:49.221412,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:50.217087,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:51.203782,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:52.195720,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:53.163345,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:54.197056,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:55.172026,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:56.100145,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:57.066147,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:58.065062,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:28:59.115841,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:00.184656,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:01.222058,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:02.131250,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:03.044004,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:04.052355,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:05.033515,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:06.027333,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:06.956933,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:07.971198,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:08.971091,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:10.063149,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:11.160908,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:12.210697,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.5)"
09-01-2023 12:29:13.241016,"(1.85, 2.54, 2.36)","(4.2, 5.8, 5.05)","(4.0, 6.8, 6.4)","(11.0, 18.0, 15.0)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.5, 15.0)"
09-01-2023 12:29:14.227066,"(1.85, 2.52, 2.355)","(4.2, 5.8, 5.1)","(4.0, 6.8, 6.4)","(11.0, 17.5, 14.5)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.0, 15.0)"
09-01-2023 12:29:15.309379,"(1.85, 2.52, 2.355)","(4.2, 5.8, 5.1)","(4.0, 6.8, 6.4)","(11.0, 17.5, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 18.0, 15.166666666666666)"
09-01-2023 12:29:16.286505,"(1.85, 2.52, 2.355)","(4.2, 5.8, 5.0)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:17.367911,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:18.511494,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:19.643858,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:20.657537,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:21.792370,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:22.827147,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:23.904413,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:25.009932,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:26.027588,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:26.900370,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:27.945757,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:28.978534,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:30.040207,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:31.125578,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:32.142373,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:33.048831,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:34.021419,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:35.033375,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:36.055161,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:37.112762,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:38.186923,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:39.135153,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:40.149436,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:41.105648,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:42.008958,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
09-01-2023 12:29:42.957081,"(1.85, 2.52, 2.355)","(4.2, 6.0, 5.3)","(4.0, 6.6, 5.9)","(11.0, 17.0, 14.666666666666666)","(6.0, 8.4, 7.300000000000001)","(12.0, 17.5, 15.166666666666666)"
