,Rosdue Tyson,Second Stringer,Majestic Shot,Paparazzi Prang,Kingsbrae Cheryl,Miss Defy Me,Whether To Fly,Lizard
244,"[datetime.datetime(2022, 11, 28, 13, 3, 20, 221259), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 20, 221259), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 20, 221259), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 20, 221259), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 20, 221259), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 20, 221259), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 20, 221259), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 20, 221259), 3.9, 5.7]"
245,"[datetime.datetime(2022, 11, 28, 13, 3, 21, 363174), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 363174), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 363174), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 363174), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 363174), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 363174), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 363174), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 21, 363174), 3.9, 5.7]"
246,"[datetime.datetime(2022, 11, 28, 13, 3, 22, 487667), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 487667), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 487667), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 487667), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 487667), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 487667), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 487667), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 22, 487667), 3.9, 5.7]"
247,"[datetime.datetime(2022, 11, 28, 13, 3, 23, 616152), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 616152), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 616152), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 616152), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 616152), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 616152), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 616152), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 23, 616152), 3.9, 5.7]"
248,"[datetime.datetime(2022, 11, 28, 13, 3, 24, 739188), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 739188), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 739188), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 739188), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 739188), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 739188), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 739188), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 24, 739188), 3.9, 5.7]"
249,"[datetime.datetime(2022, 11, 28, 13, 3, 25, 872953), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 872953), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 872953), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 872953), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 872953), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 872953), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 872953), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 25, 872953), 3.9, 5.7]"
250,"[datetime.datetime(2022, 11, 28, 13, 3, 27, 1200), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 1200), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 1200), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 1200), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 1200), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 1200), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 1200), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 27, 1200), 3.9, 5.7]"
251,"[datetime.datetime(2022, 11, 28, 13, 3, 28, 160552), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 28, 160552), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 28, 160552), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 28, 160552), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 28, 160552), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 28, 160552), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 28, 160552), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 28, 160552), 3.9, 5.7]"
252,"[datetime.datetime(2022, 11, 28, 13, 3, 29, 324433), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 324433), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 324433), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 324433), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 324433), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 324433), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 324433), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 29, 324433), 3.9, 5.7]"
253,"[datetime.datetime(2022, 11, 28, 13, 3, 30, 470858), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 470858), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 470858), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 470858), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 470858), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 470858), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 470858), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 30, 470858), 3.9, 5.7]"
254,"[datetime.datetime(2022, 11, 28, 13, 3, 31, 631497), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 631497), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 631497), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 631497), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 631497), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 631497), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 631497), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 31, 631497), 3.9, 5.7]"
255,"[datetime.datetime(2022, 11, 28, 13, 3, 32, 764542), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 764542), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 764542), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 764542), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 764542), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 764542), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 764542), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 32, 764542), 3.9, 5.7]"
256,"[datetime.datetime(2022, 11, 28, 13, 3, 33, 899800), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 899800), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 899800), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 899800), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 899800), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 899800), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 899800), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 33, 899800), 3.9, 5.7]"
257,"[datetime.datetime(2022, 11, 28, 13, 3, 35, 31339), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 35, 31339), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 35, 31339), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 35, 31339), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 35, 31339), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 35, 31339), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 35, 31339), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 35, 31339), 3.9, 5.7]"
258,"[datetime.datetime(2022, 11, 28, 13, 3, 36, 163755), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 163755), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 163755), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 163755), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 163755), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 163755), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 163755), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 36, 163755), 3.9, 5.7]"
259,"[datetime.datetime(2022, 11, 28, 13, 3, 37, 295419), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 295419), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 295419), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 295419), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 295419), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 295419), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 295419), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 37, 295419), 3.9, 5.7]"
260,"[datetime.datetime(2022, 11, 28, 13, 3, 38, 437031), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 437031), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 437031), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 437031), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 437031), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 437031), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 437031), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 38, 437031), 3.9, 5.7]"
261,"[datetime.datetime(2022, 11, 28, 13, 3, 39, 571811), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 571811), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 571811), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 571811), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 571811), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 571811), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 571811), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 39, 571811), 3.9, 5.7]"
262,"[datetime.datetime(2022, 11, 28, 13, 3, 40, 711203), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 711203), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 711203), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 711203), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 711203), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 711203), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 711203), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 40, 711203), 3.9, 5.7]"
263,"[datetime.datetime(2022, 11, 28, 13, 3, 41, 861452), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 861452), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 861452), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 861452), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 861452), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 861452), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 861452), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 41, 861452), 3.9, 5.7]"
264,"[datetime.datetime(2022, 11, 28, 13, 3, 43, 1222), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 1222), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 1222), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 1222), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 1222), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 1222), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 1222), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 43, 1222), 3.9, 5.7]"
265,"[datetime.datetime(2022, 11, 28, 13, 3, 44, 162339), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 44, 162339), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 44, 162339), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 44, 162339), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 44, 162339), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 44, 162339), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 44, 162339), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 44, 162339), 3.9, 5.7]"
266,"[datetime.datetime(2022, 11, 28, 13, 3, 45, 306582), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 306582), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 306582), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 306582), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 306582), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 306582), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 306582), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 45, 306582), 3.9, 5.7]"
267,"[datetime.datetime(2022, 11, 28, 13, 3, 46, 464516), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 464516), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 464516), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 464516), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 464516), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 464516), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 464516), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 46, 464516), 3.9, 5.7]"
268,"[datetime.datetime(2022, 11, 28, 13, 3, 47, 596396), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 596396), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 596396), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 596396), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 596396), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 596396), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 596396), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 47, 596396), 3.9, 5.7]"
269,"[datetime.datetime(2022, 11, 28, 13, 3, 48, 749759), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 749759), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 749759), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 749759), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 749759), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 749759), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 749759), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 48, 749759), 3.9, 5.7]"
270,"[datetime.datetime(2022, 11, 28, 13, 3, 49, 893389), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 893389), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 893389), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 893389), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 893389), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 893389), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 893389), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 49, 893389), 3.9, 5.7]"
271,"[datetime.datetime(2022, 11, 28, 13, 3, 51, 35494), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 35494), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 35494), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 35494), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 35494), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 35494), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 35494), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 51, 35494), 3.9, 5.7]"
272,"[datetime.datetime(2022, 11, 28, 13, 3, 52, 178357), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 52, 178357), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 52, 178357), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 52, 178357), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 52, 178357), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 52, 178357), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 52, 178357), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 52, 178357), 3.9, 5.7]"
273,"[datetime.datetime(2022, 11, 28, 13, 3, 53, 309804), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 309804), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 309804), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 309804), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 309804), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 309804), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 309804), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 53, 309804), 3.9, 5.7]"
274,"[datetime.datetime(2022, 11, 28, 13, 3, 54, 444691), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 444691), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 444691), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 444691), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 444691), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 444691), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 444691), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 54, 444691), 3.9, 5.7]"
275,"[datetime.datetime(2022, 11, 28, 13, 3, 55, 596054), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 596054), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 596054), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 596054), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 596054), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 596054), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 596054), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 55, 596054), 3.9, 5.7]"
276,"[datetime.datetime(2022, 11, 28, 13, 3, 56, 744438), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 744438), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 744438), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 744438), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 744438), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 744438), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 744438), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 56, 744438), 3.9, 5.7]"
277,"[datetime.datetime(2022, 11, 28, 13, 3, 57, 877307), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 877307), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 877307), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 877307), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 877307), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 877307), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 877307), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 57, 877307), 3.9, 5.7]"
278,"[datetime.datetime(2022, 11, 28, 13, 3, 59, 32018), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 32018), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 32018), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 32018), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 32018), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 32018), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 32018), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 3, 59, 32018), 3.9, 5.7]"
279,"[datetime.datetime(2022, 11, 28, 13, 4, 0, 161940), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 161940), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 161940), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 161940), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 161940), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 161940), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 161940), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 0, 161940), 3.9, 5.7]"
280,"[datetime.datetime(2022, 11, 28, 13, 4, 1, 302012), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 4, 1, 302012), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 1, 302012), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 4, 1, 302012), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 4, 1, 302012), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 4, 1, 302012), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 4, 1, 302012), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 1, 302012), 3.9, 5.7]"
281,"[datetime.datetime(2022, 11, 28, 13, 4, 2, 447032), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 447032), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 447032), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 447032), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 447032), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 447032), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 447032), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 2, 447032), 3.9, 5.7]"
282,"[datetime.datetime(2022, 11, 28, 13, 4, 3, 585719), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 585719), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 585719), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 585719), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 585719), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 585719), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 585719), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 3, 585719), 3.9, 5.7]"
283,"[datetime.datetime(2022, 11, 28, 13, 4, 4, 726351), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 726351), 7.5, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 726351), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 726351), 41.0, 350.0]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 726351), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 726351), 21.0, 120.0]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 726351), 6.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 4, 4, 726351), 3.9, 5.7]"
