,Electro Guru,My Maximus,Speedy Cashew,Tahitian Lily,Modest,Our Legacy,Master Shameem
854,"[datetime.datetime(2022, 11, 28, 17, 14, 34, 169968), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 34, 169968), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 34, 169968), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 34, 169968), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 34, 169968), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 34, 169968), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 34, 169968), 2.5, 2.84]"
855,"[datetime.datetime(2022, 11, 28, 17, 14, 35, 300644), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 35, 300644), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 35, 300644), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 35, 300644), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 35, 300644), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 35, 300644), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 35, 300644), 2.5, 2.84]"
856,"[datetime.datetime(2022, 11, 28, 17, 14, 36, 435772), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 36, 435772), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 36, 435772), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 36, 435772), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 36, 435772), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 36, 435772), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 36, 435772), 2.5, 2.84]"
857,"[datetime.datetime(2022, 11, 28, 17, 14, 37, 582095), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 37, 582095), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 37, 582095), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 37, 582095), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 37, 582095), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 37, 582095), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 37, 582095), 2.5, 2.84]"
858,"[datetime.datetime(2022, 11, 28, 17, 14, 38, 710393), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 38, 710393), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 38, 710393), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 38, 710393), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 38, 710393), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 38, 710393), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 38, 710393), 2.5, 2.84]"
859,"[datetime.datetime(2022, 11, 28, 17, 14, 39, 833308), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 39, 833308), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 39, 833308), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 39, 833308), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 39, 833308), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 39, 833308), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 39, 833308), 2.5, 2.84]"
860,"[datetime.datetime(2022, 11, 28, 17, 14, 40, 948739), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 40, 948739), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 40, 948739), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 40, 948739), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 40, 948739), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 40, 948739), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 40, 948739), 2.5, 2.84]"
861,"[datetime.datetime(2022, 11, 28, 17, 14, 42, 67458), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 42, 67458), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 42, 67458), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 42, 67458), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 42, 67458), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 42, 67458), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 42, 67458), 2.5, 2.84]"
862,"[datetime.datetime(2022, 11, 28, 17, 14, 43, 192383), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 43, 192383), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 43, 192383), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 43, 192383), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 43, 192383), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 43, 192383), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 43, 192383), 2.5, 2.84]"
863,"[datetime.datetime(2022, 11, 28, 17, 14, 44, 319800), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 44, 319800), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 44, 319800), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 44, 319800), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 44, 319800), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 44, 319800), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 44, 319800), 2.5, 2.84]"
864,"[datetime.datetime(2022, 11, 28, 17, 14, 45, 468244), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 45, 468244), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 45, 468244), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 45, 468244), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 45, 468244), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 45, 468244), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 45, 468244), 2.5, 2.84]"
865,"[datetime.datetime(2022, 11, 28, 17, 14, 46, 600356), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 46, 600356), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 46, 600356), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 46, 600356), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 46, 600356), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 46, 600356), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 46, 600356), 2.5, 2.84]"
866,"[datetime.datetime(2022, 11, 28, 17, 14, 47, 765263), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 47, 765263), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 47, 765263), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 47, 765263), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 47, 765263), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 47, 765263), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 47, 765263), 2.5, 2.84]"
867,"[datetime.datetime(2022, 11, 28, 17, 14, 48, 928281), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 17, 14, 48, 928281), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 17, 14, 48, 928281), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 48, 928281), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 48, 928281), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 48, 928281), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 48, 928281), 2.5, 2.84]"
868,"[datetime.datetime(2022, 11, 28, 17, 14, 50, 51150), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 50, 51150), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 50, 51150), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 50, 51150), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 50, 51150), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 50, 51150), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 50, 51150), 2.5, 2.84]"
869,"[datetime.datetime(2022, 11, 28, 17, 14, 51, 171288), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 51, 171288), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 51, 171288), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 51, 171288), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 51, 171288), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 51, 171288), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 51, 171288), 2.5, 2.84]"
870,"[datetime.datetime(2022, 11, 28, 17, 14, 52, 292744), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 52, 292744), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 52, 292744), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 52, 292744), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 52, 292744), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 52, 292744), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 52, 292744), 2.5, 2.84]"
871,"[datetime.datetime(2022, 11, 28, 17, 14, 53, 420279), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 53, 420279), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 53, 420279), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 53, 420279), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 53, 420279), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 53, 420279), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 53, 420279), 2.5, 2.84]"
872,"[datetime.datetime(2022, 11, 28, 17, 14, 54, 555645), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 54, 555645), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 54, 555645), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 54, 555645), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 54, 555645), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 54, 555645), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 54, 555645), 2.5, 2.84]"
873,"[datetime.datetime(2022, 11, 28, 17, 14, 55, 685961), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 55, 685961), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 55, 685961), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 55, 685961), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 55, 685961), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 55, 685961), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 55, 685961), 2.5, 2.84]"
874,"[datetime.datetime(2022, 11, 28, 17, 14, 56, 815105), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 56, 815105), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 56, 815105), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 56, 815105), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 56, 815105), 3.8, 5.1]","[datetime.datetime(2022, 11, 28, 17, 14, 56, 815105), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 56, 815105), 2.5, 2.84]"
875,"[datetime.datetime(2022, 11, 28, 17, 14, 57, 938175), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 57, 938175), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 57, 938175), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 57, 938175), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 57, 938175), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 17, 14, 57, 938175), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 57, 938175), 2.5, 2.84]"
876,"[datetime.datetime(2022, 11, 28, 17, 14, 59, 69172), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 14, 59, 69172), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 14, 59, 69172), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 14, 59, 69172), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 14, 59, 69172), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 17, 14, 59, 69172), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 14, 59, 69172), 2.5, 2.84]"
877,"[datetime.datetime(2022, 11, 28, 17, 15, 0, 193537), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 0, 193537), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 0, 193537), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 0, 193537), 3.5, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 0, 193537), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 0, 193537), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 0, 193537), 2.5, 2.84]"
878,"[datetime.datetime(2022, 11, 28, 17, 15, 1, 317473), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 1, 317473), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 15, 1, 317473), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 1, 317473), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 1, 317473), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 17, 15, 1, 317473), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 1, 317473), 2.5, 2.84]"
879,"[datetime.datetime(2022, 11, 28, 17, 15, 2, 447271), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 2, 447271), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 15, 2, 447271), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 2, 447271), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 2, 447271), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 17, 15, 2, 447271), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 2, 447271), 2.5, 2.84]"
880,"[datetime.datetime(2022, 11, 28, 17, 15, 3, 587081), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 3, 587081), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 15, 3, 587081), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 3, 587081), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 3, 587081), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 17, 15, 3, 587081), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 3, 587081), 2.5, 2.84]"
881,"[datetime.datetime(2022, 11, 28, 17, 15, 4, 720348), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 4, 720348), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 15, 4, 720348), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 4, 720348), 3.5, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 4, 720348), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 17, 15, 4, 720348), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 4, 720348), 2.5, 2.84]"
882,"[datetime.datetime(2022, 11, 28, 17, 15, 5, 845676), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 5, 845676), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 17, 15, 5, 845676), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 5, 845676), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 5, 845676), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 17, 15, 5, 845676), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 5, 845676), 2.35, 2.84]"
883,"[datetime.datetime(2022, 11, 28, 17, 15, 6, 967844), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 6, 967844), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 6, 967844), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 6, 967844), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 6, 967844), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 6, 967844), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 6, 967844), 2.35, 2.84]"
884,"[datetime.datetime(2022, 11, 28, 17, 15, 8, 89147), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 8, 89147), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 8, 89147), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 8, 89147), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 8, 89147), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 8, 89147), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 8, 89147), 2.35, 2.84]"
885,"[datetime.datetime(2022, 11, 28, 17, 15, 9, 211146), 12.0, 22.0]","[datetime.datetime(2022, 11, 28, 17, 15, 9, 211146), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 9, 211146), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 9, 211146), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 9, 211146), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 9, 211146), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 9, 211146), 2.35, 2.82]"
886,"[datetime.datetime(2022, 11, 28, 17, 15, 10, 321277), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 10, 321277), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 17, 15, 10, 321277), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 10, 321277), 3.6, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 10, 321277), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 10, 321277), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 10, 321277), 2.35, 2.82]"
887,"[datetime.datetime(2022, 11, 28, 17, 15, 11, 443614), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 11, 443614), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 11, 443614), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 11, 443614), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 11, 443614), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 11, 443614), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 11, 443614), 2.35, 2.82]"
888,"[datetime.datetime(2022, 11, 28, 17, 15, 12, 558328), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 12, 558328), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 12, 558328), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 12, 558328), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 12, 558328), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 12, 558328), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 12, 558328), 2.35, 2.84]"
889,"[datetime.datetime(2022, 11, 28, 17, 15, 13, 676258), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 13, 676258), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 13, 676258), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 13, 676258), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 13, 676258), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 13, 676258), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 13, 676258), 2.35, 2.8]"
890,"[datetime.datetime(2022, 11, 28, 17, 15, 14, 789973), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 14, 789973), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 14, 789973), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 14, 789973), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 14, 789973), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 14, 789973), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 14, 789973), 2.35, 2.78]"
891,"[datetime.datetime(2022, 11, 28, 17, 15, 15, 923409), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 15, 923409), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 15, 923409), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 15, 923409), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 15, 923409), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 15, 923409), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 15, 923409), 2.35, 2.78]"
892,"[datetime.datetime(2022, 11, 28, 17, 15, 17, 48368), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 17, 48368), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 17, 48368), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 17, 48368), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 17, 48368), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 17, 48368), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 17, 48368), 2.35, 2.78]"
893,"[datetime.datetime(2022, 11, 28, 17, 15, 18, 165149), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 18, 165149), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 18, 165149), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 18, 165149), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 18, 165149), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 18, 165149), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 18, 165149), 2.35, 2.8]"
894,"[datetime.datetime(2022, 11, 28, 17, 15, 19, 292181), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 19, 292181), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 19, 292181), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 19, 292181), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 19, 292181), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 19, 292181), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 19, 292181), 2.35, 2.82]"
895,"[datetime.datetime(2022, 11, 28, 17, 15, 20, 417179), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 20, 417179), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 17, 15, 20, 417179), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 20, 417179), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 20, 417179), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 20, 417179), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 20, 417179), 2.35, 2.8]"
896,"[datetime.datetime(2022, 11, 28, 17, 15, 21, 533291), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 15, 21, 533291), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 17, 15, 21, 533291), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 21, 533291), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 21, 533291), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 21, 533291), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 21, 533291), 2.35, 2.8]"
897,"[datetime.datetime(2022, 11, 28, 17, 15, 22, 650980), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 17, 15, 22, 650980), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 17, 15, 22, 650980), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 22, 650980), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 22, 650980), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 22, 650980), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 22, 650980), 2.35, 2.8]"
898,"[datetime.datetime(2022, 11, 28, 17, 15, 23, 775342), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 17, 15, 23, 775342), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 17, 15, 23, 775342), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 23, 775342), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 23, 775342), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 23, 775342), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 23, 775342), 2.35, 2.82]"
899,"[datetime.datetime(2022, 11, 28, 17, 15, 24, 920424), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 17, 15, 24, 920424), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 17, 15, 24, 920424), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 15, 24, 920424), 3.6, 4.8]","[datetime.datetime(2022, 11, 28, 17, 15, 24, 920424), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 17, 15, 24, 920424), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 15, 24, 920424), 2.35, 2.8]"
