,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 20:49:00.461019,"(2.2, 99999, 99990)","(5.0, 7.8, 6.4)","(71.0, 130.0, 118.33333333333333)","(16.0, 30.0, 22.25)","(101.0, 210.0, 184.28571428571428)","(17.0, 30.0, 22.25)","(101.0, 210.0, 184.28571428571428)","(10.0, 18.5, 15.75)","(7.5, 12.5, 9.8)","(3.9, 5.6, 5.3428571428571425)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:01.766447,"(2.2, 99999, 99990)","(5.0, 7.8, 6.4)","(71.0, 130.0, 118.33333333333333)","(16.0, 30.0, 22.25)","(101.0, 210.0, 184.28571428571428)","(17.0, 30.0, 22.25)","(101.0, 210.0, 184.28571428571428)","(10.0, 18.0, 15.75)","(7.5, 12.0, 9.8)","(3.9, 5.6, 5.3428571428571425)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:03.116335,"(2.2, 99999, 99990)","(5.0, 7.8, 6.4)","(71.0, 130.0, 102.85714285714286)","(16.0, 30.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 30.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 18.0, 14.1)","(7.5, 12.0, 9.8)","(3.9, 5.6, 5.3428571428571425)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:04.539191,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 12.0, 8.9)","(3.9, 5.6, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:05.941995,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:07.292515,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:08.690034,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:10.147221,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:11.546873,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:12.879478,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:14.194396,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:15.504107,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:17.023957,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:18.317621,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:19.611131,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:21.016900,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:22.346806,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:23.669065,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:25.109360,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:26.455061,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:27.859854,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:29.171320,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:30.416483,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:31.708519,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:32.993440,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:34.427683,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:35.801290,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:37.154674,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:38.618141,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:40.012398,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:41.405211,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:42.649287,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:43.929082,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:45.175361,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:46.772959,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:48.228828,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:49.587612,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:51.050948,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:52.401373,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:53.845304,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:55.165888,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:56.531338,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:57.940782,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:49:59.142483,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:00.421426,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:01.896499,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:03.222066,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:04.661226,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:05.933010,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:07.322306,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:08.589068,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:09.874850,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:11.264579,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:12.532993,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:13.907491,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:15.209799,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:16.534756,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:17.846556,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:19.104561,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:20.686350,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:22.007411,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:23.273013,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:25.070779,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
10-01-2023 20:50:26.791898,"(2.2, 99999, 99990)","(5.0, 7.6, 5.866666666666666)","(71.0, 120.0, 90.0)","(16.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(17.0, 29.0, 19.333333333333332)","(101.0, 210.0, 184.28571428571428)","(10.0, 17.5, 14.1)","(7.5, 11.5, 8.9)","(3.9, 5.5, 5.075)","(101.0, 210.0, 184.28571428571428)"
