,Icy Hot,Austrian Beauty,Queen Missile,Rosie Love,Pollys Riff,Thai Warrior,Bob Albury,Meg Bee
08-01-2023 13:13:20.935140,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:22.154024,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:23.483179,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:24.752024,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:25.853729,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:26.914509,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:28.031544,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:29.196313,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:30.412248,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:31.691618,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:32.947266,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:34.159789,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:35.797512,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:37.006736,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:38.122242,"(4.4, 7.2, 5.266666666666667)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:39.458073,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:40.714069,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 93.125)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:41.920359,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:43.170028,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:44.357698,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:45.507617,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:46.561639,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:47.661586,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:48.772251,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:49.909093,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:51.021106,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.8)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:52.108826,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:53.190946,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:54.298039,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:55.412925,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:56.540255,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:57.627629,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:58.724183,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:13:59.783775,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:00.890567,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:02.002937,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 365.0)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:03.273235,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:04.486277,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:05.643670,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:06.776667,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:07.952549,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:09.037903,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:10.175481,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 102.27272727272727)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:11.267657,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 456.6666666666667)","(10.0, 29.0, 13.583333333333334)","(21.0, 170.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:12.397819,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:13.478148,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:14.599035,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:15.726776,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 7.1000000000000005)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:16.937511,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.5, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:18.166050,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:19.361268,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:20.467987,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:21.503307,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:22.511505,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:23.506792,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:24.538954,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:25.531314,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:26.581186,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:27.738921,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:28.843150,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:29.942480,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:31.116832,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:32.156065,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 210.0, 77.85714285714286)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:33.195720,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 456.6666666666667)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 72.14285714285714)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:34.247941,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 72.14285714285714)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:35.280153,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 456.6666666666667)","(10.0, 29.0, 13.583333333333334)","(21.0, 160.0, 140.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 72.14285714285714)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:36.361636,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 72.14285714285714)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:37.472366,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 72.14285714285714)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:38.535764,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 72.14285714285714)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:39.649202,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 72.14285714285714)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:40.755488,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 72.14285714285714)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:41.757933,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 362.5)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 91.0)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:42.809563,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 170.83333333333331)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 56.63636363636364)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:43.773232,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 170.83333333333331)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 56.63636363636364)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:44.728410,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 170.83333333333331)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 8.466666666666667)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 56.63636363636364)","(5.5, 11.5, 9.533333333333333)"
08-01-2023 13:14:45.844959,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 170.83333333333331)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 10.0, 6.733333333333333)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 56.63636363636364)","(5.5, 11.5, 8.16)"
08-01-2023 13:14:46.906644,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 170.83333333333331)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 9.4, 6.733333333333333)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 92.2)","(5.5, 12.0, 7.7333333333333325)"
08-01-2023 13:14:48.016833,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 170.83333333333331)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 9.4, 6.733333333333333)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 92.2)","(5.5, 12.0, 7.7333333333333325)"
08-01-2023 13:14:49.107844,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 170.83333333333331)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 9.4, 6.733333333333333)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 92.2)","(5.5, 12.0, 7.7333333333333325)"
08-01-2023 13:14:50.211645,"(4.4, 7.2, 4.944444444444445)","(91.0, 650.0, 170.83333333333331)","(10.0, 29.0, 13.583333333333334)","(21.0, 90.0, 80.14285714285714)","(5.5, 9.4, 6.733333333333333)","(1.9, 3.05, 2.3093749999999997)","(21.0, 190.0, 92.2)","(5.5, 12.0, 7.7333333333333325)"
