,Sly Corner,Best To Hurry,Printmaker,Storm Harbour,Mandalay Blonde,Top Babe,In Great Nic,Sizzling Diamond,Romance Factor,Mishani Pharoah
05-01-2023 15:25:30.110712,"(6.0, 7.8, 7.6)","(3.4, 5.3, 4.866666666666666)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 85.0, 48.33333333333333)","(18.0, 30.0, 24.0)","(51.0, 75.0, 63.75)","(31.0, 70.0, 44.5)"
05-01-2023 15:25:31.314641,"(6.0, 8.2, 7.496296296296296)","(3.4, 5.1, 4.96)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 85.0, 48.33333333333333)","(18.0, 30.0, 24.0)","(51.0, 75.0, 63.75)","(31.0, 70.0, 55.33333333333333)"
05-01-2023 15:25:32.468670,"(6.0, 8.2, 7.496296296296296)","(3.4, 5.1, 4.96)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 85.0, 46.66666666666667)","(18.0, 30.0, 23.666666666666668)","(51.0, 75.0, 63.75)","(31.0, 65.0, 48.0)"
05-01-2023 15:25:33.635435,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 80.0, 46.66666666666667)","(18.0, 29.0, 23.666666666666668)","(51.0, 75.0, 63.75)","(31.0, 60.0, 45.5)"
05-01-2023 15:25:34.869525,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 80.0, 45.0)","(18.0, 29.0, 23.333333333333332)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:36.092660,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 75.0, 45.0)","(18.0, 28.0, 23.333333333333332)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:37.327903,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 75.0, 45.0)","(18.0, 28.0, 23.333333333333332)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:38.634550,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 75.0, 45.0)","(18.0, 28.0, 23.333333333333332)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:39.854662,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 75.0, 45.0)","(18.0, 28.0, 23.333333333333332)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:41.075733,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 75.0, 45.0)","(18.0, 28.0, 23.333333333333332)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:42.232141,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 75.0, 45.0)","(18.0, 28.0, 23.333333333333332)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:43.402599,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 42.0, 32.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4037894736842103)","(26.0, 40.0, 32.2)","(21.0, 75.0, 52.5)","(18.0, 28.0, 22.75)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:44.563416,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 40.0, 35.333333333333336)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 75.0, 60.0)","(18.0, 28.0, 24.0)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:45.710441,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 70.0, 51.0)","(18.0, 27.0, 22.666666666666668)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:46.899517,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 26.0, 22.666666666666668)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:48.165191,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 26.0, 22.666666666666668)","(51.0, 75.0, 63.75)","(31.0, 55.0, 40.75)"
05-01-2023 15:25:49.413106,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 26.0, 22.666666666666668)","(51.0, 75.0, 63.75)","(31.0, 55.0, 45.333333333333336)"
05-01-2023 15:25:50.619788,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 26.0, 24.5)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:25:51.786342,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 28.0, 22.75)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:25:53.031961,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.1, 4.992307692307692)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 28.0, 22.75)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:25:54.200287,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 5.107142857142857)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 28.0, 22.75)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:25:55.358020,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 4.95)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.52, 2.4514285714285715)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 28.0, 24.5)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:25:56.531559,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 4.95)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.52, 2.466666666666667)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 28.0, 24.5)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:25:57.692904,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 4.95)","(26.0, 40.0, 38.25)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.52, 2.466666666666667)","(26.0, 40.0, 32.2)","(21.0, 65.0, 51.0)","(18.0, 28.0, 24.0)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:25:58.870600,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.986666666666667)","(26.0, 42.0, 37.2)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.52, 2.466666666666667)","(26.0, 40.0, 32.2)","(21.0, 65.0, 75.0)","(18.0, 30.0, 24.0)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:00.071383,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.986666666666667)","(26.0, 42.0, 37.2)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.52, 2.466666666666667)","(26.0, 40.0, 32.2)","(21.0, 90.0, 55.714285714285715)","(18.0, 30.0, 24.0)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:01.296803,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.986666666666667)","(26.0, 42.0, 37.2)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.52, 2.477894736842105)","(26.0, 40.0, 32.2)","(21.0, 90.0, 55.714285714285715)","(18.0, 30.0, 24.0)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:02.576758,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.986666666666667)","(26.0, 42.0, 37.2)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.52, 2.466666666666667)","(26.0, 40.0, 32.2)","(21.0, 90.0, 67.33333333333334)","(18.0, 30.0, 23.25)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:03.844347,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.888888888888889)","(26.0, 40.0, 35.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.52, 2.477333333333333)","(26.0, 40.0, 32.2)","(21.0, 85.0, 78.375)","(18.0, 30.0, 23.25)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:05.108941,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 5.04)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.52, 2.4470588235294115)","(26.0, 40.0, 36.666666666666664)","(21.0, 85.0, 52.46153846153846)","(18.0, 30.0, 23.25)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:06.358596,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 5.1000000000000005)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4470588235294115)","(26.0, 40.0, 36.666666666666664)","(21.0, 70.0, 52.46153846153846)","(18.0, 30.0, 23.25)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:07.567778,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 5.1000000000000005)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4470588235294115)","(26.0, 40.0, 36.666666666666664)","(21.0, 70.0, 57.666666666666664)","(18.0, 30.0, 23.666666666666668)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:08.850996,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.88)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4470588235294115)","(26.0, 40.0, 36.666666666666664)","(21.0, 65.0, 56.5)","(18.0, 29.0, 23.666666666666668)","(51.0, 75.0, 63.75)","(31.0, 50.0, 45.333333333333336)"
05-01-2023 15:26:10.046495,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.88)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4470588235294115)","(26.0, 40.0, 39.0)","(21.0, 60.0, 53.5)","(18.0, 29.0, 24.0)","(51.0, 75.0, 66.66666666666667)","(31.0, 50.0, 43.0)"
05-01-2023 15:26:11.253437,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.88)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4470588235294115)","(26.0, 42.0, 56.0)","(21.0, 60.0, 46.6)","(18.0, 26.0, 24.0)","(51.0, 80.0, 90.0)","(31.0, 50.0, 43.0)"
05-01-2023 15:26:12.487315,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.88)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4470588235294115)","(26.0, 80.0, 56.0)","(21.0, 55.0, 46.6)","(18.0, 26.0, 24.0)","(51.0, 100.0, 77.5)","(31.0, 50.0, 43.0)"
05-01-2023 15:26:13.656515,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.85)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4466666666666668)","(26.0, 75.0, 53.5)","(21.0, 55.0, 46.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 77.5)","(31.0, 50.0, 43.0)"
05-01-2023 15:26:14.895147,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.85)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.3892307692307693)","(26.0, 75.0, 53.5)","(21.0, 55.0, 46.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 77.5)","(31.0, 50.0, 43.0)"
05-01-2023 15:26:16.146765,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.88)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4071875)","(26.0, 75.0, 53.5)","(21.0, 55.0, 46.6)","(18.0, 26.0, 23.0)","(51.0, 95.0, 77.5)","(31.0, 50.0, 47.2)"
05-01-2023 15:26:17.464619,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.2, 4.88)","(26.0, 40.0, 39.0)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4071875)","(26.0, 75.0, 53.5)","(21.0, 55.0, 46.6)","(18.0, 26.0, 23.0)","(51.0, 95.0, 77.5)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:18.767768,"(6.0, 8.0, 7.84)","(3.4, 5.2, 4.88)","(26.0, 50.0, 47.75)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4071875)","(26.0, 70.0, 51.0)","(21.0, 55.0, 46.6)","(18.0, 26.0, 23.0)","(51.0, 95.0, 77.5)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:20.029247,"(6.0, 7.8, 7.68)","(3.4, 5.2, 4.88)","(26.0, 50.0, 47.75)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.5, 2.4071875)","(26.0, 65.0, 48.5)","(21.0, 55.0, 46.6)","(18.0, 26.0, 23.0)","(51.0, 95.0, 77.5)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:21.347906,"(6.0, 7.8, 7.68)","(3.4, 5.2, 5.325)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.48, 2.3645454545454543)","(26.0, 65.0, 48.5)","(21.0, 55.0, 46.6)","(18.0, 26.0, 24.285714285714285)","(51.0, 95.0, 77.5)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:22.664081,"(6.0, 7.8, 7.68)","(3.4, 5.5, 5.208333333333333)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.437333333333333)","(26.0, 65.0, 48.5)","(21.0, 55.0, 46.6)","(18.0, 26.0, 24.285714285714285)","(51.0, 95.0, 77.5)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:23.970297,"(6.0, 7.8, 7.68)","(3.4, 5.5, 5.208333333333333)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.48, 2.4556521739130432)","(26.0, 65.0, 48.5)","(21.0, 55.0, 46.6)","(18.0, 26.0, 24.285714285714285)","(51.0, 95.0, 77.5)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:25.231635,"(6.0, 7.8, 7.68)","(3.4, 5.5, 5.144444444444445)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.48, 2.429090909090909)","(26.0, 65.0, 46.0)","(21.0, 55.0, 46.6)","(18.0, 26.0, 24.285714285714285)","(51.0, 95.0, 77.5)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:26.513535,"(6.0, 7.8, 7.68)","(3.4, 5.5, 5.144444444444445)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.48, 2.4163636363636365)","(26.0, 60.0, 46.0)","(21.0, 55.0, 46.6)","(18.0, 26.0, 24.285714285714285)","(51.0, 95.0, 77.5)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:27.848658,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.26)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4163636363636365)","(26.0, 60.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.25)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:29.244333,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4163636363636365)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.25)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:30.600282,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.433333333333333)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.25)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:31.933331,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.41)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.25)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:33.283268,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4236363636363634)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.142857142857142)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:34.593177,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4236363636363634)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.142857142857142)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 46.0)"
05-01-2023 15:26:35.870743,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4236363636363634)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.142857142857142)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 47.0)"
05-01-2023 15:26:37.221165,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4236363636363634)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.142857142857142)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 47.0)"
05-01-2023 15:26:38.516647,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4236363636363634)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 25.142857142857142)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 47.0)"
05-01-2023 15:26:39.886736,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4236363636363634)","(26.0, 55.0, 50.4)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 24.75)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 47.0)"
05-01-2023 15:26:41.266595,"(6.0, 7.8, 7.68)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.41)","(26.0, 55.0, 44.5)","(21.0, 55.0, 51.18181818181819)","(18.0, 26.0, 24.0)","(51.0, 95.0, 83.33333333333333)","(31.0, 50.0, 47.0)"
05-01-2023 15:26:42.626651,"(6.0, 8.2, 7.496296296296296)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.41)","(26.0, 55.0, 50.8)","(21.0, 55.0, 47.09090909090909)","(18.0, 26.0, 24.0)","(51.0, 95.0, 80.0)","(31.0, 50.0, 50.75)"
05-01-2023 15:26:43.942503,"(6.0, 8.2, 7.496296296296296)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4236363636363634)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.111111111111114)"
05-01-2023 15:26:45.256214,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.42)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:46.595055,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 5.28780487804878)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.42)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:47.941030,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 4.9)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.414285714285714)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:49.312122,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 4.9)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.414285714285714)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:50.667093,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 5.233333333333333)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.414285714285714)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:52.055964,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 5.241666666666666)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.414285714285714)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:53.501216,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 5.285365853658536)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4508196721311477)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:54.921039,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 4.9)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.388235294117646)","(2.25, 2.46, 2.4508196721311477)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:56.235694,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 5.222222222222222)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.46, 2.45)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
05-01-2023 15:26:57.625248,"(6.0, 8.2, 7.466666666666667)","(3.4, 5.3, 5.286)","(26.0, 50.0, 44.666666666666664)","(6.5, 9.0, 8.446153846153846)","(2.25, 2.46, 2.45)","(26.0, 55.0, 50.8)","(21.0, 50.0, 43.6)","(18.0, 26.0, 24.0)","(51.0, 95.0, 68.75)","(31.0, 55.0, 53.583333333333336)"
