,Kaisons Curse,Boy From Hill,Coco Coaster,Phoebes Baby,Snake Fist,Bruces Angel
06-01-2023 11:05:20.587650,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:21.576129,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:22.498335,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:23.416176,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:24.318662,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:25.311993,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:26.294719,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:27.218994,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:28.117393,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:29.084934,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:30.145277,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:31.126987,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:32.122045,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:33.010160,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:33.930486,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:34.882417,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:35.745726,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:36.615145,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:37.598245,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:38.550478,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:39.513307,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:40.417492,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:41.304203,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:42.220712,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:43.178258,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:44.077208,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 9.766666666666667)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:45.014203,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.5, 11.533333333333333)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:45.998306,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:46.988130,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:47.940348,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.3, 3.715)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:48.871204,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.3, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:49.847358,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:50.869002,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:51.878800,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:52.858052,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:53.787999,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:54.757997,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:55.809365,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:56.793232,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:57.828649,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:58.815077,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:05:59.845279,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:00.750519,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:01.773740,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:02.660626,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:03.567893,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:04.531723,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:05.753342,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:06.933130,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:08.077289,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:09.201006,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:10.445060,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:11.363397,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:12.415527,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:13.501634,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:14.460650,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:15.360716,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:16.432803,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.725)","(7.0, 12.5, 10.733333333333334)"
06-01-2023 11:06:17.589171,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.4, 3.7666666666666666)","(7.0, 12.5, 8.857142857142858)"
06-01-2023 11:06:18.516514,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 8.857142857142858)"
06-01-2023 11:06:19.470742,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 8.857142857142858)"
06-01-2023 11:06:20.474523,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 8.857142857142858)"
06-01-2023 11:06:21.462147,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 8.857142857142858)"
06-01-2023 11:06:22.501563,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 9.133333333333333)"
06-01-2023 11:06:23.493958,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 11.342857142857142)"
06-01-2023 11:06:24.435053,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 11.342857142857142)"
06-01-2023 11:06:25.338882,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 11.342857142857142)"
06-01-2023 11:06:26.226767,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.7666666666666666)","(7.0, 13.0, 11.342857142857142)"
06-01-2023 11:06:27.240531,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.7, 3.9666666666666663)","(7.0, 13.0, 8.366666666666667)"
06-01-2023 11:06:28.135645,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.6, 3.81875)","(7.0, 13.5, 8.366666666666667)"
06-01-2023 11:06:29.058144,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 3.81875)","(7.0, 13.5, 11.45)"
06-01-2023 11:06:30.088604,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 3.81875)","(7.0, 14.0, 11.45)"
06-01-2023 11:06:31.309965,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 5.325)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 3.81875)","(7.0, 14.0, 11.45)"
06-01-2023 11:06:32.452762,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 3.81875)","(7.0, 14.0, 11.45)"
06-01-2023 11:06:33.522664,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 3.95)","(7.0, 14.0, 11.45)"
06-01-2023 11:06:34.882851,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 3.95)","(7.0, 14.0, 11.45)"
06-01-2023 11:06:36.056841,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 3.95)","(7.0, 14.0, 11.45)"
06-01-2023 11:06:37.304983,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 3.95)","(7.0, 14.0, 11.45)"
06-01-2023 11:06:38.327756,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 5.0, 4.275)","(7.0, 14.0, 9.227777777777778)"
06-01-2023 11:06:39.378601,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:40.463423,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:41.412137,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:42.389686,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:43.420385,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:44.436852,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:45.521617,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:46.610518,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:47.615824,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:48.648106,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:49.721765,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:50.771274,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:51.655689,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:52.615594,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.275)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:53.633837,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:54.671345,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:55.676068,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:56.645410,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:57.561752,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:58.606729,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:06:59.598748,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.5, 6.34375)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:07:00.628034,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 11.0, 6.5)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:07:01.688442,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 10.5, 7.5)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:07:02.602905,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 10.5, 7.5)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:07:03.566664,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 10.5, 7.5)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:07:04.532674,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 10.5, 7.5)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:07:05.495343,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 10.5, 7.5)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
06-01-2023 11:07:06.498700,"(3.0, 5.3, 3.5083333333333333)","(4.4, 6.8, 6.0920000000000005)","(6.5, 10.5, 7.5)","(9.0, 17.0, 11.533333333333333)","(2.9, 4.9, 4.7)","(7.0, 14.5, 9.227777777777778)"
