,Cruising Bellew,Hoppers Dream,Manoeuver Man,Calculating Dancer,Mamma Kass,Midnight Sport,Captain Thunderbolt Nz,Passionate Pursuit,Absolution,My Golden Eagle
12-01-2023 15:17:55.951002,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.3, 4.027272727272727)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:57.269540,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.2, 4.027272727272727)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:58.570267,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.2, 4.027272727272727)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.433333333333333)"
12-01-2023 15:17:59.883678,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.2, 4.027272727272727)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:01.168721,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.2, 3.55375)","(10.0, 15.5, 12.326315789473686)","(8.0, 11.0, 9.333333333333334)","(21.0, 99999, 99990)","(10.0, 18.0, 12.4)","(3.7, 4.3, 3.742857142857143)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:02.413642,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.6, 3.6999999999999997)","(10.0, 15.5, 13.966666666666667)","(8.0, 11.0, 9.75)","(21.0, 99999, 99990)","(10.0, 18.0, 13.55)","(3.7, 4.3, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:03.708813,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 46.333333333333336)","(26.0, 60.0, 38.0)","(2.6, 4.5, 3.6999999999999997)","(10.0, 15.0, 12.6)","(8.0, 10.5, 9.75)","(21.0, 99999, 99990)","(10.0, 17.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:04.966802,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 53.5)","(26.0, 60.0, 38.0)","(2.6, 4.4, 3.825)","(10.0, 14.5, 12.8)","(8.0, 10.5, 9.75)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:06.192431,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.825)","(10.0, 14.0, 12.3)","(8.0, 10.5, 9.75)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:07.527544,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.7)","(10.0, 13.0, 11.5)","(8.0, 10.5, 9.75)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:08.889656,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.2, 3.7)","(10.0, 12.5, 10.4375)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:10.250854,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.2, 3.825)","(10.0, 12.5, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:11.608687,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.2, 3.825)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:13.030371,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.2, 3.825)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:14.301612,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.2, 3.8000000000000003)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:15.659578,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.5, 3.8000000000000003)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:17.072449,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.5, 3.8000000000000003)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:18.477493,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.5, 3.8000000000000003)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:19.896580,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.5, 3.875)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:21.240014,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 38.0)","(2.6, 4.3, 3.875)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:22.677117,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 3.875)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:24.055764,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 57.8)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 3.875)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:25.462223,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 48.125)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 3.9250000000000003)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.49090909090909)"
12-01-2023 15:18:26.707851,"(91.0, 130.0, 121.81818181818181)","(31.0, 75.0, 48.125)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 3.8000000000000003)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:28.106864,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 54.8)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 3.8000000000000003)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:29.511007,"(91.0, 130.0, 121.81818181818181)","(31.0, 60.0, 55.666666666666664)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 3.95)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.166666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:30.946320,"(91.0, 130.0, 121.81818181818181)","(31.0, 60.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 3.95)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 12.566666666666666)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:32.523910,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 3.9)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 17.45294117647059)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:34.018930,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 3.9)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 17.511111111111113)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:35.499506,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 3.9)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 17.511111111111113)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:36.907362,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 3.9)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 14.25)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:38.382803,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 3.95)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 14.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:39.808482,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 3.95)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 14.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:41.248845,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 4.033333333333333)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:42.579038,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 4.033333333333333)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:43.933289,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 4.166666666666666)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:45.247930,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.3, 4.0625)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:46.548914,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 4.0625)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:47.876752,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 4.0625)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:49.143699,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 52.888888888888886)","(2.6, 4.4, 4.071428571428571)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 10.0)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:50.441945,"(91.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 53.6)","(2.6, 4.3, 4.071428571428571)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:51.720214,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 53.6)","(2.6, 4.3, 4.071428571428571)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:53.054183,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 53.6)","(2.6, 4.3, 4.071428571428571)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:54.390487,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 65.14285714285714)","(26.0, 60.0, 53.6)","(2.6, 4.3, 4.071428571428571)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 16.5)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:55.709813,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 65.14285714285714)","(26.0, 60.0, 53.6)","(2.6, 4.3, 3.89)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.5, 12.75)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:57.071848,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.6)","(26.0, 60.0, 53.6)","(2.6, 4.4, 3.9200000000000004)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.0, 13.0)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:58.413819,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.6)","(26.0, 60.0, 53.6)","(2.6, 4.4, 3.9200000000000004)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:18:59.753363,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.6)","(26.0, 60.0, 53.6)","(2.6, 4.4, 3.9200000000000004)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 11.75)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:19:01.063287,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.6)","(26.0, 60.0, 53.6)","(2.6, 4.4, 3.9200000000000004)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0)","(3.7, 4.2, 4.0875)","(4.8, 5.6, 5.51)"
12-01-2023 15:19:02.414016,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.6)","(26.0, 60.0, 53.6)","(2.6, 4.4, 3.9749999999999996)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0)","(3.7, 4.2, 3.96)","(4.8, 5.6, 5.51)"
12-01-2023 15:19:03.671868,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.9090909090909)","(26.0, 60.0, 53.6)","(2.6, 4.3, 4.0)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 13.5)","(3.7, 4.1, 3.96)","(4.8, 5.6, 5.51)"
12-01-2023 15:19:04.918581,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.9090909090909)","(26.0, 60.0, 53.6)","(2.6, 4.3, 4.0)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 16.0, 13.0)","(3.7, 4.1, 3.96)","(4.8, 5.6, 5.51)"
12-01-2023 15:19:06.142793,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.9090909090909)","(26.0, 60.0, 53.6)","(2.6, 4.3, 4.0)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 12.0)","(3.7, 4.1, 3.96)","(4.8, 5.6, 5.51)"
12-01-2023 15:19:07.342902,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.9090909090909)","(26.0, 60.0, 39.333333333333336)","(2.6, 4.3, 4.025)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 12.0)","(3.7, 4.1, 3.96)","(4.8, 5.6, 5.35)"
12-01-2023 15:19:08.496913,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.9090909090909)","(26.0, 60.0, 39.333333333333336)","(2.6, 4.3, 4.133333333333334)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 14.5)","(3.7, 4.1, 4.0200000000000005)","(4.8, 5.5, 5.35)"
12-01-2023 15:19:09.704297,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 66.9090909090909)","(26.0, 60.0, 39.333333333333336)","(2.6, 4.4, 4.133333333333334)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 18.0, 13.166666666666666)","(3.7, 4.2, 4.0200000000000005)","(4.8, 5.5, 5.35)"
12-01-2023 15:19:10.948620,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 53.0)","(26.0, 60.0, 39.333333333333336)","(2.6, 4.4, 4.0)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.5, 11.8125)","(3.7, 4.2, 4.0200000000000005)","(4.8, 5.5, 5.566666666666666)"
12-01-2023 15:19:12.209875,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 54.0)","(26.0, 60.0, 35.2)","(2.6, 4.4, 3.7600000000000002)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.5, 13.0)","(3.7, 4.2, 4.0200000000000005)","(4.8, 5.6, 5.55)"
12-01-2023 15:19:13.443600,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 54.0)","(26.0, 60.0, 35.2)","(2.6, 4.4, 3.8000000000000003)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0)","(3.7, 4.2, 4.0200000000000005)","(4.8, 5.6, 5.725)"
12-01-2023 15:19:14.777365,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 54.0)","(26.0, 60.0, 39.333333333333336)","(2.6, 4.4, 3.9)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.5, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0)","(3.7, 4.2, 3.96)","(4.8, 5.8, 5.55)"
12-01-2023 15:19:16.067455,"(81.0, 130.0, 121.81818181818181)","(31.0, 70.0, 54.0)","(26.0, 55.0, 36.0)","(2.6, 4.3, 4.04)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.666666666666666)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0)","(3.7, 4.1, 3.96)","(4.8, 5.7, 5.516483516483516)"
12-01-2023 15:19:17.318195,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 54.0)","(26.0, 50.0, 36.0)","(2.6, 4.3, 4.016666666666667)","(10.0, 12.0, 10.399999999999999)","(8.0, 10.0, 9.533333333333333)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0)","(3.7, 4.1, 3.96)","(4.8, 6.0, 5.536842105263158)"
12-01-2023 15:19:18.896188,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 54.0)","(26.0, 50.0, 33.2)","(2.6, 4.2, 4.042857142857143)","(10.0, 12.0, 10.399999999999999)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0)","(3.7, 4.1, 4.012499999999999)","(4.8, 6.0, 5.555555555555555)"
12-01-2023 15:19:20.589706,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 65.42857142857143)","(26.0, 50.0, 33.2)","(2.6, 4.2, 4.033333333333333)","(10.0, 12.0, 10.399999999999999)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 17.0, 14.6)","(3.7, 4.2, 4.0)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:22.084013,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 65.42857142857143)","(26.0, 50.0, 33.2)","(2.6, 4.2, 4.14375)","(10.0, 12.0, 10.399999999999999)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 17.0, 14.6)","(3.7, 4.2, 4.15)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:23.477168,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 65.42857142857143)","(26.0, 50.0, 33.2)","(2.6, 4.2, 4.14375)","(10.0, 12.0, 10.399999999999999)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 17.0, 14.6)","(3.7, 4.2, 4.15625)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:24.768132,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 65.42857142857143)","(26.0, 50.0, 33.2)","(2.6, 4.2, 4.14375)","(10.0, 12.0, 10.399999999999999)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 17.0, 14.6)","(3.7, 4.2, 4.15625)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:26.001297,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 65.42857142857143)","(26.0, 50.0, 33.2)","(2.6, 4.2, 4.14375)","(10.0, 12.0, 10.399999999999999)","(8.0, 9.8, 9.64)","(21.0, 99999, 99990)","(10.0, 17.0, 14.6)","(3.7, 4.2, 4.15625)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:27.194167,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 66.0)","(26.0, 50.0, 33.2)","(2.6, 4.2, 4.40625)","(10.0, 12.0, 10.399999999999999)","(8.0, 9.8, 9.533333333333333)","(21.0, 99999, 99990)","(10.0, 17.0, 14.6)","(3.7, 4.2, 4.15625)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:28.488652,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 66.0)","(26.0, 50.0, 33.2)","(2.6, 4.5, 4.40625)","(10.0, 12.0, 10.755555555555555)","(8.0, 10.0, 9.533333333333333)","(21.0, 99999, 99990)","(10.0, 17.0, 14.6)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
12-01-2023 15:19:29.664339,"(81.0, 130.0, 103.33333333333333)","(31.0, 70.0, 66.0)","(26.0, 50.0, 33.2)","(2.7, 4.5, 4.40625)","(10.0, 12.0, 10.755555555555555)","(8.0, 10.0, 9.533333333333333)","(21.0, 99999, 99990)","(10.0, 17.0, 13.0625)","(3.7, 4.2, 4.13)","(4.8, 6.0, 5.540404040404041)"
