,Big Time Violet,Adobe Underworld,Allegro Love,Truth Hurts,Claws In Creed,Opawa Ziva
04-01-2023 09:34:06.732135,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:07.550707,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:08.372623,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:09.201981,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:10.042765,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:10.858145,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:11.680090,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:12.502920,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:13.350144,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.5, 12.766666666666667)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.8, 7.074999999999999)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:14.180252,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.0, 12.6)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.6, 6.769230769230769)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:15.006946,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.0, 12.6)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.6, 6.769230769230769)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:15.839389,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.0, 12.6)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.6, 6.769230769230769)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:16.664897,"(2.6, 5.8, 4.675)","(6.0, 10.5, 8.0)","(8.0, 19.0, 12.6)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.6, 6.769230769230769)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:17.493466,"(2.6, 3.55, 3.5281249999999997)","(6.0, 10.5, 7.62)","(8.0, 19.0, 12.6)","(15.0, 22.0, 19.954545454545453)","(4.6, 7.6, 6.222222222222221)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:18.312776,"(2.6, 3.55, 3.5281249999999997)","(6.0, 10.5, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.125)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:19.149104,"(2.6, 3.55, 3.5281249999999997)","(6.0, 10.5, 8.05)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.125)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:19.962894,"(2.6, 3.55, 3.4166666666666665)","(6.0, 10.5, 8.05)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.125)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:20.785487,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.125)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:21.613920,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.125)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:22.442546,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.125)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:23.262933,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 17.875)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3923076923076922)"
04-01-2023 09:34:24.094733,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.4)"
04-01-2023 09:34:24.911573,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.4)"
04-01-2023 09:34:25.752928,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.4)"
04-01-2023 09:34:26.568098,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.4)"
04-01-2023 09:34:27.409908,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.2)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.4)"
04-01-2023 09:34:28.224668,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 17.49230769230769)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.4)"
04-01-2023 09:34:29.039607,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 17.49230769230769)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3785714285714286)"
04-01-2023 09:34:29.883676,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 14.600000000000001)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.45, 3.3)"
04-01-2023 09:34:30.711219,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 16.25)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.3, 3.2384)"
04-01-2023 09:34:31.530784,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 15.857142857142858)","(15.0, 22.0, 20.5)","(4.6, 7.6, 6.114285714285714)","(3.0, 3.3, 3.172173913043478)"
04-01-2023 09:34:32.368369,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 15.857142857142858)","(15.0, 22.0, 20.363636363636363)","(4.6, 7.6, 5.666666666666667)","(3.0, 3.3, 3.172173913043478)"
04-01-2023 09:34:33.178577,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 16.25)","(15.0, 22.0, 20.363636363636363)","(4.6, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:33.997036,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 16.25)","(15.0, 22.0, 20.363636363636363)","(4.6, 7.6, 6.9411764705882355)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:34.821046,"(2.6, 3.55, 3.4166666666666665)","(6.0, 9.6, 8.0)","(8.0, 19.0, 16.25)","(15.0, 22.0, 20.363636363636363)","(4.6, 7.6, 6.057142857142857)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:35.634362,"(2.6, 5.7, 5.0)","(6.0, 9.6, 8.0)","(8.5, 19.0, 16.6)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:36.457348,"(2.6, 5.5, 5.025)","(6.0, 9.6, 8.0)","(8.5, 19.0, 13.7)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:37.271637,"(2.6, 5.6, 4.4975)","(6.0, 9.6, 8.0)","(8.5, 19.0, 13.7)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:38.094076,"(2.6, 5.5, 5.138461538461538)","(6.0, 9.6, 8.0)","(8.5, 19.0, 13.7)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:38.906976,"(2.6, 5.6, 4.4975)","(6.0, 9.6, 8.0)","(8.5, 19.0, 13.7)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:39.728295,"(2.6, 5.6, 4.4975)","(6.0, 9.6, 8.0)","(8.5, 19.0, 13.7)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:40.564584,"(2.6, 5.6, 4.4975)","(6.0, 9.6, 8.0)","(8.5, 19.0, 13.7)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:41.380717,"(2.6, 5.5, 4.438461538461539)","(6.0, 9.6, 8.0)","(8.5, 19.0, 17.07272727272727)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.6, 6.0)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:42.197864,"(2.6, 5.4, 4.54)","(6.0, 9.6, 8.0)","(8.5, 19.0, 17.07272727272727)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.458823529411765)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:43.033365,"(2.6, 5.4, 4.54)","(6.0, 9.6, 8.0)","(8.5, 19.0, 17.07272727272727)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.458823529411765)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:43.857418,"(2.6, 5.4, 4.54)","(6.0, 9.6, 8.0)","(8.5, 19.0, 17.07272727272727)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.458823529411765)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:44.681194,"(2.6, 5.3, 3.7625)","(6.0, 9.6, 8.0)","(8.5, 19.5, 13.950000000000001)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.64)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:45.495280,"(2.6, 5.3, 4.7875)","(6.0, 9.6, 8.0)","(8.5, 19.5, 13.950000000000001)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:46.316570,"(2.6, 5.3, 3.7625)","(6.0, 9.6, 8.0)","(8.5, 19.0, 16.35)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:47.148399,"(2.6, 5.3, 3.7625)","(6.0, 9.6, 8.0)","(8.5, 19.5, 13.950000000000001)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.1854545454545455)"
04-01-2023 09:34:47.959653,"(2.6, 5.3, 3.7625)","(6.0, 9.6, 8.649999999999999)","(8.5, 19.5, 12.84)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:48.775468,"(2.6, 5.3, 3.7625)","(6.0, 9.6, 8.649999999999999)","(8.5, 19.5, 12.84)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:49.599284,"(2.6, 5.3, 3.7625)","(6.0, 9.4, 7.763636363636364)","(8.5, 19.5, 16.725)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:50.433042,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.461538461538462)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:51.263305,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:52.079210,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 15.61111111111111)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:52.902894,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 15.61111111111111)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:53.713326,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 15.61111111111111)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:54.534398,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.363636363636363)","(4.8, 7.4, 5.199999999999999)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:55.348667,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.112)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:56.170241,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:57.004720,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:57.822295,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:58.636796,"(2.6, 5.2, 4.225)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:34:59.456345,"(2.6, 5.2, 4.668181818181818)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:35:00.280003,"(2.6, 5.2, 4.668181818181818)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:35:01.112546,"(2.6, 5.2, 4.668181818181818)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.454545454545455)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:35:01.926723,"(2.6, 5.2, 4.668181818181818)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 12.3125)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:35:02.754150,"(2.6, 5.2, 4.55)","(6.0, 9.4, 7.342857142857143)","(8.5, 19.5, 14.272727272727273)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:35:03.583211,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 12.5)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.15)"
04-01-2023 09:35:04.396458,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.383333333333334)","(3.0, 3.3, 3.2086956521739127)"
04-01-2023 09:35:05.239102,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.458823529411765)","(3.0, 3.3, 3.2086956521739127)"
04-01-2023 09:35:06.056877,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 14.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.458823529411765)","(3.0, 3.3, 3.2086956521739127)"
04-01-2023 09:35:06.869369,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 14.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.458823529411765)","(3.0, 3.3, 3.2086956521739127)"
04-01-2023 09:35:07.691300,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 14.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.838709677419355)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:08.515303,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.838709677419355)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:09.342038,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 5.838709677419355)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:10.159285,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 7.033333333333333)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:10.982760,"(2.6, 4.2, 3.585294117647059)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 7.033333333333333)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:11.805185,"(2.6, 4.1, 4.016666666666667)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 7.036363636363637)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:12.625852,"(2.6, 4.1, 3.9799999999999995)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.766666666666667)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:13.436651,"(2.6, 4.1, 3.9799999999999995)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 7.072727272727272)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:14.257354,"(2.6, 4.1, 3.9799999999999995)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 7.1230769230769235)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:15.076565,"(2.6, 4.1, 3.9799999999999995)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:15.905825,"(2.6, 4.1, 3.9799999999999995)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:16.716290,"(2.6, 4.1, 3.9799999999999995)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:17.537699,"(2.6, 4.1, 3.9799999999999995)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:18.352270,"(2.6, 4.1, 3.9799999999999995)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 17.230769230769234)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:19.166896,"(2.6, 4.1, 3.8586206896551722)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:19.986338,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:20.800638,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:21.625815,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:22.440509,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 7.763636363636364)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.183333333333333)"
04-01-2023 09:35:23.251651,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:24.065802,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:24.880164,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 20.941176470588236)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:25.703321,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 16.6)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:26.522548,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.4375)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:27.347737,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.466666666666665)","(4.8, 7.4, 6.720000000000001)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:28.157449,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.466666666666665)","(4.8, 7.6, 6.514285714285714)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:28.970000,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.466666666666665)","(4.8, 7.6, 6.514285714285714)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:29.783002,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.466666666666665)","(4.8, 7.6, 6.514285714285714)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:30.610969,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.466666666666665)","(4.8, 7.6, 6.514285714285714)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:31.417857,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.466666666666665)","(4.8, 7.6, 6.514285714285714)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:32.244166,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.466666666666665)","(4.8, 7.4, 6.21)","(3.0, 3.3, 3.2204545454545452)"
04-01-2023 09:35:33.057673,"(2.6, 4.1, 3.833333333333333)","(6.0, 9.4, 8.341176470588236)","(8.5, 20.0, 16.0)","(14.0, 22.0, 21.466666666666665)","(4.8, 7.4, 6.21)","(3.0, 3.3, 3.2204545454545452)"
