,Kaseys Money,Buster Up,She Wolf,Spring Luna,Kick Off,Sunset Charlie,Aces Up
10-01-2023 16:01:07.247525,"(2.0, 2.02, 1.972)","(3.5, 7.4, 7.133333333333334)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:08.257543,"(2.0, 2.02, 1.972)","(3.5, 7.4, 7.133333333333334)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:09.599549,"(2.0, 2.02, 1.972)","(3.5, 7.4, 7.133333333333334)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:10.682025,"(1.95, 2.02, 1.972)","(3.5, 7.4, 7.0)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:11.824378,"(1.95, 2.02, 1.972)","(3.5, 7.4, 7.0)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.688888888888888)"
10-01-2023 16:01:12.851138,"(1.95, 1.98, 1.95)","(3.5, 7.4, 7.311111111111112)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 12.5, 12.38888888888889)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.688888888888888)"
10-01-2023 16:01:13.925446,"(1.95, 1.98, 1.95)","(3.5, 7.4, 7.311111111111112)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 12.5, 12.38888888888889)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.688888888888888)"
10-01-2023 16:01:15.180448,"(1.95, 1.98, 1.95)","(3.5, 7.4, 7.311111111111112)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 12.5, 12.38888888888889)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.688888888888888)"
10-01-2023 16:01:16.433860,"(1.95, 1.98, 1.95)","(3.5, 7.4, 7.311111111111112)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 12.5, 12.38888888888889)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.688888888888888)"
10-01-2023 16:01:17.597517,"(1.95, 1.98, 1.95)","(3.5, 7.4, 7.311111111111112)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 12.5, 12.38888888888889)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.688888888888888)"
10-01-2023 16:01:18.793802,"(1.95, 1.98, 1.955)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 12.5, 12.2)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:19.911876,"(1.95, 2.0, 1.955)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.2)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:20.941602,"(1.95, 2.0, 1.955)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.2)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:22.081115,"(1.95, 2.0, 1.955)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.2)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:23.288908,"(1.95, 2.0, 1.955)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.2)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:24.338737,"(1.95, 2.0, 1.955)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.2)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:25.511660,"(1.95, 2.0, 1.955)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:26.727024,"(1.95, 2.0, 1.955)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:27.777289,"(1.95, 2.0, 1.94)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:28.917008,"(1.95, 1.99, 1.927142857142857)","(3.5, 7.4, 7.222222222222222)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:30.174240,"(1.95, 1.99, 1.9214285714285713)","(3.5, 7.4, 7.285714285714286)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:31.333635,"(1.95, 1.99, 1.919230769230769)","(3.5, 7.4, 7.285714285714286)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:32.451291,"(1.95, 1.99, 1.919230769230769)","(3.5, 7.4, 7.285714285714286)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:33.640384,"(1.95, 1.99, 1.919230769230769)","(3.5, 7.6, 7.428571428571428)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:34.777129,"(1.95, 1.99, 1.919230769230769)","(3.5, 7.6, 7.428571428571428)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 63.333333333333336)","(7.5, 13.0, 12.270833333333334)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.75294117647059)"
10-01-2023 16:01:35.895791,"(1.95, 1.98, 1.92)","(3.5, 7.6, 7.428571428571428)","(10.0, 14.0, 12.074074074074074)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.3)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.58)"
10-01-2023 16:01:37.110169,"(1.95, 1.9, 1.8758174904942966)","(3.5, 7.6, 7.2727272727272725)","(10.0, 13.5, 12.166666666666666)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.3)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.58)"
10-01-2023 16:01:38.109136,"(1.95, 1.89, 1.8896153846153845)","(3.5, 7.6, 7.2727272727272725)","(10.0, 13.5, 11.673913043478262)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.3)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.58)"
10-01-2023 16:01:39.170183,"(1.95, 1.89, 1.8896153846153845)","(3.5, 7.6, 7.214285714285714)","(10.0, 13.5, 11.595238095238095)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.3)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.44)"
10-01-2023 16:01:40.316111,"(1.95, 1.9, 1.8857731958762887)","(3.5, 7.4, 7.276923076923077)","(10.0, 13.5, 11.595238095238095)","(31.0, 75.0, 62.5)","(7.5, 13.0, 12.3)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.294117647058824)"
10-01-2023 16:01:41.444523,"(1.95, 1.9, 1.8811538461538462)","(3.5, 7.4, 7.257142857142857)","(10.0, 13.5, 12.125)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.3)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.294117647058824)"
10-01-2023 16:01:42.593341,"(1.95, 1.9, 1.8811538461538462)","(3.5, 7.4, 7.257142857142857)","(10.0, 13.0, 12.916666666666666)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.447368421052632)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:43.733160,"(1.95, 1.9, 1.8811538461538462)","(3.5, 7.4, 7.257142857142857)","(10.0, 13.0, 12.916666666666666)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.447368421052632)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:44.857434,"(1.95, 1.9, 1.8811538461538462)","(3.5, 7.4, 7.257142857142857)","(10.0, 13.0, 12.916666666666666)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.475)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:45.982630,"(1.95, 1.9, 1.8811538461538462)","(3.5, 7.4, 7.257142857142857)","(10.0, 13.0, 12.916666666666666)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.475)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:47.134648,"(1.95, 1.94, 1.926388888888889)","(3.5, 7.4, 7.257142857142857)","(10.0, 13.0, 12.916666666666666)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.475)","(13.0, 24.0, 22.854166666666664)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:48.340301,"(1.95, 1.94, 1.888)","(3.5, 7.4, 7.257142857142857)","(10.0, 13.0, 12.5)","(31.0, 75.0, 64.23076923076923)","(7.5, 13.0, 12.233333333333333)","(13.0, 24.0, 21.5)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:49.505851,"(1.95, 1.92, 1.8933333333333333)","(3.5, 7.4, 7.257142857142857)","(10.0, 13.0, 12.714285714285714)","(31.0, 75.0, 64.23076923076923)","(7.5, 12.5, 12.233333333333333)","(13.0, 24.0, 22.65)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:50.576316,"(1.95, 1.92, 1.908157894736842)","(3.5, 7.4, 7.2)","(10.0, 13.0, 12.714285714285714)","(31.0, 75.0, 64.23076923076923)","(7.5, 12.5, 12.233333333333333)","(13.0, 24.0, 22.65)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:51.698432,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.890909090909091)","(10.0, 13.0, 12.6)","(31.0, 75.0, 64.23076923076923)","(7.5, 12.5, 12.233333333333333)","(13.0, 24.0, 22.65)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:52.739738,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.890909090909091)","(10.0, 13.0, 12.6)","(31.0, 75.0, 64.23076923076923)","(7.5, 12.5, 12.233333333333333)","(13.0, 24.0, 23.325)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:53.854929,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.584615384615385)","(10.0, 13.0, 12.32258064516129)","(31.0, 75.0, 71.0)","(7.5, 12.5, 12.233333333333333)","(13.0, 24.0, 22.5)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:54.983718,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.682352941176471)","(10.0, 13.0, 12.32258064516129)","(31.0, 75.0, 71.0)","(7.5, 12.5, 12.233333333333333)","(13.0, 25.0, 24.428571428571427)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:56.033067,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.682352941176471)","(10.0, 13.0, 12.434782608695652)","(31.0, 75.0, 71.0)","(7.5, 12.5, 12.233333333333333)","(13.0, 25.0, 24.5)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:57.154277,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.8)","(10.0, 13.0, 12.434782608695652)","(31.0, 75.0, 71.0)","(7.5, 12.5, 12.233333333333333)","(13.0, 25.0, 24.5)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:58.424122,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.8)","(10.0, 13.0, 12.434782608695652)","(31.0, 75.0, 71.0)","(7.5, 12.5, 12.233333333333333)","(13.0, 25.0, 24.75)","(6.5, 11.0, 10.52)"
10-01-2023 16:01:59.558207,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.8)","(10.0, 13.0, 12.434782608695652)","(31.0, 75.0, 71.0)","(7.5, 12.5, 12.233333333333333)","(13.0, 25.0, 24.75)","(6.5, 11.0, 10.52)"
10-01-2023 16:02:00.653821,"(1.95, 1.92, 1.91)","(3.5, 7.0, 6.8)","(10.0, 13.0, 12.434782608695652)","(31.0, 75.0, 71.0)","(7.5, 12.5, 12.233333333333333)","(13.0, 25.0, 24.75)","(6.5, 11.0, 10.52)"
10-01-2023 16:02:01.797071,"(1.85, 1.92, 1.91)","(3.5, 7.0, 6.608695652173913)","(10.0, 13.0, 12.357142857142858)","(31.0, 75.0, 68.33333333333333)","(7.5, 12.5, 12.166666666666666)","(13.0, 25.0, 24.25)","(6.5, 11.0, 10.166666666666668)"
10-01-2023 16:02:02.925071,"(1.85, 1.92, 1.9145945945945946)","(3.5, 7.0, 6.678571428571429)","(10.0, 13.0, 12.357142857142858)","(31.0, 75.0, 64.23076923076923)","(7.5, 12.5, 11.961538461538462)","(13.0, 25.0, 23.6)","(6.5, 10.5, 10.176923076923078)"
10-01-2023 16:02:04.106255,"(1.85, 1.92, 1.9139393939393938)","(3.5, 7.0, 6.769230769230769)","(10.0, 13.0, 12.357142857142858)","(31.0, 65.0, 64.23076923076923)","(7.5, 12.0, 12.625)","(13.0, 24.0, 23.692307692307693)","(6.5, 10.5, 10.134782608695653)"
10-01-2023 16:02:05.275779,"(1.85, 1.92, 1.9139393939393938)","(3.5, 7.0, 6.769230769230769)","(10.0, 13.0, 12.357142857142858)","(31.0, 65.0, 64.23076923076923)","(7.5, 13.0, 12.1)","(13.0, 24.0, 23.692307692307693)","(6.5, 10.5, 10.134782608695653)"
10-01-2023 16:02:06.441126,"(1.85, 1.92, 1.9057142857142857)","(3.5, 7.0, 6.966666666666667)","(10.0, 13.0, 12.357142857142858)","(31.0, 65.0, 64.23076923076923)","(7.5, 12.5, 12.0)","(13.0, 24.0, 26.31818181818182)","(6.5, 10.5, 10.775)"
10-01-2023 16:02:07.698890,"(1.85, 1.92, 1.8978947368421053)","(3.5, 7.0, 6.966666666666667)","(10.0, 13.0, 12.357142857142858)","(31.0, 65.0, 63.57142857142857)","(7.5, 12.5, 12.0)","(13.0, 27.0, 25.653846153846153)","(6.5, 11.0, 10.65)"
10-01-2023 16:02:09.224990,"(1.85, 1.92, 1.8978947368421053)","(3.5, 7.0, 6.8)","(10.0, 13.0, 12.32258064516129)","(31.0, 65.0, 64.41176470588235)","(7.5, 12.5, 12.0)","(13.0, 27.0, 25.653846153846153)","(6.5, 11.0, 10.25)"
10-01-2023 16:02:11.311141,"(1.85, 1.92, 1.8733333333333333)","(3.5, 7.0, 6.818181818181818)","(10.0, 13.0, 12.32258064516129)","(31.0, 75.0, 64.41176470588235)","(7.5, 12.5, 12.0)","(13.0, 27.0, 25.653846153846153)","(6.5, 11.0, 10.4)"
10-01-2023 16:02:12.790259,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.0, 6.914285714285715)","(11.0, 13.0, 12.32258064516129)","(31.0, 75.0, 63.888888888888886)","(7.5, 12.5, 12.0)","(14.0, 27.0, 25.653846153846153)","(7.0, 10.5, 10.4)"
10-01-2023 16:02:14.031528,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.0, 6.914285714285715)","(11.0, 13.0, 12.192307692307692)","(31.0, 75.0, 63.888888888888886)","(7.5, 12.5, 12.0)","(14.0, 27.0, 25.653846153846153)","(7.0, 10.5, 10.4)"
10-01-2023 16:02:15.044767,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.0, 6.914285714285715)","(11.0, 13.0, 12.192307692307692)","(31.0, 75.0, 63.888888888888886)","(7.5, 12.5, 12.642857142857142)","(14.0, 27.0, 25.653846153846153)","(7.0, 10.5, 10.333333333333334)"
10-01-2023 16:02:16.224410,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.0, 6.914285714285715)","(11.0, 13.0, 12.176470588235293)","(31.0, 75.0, 64.41176470588235)","(7.5, 13.5, 12.227272727272727)","(14.0, 27.0, 25.653846153846153)","(7.0, 10.5, 10.133333333333333)"
10-01-2023 16:02:17.392521,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.0, 6.9)","(11.0, 13.0, 12.176470588235293)","(31.0, 75.0, 64.41176470588235)","(7.5, 13.5, 12.227272727272727)","(14.0, 27.0, 25.653846153846153)","(7.0, 11.0, 10.133333333333333)"
10-01-2023 16:02:18.366072,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.0, 6.9)","(11.0, 13.0, 12.176470588235293)","(31.0, 75.0, 64.41176470588235)","(7.5, 13.5, 12.227272727272727)","(14.0, 27.0, 25.653846153846153)","(7.0, 11.0, 10.133333333333333)"
10-01-2023 16:02:19.559148,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.0, 6.92)","(11.0, 13.0, 11.923076923076923)","(31.0, 75.0, 64.41176470588235)","(7.5, 13.5, 12.071428571428571)","(14.0, 27.0, 25.653846153846153)","(7.0, 11.0, 10.333333333333334)"
10-01-2023 16:02:20.716343,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.2, 6.984615384615385)","(11.0, 13.0, 11.827586206896552)","(31.0, 75.0, 64.41176470588235)","(7.5, 12.5, 11.944444444444445)","(14.0, 27.0, 25.653846153846153)","(7.0, 10.5, 10.333333333333334)"
10-01-2023 16:02:21.895927,"(1.85, 1.92, 1.8587500000000001)","(3.5, 7.2, 7.305263157894737)","(11.0, 13.0, 11.9375)","(31.0, 75.0, 64.41176470588235)","(7.5, 12.5, 11.944444444444445)","(14.0, 27.0, 25.653846153846153)","(7.0, 10.5, 10.333333333333334)"
10-01-2023 16:02:23.085480,"(1.85, 1.92, 1.8927777777777777)","(3.5, 7.4, 7.305263157894737)","(11.0, 13.0, 11.642857142857142)","(31.0, 75.0, 64.41176470588235)","(7.5, 12.5, 11.944444444444445)","(14.0, 27.0, 25.653846153846153)","(7.0, 10.5, 10.333333333333334)"
10-01-2023 16:02:24.241797,"(1.85, 1.92, 1.901851851851852)","(3.5, 7.4, 7.337931034482759)","(11.0, 12.5, 11.681818181818182)","(31.0, 75.0, 68.33333333333333)","(7.5, 12.5, 11.785714285714286)","(14.0, 27.0, 25.653846153846153)","(7.0, 10.5, 10.333333333333334)"
10-01-2023 16:02:25.388207,"(1.85, 1.92, 1.9036666666666666)","(3.5, 7.4, 7.337931034482759)","(11.0, 12.5, 11.272727272727273)","(31.0, 75.0, 68.33333333333333)","(7.5, 12.5, 11.970588235294118)","(14.0, 27.0, 24.56756756756757)","(7.0, 10.5, 9.947368421052632)"
10-01-2023 16:02:26.592866,"(1.85, 1.9, 1.8696969696969696)","(3.5, 7.4, 7.314285714285714)","(11.0, 12.0, 11.38888888888889)","(31.0, 75.0, 61.5)","(7.5, 12.5, 12.026315789473685)","(14.0, 27.0, 24.56756756756757)","(7.0, 10.5, 9.947368421052632)"
10-01-2023 16:02:27.811244,"(1.95, 1.88, 1.865)","(3.5, 7.6, 7.49090909090909)","(11.0, 12.0, 11.38888888888889)","(31.0, 75.0, 61.5)","(7.5, 12.5, 12.0)","(14.0, 27.0, 24.56756756756757)","(7.0, 10.5, 9.947368421052632)"
10-01-2023 16:02:28.926380,"(1.95, 1.88, 1.86)","(3.5, 7.6, 7.485714285714286)","(11.0, 12.0, 11.38888888888889)","(31.0, 75.0, 62.72727272727273)","(7.5, 12.5, 12.0)","(14.0, 27.0, 24.56756756756757)","(7.0, 10.5, 9.947368421052632)"
10-01-2023 16:02:30.129966,"(1.95, 1.88, 1.86)","(3.5, 7.6, 7.493333333333333)","(11.0, 12.0, 11.214285714285714)","(31.0, 75.0, 63.75)","(7.5, 12.5, 11.944444444444445)","(14.0, 27.0, 24.56756756756757)","(7.0, 10.5, 9.947368421052632)"
10-01-2023 16:02:31.304393,"(1.95, 1.88, 1.86)","(3.5, 7.6, 7.493333333333333)","(11.0, 12.0, 11.9375)","(31.0, 75.0, 63.75)","(7.5, 12.5, 12.0)","(14.0, 27.0, 25.448275862068964)","(7.0, 10.5, 10.0)"
10-01-2023 16:02:32.457509,"(1.95, 1.88, 1.8533333333333335)","(3.5, 7.6, 7.493333333333333)","(11.0, 12.0, 11.9375)","(31.0, 75.0, 63.75)","(7.5, 12.5, 12.0)","(14.0, 27.0, 25.636363636363637)","(7.0, 10.5, 9.789473684210526)"
10-01-2023 16:02:33.667847,"(1.95, 1.88, 1.8527272727272728)","(3.5, 7.6, 7.536)","(11.0, 12.0, 11.823529411764707)","(31.0, 75.0, 68.86363636363636)","(7.5, 12.5, 12.05)","(14.0, 27.0, 25.59375)","(7.0, 10.5, 9.789473684210526)"
10-01-2023 16:02:34.844905,"(1.95, 1.88, 1.8527272727272728)","(3.5, 7.6, 7.523809523809524)","(11.0, 12.0, 11.291666666666666)","(31.0, 75.0, 67.5)","(7.5, 12.5, 12.05)","(14.0, 27.0, 25.59375)","(7.0, 10.5, 9.789473684210526)"
10-01-2023 16:02:35.981118,"(1.95, 1.88, 1.8527272727272728)","(3.5, 7.6, 7.523809523809524)","(11.0, 12.0, 11.291666666666666)","(31.0, 75.0, 67.5)","(7.5, 12.5, 12.05)","(14.0, 27.0, 25.333333333333332)","(7.0, 10.5, 9.789473684210526)"
10-01-2023 16:02:37.065096,"(1.95, 1.88, 1.849047619047619)","(3.5, 7.6, 7.523809523809524)","(11.0, 12.0, 11.392857142857142)","(31.0, 75.0, 68.86363636363636)","(7.5, 12.5, 12.1)","(14.0, 27.0, 24.0)","(7.0, 10.5, 9.789473684210526)"
10-01-2023 16:02:38.205524,"(1.95, 1.87, 1.828695652173913)","(3.5, 8.2, 7.977777777777777)","(11.0, 12.0, 11.392857142857142)","(31.0, 75.0, 68.86363636363636)","(7.5, 12.5, 11.941176470588236)","(14.0, 27.0, 25.2)","(7.0, 10.5, 9.789473684210526)"
10-01-2023 16:02:39.437532,"(1.95, 1.87, 1.833235294117647)","(3.5, 8.2, 7.9692307692307685)","(11.0, 12.0, 11.392857142857142)","(31.0, 75.0, 68.86363636363636)","(7.5, 12.0, 11.941176470588236)","(14.0, 27.0, 25.2)","(7.0, 10.5, 9.789473684210526)"
10-01-2023 16:02:40.584987,"(1.95, 1.87, 1.8262500000000002)","(3.5, 8.2, 7.942857142857142)","(11.0, 12.0, 11.652173913043478)","(31.0, 75.0, 68.86363636363636)","(7.5, 12.0, 11.941176470588236)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.789473684210526)"
10-01-2023 16:02:41.808872,"(1.95, 1.86, 1.8127777777777778)","(3.5, 8.2, 7.999999999999999)","(10.0, 12.0, 11.35483870967742)","(31.0, 75.0, 68.86363636363636)","(8.0, 12.0, 11.96875)","(14.0, 27.0, 25.666666666666668)","(7.5, 10.5, 9.789473684210526)"
10-01-2023 16:02:43.068408,"(1.8, 1.86, 1.8135714285714286)","(3.9, 8.2, 7.999999999999999)","(10.0, 12.0, 11.35483870967742)","(31.0, 75.0, 68.86363636363636)","(8.0, 12.0, 11.96875)","(14.0, 27.0, 25.666666666666668)","(7.5, 10.5, 9.789473684210526)"
10-01-2023 16:02:44.357165,"(1.8, 1.86, 1.8135714285714286)","(3.9, 8.2, 7.999999999999999)","(10.0, 12.0, 11.35483870967742)","(31.0, 75.0, 68.86363636363636)","(8.0, 12.0, 11.96875)","(14.0, 27.0, 25.666666666666668)","(7.5, 10.5, 9.789473684210526)"
10-01-2023 16:02:45.635380,"(1.8, 1.86, 1.8215384615384616)","(3.9, 8.2, 7.8999999999999995)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.0, 11.941176470588236)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.763636363636364)"
10-01-2023 16:02:46.871980,"(1.8, 1.83, 1.8106451612903227)","(3.9, 8.2, 8.0)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.0, 11.941176470588236)","(14.0, 27.0, 24.894736842105264)","(7.0, 10.5, 9.763636363636364)"
10-01-2023 16:02:48.085896,"(1.8, 1.83, 1.8009615384615385)","(3.9, 8.2, 8.049999999999999)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.0, 11.941176470588236)","(14.0, 25.0, 25.666666666666668)","(7.0, 10.5, 9.763636363636364)"
10-01-2023 16:02:49.268693,"(1.8, 1.83, 1.7910322580645162)","(3.9, 8.2, 8.049999999999999)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.0, 11.941176470588236)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.763636363636364)"
10-01-2023 16:02:50.440570,"(1.8, 1.81, 1.795)","(3.9, 8.2, 8.049999999999999)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.0, 11.941176470588236)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.763636363636364)"
10-01-2023 16:02:51.600961,"(1.8, 1.81, 1.79125)","(3.9, 8.2, 8.08)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.0, 12.125)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.763636363636364)"
10-01-2023 16:02:52.781464,"(1.8, 1.81, 1.79125)","(3.9, 8.2, 8.08)","(11.0, 12.0, 11.521739130434783)","(31.0, 75.0, 69.8076923076923)","(7.5, 12.5, 12.125)","(14.0, 27.0, 25.666666666666668)","(7.0, 10.5, 9.738461538461538)"
