,Itchy Nose,Call Me Jim,Rich Hips,Aston Rozee,Coconut Santiago,Brother Yap,Champ Duran
07-12-2022 13:22:21.782392,"(2.2, 4.3, 3.38)","(11.0, 22.0, 20.625)","(21.0, 60.0, 27.5)","(4.4, 6.8, 5.55)","(6.0, 10.5, 6.818181818181818)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:22:22.856579,"(2.2, 4.2, 3.5)","(11.0, 22.0, 20.625)","(21.0, 60.0, 27.5)","(4.4, 6.8, 5.55)","(6.0, 10.5, 6.818181818181818)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:22:23.870709,"(2.2, 4.2, 3.5)","(11.0, 22.0, 20.625)","(21.0, 60.0, 27.5)","(4.4, 6.8, 5.55)","(6.0, 10.5, 6.818181818181818)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:22:25.049378,"(2.2, 4.2, 3.5)","(11.0, 22.0, 20.625)","(21.0, 60.0, 43.125)","(4.4, 6.8, 5.55)","(6.0, 10.5, 6.818181818181818)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:22:26.319534,"(2.2, 4.3, 3.38)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.5, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:22:27.573945,"(2.2, 4.4, 3.2109756097560975)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:22:28.586386,"(2.2, 4.4, 3.2109756097560975)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:22:29.581448,"(2.2, 4.4, 3.2109756097560975)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:22:30.542249,"(2.2, 4.3, 3.533333333333333)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:31.647776,"(2.2, 4.3, 3.533333333333333)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:32.759444,"(2.2, 4.4, 3.2109756097560975)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:34.082387,"(2.2, 4.4, 3.314285714285714)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:35.336440,"(2.2, 4.3, 3.314285714285714)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:36.521497,"(2.2, 4.3, 3.314285714285714)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:37.635574,"(2.2, 4.3, 3.314285714285714)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:38.899969,"(2.2, 4.3, 3.38)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:40.054103,"(2.2, 4.3, 3.6788235294117646)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:41.352423,"(2.2, 4.3, 3.6788235294117646)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:42.561232,"(2.2, 4.3, 3.8652173913043475)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:43.757707,"(2.2, 4.3, 3.34)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:44.793948,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:45.949281,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:47.037081,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:48.233969,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:49.431345,"(2.2, 4.4, 3.1634146341463416)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:50.594257,"(2.2, 4.4, 3.1634146341463416)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:51.714369,"(2.2, 4.3, 3.5)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:52.947144,"(2.2, 4.3, 3.5)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:54.029964,"(2.2, 4.3, 3.5)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:55.098150,"(2.2, 4.3, 3.2714285714285714)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:56.298996,"(2.2, 4.3, 3.2714285714285714)","(11.0, 22.0, 19.555555555555557)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:57.440766,"(2.2, 4.3, 3.2714285714285714)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:58.567194,"(2.2, 4.3, 3.3666666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:22:59.710239,"(2.2, 4.3, 3.3666666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:23:00.841016,"(2.2, 4.3, 3.3666666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:23:02.006810,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:23:03.317574,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 112.57142857142857)"
07-12-2022 13:23:04.706584,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:06.019472,"(2.2, 4.4, 3.1634146341463416)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:07.197170,"(2.2, 4.4, 3.1634146341463416)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:08.342767,"(2.2, 4.4, 3.1634146341463416)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:09.454417,"(2.2, 4.3, 3.34)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:10.530661,"(2.2, 4.3, 3.170588235294118)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:11.687161,"(2.2, 4.3, 3.170588235294118)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:12.736691,"(2.2, 4.3, 3.1923076923076925)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:13.834839,"(2.2, 4.3, 3.4272727272727272)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:14.933955,"(2.2, 4.3, 3.4272727272727272)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:16.062503,"(2.2, 4.3, 3.5)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:16.991816,"(2.2, 4.2, 3.6500000000000004)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:18.022707,"(2.2, 4.2, 3.6500000000000004)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:19.093796,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:20.237265,"(2.2, 4.2, 3.6500000000000004)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:21.372988,"(2.2, 4.2, 3.6500000000000004)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:22.505888,"(2.2, 4.4, 3.2209302325581395)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:23.660511,"(2.2, 4.4, 3.2209302325581395)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:24.750501,"(2.2, 4.4, 3.2209302325581395)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:25.831629,"(2.2, 4.3, 3.4)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:26.887639,"(2.2, 4.3, 3.4)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.821428571428571)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:27.950784,"(2.2, 4.3, 3.34)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.0, 3.909090909090909)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:29.045674,"(2.2, 4.3, 3.4)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:29.991761,"(2.2, 4.3, 3.5)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:30.990739,"(2.2, 4.3, 3.5)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:32.091496,"(2.2, 4.3, 3.5)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:33.293127,"(2.2, 4.3, 3.5)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:34.356409,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:35.448484,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:36.496955,"(2.2, 4.2, 3.466666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:37.557562,"(2.2, 4.4, 3.1634146341463416)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:38.655625,"(2.2, 4.4, 3.1634146341463416)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:39.780803,"(2.2, 4.4, 3.1634146341463416)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:40.808558,"(2.2, 4.3, 3.2714285714285714)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:41.776530,"(2.2, 4.3, 3.2333333333333334)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:42.867716,"(2.2, 4.3, 3.2333333333333334)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.9909090909090907)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:43.939267,"(2.2, 4.3, 3.4552)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.666666666666666)","(3.6, 4.1, 3.8461538461538463)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:44.984898,"(2.2, 4.2, 3.226923076923077)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 4.0, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:46.063631,"(2.2, 4.2, 3.3566666666666665)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:47.086247,"(2.2, 4.2, 3.2416666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:48.154654,"(2.2, 4.2, 3.2416666666666667)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:49.295965,"(2.2, 4.1, 3.4)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:50.457923,"(2.2, 4.1, 3.4)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:51.616233,"(2.2, 4.1, 3.4)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:52.743148,"(2.2, 4.1, 3.5749999999999997)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:53.901827,"(2.2, 4.1, 3.5749999999999997)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:55.133459,"(2.2, 4.1, 3.5749999999999997)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.8115384615384618)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:56.426497,"(2.2, 4.1, 3.5749999999999997)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.95, 3.725)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:57.715583,"(2.2, 4.1, 3.5749999999999997)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 28.333333333333332)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.85, 3.745454545454545)","(31.0, 220.0, 106.0)"
07-12-2022 13:23:59.209101,"(2.2, 4.1, 3.5749999999999997)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 46.5)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.8, 3.745454545454545)","(31.0, 220.0, 106.0)"
07-12-2022 13:24:00.609334,"(2.2, 4.1, 3.5749999999999997)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 29.166666666666668)","(4.4, 6.8, 5.55)","(6.0, 10.0, 9.776470588235295)","(3.6, 3.8, 3.745454545454545)","(31.0, 220.0, 106.0)"
07-12-2022 13:24:01.805926,"(2.2, 4.1, 3.5749999999999997)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 29.166666666666668)","(4.4, 6.8, 5.55)","(6.0, 10.0, 8.466666666666667)","(3.6, 3.8, 3.75)","(31.0, 220.0, 106.0)"
07-12-2022 13:24:02.939676,"(2.2, 4.1, 3.3)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 29.166666666666668)","(4.4, 6.8, 6.591666666666667)","(6.0, 9.8, 9.066666666666666)","(3.6, 3.8, 3.75)","(31.0, 220.0, 106.0)"
07-12-2022 13:24:04.053072,"(2.2, 4.1, 3.8999999999999995)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 29.166666666666668)","(4.4, 6.8, 6.591666666666667)","(6.0, 9.6, 9.066666666666666)","(3.6, 3.8, 3.75)","(31.0, 220.0, 106.0)"
07-12-2022 13:24:05.217060,"(2.2, 4.1, 3.65)","(11.0, 22.0, 15.666666666666666)","(21.0, 60.0, 29.166666666666668)","(4.4, 6.8, 6.5)","(6.0, 9.6, 9.066666666666666)","(3.6, 3.8, 3.75)","(31.0, 220.0, 106.0)"
