,Jumbo Ozaki,Miss Destruction,Eve And Jan,Fan Cool Unit,Alinta Fire,Smart Times,Who Roux Dude,Lees Bonus
15-12-2022 11:41:14.461998,"(2.9, 3.5, 3.35)","(18.0, 60.0, 55.2)","(41.0, 260.0, 172.5)","(51.0, 240.0, 152.72727272727272)","(4.4, 7.0, 5.926315789473684)","(5.0, 9.4, 8.046153846153846)","(5.0, 7.6, 7.016666666666667)","(4.4, 8.4, 7.483333333333333)"
15-12-2022 11:41:15.527883,"(2.9, 3.5, 3.35)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 152.72727272727272)","(4.4, 7.0, 6.04)","(5.0, 9.4, 8.65)","(5.0, 7.6, 7.133333333333333)","(4.4, 8.4, 7.470588235294118)"
15-12-2022 11:41:16.614746,"(2.9, 3.5, 3.4125)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 152.72727272727272)","(4.4, 7.0, 5.912)","(5.0, 9.4, 8.672727272727274)","(5.0, 7.6, 7.133333333333333)","(4.4, 8.2, 7.470588235294118)"
15-12-2022 11:41:17.672519,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 7.0, 5.912)","(5.0, 9.4, 9.127272727272727)","(5.0, 7.6, 7.133333333333333)","(4.4, 8.2, 7.470588235294118)"
15-12-2022 11:41:18.709509,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 7.0, 5.795833333333333)","(5.0, 9.4, 8.672727272727274)","(5.0, 7.6, 7.270588235294118)","(4.4, 8.2, 6.688888888888889)"
15-12-2022 11:41:19.791357,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 7.0, 5.8375)","(5.0, 9.4, 8.292307692307693)","(5.0, 7.6, 7.25)","(4.4, 8.4, 7.242857142857142)"
15-12-2022 11:41:20.806828,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.8375)","(5.0, 9.4, 8.725)","(5.0, 7.6, 7.25)","(4.4, 7.6, 7.145454545454545)"
15-12-2022 11:41:21.848904,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.989473684210527)","(5.0, 9.4, 8.292307692307693)","(5.0, 7.6, 7.25)","(4.4, 7.6, 7.145454545454545)"
15-12-2022 11:41:22.857505,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.989473684210527)","(5.0, 9.4, 8.725)","(5.0, 7.6, 7.25)","(4.4, 7.6, 7.145454545454545)"
15-12-2022 11:41:23.844349,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 6.03)","(5.0, 9.4, 8.511111111111111)","(5.0, 7.6, 7.270588235294118)","(4.4, 7.6, 6.95625)"
15-12-2022 11:41:24.848810,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.716666666666667)","(5.0, 9.4, 8.725)","(5.0, 7.6, 7.25)","(4.4, 8.4, 7.242857142857142)"
15-12-2022 11:41:25.846797,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.788888888888889)","(5.0, 9.4, 8.292307692307693)","(5.0, 7.6, 7.25)","(4.4, 7.6, 7.145454545454545)"
15-12-2022 11:41:26.828719,"(2.9, 3.5, 3.3115384615384613)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.933333333333334)","(5.0, 9.4, 8.292307692307693)","(5.0, 7.6, 7.25)","(4.4, 7.6, 7.145454545454545)"
15-12-2022 11:41:27.833519,"(2.9, 3.5, 3.285483870967742)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.830769230769231)","(5.0, 9.4, 8.725)","(5.0, 7.6, 7.25)","(4.4, 7.6, 7.145454545454545)"
15-12-2022 11:41:28.904739,"(2.9, 3.5, 3.285483870967742)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.7612903225806456)","(5.0, 9.4, 8.6)","(5.0, 7.6, 7.270588235294118)","(4.4, 7.6, 7.636363636363636)"
15-12-2022 11:41:30.044919,"(2.9, 3.5, 3.285483870967742)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.65)","(5.0, 9.4, 8.8)","(5.0, 7.6, 7.428571428571428)","(4.4, 8.2, 7.071428571428571)"
15-12-2022 11:41:31.102829,"(2.9, 3.45, 3.3394736842105264)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.7612903225806456)","(5.0, 9.4, 8.415384615384616)","(5.0, 7.6, 7.352941176470588)","(4.4, 7.4, 6.9)"
15-12-2022 11:41:32.153281,"(2.9, 3.45, 3.3)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.7612903225806456)","(5.0, 9.4, 8.8)","(5.0, 7.6, 7.473684210526315)","(4.4, 7.4, 6.9)"
15-12-2022 11:41:33.187872,"(2.9, 3.45, 3.3)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.7612903225806456)","(5.0, 9.4, 8.8)","(5.0, 7.6, 7.473684210526315)","(4.4, 7.4, 6.9)"
15-12-2022 11:41:34.163275,"(2.9, 3.45, 3.3115384615384618)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.7612903225806456)","(5.0, 9.4, 8.6)","(5.0, 7.6, 7.352941176470588)","(4.4, 7.4, 8.036842105263158)"
15-12-2022 11:41:35.155059,"(2.9, 3.45, 3.173076923076923)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.721875)","(5.0, 9.4, 8.8)","(5.0, 7.6, 7.4222222222222225)","(4.4, 8.2, 7.424999999999999)"
15-12-2022 11:41:36.212793,"(2.9, 3.45, 3.107142857142857)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.7612903225806456)","(5.0, 9.4, 8.415384615384616)","(5.0, 7.6, 7.333333333333333)","(4.4, 8.2, 7.424999999999999)"
15-12-2022 11:41:37.276292,"(2.9, 3.45, 3.107142857142857)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.7612903225806456)","(5.0, 9.4, 8.8)","(5.0, 7.6, 7.333333333333333)","(4.4, 8.2, 7.424999999999999)"
15-12-2022 11:41:38.392613,"(2.9, 3.45, 3.107142857142857)","(18.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.7612903225806456)","(5.0, 9.4, 8.8)","(5.0, 7.6, 7.333333333333333)","(4.4, 8.2, 7.424999999999999)"
15-12-2022 11:41:39.563242,"(2.9, 3.45, 3.107142857142857)","(17.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.754545454545454)","(5.5, 9.4, 8.6)","(5.5, 7.6, 7.333333333333333)","(4.4, 8.2, 7.526086956521738)"
15-12-2022 11:41:40.629859,"(2.9, 3.45, 3.107142857142857)","(17.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.723076923076923)","(5.5, 9.4, 8.8)","(5.5, 7.6, 7.333333333333333)","(4.4, 8.2, 7.424999999999999)"
15-12-2022 11:41:41.718409,"(2.9, 3.45, 3.107142857142857)","(17.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.8, 5.742857142857143)","(5.5, 9.4, 8.8)","(5.5, 7.6, 7.333333333333333)","(4.4, 8.2, 7.024137931034482)"
15-12-2022 11:41:42.740058,"(2.9, 3.45, 3.0921052631578947)","(17.0, 60.0, 55.2)","(41.0, 260.0, 187.58620689655172)","(51.0, 240.0, 168.88888888888889)","(4.4, 6.6, 5.690909090909091)","(5.5, 9.4, 8.415384615384616)","(5.5, 7.6, 7.333333333333333)","(4.4, 8.2, 7.024137931034482)"
15-12-2022 11:41:43.822126,"(2.9, 3.45, 3.083333333333333)","(17.0, 60.0, 55.2)","(41.0, 260.0, 185.0)","(51.0, 240.0, 204.28571428571428)","(4.4, 6.6, 5.5285714285714285)","(5.5, 9.4, 8.8)","(5.5, 7.6, 7.333333333333333)","(4.4, 8.2, 7.533333333333333)"
15-12-2022 11:41:44.915464,"(2.9, 3.45, 3.083333333333333)","(17.0, 60.0, 41.0)","(41.0, 250.0, 152.5)","(51.0, 230.0, 210.0)","(4.4, 6.6, 5.371428571428572)","(5.5, 9.4, 8.415384615384616)","(5.5, 7.6, 7.333333333333333)","(4.4, 8.0, 7.533333333333333)"
15-12-2022 11:41:46.016433,"(2.9, 3.45, 3.067037037037037)","(17.0, 60.0, 53.66666666666667)","(41.0, 250.0, 138.57142857142856)","(51.0, 230.0, 212.0)","(4.4, 6.4, 5.638461538461539)","(5.5, 9.4, 8.875)","(5.5, 7.6, 6.7384615384615385)","(4.4, 8.0, 7.745454545454545)"
15-12-2022 11:41:47.043723,"(2.9, 3.45, 3.0966666666666667)","(17.0, 60.0, 53.66666666666667)","(41.0, 250.0, 141.42857142857144)","(51.0, 230.0, 212.0)","(4.4, 6.4, 5.638461538461539)","(5.5, 9.4, 8.875)","(5.5, 7.6, 6.7384615384615385)","(4.4, 8.0, 7.745454545454545)"
15-12-2022 11:41:48.031647,"(2.9, 3.45, 3.165609756097561)","(17.0, 60.0, 53.66666666666667)","(41.0, 250.0, 191.53846153846155)","(51.0, 230.0, 212.0)","(4.4, 6.4, 5.638461538461539)","(5.5, 9.4, 8.538461538461538)","(5.5, 7.6, 6.7384615384615385)","(4.4, 8.0, 7.533333333333333)"
15-12-2022 11:41:49.120618,"(2.9, 3.45, 3.165609756097561)","(17.0, 60.0, 53.66666666666667)","(41.0, 250.0, 191.53846153846155)","(51.0, 230.0, 212.0)","(4.4, 6.4, 5.638461538461539)","(5.5, 9.4, 8.538461538461538)","(5.5, 7.6, 6.7384615384615385)","(4.4, 8.0, 7.533333333333333)"
15-12-2022 11:41:50.312529,"(2.9, 3.4, 3.128695652173913)","(17.0, 60.0, 55.04347826086956)","(41.0, 250.0, 191.53846153846155)","(51.0, 230.0, 212.0)","(4.4, 6.2, 5.772222222222222)","(5.5, 9.6, 8.442857142857143)","(5.5, 7.6, 6.7384615384615385)","(4.4, 8.0, 7.533333333333333)"
15-12-2022 11:41:51.484630,"(2.9, 3.4, 3.2238297872340427)","(17.0, 60.0, 49.2)","(41.0, 250.0, 191.53846153846155)","(51.0, 230.0, 213.63636363636363)","(4.4, 6.2, 5.621052631578948)","(5.5, 10.0, 9.11111111111111)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 7.745454545454545)"
15-12-2022 11:41:52.588959,"(2.9, 3.35, 3.1534375)","(17.0, 60.0, 53.64705882352941)","(41.0, 250.0, 194.6153846153846)","(51.0, 230.0, 200.83333333333334)","(4.4, 6.2, 5.621052631578948)","(5.5, 10.0, 9.11111111111111)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 7.533333333333333)"
15-12-2022 11:41:53.663087,"(2.9, 3.35, 3.13)","(17.0, 60.0, 53.64705882352941)","(41.0, 250.0, 194.6153846153846)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.621052631578948)","(5.5, 10.0, 8.533333333333333)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 7.533333333333333)"
15-12-2022 11:41:54.763679,"(2.9, 3.35, 3.078666666666667)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 170.0)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.548148148148148)","(5.5, 10.0, 8.9)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 7.745454545454545)"
15-12-2022 11:41:55.779880,"(2.9, 3.35, 3.078666666666667)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 170.0)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.438095238095238)","(5.5, 10.0, 8.569230769230769)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 7.533333333333333)"
15-12-2022 11:41:56.870911,"(2.9, 3.35, 3.078666666666667)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.533333333333333)","(5.5, 9.8, 8.925)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.7555555555555555)"
15-12-2022 11:41:58.026294,"(2.9, 3.3, 3.108)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.533333333333333)","(5.5, 9.6, 8.492307692307692)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.7555555555555555)"
15-12-2022 11:41:59.143022,"(2.9, 3.3, 3.0824)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.475862068965517)","(5.5, 9.6, 8.492307692307692)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.5125)"
15-12-2022 11:42:00.239213,"(2.9, 3.3, 3.0824)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.4781249999999995)","(5.5, 9.6, 8.925)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:01.245967,"(2.9, 3.3, 3.0824)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.475862068965517)","(5.5, 9.6, 8.492307692307692)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:02.270932,"(2.9, 3.3, 3.0824)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.475862068965517)","(5.5, 9.6, 8.492307692307692)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:03.387147,"(2.9, 3.3, 3.0824)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.475862068965517)","(5.5, 9.6, 8.492307692307692)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:04.500583,"(2.9, 3.3, 3.0824)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.2, 5.418181818181818)","(5.5, 9.6, 8.492307692307692)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:05.589131,"(2.9, 3.25, 3.0828571428571427)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.0, 5.621052631578947)","(5.5, 9.6, 8.492307692307692)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:06.652761,"(2.9, 3.25, 3.063076923076923)","(17.0, 60.0, 55.09090909090909)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.0, 5.621052631578947)","(5.5, 9.6, 8.492307692307692)","(5.5, 7.6, 6.7272727272727275)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:07.661106,"(2.9, 3.25, 3.063076923076923)","(17.0, 60.0, 46.875)","(41.0, 250.0, 186.36363636363637)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.0, 5.623529411764706)","(5.5, 9.6, 8.55)","(5.5, 7.6, 6.8)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:08.670584,"(2.7, 3.25, 3.049677419354839)","(19.0, 60.0, 44.0)","(41.0, 250.0, 206.25)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.0, 5.623529411764706)","(5.5, 9.6, 8.329411764705881)","(5.5, 7.6, 6.8)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:09.744080,"(2.7, 3.25, 3.049677419354839)","(19.0, 60.0, 48.375)","(41.0, 250.0, 206.25)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.0, 5.657142857142857)","(5.5, 9.6, 8.329411764705881)","(5.5, 7.6, 6.8)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:10.878338,"(2.7, 3.2, 3.026666666666667)","(19.0, 60.0, 51.54545454545455)","(41.0, 250.0, 206.25)","(51.0, 230.0, 201.66666666666666)","(4.4, 6.0, 5.657142857142857)","(5.5, 9.6, 8.329411764705881)","(5.5, 7.6, 6.8)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:12.029386,"(2.7, 3.2, 3.026666666666667)","(19.0, 60.0, 51.54545454545455)","(41.0, 250.0, 206.25)","(51.0, 230.0, 214.54545454545456)","(4.4, 6.0, 5.670588235294118)","(5.5, 9.6, 8.688888888888888)","(5.5, 7.6, 6.8)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:13.164763,"(2.7, 3.2, 3.001904761904762)","(19.0, 60.0, 51.54545454545455)","(41.0, 250.0, 216.66666666666669)","(51.0, 230.0, 214.54545454545456)","(4.4, 6.0, 5.586363636363636)","(5.5, 9.4, 8.371428571428572)","(5.5, 7.6, 6.8)","(4.4, 8.0, 6.713513513513513)"
15-12-2022 11:42:14.235505,"(2.7, 3.2, 3.001904761904762)","(19.0, 60.0, 50.0)","(41.0, 250.0, 216.66666666666669)","(51.0, 230.0, 214.54545454545456)","(4.4, 6.0, 5.586363636363636)","(5.5, 9.4, 8.942857142857143)","(5.5, 7.6, 6.8)","(4.4, 8.0, 6.635897435897435)"
15-12-2022 11:42:15.273831,"(2.7, 3.2, 3.001904761904762)","(19.0, 60.0, 43.2)","(41.0, 250.0, 216.66666666666669)","(51.0, 230.0, 219.375)","(4.4, 6.0, 5.257142857142857)","(5.5, 9.4, 8.942857142857143)","(5.5, 7.6, 6.8)","(4.4, 8.0, 7.485714285714286)"
15-12-2022 11:42:16.338648,"(2.7, 3.2, 3.001904761904762)","(19.0, 60.0, 43.2)","(41.0, 250.0, 216.66666666666669)","(51.0, 230.0, 219.375)","(4.4, 6.0, 5.566666666666667)","(5.5, 9.4, 8.642105263157895)","(5.5, 7.6, 6.8)","(4.4, 7.6, 7.485714285714286)"
15-12-2022 11:42:17.388234,"(2.7, 3.2, 2.9965217391304346)","(19.0, 60.0, 43.2)","(41.0, 250.0, 216.66666666666669)","(51.0, 230.0, 219.375)","(4.4, 6.0, 5.6000000000000005)","(5.5, 9.4, 8.942857142857143)","(5.5, 7.6, 6.8)","(4.4, 7.6, 7.485714285714286)"
15-12-2022 11:42:18.467774,"(2.7, 3.2, 2.9965217391304346)","(19.0, 60.0, 43.2)","(41.0, 250.0, 216.66666666666669)","(51.0, 230.0, 219.375)","(4.4, 6.0, 5.6000000000000005)","(5.5, 9.4, 8.942857142857143)","(5.5, 7.6, 6.8)","(4.4, 7.6, 7.485714285714286)"
15-12-2022 11:42:19.558228,"(2.7, 3.15, 2.9924999999999997)","(19.0, 60.0, 43.2)","(41.0, 250.0, 216.66666666666669)","(51.0, 230.0, 219.375)","(4.4, 6.0, 5.6000000000000005)","(5.5, 9.4, 8.642105263157895)","(5.5, 7.6, 6.8)","(4.4, 7.6, 7.485714285714286)"
15-12-2022 11:42:20.655833,"(2.7, 3.15, 2.9924999999999997)","(19.0, 60.0, 43.2)","(41.0, 250.0, 216.66666666666669)","(51.0, 230.0, 219.375)","(4.4, 6.0, 5.242105263157895)","(5.5, 9.4, 8.942857142857143)","(5.5, 7.6, 6.8)","(4.4, 7.6, 7.466666666666667)"
15-12-2022 11:42:21.673218,"(2.7, 3.15, 2.9924999999999997)","(19.0, 60.0, 43.2)","(41.0, 250.0, 211.1111111111111)","(51.0, 230.0, 216.9230769230769)","(4.4, 6.0, 5.242105263157895)","(5.5, 9.4, 8.942857142857143)","(5.5, 7.6, 6.8)","(4.4, 7.6, 7.24)"
15-12-2022 11:42:22.759703,"(2.7, 3.15, 2.9924999999999997)","(19.0, 60.0, 43.2)","(41.0, 250.0, 211.1111111111111)","(51.0, 230.0, 216.9230769230769)","(4.4, 6.0, 5.653846153846154)","(5.5, 9.4, 8.577777777777778)","(5.5, 7.6, 6.8)","(4.4, 7.6, 7.24)"
15-12-2022 11:42:23.887728,"(2.7, 3.15, 2.9924999999999997)","(19.0, 60.0, 43.2)","(41.0, 250.0, 211.1111111111111)","(51.0, 230.0, 216.9230769230769)","(4.4, 6.0, 5.653846153846154)","(5.5, 9.2, 8.408695652173913)","(5.5, 7.6, 6.8)","(4.4, 7.6, 7.24)"
15-12-2022 11:42:25.073263,"(2.7, 3.15, 2.975)","(19.0, 60.0, 54.0)","(41.0, 250.0, 218.1818181818182)","(51.0, 230.0, 220.55555555555557)","(4.4, 6.0, 5.629032258064516)","(5.5, 9.2, 8.299999999999999)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 7.23076923076923)"
15-12-2022 11:42:26.210052,"(2.7, 3.15, 2.9699999999999998)","(19.0, 60.0, 54.42857142857143)","(41.0, 250.0, 218.1818181818182)","(51.0, 230.0, 221.05263157894737)","(4.4, 6.0, 5.516)","(5.5, 9.2, 8.299999999999999)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 6.752941176470588)"
15-12-2022 11:42:27.481170,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 54.42857142857143)","(41.0, 250.0, 218.1818181818182)","(51.0, 230.0, 221.05263157894737)","(4.4, 5.9, 5.516)","(5.5, 9.2, 8.0)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 6.752941176470588)"
15-12-2022 11:42:28.756300,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 54.42857142857143)","(41.0, 250.0, 218.1818181818182)","(51.0, 230.0, 221.05263157894737)","(4.4, 5.9, 5.557142857142857)","(5.5, 9.2, 8.0)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 6.752941176470588)"
15-12-2022 11:42:29.914624,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 54.42857142857143)","(41.0, 250.0, 152.85714285714286)","(51.0, 230.0, 209.375)","(4.4, 5.9, 5.557142857142857)","(5.5, 9.0, 8.2)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 5.976470588235294)"
15-12-2022 11:42:31.126413,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 54.42857142857143)","(41.0, 250.0, 214.21052631578948)","(51.0, 230.0, 217.3076923076923)","(4.4, 5.8, 5.4111111111111105)","(5.5, 9.0, 7.896)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 6.6482758620689655)"
15-12-2022 11:42:32.443246,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 54.42857142857143)","(41.0, 250.0, 214.21052631578948)","(51.0, 230.0, 217.3076923076923)","(4.4, 5.8, 5.495652173913044)","(5.5, 9.0, 7.11578947368421)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 6.6482758620689655)"
15-12-2022 11:42:33.818535,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 56.75)","(41.0, 250.0, 214.21052631578948)","(51.0, 230.0, 217.3076923076923)","(4.4, 5.8, 5.495652173913044)","(5.5, 8.8, 7.152941176470589)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 6.6482758620689655)"
15-12-2022 11:42:35.219703,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 56.75)","(41.0, 250.0, 214.21052631578948)","(51.0, 230.0, 217.3076923076923)","(4.4, 5.8, 5.495652173913044)","(5.5, 8.8, 8.266666666666666)","(5.5, 7.6, 7.062068965517241)","(4.4, 7.6, 6.6482758620689655)"
15-12-2022 11:42:36.504114,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 56.75)","(41.0, 250.0, 226.55172413793102)","(51.0, 230.0, 217.3076923076923)","(4.4, 5.8, 5.24)","(5.5, 8.6, 7.188235294117646)","(5.5, 7.6, 7.096774193548387)","(4.4, 7.6, 6.6482758620689655)"
15-12-2022 11:42:37.776011,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 56.75)","(41.0, 250.0, 226.55172413793102)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.556521739130435)","(5.5, 8.6, 7.188235294117646)","(5.5, 7.6, 7.096774193548387)","(4.4, 7.6, 6.6482758620689655)"
15-12-2022 11:42:38.874062,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 57.0)","(41.0, 250.0, 226.55172413793102)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.556521739130435)","(5.5, 8.6, 7.054545454545455)","(5.5, 7.6, 7.096774193548387)","(4.4, 7.6, 6.6482758620689655)"
15-12-2022 11:42:40.038647,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 56.45454545454545)","(41.0, 250.0, 226.55172413793102)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.50909090909091)","(5.5, 8.6, 7.054545454545455)","(5.5, 7.6, 7.096774193548387)","(4.4, 7.6, 7.132142857142857)"
15-12-2022 11:42:41.231461,"(2.7, 3.15, 2.9699999999999998)","(20.0, 60.0, 56.45454545454545)","(41.0, 250.0, 226.55172413793102)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.224)","(5.5, 8.6, 7.054545454545455)","(5.5, 7.6, 6.95)","(4.4, 7.2, 7.132142857142857)"
15-12-2022 11:42:42.336828,"(2.7, 3.15, 2.9699999999999998)","(21.0, 60.0, 56.45454545454545)","(51.0, 250.0, 226.55172413793102)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.224)","(5.5, 8.6, 7.054545454545455)","(5.5, 7.6, 6.95)","(4.4, 7.2, 7.132142857142857)"
