,Thornbird,Sunshine Banjo,Lady Swiss,Pound Down,Sweet Kris,Flight To Mars,Hes A Minstrel
09-01-2023 13:44:06.674898,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:07.639167,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:08.598366,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:09.581597,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:10.543375,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:11.516120,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:12.443599,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:13.469828,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:14.444629,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.25)"
09-01-2023 13:44:15.509244,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.142857142857142)"
09-01-2023 13:44:16.524204,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.142857142857142)"
09-01-2023 13:44:17.516390,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:18.459078,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:19.423383,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:20.350839,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:21.374240,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:22.393877,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:23.427107,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:24.476380,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:25.562738,"(10.0, 15.0, 11.857142857142858)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.120000000000001)"
09-01-2023 13:44:26.612497,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.66)"
09-01-2023 13:44:27.577697,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.66)"
09-01-2023 13:44:28.511822,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:29.430898,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:30.446798,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:31.453236,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:32.496655,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:33.612916,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:34.690961,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:35.754185,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:36.822005,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:37.859718,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:38.784956,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:39.701593,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:40.656339,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:41.623026,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:42.676494,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:43.690131,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:44.666688,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:45.653981,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 74.44444444444444)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:46.583113,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:47.468959,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.36)"
09-01-2023 13:44:48.456049,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.82)"
09-01-2023 13:44:49.502338,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.82)"
09-01-2023 13:44:50.535729,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.82)"
09-01-2023 13:44:51.594863,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.82)"
09-01-2023 13:44:52.655809,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.82)"
09-01-2023 13:44:53.748805,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:44:54.811153,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:44:55.823296,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 81.0)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:44:56.778286,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:44:57.680446,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:44:58.653924,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:44:59.637909,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:45:00.699276,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:45:01.691372,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.6)"
09-01-2023 13:45:02.715774,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:03.769176,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.916363636363636)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:04.765274,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:05.682123,"(10.0, 15.5, 12.095238095238095)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:06.599831,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:07.561320,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:08.574679,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:09.611458,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:10.650619,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.98)"
09-01-2023 13:45:11.729279,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:12.763470,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:13.769394,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:14.767078,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 15.58235294117647)"
09-01-2023 13:45:15.710199,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:16.670331,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:17.602704,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:18.630351,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:19.616287,"(10.0, 17.0, 14.333333333333332)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:20.628279,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:21.696252,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:22.743264,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:23.721931,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:24.732531,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:25.711478,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:26.664059,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:27.606542,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:28.639079,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:29.617340,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:30.653535,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:31.706376,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:32.750648,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:33.726395,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 12.84)"
09-01-2023 13:45:34.775988,"(10.0, 16.5, 12.571428571428571)","(2.9, 4.2, 3.3040000000000003)","(14.0, 29.0, 19.555555555555557)","(31.0, 130.0, 57.85714285714286)","(2.8, 4.1, 2.9633333333333334)","(4.6, 7.2, 5.811111111111112)","(6.0, 19.5, 14.05)"
