,Conair,Jericho,Have A Heart,Teddy James,Queen Of Cakes,Miss Sassy,Cold Deck,Whiskey Business
40,"[datetime.datetime(2022, 11, 28, 20, 14, 20, 46856), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 46856), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 46856), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 46856), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 46856), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 46856), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 46856), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 20, 46856), 7.5, 14.0]"
41,"[datetime.datetime(2022, 11, 28, 20, 14, 21, 178606), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 178606), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 178606), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 178606), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 178606), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 178606), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 178606), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 21, 178606), 7.5, 14.0]"
42,"[datetime.datetime(2022, 11, 28, 20, 14, 22, 315416), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 315416), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 315416), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 315416), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 315416), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 315416), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 315416), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 22, 315416), 7.5, 14.0]"
43,"[datetime.datetime(2022, 11, 28, 20, 14, 23, 508306), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 508306), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 508306), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 508306), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 508306), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 508306), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 508306), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 23, 508306), 7.5, 14.0]"
44,"[datetime.datetime(2022, 11, 28, 20, 14, 24, 664155), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 664155), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 664155), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 664155), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 664155), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 664155), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 664155), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 24, 664155), 7.5, 14.0]"
45,"[datetime.datetime(2022, 11, 28, 20, 14, 25, 813901), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 813901), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 813901), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 813901), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 813901), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 813901), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 813901), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 25, 813901), 7.5, 14.0]"
46,"[datetime.datetime(2022, 11, 28, 20, 14, 26, 941206), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 26, 941206), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 26, 941206), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 26, 941206), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 26, 941206), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 26, 941206), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 26, 941206), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 26, 941206), 7.5, 14.0]"
47,"[datetime.datetime(2022, 11, 28, 20, 14, 28, 72814), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 72814), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 72814), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 73812), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 73812), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 73812), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 73812), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 28, 73812), 7.5, 14.0]"
48,"[datetime.datetime(2022, 11, 28, 20, 14, 29, 199815), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 199815), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 199815), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 199815), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 199815), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 199815), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 199815), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 29, 199815), 7.5, 14.0]"
49,"[datetime.datetime(2022, 11, 28, 20, 14, 30, 439670), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 439670), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 439670), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 439670), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 439670), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 439670), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 439670), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 30, 439670), 7.5, 14.0]"
50,"[datetime.datetime(2022, 11, 28, 20, 14, 31, 586771), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 586771), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 586771), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 586771), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 586771), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 586771), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 586771), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 31, 586771), 7.5, 14.0]"
51,"[datetime.datetime(2022, 11, 28, 20, 14, 32, 726830), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 726830), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 726830), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 726830), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 726830), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 726830), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 726830), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 32, 726830), 7.5, 14.0]"
52,"[datetime.datetime(2022, 11, 28, 20, 14, 33, 865579), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 865579), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 865579), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 865579), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 865579), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 865579), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 865579), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 33, 865579), 7.5, 14.0]"
53,"[datetime.datetime(2022, 11, 28, 20, 14, 35, 11326), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 11326), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 11326), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 11326), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 11326), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 11326), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 11326), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 35, 11326), 7.5, 14.5]"
54,"[datetime.datetime(2022, 11, 28, 20, 14, 36, 163666), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 163666), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 163666), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 163666), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 163666), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 163666), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 163666), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 36, 163666), 7.5, 14.5]"
55,"[datetime.datetime(2022, 11, 28, 20, 14, 37, 314190), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 314190), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 314190), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 314190), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 314190), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 314190), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 314190), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 37, 314190), 7.5, 14.5]"
56,"[datetime.datetime(2022, 11, 28, 20, 14, 38, 486711), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 486711), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 486711), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 486711), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 486711), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 486711), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 486711), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 38, 486711), 7.5, 14.5]"
57,"[datetime.datetime(2022, 11, 28, 20, 14, 39, 675299), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 675299), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 675299), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 675299), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 675299), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 675299), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 675299), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 14, 39, 675299), 7.5, 14.5]"
58,"[datetime.datetime(2022, 11, 28, 20, 14, 40, 816981), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 816981), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 816981), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 816981), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 816981), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 816981), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 816981), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 40, 816981), 7.5, 14.5]"
59,"[datetime.datetime(2022, 11, 28, 20, 14, 41, 966502), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 966502), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 966502), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 966502), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 966502), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 966502), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 966502), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 41, 966502), 7.5, 14.5]"
60,"[datetime.datetime(2022, 11, 28, 20, 14, 43, 99921), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 43, 99921), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 43, 99921), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 43, 99921), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 43, 99921), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 43, 99921), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 43, 99921), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 43, 99921), 7.5, 14.5]"
61,"[datetime.datetime(2022, 11, 28, 20, 14, 44, 256364), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 256364), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 256364), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 256364), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 256364), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 256364), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 256364), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 44, 256364), 7.5, 14.5]"
62,"[datetime.datetime(2022, 11, 28, 20, 14, 45, 395111), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 395111), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 395111), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 395111), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 395111), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 395111), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 395111), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 45, 395111), 7.5, 14.5]"
63,"[datetime.datetime(2022, 11, 28, 20, 14, 46, 533089), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 533089), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 533089), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 533089), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 533089), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 533089), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 533089), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 46, 533089), 7.5, 14.5]"
64,"[datetime.datetime(2022, 11, 28, 20, 14, 47, 677322), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 677322), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 677322), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 677322), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 677322), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 677322), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 677322), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 47, 677322), 7.5, 14.5]"
65,"[datetime.datetime(2022, 11, 28, 20, 14, 48, 810032), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 810032), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 810032), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 810032), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 810032), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 810032), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 810032), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 48, 810032), 7.5, 14.5]"
66,"[datetime.datetime(2022, 11, 28, 20, 14, 49, 970272), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 970272), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 970272), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 970272), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 970272), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 970272), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 970272), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 49, 970272), 7.5, 14.5]"
67,"[datetime.datetime(2022, 11, 28, 20, 14, 51, 121576), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 51, 121576), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 51, 121576), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 14, 51, 121576), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 51, 121576), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 51, 121576), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 51, 121576), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 51, 121576), 7.5, 14.5]"
68,"[datetime.datetime(2022, 11, 28, 20, 14, 52, 284616), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 284616), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 284616), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 284616), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 284616), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 284616), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 284616), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 52, 284616), 7.5, 14.5]"
69,"[datetime.datetime(2022, 11, 28, 20, 14, 53, 436483), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 436483), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 436483), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 436483), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 436483), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 436483), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 436483), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 53, 436483), 7.5, 14.5]"
70,"[datetime.datetime(2022, 11, 28, 20, 14, 54, 594491), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 594491), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 594491), 19.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 594491), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 594491), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 594491), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 594491), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 54, 594491), 7.5, 14.5]"
71,"[datetime.datetime(2022, 11, 28, 20, 14, 55, 732811), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 732811), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 732811), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 732811), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 732811), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 732811), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 732811), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 55, 732811), 7.5, 14.5]"
72,"[datetime.datetime(2022, 11, 28, 20, 14, 56, 875681), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 875681), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 875681), 19.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 875681), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 875681), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 875681), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 875681), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 56, 875681), 7.5, 14.5]"
73,"[datetime.datetime(2022, 11, 28, 20, 14, 58, 24934), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 24934), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 24934), 19.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 24934), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 24934), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 24934), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 24934), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 58, 24934), 7.5, 14.5]"
74,"[datetime.datetime(2022, 11, 28, 20, 14, 59, 161378), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 161378), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 161378), 19.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 161378), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 161378), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 161378), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 161378), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 14, 59, 161378), 7.5, 14.5]"
75,"[datetime.datetime(2022, 11, 28, 20, 15, 0, 297122), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 297122), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 297122), 19.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 297122), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 297122), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 297122), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 297122), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 15, 0, 297122), 7.5, 14.5]"
76,"[datetime.datetime(2022, 11, 28, 20, 15, 1, 428519), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 428519), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 428519), 19.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 428519), 2.4, 2.8]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 428519), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 428519), 31.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 428519), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 15, 1, 428519), 7.5, 14.5]"
77,"[datetime.datetime(2022, 11, 28, 20, 15, 2, 558606), 2.3, 2.46]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 558606), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 558606), 19.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 558606), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 558606), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 558606), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 558606), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 15, 2, 558606), 7.5, 14.0]"
78,"[datetime.datetime(2022, 11, 28, 20, 15, 3, 700723), 2.3, 2.46]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 700723), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 700723), 19.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 700723), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 700723), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 700723), 31.0, 270.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 700723), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 15, 3, 700723), 7.5, 14.0]"
79,"[datetime.datetime(2022, 11, 28, 20, 15, 4, 847729), 2.3, 2.46]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 847729), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 847729), 19.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 847729), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 847729), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 847729), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 847729), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 15, 4, 847729), 7.5, 14.0]"
80,"[datetime.datetime(2022, 11, 28, 20, 15, 6, 4847), 2.3, 2.46]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 4847), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 4847), 19.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 4847), 2.4, 2.78]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 4847), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 4847), 31.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 4847), 12.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 15, 6, 4847), 7.5, 14.0]"
