,Stormy Paradise,Hyperdrive,Fast Liar,King Cujo,Little Capers,Lets Win Money,Kingsbrae Bear,Backcreek Bingo
05-01-2023 12:30:08.662181,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:09.749001,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:10.767070,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:11.859239,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:12.929078,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:14.026760,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:15.144356,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:16.221526,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:17.267355,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.157142857142857)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:18.318666,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:19.448631,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:20.550280,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:21.603897,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:22.632267,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:23.710403,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:24.732849,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:25.791790,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:26.881935,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:27.948497,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:29.012514,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:30.065923,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:31.122568,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:32.223351,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:33.323129,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:34.365467,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:35.413642,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:36.454060,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:37.587384,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:38.682765,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 93.125)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.307692307692307)"
05-01-2023 12:30:39.810825,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:40.859892,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:41.927757,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:43.034336,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:44.148928,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:45.235626,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:46.364521,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:47.418384,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:48.397884,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.546511627906977)"
05-01-2023 12:30:49.478640,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.686915887850468)"
05-01-2023 12:30:50.560075,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.701834862385322)"
05-01-2023 12:30:51.632087,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:30:52.712349,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:30:53.811304,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:30:54.890975,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:30:55.964559,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:30:57.009084,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:30:58.084431,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:30:59.220583,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:00.364771,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:01.464327,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:02.607180,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:03.587543,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:04.591198,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:05.656070,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:06.783715,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:07.923707,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:09.079429,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:10.135084,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:11.167687,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:12.157386,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:13.212578,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:14.286365,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:15.356994,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:16.436334,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:17.520263,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:18.590112,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 9.869565217391305)"
05-01-2023 12:31:19.683588,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:20.761902,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:21.779235,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:22.854854,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:23.875930,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:24.949173,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:26.089074,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:27.253857,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:28.365205,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:29.468258,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:30.500573,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:31.526951,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:32.571858,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:33.646755,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:34.773826,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:35.835692,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
05-01-2023 12:31:36.801383,"(3.3, 5.3, 3.3909090909090907)","(3.4, 5.9, 4.448529411764706)","(5.5, 9.0, 8.428571428571429)","(51.0, 230.0, 199.33333333333334)","(31.0, 200.0, 115.0)","(81.0, 140.0, 102.5)","(3.9, 7.8, 5.1)","(4.8, 10.5, 8.511627906976743)"
