,Homebush Tails,Wills Prodigy,Alpaca Lunch,Opawa Lilly,Homebush Tessa,Impressive Charm,Nick Baxter,Famous Grouse
1070,"[datetime.datetime(2022, 11, 28, 12, 18, 39, 922100), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 18, 39, 922100), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 39, 922100), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 39, 922100), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 39, 922100), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 39, 922100), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 39, 922100), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 39, 922100), 1.6, 1.64]"
1071,"[datetime.datetime(2022, 11, 28, 12, 18, 41, 43635), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 41, 43635), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 41, 43635), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 41, 43635), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 41, 43635), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 41, 43635), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 41, 43635), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 41, 43635), 1.6, 1.64]"
1072,"[datetime.datetime(2022, 11, 28, 12, 18, 42, 170781), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 42, 170781), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 42, 170781), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 42, 170781), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 42, 170781), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 42, 170781), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 42, 170781), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 42, 170781), 1.6, 1.64]"
1073,"[datetime.datetime(2022, 11, 28, 12, 18, 43, 291955), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 43, 291955), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 43, 291955), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 43, 291955), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 43, 291955), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 43, 291955), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 43, 291955), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 43, 291955), 1.6, 1.64]"
1074,"[datetime.datetime(2022, 11, 28, 12, 18, 44, 430279), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 44, 430279), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 44, 430279), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 44, 430279), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 44, 430279), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 44, 430279), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 44, 430279), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 44, 430279), 1.6, 1.64]"
1075,"[datetime.datetime(2022, 11, 28, 12, 18, 45, 563687), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 45, 563687), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 45, 563687), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 45, 563687), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 45, 563687), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 45, 563687), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 45, 563687), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 45, 563687), 1.6, 1.64]"
1076,"[datetime.datetime(2022, 11, 28, 12, 18, 46, 699795), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 46, 699795), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 46, 699795), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 46, 699795), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 46, 699795), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 46, 699795), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 46, 699795), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 46, 699795), 1.6, 1.64]"
1077,"[datetime.datetime(2022, 11, 28, 12, 18, 47, 823792), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 47, 823792), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 47, 823792), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 47, 823792), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 47, 823792), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 47, 823792), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 47, 823792), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 47, 823792), 1.6, 1.64]"
1078,"[datetime.datetime(2022, 11, 28, 12, 18, 48, 960608), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 48, 960608), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 48, 960608), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 48, 960608), 21.0, 260.0]","[datetime.datetime(2022, 11, 28, 12, 18, 48, 960608), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 48, 960608), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 48, 960608), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 48, 960608), 1.6, 1.64]"
1079,"[datetime.datetime(2022, 11, 28, 12, 18, 50, 88414), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 50, 88414), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 50, 88414), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 50, 88414), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 50, 88414), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 50, 88414), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 50, 88414), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 50, 88414), 1.6, 1.64]"
1080,"[datetime.datetime(2022, 11, 28, 12, 18, 51, 213485), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 51, 213485), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 51, 213485), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 51, 213485), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 51, 213485), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 51, 213485), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 51, 213485), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 51, 213485), 1.6, 1.64]"
1081,"[datetime.datetime(2022, 11, 28, 12, 18, 52, 341881), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 52, 341881), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 52, 341881), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 52, 341881), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 52, 341881), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 52, 341881), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 52, 341881), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 52, 341881), 1.6, 1.64]"
1082,"[datetime.datetime(2022, 11, 28, 12, 18, 53, 467562), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 53, 467562), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 53, 467562), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 53, 467562), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 53, 467562), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 53, 467562), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 53, 467562), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 53, 467562), 1.6, 1.64]"
1083,"[datetime.datetime(2022, 11, 28, 12, 18, 54, 596193), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 54, 596193), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 54, 596193), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 54, 596193), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 54, 596193), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 54, 596193), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 54, 596193), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 54, 596193), 1.6, 1.64]"
1084,"[datetime.datetime(2022, 11, 28, 12, 18, 55, 719064), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 55, 719064), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 55, 719064), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 55, 719064), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 55, 719064), 9.0, 19.5]","[datetime.datetime(2022, 11, 28, 12, 18, 55, 719064), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 55, 719064), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 55, 719064), 1.6, 1.64]"
1085,"[datetime.datetime(2022, 11, 28, 12, 18, 56, 844932), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 56, 844932), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 56, 844932), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 56, 844932), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 56, 844932), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 18, 56, 844932), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 56, 844932), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 56, 844932), 1.6, 1.64]"
1086,"[datetime.datetime(2022, 11, 28, 12, 18, 57, 969051), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 57, 969051), 10.0, 27.0]","[datetime.datetime(2022, 11, 28, 12, 18, 57, 969051), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 57, 969051), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 57, 969051), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 18, 57, 969051), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 57, 969051), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 57, 969051), 1.6, 1.64]"
1087,"[datetime.datetime(2022, 11, 28, 12, 18, 59, 97183), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 18, 59, 97183), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 18, 59, 97183), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 18, 59, 97183), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 18, 59, 97183), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 18, 59, 97183), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 59, 97183), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 18, 59, 97183), 1.6, 1.64]"
1088,"[datetime.datetime(2022, 11, 28, 12, 19, 0, 228483), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 19, 0, 228483), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 0, 228483), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 0, 228483), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 0, 228483), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 19, 0, 228483), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 0, 228483), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 0, 228483), 1.6, 1.64]"
1089,"[datetime.datetime(2022, 11, 28, 12, 19, 1, 351895), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 19, 1, 351895), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 1, 351895), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 1, 351895), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 1, 351895), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 19, 1, 351895), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 1, 351895), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 1, 351895), 1.6, 1.64]"
1090,"[datetime.datetime(2022, 11, 28, 12, 19, 2, 481505), 6.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 19, 2, 481505), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 2, 481505), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 2, 481505), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 2, 481505), 9.0, 21.0]","[datetime.datetime(2022, 11, 28, 12, 19, 2, 481505), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 2, 481505), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 2, 481505), 1.6, 1.64]"
1091,"[datetime.datetime(2022, 11, 28, 12, 19, 3, 604389), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 3, 604389), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 3, 604389), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 3, 604389), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 3, 604389), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 3, 604389), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 3, 604389), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 3, 604389), 1.6, 1.64]"
1092,"[datetime.datetime(2022, 11, 28, 12, 19, 4, 733567), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 4, 733567), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 4, 733567), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 4, 733567), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 4, 733567), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 4, 733567), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 4, 733567), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 4, 733567), 1.6, 1.64]"
1093,"[datetime.datetime(2022, 11, 28, 12, 19, 5, 856505), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 5, 856505), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 5, 856505), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 5, 856505), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 5, 856505), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 5, 856505), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 5, 856505), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 5, 856505), 1.6, 1.64]"
1094,"[datetime.datetime(2022, 11, 28, 12, 19, 6, 983605), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 6, 983605), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 6, 983605), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 6, 983605), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 6, 983605), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 6, 983605), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 6, 983605), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 6, 983605), 1.6, 1.64]"
1095,"[datetime.datetime(2022, 11, 28, 12, 19, 8, 101412), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 8, 101412), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 8, 101412), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 8, 101412), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 8, 101412), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 8, 101412), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 8, 101412), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 8, 101412), 1.6, 1.64]"
1096,"[datetime.datetime(2022, 11, 28, 12, 19, 9, 232206), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 9, 232206), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 9, 232206), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 9, 232206), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 9, 232206), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 9, 232206), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 9, 232206), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 9, 232206), 1.6, 1.64]"
1097,"[datetime.datetime(2022, 11, 28, 12, 19, 10, 353399), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 10, 353399), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 10, 353399), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 10, 353399), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 10, 353399), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 10, 353399), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 10, 353399), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 10, 353399), 1.6, 1.64]"
1098,"[datetime.datetime(2022, 11, 28, 12, 19, 11, 480947), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 11, 480947), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 11, 480947), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 11, 480947), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 11, 480947), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 11, 480947), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 11, 480947), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 11, 480947), 1.6, 1.64]"
1099,"[datetime.datetime(2022, 11, 28, 12, 19, 12, 608080), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 12, 608080), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 12, 608080), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 12, 608080), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 12, 608080), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 12, 608080), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 12, 608080), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 12, 608080), 1.6, 1.64]"
1100,"[datetime.datetime(2022, 11, 28, 12, 19, 13, 730186), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 13, 730186), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 13, 730186), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 13, 730186), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 13, 730186), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 13, 730186), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 13, 730186), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 13, 730186), 1.6, 1.64]"
1101,"[datetime.datetime(2022, 11, 28, 12, 19, 14, 857879), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 14, 857879), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 14, 857879), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 14, 857879), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 14, 857879), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 14, 857879), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 14, 857879), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 14, 857879), 1.6, 1.64]"
1102,"[datetime.datetime(2022, 11, 28, 12, 19, 15, 983466), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 15, 983466), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 15, 983466), 4.8, 9.0]","[datetime.datetime(2022, 11, 28, 12, 19, 15, 983466), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 15, 983466), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 15, 983466), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 15, 983466), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 15, 983466), 1.6, 1.64]"
1103,"[datetime.datetime(2022, 11, 28, 12, 19, 17, 115784), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 17, 115784), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 17, 115784), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 12, 19, 17, 115784), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 17, 115784), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 17, 115784), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 17, 115784), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 17, 115784), 1.6, 1.64]"
1104,"[datetime.datetime(2022, 11, 28, 12, 19, 18, 239029), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 18, 239029), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 18, 239029), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 12, 19, 18, 239029), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 18, 239029), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 18, 239029), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 18, 239029), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 18, 239029), 1.6, 1.64]"
1105,"[datetime.datetime(2022, 11, 28, 12, 19, 19, 372066), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 19, 372066), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 19, 372066), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 12, 19, 19, 372066), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 19, 372066), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 19, 372066), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 19, 372066), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 19, 372066), 1.6, 1.64]"
1106,"[datetime.datetime(2022, 11, 28, 12, 19, 20, 498521), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 20, 498521), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 20, 498521), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 12, 19, 20, 498521), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 20, 498521), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 20, 498521), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 20, 498521), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 20, 498521), 1.6, 1.64]"
1107,"[datetime.datetime(2022, 11, 28, 12, 19, 21, 623560), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 21, 623560), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 21, 623560), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 12, 19, 21, 623560), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 21, 623560), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 21, 623560), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 21, 623560), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 21, 623560), 1.6, 1.64]"
1108,"[datetime.datetime(2022, 11, 28, 12, 19, 22, 749454), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 22, 749454), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 22, 749454), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 12, 19, 22, 749454), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 22, 749454), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 22, 749454), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 22, 749454), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 22, 749454), 1.6, 1.64]"
1109,"[datetime.datetime(2022, 11, 28, 12, 19, 23, 872778), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 19, 23, 872778), 10.0, 28.0]","[datetime.datetime(2022, 11, 28, 12, 19, 23, 872778), 4.8, 9.6]","[datetime.datetime(2022, 11, 28, 12, 19, 23, 872778), 21.0, 250.0]","[datetime.datetime(2022, 11, 28, 12, 19, 23, 872778), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 19, 23, 872778), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 23, 872778), 26.0, 290.0]","[datetime.datetime(2022, 11, 28, 12, 19, 23, 872778), 1.6, 1.64]"
