,Chilly Bin,Limerance,Mt View Ivy,Clever Trevor,Mt View Ginger,Aston Delight,Balmoral,Audacious Flame
901,"[datetime.datetime(2022, 11, 28, 17, 18, 57, 978402), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 18, 57, 978402), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 57, 978402), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 18, 57, 978402), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 57, 978402), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 18, 57, 978402), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 18, 57, 978402), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 18, 57, 978402), 10.0, 14.5]"
902,"[datetime.datetime(2022, 11, 28, 17, 18, 59, 123521), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 18, 59, 123521), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 59, 123521), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 18, 59, 123521), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 59, 123521), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 18, 59, 123521), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 18, 59, 123521), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 18, 59, 123521), 10.0, 14.5]"
903,"[datetime.datetime(2022, 11, 28, 17, 19, 0, 242267), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 0, 242267), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 0, 242267), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 0, 242267), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 0, 242267), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 0, 242267), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 0, 242267), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 0, 242267), 10.0, 14.5]"
904,"[datetime.datetime(2022, 11, 28, 17, 19, 1, 368290), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 1, 368290), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 1, 368290), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 1, 368290), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 1, 368290), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 1, 368290), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 1, 368290), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 1, 368290), 10.0, 14.5]"
905,"[datetime.datetime(2022, 11, 28, 17, 19, 2, 506282), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 2, 506282), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 2, 506282), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 2, 506282), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 2, 506282), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 2, 506282), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 2, 506282), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 2, 506282), 10.0, 14.5]"
906,"[datetime.datetime(2022, 11, 28, 17, 19, 3, 665442), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 3, 665442), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 3, 665442), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 3, 665442), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 3, 665442), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 3, 665442), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 3, 665442), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 3, 665442), 10.0, 14.5]"
907,"[datetime.datetime(2022, 11, 28, 17, 19, 4, 782347), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 4, 782347), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 4, 782347), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 4, 782347), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 4, 782347), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 4, 782347), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 4, 782347), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 4, 782347), 10.0, 14.5]"
908,"[datetime.datetime(2022, 11, 28, 17, 19, 5, 912078), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 5, 912078), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 5, 912078), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 5, 912078), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 5, 912078), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 5, 912078), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 5, 912078), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 5, 912078), 10.0, 14.5]"
909,"[datetime.datetime(2022, 11, 28, 17, 19, 7, 33255), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 7, 33255), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 7, 33255), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 7, 33255), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 7, 33255), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 7, 33255), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 7, 33255), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 7, 33255), 10.0, 14.5]"
910,"[datetime.datetime(2022, 11, 28, 17, 19, 8, 159743), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 8, 159743), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 8, 159743), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 8, 159743), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 8, 159743), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 8, 159743), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 8, 159743), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 8, 159743), 10.0, 14.5]"
911,"[datetime.datetime(2022, 11, 28, 17, 19, 9, 282238), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 9, 282238), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 9, 282238), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 9, 282238), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 9, 282238), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 9, 282238), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 9, 282238), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 9, 282238), 10.0, 14.5]"
912,"[datetime.datetime(2022, 11, 28, 17, 19, 10, 422473), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 10, 422473), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 10, 422473), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 10, 422473), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 10, 422473), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 10, 422473), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 10, 422473), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 10, 422473), 10.0, 14.5]"
913,"[datetime.datetime(2022, 11, 28, 17, 19, 11, 571972), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 11, 571972), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 11, 571972), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 11, 571972), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 11, 571972), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 11, 571972), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 11, 571972), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 11, 571972), 10.0, 14.5]"
914,"[datetime.datetime(2022, 11, 28, 17, 19, 12, 722171), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 12, 722171), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 12, 722171), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 12, 722171), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 12, 722171), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 12, 722171), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 12, 722171), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 12, 722171), 10.0, 14.5]"
915,"[datetime.datetime(2022, 11, 28, 17, 19, 13, 865942), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 13, 865942), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 13, 865942), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 13, 865942), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 13, 865942), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 13, 865942), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 13, 865942), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 13, 865942), 10.0, 14.5]"
916,"[datetime.datetime(2022, 11, 28, 17, 19, 15, 6273), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 15, 6273), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 15, 6273), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 15, 6273), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 15, 6273), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 15, 6273), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 15, 6273), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 15, 6273), 10.0, 14.5]"
917,"[datetime.datetime(2022, 11, 28, 17, 19, 16, 149528), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 16, 149528), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 16, 149528), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 16, 149528), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 16, 149528), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 16, 149528), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 16, 149528), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 16, 149528), 10.0, 14.5]"
918,"[datetime.datetime(2022, 11, 28, 17, 19, 17, 289970), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 17, 289970), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 17, 289970), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 17, 289970), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 17, 289970), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 17, 289970), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 17, 289970), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 17, 289970), 10.0, 14.5]"
919,"[datetime.datetime(2022, 11, 28, 17, 19, 18, 436340), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 18, 436340), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 18, 436340), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 18, 436340), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 18, 436340), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 18, 436340), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 18, 436340), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 18, 436340), 10.0, 14.5]"
920,"[datetime.datetime(2022, 11, 28, 17, 19, 19, 575598), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 19, 575598), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 19, 575598), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 19, 575598), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 19, 575598), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 19, 575598), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 19, 575598), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 19, 575598), 10.0, 14.5]"
921,"[datetime.datetime(2022, 11, 28, 17, 19, 20, 720930), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 20, 720930), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 20, 720930), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 20, 720930), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 20, 720930), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 20, 720930), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 20, 720930), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 20, 720930), 10.0, 14.5]"
922,"[datetime.datetime(2022, 11, 28, 17, 19, 21, 859061), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 21, 859061), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 21, 859061), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 21, 859061), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 21, 859061), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 21, 859061), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 21, 859061), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 21, 859061), 10.0, 14.5]"
923,"[datetime.datetime(2022, 11, 28, 17, 19, 23, 5672), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 23, 5672), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 23, 5672), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 23, 5672), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 23, 5672), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 23, 5672), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 23, 5672), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 23, 5672), 10.0, 14.5]"
924,"[datetime.datetime(2022, 11, 28, 17, 19, 24, 146203), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 24, 146203), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 24, 146203), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 24, 146203), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 24, 146203), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 24, 146203), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 24, 146203), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 24, 146203), 10.0, 14.5]"
925,"[datetime.datetime(2022, 11, 28, 17, 19, 25, 296918), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 25, 296918), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 25, 296918), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 25, 296918), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 25, 296918), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 25, 296918), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 25, 296918), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 25, 296918), 10.0, 14.5]"
926,"[datetime.datetime(2022, 11, 28, 17, 19, 26, 448979), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 26, 448979), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 26, 448979), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 26, 448979), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 26, 448979), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 26, 448979), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 26, 448979), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 26, 448979), 10.0, 14.5]"
927,"[datetime.datetime(2022, 11, 28, 17, 19, 27, 585284), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 27, 585284), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 27, 585284), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 27, 585284), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 27, 585284), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 27, 585284), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 27, 585284), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 27, 585284), 10.0, 14.5]"
928,"[datetime.datetime(2022, 11, 28, 17, 19, 28, 729353), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 28, 729353), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 28, 729353), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 28, 729353), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 28, 729353), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 28, 729353), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 28, 729353), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 28, 729353), 10.0, 14.5]"
929,"[datetime.datetime(2022, 11, 28, 17, 19, 29, 865549), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 29, 865549), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 29, 865549), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 29, 865549), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 29, 865549), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 29, 865549), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 29, 865549), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 29, 865549), 10.0, 14.5]"
930,"[datetime.datetime(2022, 11, 28, 17, 19, 31, 20804), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 31, 20804), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 31, 20804), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 31, 20804), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 31, 20804), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 31, 20804), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 31, 20804), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 31, 20804), 10.0, 14.5]"
931,"[datetime.datetime(2022, 11, 28, 17, 19, 32, 165085), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 32, 165085), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 32, 165085), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 32, 165085), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 32, 165085), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 32, 165085), 2.15, 2.44]","[datetime.datetime(2022, 11, 28, 17, 19, 32, 165085), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 32, 165085), 10.0, 14.5]"
932,"[datetime.datetime(2022, 11, 28, 17, 19, 33, 311779), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 33, 311779), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 33, 311779), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 33, 311779), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 33, 311779), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 33, 311779), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 33, 311779), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 33, 311779), 10.0, 14.5]"
933,"[datetime.datetime(2022, 11, 28, 17, 19, 34, 458477), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 34, 458477), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 34, 458477), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 34, 458477), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 34, 458477), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 34, 458477), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 34, 458477), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 34, 458477), 10.0, 14.5]"
934,"[datetime.datetime(2022, 11, 28, 17, 19, 35, 604106), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 35, 604106), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 35, 604106), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 35, 604106), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 35, 604106), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 35, 604106), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 35, 604106), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 35, 604106), 10.0, 14.5]"
935,"[datetime.datetime(2022, 11, 28, 17, 19, 36, 754829), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 36, 754829), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 36, 754829), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 36, 754829), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 36, 754829), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 36, 754829), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 36, 754829), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 36, 754829), 10.0, 14.5]"
936,"[datetime.datetime(2022, 11, 28, 17, 19, 37, 896575), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 37, 896575), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 37, 896575), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 37, 896575), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 37, 896575), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 37, 896575), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 37, 896575), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 37, 896575), 10.0, 14.5]"
937,"[datetime.datetime(2022, 11, 28, 17, 19, 39, 36693), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 39, 36693), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 39, 36693), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 39, 36693), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 39, 36693), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 39, 36693), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 39, 36693), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 39, 36693), 10.0, 14.5]"
938,"[datetime.datetime(2022, 11, 28, 17, 19, 40, 173717), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 40, 173717), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 40, 173717), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 40, 173717), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 40, 173717), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 40, 173717), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 40, 173717), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 40, 173717), 10.0, 14.5]"
939,"[datetime.datetime(2022, 11, 28, 17, 19, 41, 319308), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 41, 319308), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 41, 319308), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 41, 319308), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 41, 319308), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 41, 319308), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 41, 319308), 3.8, 7.6]","[datetime.datetime(2022, 11, 28, 17, 19, 41, 319308), 10.0, 14.5]"
940,"[datetime.datetime(2022, 11, 28, 17, 19, 42, 453232), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 17, 19, 42, 453232), 21.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 19, 42, 453232), 71.0, 290.0]","[datetime.datetime(2022, 11, 28, 17, 19, 42, 453232), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 19, 42, 453232), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 17, 19, 42, 453232), 2.15, 2.46]","[datetime.datetime(2022, 11, 28, 17, 19, 42, 453232), 3.8, 7.4]","[datetime.datetime(2022, 11, 28, 17, 19, 42, 453232), 10.0, 14.5]"
