,Applejack Fly,Whiskey Deluxe,Baronga Breeze,Miss Captivator,Miss Sassy,Rolling Start,Daniher Hayze
11-01-2023 16:19:56.362269,"(2.8, 4.6, 3.00625)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:19:57.392783,"(2.8, 4.6, 3.00625)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:19:58.475376,"(2.8, 4.6, 3.00625)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:19:59.532338,"(2.8, 4.6, 3.00625)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:00.565483,"(2.8, 4.6, 3.00625)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:01.595725,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:02.518741,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:03.499461,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:04.515376,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:05.578484,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:06.673990,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:07.727864,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 36.75)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:08.749191,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 34.72222222222222)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:09.771372,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 14.0, 9.8)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 34.72222222222222)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:10.741581,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 190.0, 163.33333333333334)","(21.0, 55.0, 34.72222222222222)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:11.765887,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 190.0, 146.66666666666666)","(21.0, 55.0, 37.27272727272727)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:12.818397,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 37.27272727272727)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:13.912526,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 37.27272727272727)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:14.974338,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 37.27272727272727)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:15.982236,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 37.27272727272727)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:16.900819,"(2.8, 4.5, 2.9516129032258065)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 40.19230769230769)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:17.879030,"(2.8, 4.5, 2.9516129032258065)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 35.55555555555556)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:18.996000,"(2.8, 4.5, 2.9516129032258065)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 35.55555555555556)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:20.059788,"(2.8, 4.5, 2.9516129032258065)","(3.3, 5.8, 3.561904761904762)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 35.55555555555556)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:21.108779,"(2.8, 4.5, 2.9516129032258065)","(3.3, 5.8, 3.7130434782608694)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 35.55555555555556)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:22.122494,"(2.8, 4.6, 3.00625)","(3.3, 5.8, 3.7130434782608694)","(7.0, 13.5, 11.333333333333332)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 35.55555555555556)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:23.101887,"(2.8, 4.6, 3.00625)","(3.3, 5.6, 4.72)","(7.0, 14.0, 9.8)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:24.173638,"(2.8, 4.6, 3.00625)","(3.3, 5.8, 3.419047619047619)","(7.0, 14.0, 9.8)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:25.342007,"(2.8, 4.6, 3.00625)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.96)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:26.473832,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.96)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:27.522220,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 10.7)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:28.415026,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 10.8)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:29.381700,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.8)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:30.446640,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 10.8)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:31.563830,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 10.8)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:32.694778,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 10.8)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:33.727750,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 10.8)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:34.711986,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 8.9)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:35.831285,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.733333333333334)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:36.841489,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.733333333333334)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:37.828756,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.733333333333334)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:38.792138,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.733333333333334)","(31.0, 170.0, 146.66666666666666)","(21.0, 60.0, 37.77777777777778)","(8.0, 14.0, 12.966666666666667)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:39.775034,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.733333333333334)","(31.0, 170.0, 107.77777777777777)","(21.0, 60.0, 40.0)","(8.0, 14.0, 12.5)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:40.850109,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 10.7)","(31.0, 170.0, 107.77777777777777)","(21.0, 60.0, 40.0)","(8.0, 14.0, 11.9)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:41.915293,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.74)","(7.0, 14.0, 12.399999999999999)","(31.0, 170.0, 107.77777777777777)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.9)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:42.907259,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.76)","(7.0, 14.0, 12.399999999999999)","(31.0, 170.0, 107.77777777777777)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.5)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:43.989857,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.399999999999999)","(31.0, 170.0, 107.77777777777777)","(21.0, 60.0, 40.0)","(8.0, 15.0, 11.9)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:45.010229,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.399999999999999)","(31.0, 170.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.82)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:46.033381,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 10.9)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:47.087836,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.1)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:48.127709,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.975)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:49.118559,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.2)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:50.030536,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.975)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:51.028794,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.975)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:52.048087,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.4)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:53.110374,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.028571428571428)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:54.150069,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.8)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:55.112035,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 11.8)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:56.177676,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:57.211465,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:58.275631,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:20:59.328083,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:00.355004,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 60.0, 40.0)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:01.385679,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 160.0, 76.42857142857143)","(21.0, 60.0, 41.53846153846154)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:02.315956,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 180.0, 83.57142857142857)","(21.0, 55.0, 41.53846153846154)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:03.321796,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 41.53846153846154)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:04.311564,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 41.53846153846154)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:05.242432,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 41.53846153846154)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:06.243208,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 170.0, 146.66666666666666)","(21.0, 55.0, 41.53846153846154)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:07.320467,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 170.0, 146.66666666666666)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:08.374298,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 170.0, 146.66666666666666)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:09.461605,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.0)","(7.0, 14.0, 12.68)","(31.0, 170.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:10.502022,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.4, 4.0)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:11.545336,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.1)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:12.568899,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 5.595652173913043)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 12.7)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:13.572326,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.76)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:14.526826,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.76)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:15.537989,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.76)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:16.494770,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.76)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:17.505644,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.76)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:18.526994,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 4.76)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:19.443771,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 5.338461538461539)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:20.442955,"(2.8, 4.6, 2.9739130434782606)","(3.3, 5.7, 5.338461538461539)","(7.0, 14.0, 12.68)","(31.0, 160.0, 138.33333333333334)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:21.459179,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 5.338461538461539)","(7.0, 14.0, 12.68)","(31.0, 160.0, 96.0)","(21.0, 50.0, 41.81818181818181)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:22.517029,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 5.338461538461539)","(7.0, 14.0, 12.68)","(31.0, 160.0, 96.0)","(21.0, 50.0, 28.25)","(8.0, 14.5, 11.98)","(3.3, 6.2, 5.807142857142857)"
11-01-2023 16:21:23.630790,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 5.338461538461539)","(7.0, 14.0, 12.68)","(31.0, 160.0, 96.0)","(21.0, 50.0, 28.25)","(8.0, 14.5, 12.642857142857142)","(3.3, 6.2, 4.4)"
11-01-2023 16:21:24.673029,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 4.166666666666667)","(7.0, 14.0, 12.68)","(31.0, 160.0, 96.0)","(21.0, 50.0, 28.25)","(8.0, 14.5, 10.433333333333334)","(3.3, 6.2, 4.4)"
11-01-2023 16:21:25.630928,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 4.166666666666667)","(7.0, 14.0, 10.850000000000001)","(31.0, 170.0, 101.0)","(21.0, 50.0, 28.25)","(8.0, 14.5, 10.433333333333334)","(3.3, 6.2, 4.4)"
11-01-2023 16:21:26.601450,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 4.166666666666667)","(7.0, 14.0, 10.850000000000001)","(31.0, 170.0, 101.0)","(21.0, 50.0, 28.25)","(8.0, 14.5, 10.433333333333334)","(3.3, 6.2, 4.4)"
11-01-2023 16:21:27.594580,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 4.166666666666667)","(7.0, 14.0, 10.850000000000001)","(31.0, 170.0, 101.0)","(21.0, 50.0, 28.25)","(8.0, 14.5, 10.433333333333334)","(3.3, 6.2, 4.4)"
11-01-2023 16:21:28.682735,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 4.166666666666667)","(7.0, 14.0, 10.850000000000001)","(31.0, 170.0, 101.0)","(21.0, 50.0, 28.25)","(8.0, 14.5, 10.433333333333334)","(3.3, 6.2, 4.4)"
11-01-2023 16:21:29.727548,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 4.166666666666667)","(7.0, 14.0, 10.850000000000001)","(31.0, 170.0, 46.8)","(21.0, 50.0, 28.25)","(8.0, 14.5, 10.433333333333334)","(3.3, 6.2, 4.4)"
11-01-2023 16:21:30.734586,"(2.8, 4.5, 3.2199999999999998)","(3.3, 5.7, 4.166666666666667)","(7.0, 14.0, 10.850000000000001)","(31.0, 180.0, 46.8)","(21.0, 50.0, 28.25)","(8.0, 14.5, 10.433333333333334)","(3.3, 6.2, 4.4)"
