,Windsors Star,Des Castle,Dont Get Caughtup,Im The Money Man,Tobi Wan Kenobi,Kaylees Spitfire,Ziggy Stardust,Denizetti,Grumpys Buddy,Little Roo Roo
15-12-2022 11:31:19.027010,"(13.0, 18.5, 17.833333333333332)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 62.5)","(2.0, 2.44, 2.456103896103896)","(21.0, 42.0, 32.0)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.0)","(12.0, 16.0, 15.285714285714286)","(15.0, 24.0, 20.666666666666668)"
15-12-2022 11:31:20.313053,"(13.0, 18.5, 17.833333333333332)","(12.0, 18.5, 18.142857142857142)","(31.0, 75.0, 68.33333333333333)","(2.0, 2.46, 2.4566292134831462)","(21.0, 42.0, 32.0)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.833333333333332)","(12.0, 16.0, 14.833333333333334)","(15.0, 24.0, 20.666666666666668)"
15-12-2022 11:31:21.677516,"(13.0, 18.0, 15.333333333333334)","(12.0, 18.5, 18.142857142857142)","(31.0, 75.0, 68.33333333333333)","(2.0, 2.46, 2.4566292134831462)","(21.0, 42.0, 32.0)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.25)","(12.0, 15.5, 15.166666666666666)","(15.0, 24.0, 20.666666666666668)"
15-12-2022 11:31:22.961236,"(13.0, 17.5, 16.0)","(12.0, 18.5, 18.142857142857142)","(31.0, 75.0, 68.33333333333333)","(2.0, 2.46, 2.4466666666666668)","(21.0, 42.0, 32.0)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.25)","(12.0, 15.5, 15.166666666666666)","(15.0, 24.0, 20.666666666666668)"
15-12-2022 11:31:24.303996,"(13.0, 17.5, 16.0)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 68.33333333333333)","(2.0, 2.54, 2.512)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.25)","(12.0, 15.5, 15.166666666666666)","(15.0, 24.0, 20.666666666666668)"
15-12-2022 11:31:25.612043,"(13.0, 17.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 68.33333333333333)","(2.0, 2.6, 2.4434782608695653)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.0)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.25)","(12.0, 15.5, 15.166666666666666)","(15.0, 24.0, 22.625)"
15-12-2022 11:31:26.949065,"(13.0, 17.5, 15.357142857142858)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 65.33333333333333)","(2.0, 2.6, 2.502702702702703)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.25)","(12.0, 15.5, 15.166666666666666)","(15.0, 24.0, 22.625)"
15-12-2022 11:31:28.257146,"(13.0, 17.5, 15.357142857142858)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 65.33333333333333)","(2.0, 2.6, 2.538181818181818)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.25)","(12.0, 15.5, 15.166666666666666)","(15.0, 24.0, 20.666666666666668)"
15-12-2022 11:31:29.525571,"(13.0, 17.0, 16.166666666666668)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 61.5)","(2.0, 2.56, 2.538181818181818)","(21.0, 42.0, 35.6)","(31.0, 75.0, 53.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.25)","(12.0, 15.5, 14.75)","(15.0, 24.0, 20.666666666666668)"
15-12-2022 11:31:30.937007,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 61.5)","(2.0, 2.56, 2.520909090909091)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.25)","(12.0, 15.5, 14.75)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:32.284461,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 61.5)","(2.0, 2.54, 2.502307692307692)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 15.5, 14.75)","(15.0, 24.0, 22.571428571428573)"
15-12-2022 11:31:33.646121,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 61.5)","(2.0, 2.54, 2.502307692307692)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 15.5, 14.75)","(15.0, 24.0, 21.0)"
15-12-2022 11:31:35.027424,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 61.5)","(2.0, 2.54, 2.526792452830189)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 15.5, 14.75)","(15.0, 24.0, 21.0)"
15-12-2022 11:31:36.432993,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 58.0)","(2.0, 2.54, 2.526792452830189)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 15.5, 14.666666666666666)","(15.0, 24.0, 22.571428571428573)"
15-12-2022 11:31:37.787082,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 70.0, 55.6)","(2.0, 2.54, 2.526792452830189)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 14.666666666666666)","(15.0, 24.0, 22.571428571428573)"
15-12-2022 11:31:39.095507,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 70.0, 55.6)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 14.666666666666666)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:40.433651,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 70.0, 55.6)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 14.666666666666666)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:41.904757,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 70.0, 55.6)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 14.666666666666666)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:43.507662,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 70.0, 55.6)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 14.666666666666666)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:45.049007,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 70.0, 55.6)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 14.5)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:46.549593,"(13.0, 16.5, 15.5)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 15.5, 15.166666666666666)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:48.056390,"(13.0, 16.5, 16.357142857142858)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 15.5, 15.166666666666666)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:49.666280,"(13.0, 16.5, 16.416666666666668)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 15.5, 14.289473684210526)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:51.294397,"(13.0, 16.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.493333333333333)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.5, 15.0)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:52.903759,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.5070588235294116)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 15.0)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:54.424223,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.5070588235294116)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 15.0)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:55.837744,"(13.0, 18.0, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.5070588235294116)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 16.0, 14.75)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:57.235174,"(13.0, 18.0, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.5070588235294116)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 15.5, 13.785714285714286)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:58.598512,"(13.0, 17.5, 17.071428571428573)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 55.5)","(2.0, 2.54, 2.496923076923077)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.75)"
15-12-2022 11:31:59.915681,"(13.0, 17.5, 17.071428571428573)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 62.07692307692308)","(2.0, 2.54, 2.496923076923077)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.75)"
15-12-2022 11:32:01.374611,"(13.0, 17.5, 16.9375)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 56.5)","(2.0, 2.54, 2.496923076923077)","(21.0, 42.0, 35.6)","(31.0, 75.0, 52.5)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.75)"
15-12-2022 11:32:02.730084,"(13.0, 17.5, 16.75)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 57.5)","(2.0, 2.54, 2.496923076923077)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.75)"
15-12-2022 11:32:03.998288,"(13.0, 17.5, 16.75)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 57.5)","(2.0, 2.54, 2.496923076923077)","(21.0, 42.0, 35.6)","(31.0, 75.0, 59.66666666666667)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.75)"
15-12-2022 11:32:05.452017,"(13.0, 17.5, 16.9375)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 61.66666666666667)","(2.0, 2.54, 2.496923076923077)","(21.0, 42.0, 38.8)","(31.0, 75.0, 69.25)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 21.307692307692307)"
15-12-2022 11:32:06.761642,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 61.66666666666667)","(2.0, 2.54, 2.5219354838709678)","(21.0, 42.0, 38.8)","(31.0, 75.0, 69.25)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 21.307692307692307)"
15-12-2022 11:32:08.033937,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 65.0, 61.66666666666667)","(2.0, 2.54, 2.5219354838709678)","(21.0, 42.0, 38.8)","(31.0, 75.0, 69.25)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 21.307692307692307)"
15-12-2022 11:32:09.438433,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 70.83333333333334)","(2.0, 2.54, 2.527857142857143)","(21.0, 42.0, 38.8)","(31.0, 75.0, 60.0)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 14.833333333333334)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 21.083333333333332)"
15-12-2022 11:32:10.770395,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 70.83333333333334)","(2.0, 2.56, 2.5391666666666666)","(21.0, 42.0, 38.8)","(31.0, 75.0, 60.0)","(3.5, 4.6, 4.4425)","(11.0, 16.5, 15.75)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 21.083333333333332)"
15-12-2022 11:32:12.108782,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 70.83333333333334)","(2.0, 2.56, 2.5391666666666666)","(21.0, 42.0, 38.8)","(31.0, 75.0, 60.0)","(3.5, 4.6, 4.4425)","(11.0, 17.0, 15.75)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 21.083333333333332)"
15-12-2022 11:32:13.425861,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 65.0)","(2.0, 2.56, 2.5391666666666666)","(21.0, 42.0, 38.8)","(31.0, 75.0, 60.0)","(3.5, 4.6, 4.4425)","(11.0, 17.0, 15.75)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 21.083333333333332)"
15-12-2022 11:32:14.753936,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 70.0, 73.0)","(2.0, 2.56, 2.535)","(21.0, 42.0, 40.608695652173914)","(31.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 17.0, 15.5)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 20.136363636363637)"
15-12-2022 11:32:16.022172,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 73.0)","(2.0, 2.56, 2.533333333333333)","(21.0, 42.0, 39.36363636363636)","(31.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.5)","(12.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.333333333333332)"
15-12-2022 11:32:17.249659,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 73.0)","(2.0, 2.56, 2.533333333333333)","(21.0, 40.0, 39.36363636363636)","(31.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.5)","(12.0, 14.0, 13.785714285714286)","(15.0, 23.0, 22.333333333333332)"
15-12-2022 11:32:18.505450,"(13.0, 17.5, 17.25)","(12.0, 18.5, 18.1875)","(31.0, 75.0, 72.5)","(2.0, 2.56, 2.5491891891891894)","(21.0, 40.0, 36.0)","(31.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.5)","(11.0, 14.0, 13.785714285714286)","(15.0, 23.0, 22.333333333333332)"
15-12-2022 11:32:19.761146,"(13.0, 17.5, 17.25)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 72.5)","(2.0, 2.56, 2.5516666666666667)","(21.0, 40.0, 36.0)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.5)","(11.0, 14.0, 13.785714285714286)","(15.0, 23.0, 22.333333333333332)"
15-12-2022 11:32:21.088616,"(13.0, 17.5, 17.25)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 72.5)","(2.0, 2.56, 2.5516666666666667)","(21.0, 40.0, 36.333333333333336)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.5)","(11.0, 14.0, 13.785714285714286)","(15.0, 23.0, 21.142857142857142)"
15-12-2022 11:32:22.238123,"(13.0, 17.5, 17.25)","(11.0, 18.5, 18.1875)","(31.0, 70.0, 66.66666666666667)","(2.0, 2.56, 2.552156862745098)","(21.0, 40.0, 36.333333333333336)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 22.0, 21.142857142857142)"
15-12-2022 11:32:23.369493,"(13.0, 17.5, 17.25)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 71.66666666666667)","(2.0, 2.56, 2.552156862745098)","(21.0, 40.0, 36.333333333333336)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 22.0, 21.142857142857142)"
15-12-2022 11:32:24.559434,"(13.0, 17.5, 17.25)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 71.66666666666667)","(2.0, 2.56, 2.552156862745098)","(21.0, 40.0, 36.333333333333336)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 22.0, 20.428571428571427)"
15-12-2022 11:32:25.740087,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 72.14285714285714)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.625)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 21.0, 20.428571428571427)"
15-12-2022 11:32:26.934406,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 72.14285714285714)","(2.0, 2.56, 2.545714285714286)","(21.0, 42.0, 39.111111111111114)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 21.0, 20.428571428571427)"
15-12-2022 11:32:28.205588,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 72.14285714285714)","(2.0, 2.56, 2.545714285714286)","(21.0, 42.0, 39.111111111111114)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 21.0, 20.428571428571427)"
15-12-2022 11:32:29.448028,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 72.14285714285714)","(2.0, 2.56, 2.545714285714286)","(21.0, 42.0, 39.111111111111114)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 21.0, 20.428571428571427)"
15-12-2022 11:32:30.770041,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 72.14285714285714)","(2.0, 2.56, 2.545714285714286)","(21.0, 42.0, 39.111111111111114)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 21.0, 24.25)"
15-12-2022 11:32:32.039653,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 72.14285714285714)","(2.0, 2.56, 2.545714285714286)","(21.0, 42.0, 38.625)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 26.0, 24.142857142857142)"
15-12-2022 11:32:33.257713,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 72.14285714285714)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.625)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 25.0, 24.142857142857142)"
15-12-2022 11:32:34.501462,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 72.14285714285714)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 25.0, 22.75)"
15-12-2022 11:32:35.718820,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 73.75)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.333333333333332)"
15-12-2022 11:32:36.989670,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.142857142857142)","(31.0, 75.0, 73.75)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.333333333333332)"
15-12-2022 11:32:38.295011,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 73.75)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.75)"
15-12-2022 11:32:39.454040,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 73.75)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 24.0, 22.75)"
15-12-2022 11:32:40.602594,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 73.75)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 24.0, 20.333333333333332)"
15-12-2022 11:32:41.773938,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 70.0)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 23.0, 21.875)"
15-12-2022 11:32:43.294119,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 72.85714285714286)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 23.0, 21.5)"
15-12-2022 11:32:44.524955,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 72.85714285714286)","(2.0, 2.56, 2.545714285714286)","(21.0, 40.0, 38.77777777777778)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 23.0, 21.125)"
15-12-2022 11:32:45.634592,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 74.0)","(2.0, 2.56, 2.5446153846153847)","(21.0, 40.0, 39.0)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.403125)","(11.0, 16.5, 15.458333333333334)","(11.0, 14.0, 13.785714285714286)","(15.0, 22.0, 21.125)"
15-12-2022 11:32:46.757596,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.1875)","(31.0, 75.0, 74.0625)","(2.0, 2.56, 2.5446153846153847)","(21.0, 40.0, 39.0)","(26.0, 75.0, 53.5)","(3.5, 4.6, 4.4875)","(11.0, 16.5, 14.416666666666666)","(11.0, 14.0, 13.785714285714286)","(15.0, 22.0, 21.0)"
15-12-2022 11:32:47.937317,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.25)","(31.0, 75.0, 74.0625)","(2.0, 2.56, 2.5446153846153847)","(21.0, 40.0, 39.0)","(26.0, 75.0, 64.25)","(3.5, 4.6, 4.4875)","(11.0, 16.5, 14.416666666666666)","(11.0, 14.0, 13.785714285714286)","(15.0, 22.0, 21.0)"
15-12-2022 11:32:49.229256,"(13.0, 17.5, 17.071428571428573)","(11.0, 18.5, 18.25)","(31.0, 75.0, 74.0625)","(2.0, 2.56, 2.5446153846153847)","(21.0, 40.0, 39.0)","(26.0, 75.0, 64.25)","(3.5, 4.6, 4.4799999999999995)","(11.0, 16.5, 14.416666666666666)","(11.0, 14.0, 13.785714285714286)","(15.0, 22.0, 21.0)"
