,Dixie Kade,Invictus Stella,Castle Sween,Clan Mcmillan,Celtic Bouy,Urana Vieri,Mt View Dodger
07-01-2023 10:28:36.072479,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:37.289645,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:38.536578,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:39.722176,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:40.997116,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:42.124342,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:43.259987,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:44.322643,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:45.435833,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:46.525980,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:47.605954,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:48.677755,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:49.748006,"(3.7, 5.0, 3.5533333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:50.714674,"(3.7, 6.2, 3.580952380952381)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:51.752281,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:52.771472,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:53.853177,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:54.951836,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:55.975407,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:57.030067,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:58.076832,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:28:59.018528,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:00.081550,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:01.145084,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:02.190283,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:03.260741,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:04.275487,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:05.289449,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:06.324791,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:07.319245,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:08.319134,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:09.339068,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:10.364930,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:11.350911,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:12.377585,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:13.392393,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:14.408187,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:15.351057,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:16.419560,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:17.484483,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:18.432951,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:19.498646,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:20.520936,"(3.7, 6.0, 3.5562500000000004)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:21.479826,"(3.7, 5.9, 3.8000000000000003)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9886666666666666)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:22.460324,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:23.449374,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:24.499375,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:25.641298,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:26.730155,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:27.789726,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:28.868236,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:29.897811,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:30.874569,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:31.827169,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:32.826040,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:33.780378,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:34.847033,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:35.906789,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:36.930716,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:37.948538,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:38.977082,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:39.926967,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:40.875826,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:41.844067,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:42.893522,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:43.957459,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:45.064551,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:46.128895,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 14.0)","(7.5, 19.5, 13.11111111111111)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:47.241752,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:48.308201,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:49.282157,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:50.260786,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:51.231483,"(3.7, 5.9, 3.6133333333333337)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:52.180012,"(3.7, 5.8, 3.785714285714286)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:53.282777,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:54.299205,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:55.357295,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:56.444183,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:57.485748,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:58.496023,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:29:59.552293,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:00.551118,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:01.460044,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 8.528571428571428)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:02.451160,"(3.7, 5.8, 3.606666666666667)","(8.0, 21.0, 10.5)","(7.5, 19.5, 9.916666666666666)","(7.0, 16.5, 9.466666666666667)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:03.488305,"(3.7, 5.8, 3.6533333333333333)","(8.0, 16.5, 11.1)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 8.9)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:04.493880,"(3.7, 5.7, 3.72)","(8.0, 16.5, 11.1)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 8.9)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:05.543938,"(3.7, 5.7, 3.72)","(8.0, 16.5, 11.1)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 8.9)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:06.602663,"(3.7, 5.7, 3.72)","(8.0, 16.5, 11.1)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 8.9)","(1.7, 2.5, 1.9553846153846153)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:07.608699,"(3.7, 5.7, 3.72)","(8.0, 16.5, 11.1)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 8.9)","(1.7, 2.5, 2.000769230769231)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:08.611895,"(3.7, 5.7, 3.72)","(8.0, 16.5, 11.1)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 8.9)","(1.7, 2.5, 2.000769230769231)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:09.551869,"(3.7, 5.7, 3.72)","(8.0, 16.5, 14.475)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 11.733333333333334)","(1.7, 2.5, 2.000769230769231)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
07-01-2023 10:30:10.544038,"(3.7, 5.7, 3.72)","(8.0, 16.5, 14.475)","(7.5, 19.5, 9.916666666666666)","(7.0, 14.0, 11.733333333333334)","(1.7, 2.5, 2.000769230769231)","(41.0, 290.0, 108.57142857142857)","(31.0, 220.0, 100.0)"
