,Our Georgie,Jayville Bolt,Akina Aria,Akina Adonis,On The Cusp,Spolly John,Skys Delight,Rio Blazer
09-01-2023 14:24:34.463699,"(3.5, 4.1, 3.9)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 65.0, 54.138888888888886)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.8133333333333335)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.892307692307693)"
09-01-2023 14:24:35.808240,"(3.5, 4.1, 3.9)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 65.0, 54.138888888888886)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.9)"
09-01-2023 14:24:37.047538,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 65.0, 54.138888888888886)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.9)"
09-01-2023 14:24:38.431012,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 65.0, 59.32258064516129)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.76)"
09-01-2023 14:24:39.679016,"(3.5, 4.1, 3.957894736842105)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 57.0)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.76)"
09-01-2023 14:24:40.936455,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.76)"
09-01-2023 14:24:42.286619,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.883333333333333)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.76)"
09-01-2023 14:24:43.530364,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:44.745418,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:46.166563,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:47.534419,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:48.920190,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:50.164379,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:51.530947,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:52.869019,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:54.202611,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:55.415806,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:56.646729,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.825)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:57.862339,"(3.5, 4.1, 3.9428571428571426)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:24:59.114994,"(3.5, 4.1, 3.9)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:00.375336,"(3.5, 4.1, 3.9)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 56.1)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:01.635853,"(3.5, 4.1, 3.9)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 54.80769230769231)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:02.859835,"(3.5, 4.1, 3.9349999999999996)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 58.064516129032256)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:04.063953,"(3.5, 4.1, 3.9349999999999996)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 58.064516129032256)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:05.336298,"(3.5, 4.1, 3.9349999999999996)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 58.064516129032256)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:06.685177,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 58.064516129032256)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:08.111574,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 58.064516129032256)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:09.494957,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 58.064516129032256)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:10.839839,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 58.064516129032256)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:12.371280,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.394736842105264)","(21.0, 42.0, 38.1)","(31.0, 75.0, 57.5)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:13.753264,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.364864864864865)","(21.0, 42.0, 33.333333333333336)","(31.0, 75.0, 57.5)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:15.344208,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.364864864864865)","(21.0, 40.0, 37.77777777777778)","(31.0, 75.0, 57.5)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:16.684832,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.364864864864865)","(21.0, 40.0, 38.333333333333336)","(31.0, 75.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:18.053806,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.364864864864865)","(21.0, 40.0, 38.333333333333336)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 3.908695652173913)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:19.315163,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.364864864864865)","(21.0, 40.0, 38.333333333333336)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.7846153846153845)","(2.9, 4.1, 4.010810810810811)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:20.601482,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.364864864864865)","(21.0, 40.0, 38.333333333333336)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.010810810810811)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:21.781876,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.051724137931034)","(21.0, 40.0, 38.333333333333336)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.010810810810811)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:23.002992,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.051724137931034)","(21.0, 40.0, 38.333333333333336)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.010810810810811)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:24.191917,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.5, 9.051724137931034)","(21.0, 40.0, 38.333333333333336)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.010810810810811)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:25.403507,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.984615384615385)","(21.0, 40.0, 38.333333333333336)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.021428571428571)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:26.637143,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.333333333333336)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.021428571428571)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:27.933163,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.021428571428571)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:29.155171,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.0325)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:30.396056,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.0325)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:31.646290,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.0162790697674415)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:32.912327,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:34.151181,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:35.332767,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:36.469379,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:37.726872,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:38.967492,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.892307692307693)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:40.203942,"(3.5, 4.1, 3.8249999999999997)","(7.0, 10.0, 8.866666666666667)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:41.448645,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.866666666666667)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:42.734440,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.816666666666666)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.044736842105263)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:44.000820,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.816666666666666)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.05)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:45.302206,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.816666666666666)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.05)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:46.693100,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.816666666666666)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.05)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:48.095482,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.82857142857143)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.688888888888889)","(2.9, 4.1, 4.05)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:49.601078,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.82857142857143)","(21.0, 40.0, 38.0)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.591666666666667)","(2.9, 4.1, 4.05)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:50.980495,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.82857142857143)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.454545454545455)","(2.9, 4.1, 3.9055555555555554)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:52.379475,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.82857142857143)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.454545454545455)","(2.9, 4.1, 3.965384615384615)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:53.747905,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.82857142857143)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.454545454545455)","(2.9, 4.1, 3.965384615384615)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:55.022227,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.485714285714286)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.454545454545455)","(2.9, 4.1, 4.016666666666667)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:56.317132,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.485714285714286)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.454545454545455)","(2.9, 4.1, 4.016666666666667)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:57.550201,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.485714285714286)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.454545454545455)","(2.9, 4.1, 4.016666666666667)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:25:58.809933,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.485714285714286)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.454545454545455)","(2.9, 4.1, 4.016666666666667)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:26:00.096445,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.485714285714286)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.363636363636363)","(2.9, 4.1, 4.016666666666667)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:26:01.333133,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.485714285714286)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.181818181818182)","(2.9, 4.1, 4.055882352941176)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:26:02.598747,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.485714285714286)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.666666666666664)","(13.0, 18.5, 16.020833333333332)","(5.0, 6.0, 5.5)","(2.9, 4.1, 4.02)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:26:03.757429,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.485714285714286)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.5)","(2.9, 4.2, 4.071428571428571)","(5.0, 11.0, 10.90909090909091)"
09-01-2023 14:26:04.893986,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.228571428571428)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.5)","(2.9, 4.2, 4.1)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:06.005927,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.431578947368422)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.5)","(2.9, 4.2, 4.02)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:07.126949,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.4375)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.5)","(2.9, 4.2, 4.02)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:08.274351,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.466666666666667)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.5)","(2.9, 4.2, 4.02)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:09.508492,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.555555555555555)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.5)","(2.9, 4.2, 4.066666666666666)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:10.726181,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.555555555555555)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.5)","(2.9, 4.2, 4.066666666666666)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:11.921285,"(3.5, 4.1, 3.8096774193548386)","(7.0, 9.0, 8.555555555555555)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.811111111111112)","(2.9, 4.2, 4.0621212121212125)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:13.130493,"(3.5, 3.95, 3.8375)","(7.0, 9.0, 8.466666666666667)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.811111111111112)","(2.9, 4.2, 4.0864864864864865)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:14.265698,"(3.5, 3.95, 3.8375)","(7.0, 9.0, 8.466666666666667)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.8578947368421055)","(2.9, 4.2, 4.0864864864864865)","(5.0, 11.0, 10.833333333333334)"
09-01-2023 14:26:15.511943,"(3.5, 3.95, 3.8375)","(7.0, 9.0, 8.466666666666667)","(21.0, 40.0, 38.18181818181818)","(31.0, 70.0, 56.92307692307692)","(13.0, 18.5, 16.020833333333332)","(5.0, 5.9, 5.783333333333333)","(2.9, 4.2, 4.0864864864864865)","(5.0, 11.0, 10.833333333333334)"
