,Prince Of Belair,Hooked On Xena,Yosemite Sam,Rowdy Roddy,Night Shift,Bimini Twist,Spring Lilli,Bailey
07-01-2023 20:03:57.883392,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.2875)"
07-01-2023 20:03:59.002489,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.2875)"
07-01-2023 20:04:00.187629,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.2875)"
07-01-2023 20:04:01.261134,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.2875)"
07-01-2023 20:04:02.444834,"(8.5, 99999, 99990)","(11.0, 14.0, 11.222222222222221)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 92.22222222222223)","(4.4, 7.6, 7.2875)"
07-01-2023 20:04:03.677306,"(8.5, 99999, 99990)","(10.0, 14.0, 11.142857142857142)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 92.22222222222223)","(4.4, 7.6, 7.2875)"
07-01-2023 20:04:04.845313,"(8.5, 99999, 99990)","(10.0, 14.0, 11.142857142857142)","(4.0, 5.7, 5.385714285714285)","(4.8, 5.6, 5.35)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.2, 3.95)","(51.0, 110.0, 92.22222222222223)","(4.4, 7.6, 7.2875)"
07-01-2023 20:04:06.042947,"(8.5, 99999, 99990)","(10.0, 14.0, 11.142857142857142)","(4.0, 5.7, 5.464285714285714)","(4.8, 5.6, 5.1454545454545455)","(10.0, 19.0, 17.0)","(3.4, 4.2, 3.6107142857142858)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:07.132738,"(8.5, 99999, 99990)","(10.0, 13.5, 11.458333333333334)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.1454545454545455)","(10.0, 19.0, 17.0)","(3.4, 4.2, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:08.223028,"(8.5, 99999, 99990)","(10.0, 13.0, 11.75)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:09.444910,"(8.5, 99999, 99990)","(10.0, 13.5, 10.544444444444444)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 17.0)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:10.820369,"(8.5, 99999, 99990)","(10.0, 13.5, 10.71951219512195)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:12.055453,"(8.5, 99999, 99990)","(10.0, 13.5, 10.71951219512195)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 17.0)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:13.176275,"(8.5, 99999, 99990)","(10.0, 13.5, 10.75)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 17.0)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:14.297970,"(8.5, 99999, 99990)","(10.0, 13.5, 10.406976744186046)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 17.0)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:15.672437,"(8.5, 99999, 99990)","(10.0, 13.0, 12.142857142857142)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 17.0)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:16.871918,"(8.5, 99999, 99990)","(10.0, 13.0, 12.142857142857142)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 17.0)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:18.050343,"(8.5, 99999, 99990)","(10.0, 13.0, 12.5)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:19.150101,"(8.5, 99999, 99990)","(10.0, 13.0, 11.363636363636363)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 16.473684210526315)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:20.729583,"(8.5, 99999, 99990)","(10.0, 13.0, 10.416666666666666)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 17.0)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:22.089337,"(8.5, 99999, 99990)","(10.0, 13.0, 10.978260869565217)","(4.0, 5.7, 5.503571428571429)","(4.8, 5.6, 5.127777777777777)","(10.0, 19.0, 17.0)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:23.463476,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.6, 5.117857142857143)","(10.0, 19.0, 17.344827586206897)","(3.4, 4.1, 3.9375)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.3619047619047615)"
07-01-2023 20:04:24.606639,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.6, 5.117857142857143)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 4.053571428571428)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.44375)"
07-01-2023 20:04:26.197371,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.6, 5.185185185185185)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 4.056666666666667)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.44375)"
07-01-2023 20:04:27.677407,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.178571428571429)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 4.056666666666667)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.44375)"
07-01-2023 20:04:28.853434,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.178571428571429)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 4.06)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.44375)"
07-01-2023 20:04:30.196884,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.178571428571429)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 4.06)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.44375)"
07-01-2023 20:04:31.511895,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.131578947368421)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 4.076)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.44375)"
07-01-2023 20:04:32.826042,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.8249999999999997)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.44375)"
07-01-2023 20:04:34.095986,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.8249999999999997)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.44375)"
07-01-2023 20:04:35.294640,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.8249999999999997)","(51.0, 110.0, 94.0)","(4.4, 7.6, 7.757142857142857)"
07-01-2023 20:04:36.718106,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.595833333333333)","(51.0, 110.0, 94.0)","(4.4, 7.8, 7.739130434782608)"
07-01-2023 20:04:37.918837,"(8.5, 99999, 99990)","(10.0, 13.0, 10.886363636363637)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.898333333333333)","(51.0, 110.0, 94.0)","(4.4, 8.0, 7.739130434782608)"
07-01-2023 20:04:39.122924,"(8.5, 99999, 99990)","(10.0, 12.5, 11.477272727272727)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.887096774193548)","(51.0, 110.0, 94.0)","(4.4, 8.0, 7.823529411764706)"
07-01-2023 20:04:40.383316,"(8.5, 99999, 99990)","(10.0, 12.5, 11.120689655172415)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.887096774193548)","(51.0, 110.0, 94.0)","(4.4, 8.0, 7.823529411764706)"
07-01-2023 20:04:41.709395,"(8.5, 99999, 99990)","(10.0, 12.5, 11.120689655172415)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.953333333333333)","(51.0, 110.0, 94.0)","(4.4, 8.0, 7.823529411764706)"
07-01-2023 20:04:42.973618,"(8.5, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.108695652173913)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.953333333333333)","(51.0, 110.0, 94.0)","(4.4, 8.0, 7.823529411764706)"
07-01-2023 20:04:44.316795,"(8.5, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.0, 5.7, 5.555263157894737)","(4.8, 5.5, 5.128205128205128)","(10.0, 19.0, 17.58823529411765)","(3.4, 4.1, 3.953333333333333)","(51.0, 110.0, 94.0)","(4.4, 8.0, 7.823529411764706)"
07-01-2023 20:04:45.578459,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.5, 5.128205128205128)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.953333333333333)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:46.849732,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.5, 5.128205128205128)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.8692307692307693)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:48.036695,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.5, 5.128205128205128)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.8692307692307693)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:49.284842,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.5, 5.128205128205128)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.8692307692307693)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:50.706532,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.5, 5.16)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.8692307692307693)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:52.037418,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.6846153846153844)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:53.291897,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.6846153846153844)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:54.462874,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.6846153846153844)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:55.723995,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.344827586206897)","(3.3, 4.1, 3.6846153846153844)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.823529411764706)"
07-01-2023 20:04:56.941426,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.6846153846153844)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.761904761904762)"
07-01-2023 20:04:58.149950,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.6846153846153844)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.761904761904762)"
07-01-2023 20:04:59.420056,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.925806451612903)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:00.767679,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.968292682926829)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:02.043243,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.968292682926829)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:03.272418,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.968292682926829)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:04.490248,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.968292682926829)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:05.762986,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.968292682926829)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:07.033903,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.968292682926829)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:08.284415,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.971428571428571)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:09.545819,"(9.0, 99999, 99990)","(10.0, 12.5, 10.65)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.971428571428571)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:10.930834,"(9.0, 99999, 99990)","(10.0, 12.5, 10.590909090909092)","(4.4, 5.7, 5.555263157894737)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.58823529411765)","(3.3, 4.1, 3.971428571428571)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.838709677419355)"
07-01-2023 20:05:12.330809,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.1066666666666665)","(11.0, 19.0, 17.333333333333332)","(3.3, 4.1, 3.971428571428571)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.84375)"
07-01-2023 20:05:13.679704,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 16.894736842105264)","(3.3, 4.1, 3.9961538461538457)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.84375)"
07-01-2023 20:05:14.997968,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 16.894736842105264)","(3.3, 4.1, 3.9961538461538457)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.880952380952381)"
07-01-2023 20:05:16.532416,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 17.333333333333332)","(3.3, 4.1, 3.9961538461538457)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.880952380952381)"
07-01-2023 20:05:17.823118,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 17.823529411764707)","(3.3, 4.1, 3.9961538461538457)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.880952380952381)"
07-01-2023 20:05:19.019869,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 17.823529411764707)","(3.3, 4.1, 3.9961538461538457)","(61.0, 110.0, 94.0)","(4.6, 8.0, 7.880952380952381)"
07-01-2023 20:05:20.279854,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 17.823529411764707)","(3.3, 4.1, 3.9961538461538457)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:21.558075,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9961538461538457)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:22.851826,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9961538461538457)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:24.224717,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9981132075471697)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:25.695732,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9981132075471697)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:27.072563,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9981132075471697)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:28.491316,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9981132075471697)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:29.829858,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9981132075471697)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:31.178518,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.730769230769231)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:32.475533,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.585416666666667)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.730769230769231)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:33.734522,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.569047619047619)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9451612903225803)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:34.895690,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.569047619047619)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9451612903225803)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:36.047606,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.569047619047619)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.9451612903225803)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:37.306089,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.569047619047619)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.776923076923077)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:38.524679,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.569047619047619)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.776923076923077)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:39.792861,"(9.0, 99999, 99990)","(10.0, 12.5, 10.958333333333334)","(4.4, 5.7, 5.569047619047619)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 3.776923076923077)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:41.054960,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.7, 5.702702702702703)","(4.6, 5.4, 5.08)","(11.0, 19.0, 18.09090909090909)","(3.3, 4.1, 4.02391304347826)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:42.274830,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.8, 5.78125)","(4.6, 5.4, 5.08)","(11.0, 19.0, 14.50609756097561)","(3.3, 4.1, 3.9749999999999996)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
07-01-2023 20:05:43.539880,"(9.0, 99999, 99990)","(10.0, 12.5, 10.884615384615385)","(4.4, 5.8, 5.86)","(4.6, 5.4, 5.08)","(11.0, 15.0, 14.504098360655737)","(3.3, 4.1, 4.007894736842105)","(61.0, 110.0, 94.0)","(5.0, 8.0, 7.880952380952381)"
