,Destini Phantom,Leichhardt Roar,Drama Kids,My Joy,Fernando Belle,Prince Jewels,Role Model,Connors Comet
10-01-2023 17:56:42.928095,"(5.0, 6.4, 5.9411764705882355)","(2.45, 3.05, 3.0153846153846153)","(5.0, 5.9, 5.378947368421053)","(4.4, 8.0, 7.942857142857143)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 19.0)","(13.0, 26.0, 25.0625)","(41.0, 42.0, 39.25)"
10-01-2023 17:56:43.958088,"(5.0, 6.2, 5.9523809523809526)","(2.45, 3.05, 3.0423529411764703)","(5.0, 5.8, 5.438888888888889)","(4.4, 8.2, 8.062857142857142)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 19.0)","(13.0, 26.0, 25.0625)","(41.0, 40.0, 37.5)"
10-01-2023 17:56:44.995480,"(5.0, 6.2, 5.9523809523809526)","(2.45, 3.05, 3.0423529411764703)","(5.0, 5.7, 5.5)","(4.4, 8.2, 8.044444444444444)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 19.0)","(13.0, 26.0, 25.0625)","(41.0, 40.0, 37.5)"
10-01-2023 17:56:46.004373,"(5.0, 6.2, 5.911111111111111)","(2.45, 3.05, 3.0425714285714283)","(5.0, 5.6, 5.42)","(4.4, 8.2, 8.044444444444444)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 19.0)","(13.0, 26.0, 25.0625)","(41.0, 40.0, 37.5)"
10-01-2023 17:56:47.012033,"(5.0, 6.2, 5.911111111111111)","(2.45, 3.05, 3.043333333333333)","(5.0, 5.6, 5.333333333333333)","(4.4, 8.2, 8.044444444444444)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 19.0)","(13.0, 26.0, 25.0625)","(41.0, 40.0, 41.733333333333334)"
10-01-2023 17:56:48.011158,"(5.0, 6.2, 5.911111111111111)","(2.45, 3.05, 2.9899999999999998)","(5.0, 5.5, 5.371428571428572)","(4.4, 8.2, 8.044444444444444)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 18.72222222222222)","(13.0, 26.0, 25.0625)","(41.0, 42.0, 43.714285714285715)"
10-01-2023 17:56:48.977796,"(5.0, 6.2, 5.871428571428571)","(2.45, 3.05, 3.036153846153846)","(5.0, 5.5, 5.325)","(4.4, 8.2, 8.044444444444444)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 18.72222222222222)","(13.0, 26.0, 25.0625)","(41.0, 44.0, 43.714285714285715)"
10-01-2023 17:56:49.977190,"(5.0, 6.2, 5.871428571428571)","(2.45, 3.05, 3.036153846153846)","(5.0, 5.5, 5.3090909090909095)","(4.4, 8.2, 8.044444444444444)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 18.72222222222222)","(13.0, 26.0, 25.0625)","(41.0, 44.0, 43.68421052631579)"
10-01-2023 17:56:51.008773,"(5.0, 6.2, 5.852631578947368)","(2.45, 3.05, 3.042173913043478)","(5.0, 5.4, 5.257142857142857)","(4.4, 8.2, 8.078260869565216)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 18.041666666666668)","(13.0, 26.0, 25.0625)","(41.0, 44.0, 47.473684210526315)"
10-01-2023 17:56:52.089951,"(5.0, 6.2, 5.852631578947368)","(2.45, 3.05, 3.042173913043478)","(5.0, 5.4, 5.257142857142857)","(4.4, 8.2, 8.078260869565216)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 18.041666666666668)","(13.0, 26.0, 25.0625)","(41.0, 48.0, 47.473684210526315)"
10-01-2023 17:56:53.104336,"(5.0, 6.0, 5.866666666666666)","(2.45, 3.05, 3.0418181818181815)","(5.0, 5.4, 5.257142857142857)","(4.4, 8.2, 8.078260869565216)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 17.75)","(13.0, 26.0, 25.0625)","(41.0, 48.0, 47.473684210526315)"
10-01-2023 17:56:54.163858,"(5.0, 6.0, 5.631578947368421)","(2.45, 3.05, 3.0344444444444445)","(5.0, 5.4, 5.333333333333334)","(4.4, 8.2, 7.8769230769230765)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 17.75)","(13.0, 26.0, 25.0625)","(41.0, 48.0, 47.473684210526315)"
10-01-2023 17:56:55.211879,"(5.0, 6.0, 5.681818181818182)","(2.45, 3.05, 3.042173913043478)","(5.0, 5.4, 5.3500000000000005)","(4.4, 8.2, 7.8769230769230765)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 18.333333333333332)","(13.0, 26.0, 25.0625)","(41.0, 48.0, 48.8)"
10-01-2023 17:56:56.226352,"(5.0, 5.9, 5.746153846153846)","(2.45, 3.05, 3.042173913043478)","(5.0, 5.4, 5.3500000000000005)","(4.4, 8.2, 7.999999999999999)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 18.333333333333332)","(13.0, 26.0, 25.0625)","(41.0, 50.0, 48.8)"
10-01-2023 17:56:57.394125,"(5.0, 5.9, 5.688235294117647)","(2.45, 3.05, 3.042173913043478)","(5.0, 5.4, 5.3500000000000005)","(4.4, 8.2, 8.0)","(13.0, 18.0, 16.285714285714285)","(12.0, 19.5, 18.333333333333332)","(13.0, 26.0, 25.0625)","(41.0, 50.0, 48.8)"
10-01-2023 17:56:58.705803,"(5.0, 5.9, 5.5864864864864865)","(2.45, 3.05, 3.0344444444444445)","(5.0, 5.4, 5.3500000000000005)","(4.4, 8.2, 8.142857142857142)","(13.0, 18.0, 17.2)","(12.0, 19.5, 18.8)","(13.0, 26.0, 25.0625)","(41.0, 50.0, 48.8)"
10-01-2023 17:56:59.855032,"(5.0, 5.9, 5.5864864864864865)","(2.45, 3.05, 3.045483870967742)","(5.0, 5.4, 5.273684210526316)","(4.4, 8.2, 8.161290322580644)","(13.0, 18.0, 17.181818181818183)","(12.0, 19.5, 18.8)","(13.0, 26.0, 25.0625)","(41.0, 50.0, 48.8)"
10-01-2023 17:57:00.978321,"(5.0, 5.9, 5.5864864864864865)","(2.45, 3.1, 3.00625)","(5.0, 5.4, 5.258823529411765)","(4.4, 8.2, 8.428571428571429)","(13.0, 18.0, 17.181818181818183)","(12.0, 19.5, 19.0)","(13.0, 26.0, 25.0625)","(41.0, 50.0, 48.666666666666664)"
10-01-2023 17:57:02.084986,"(5.0, 5.8, 5.766666666666667)","(2.45, 3.1, 3.06)","(5.0, 5.4, 5.258823529411765)","(4.4, 8.6, 8.45)","(13.0, 18.0, 17.25)","(12.0, 19.5, 19.0)","(13.0, 26.0, 25.0625)","(41.0, 50.0, 48.666666666666664)"
10-01-2023 17:57:03.167629,"(5.0, 5.8, 5.633333333333333)","(2.45, 3.1, 3.0428571428571427)","(5.0, 5.4, 5.258823529411765)","(4.4, 8.6, 8.45)","(13.0, 18.0, 17.25)","(12.0, 19.5, 18.916666666666668)","(13.0, 26.0, 25.0625)","(41.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:04.270300,"(5.0, 5.7, 5.66)","(2.5, 3.1, 3.0428571428571427)","(5.0, 5.4, 5.258823529411765)","(4.6, 8.6, 8.45)","(13.0, 18.0, 17.25)","(12.0, 19.5, 18.916666666666668)","(14.0, 26.0, 25.09090909090909)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:05.387168,"(5.0, 5.7, 5.66)","(2.5, 3.1, 3.066666666666667)","(5.0, 5.4, 5.258823529411765)","(4.6, 8.6, 8.399999999999999)","(13.0, 18.0, 17.25)","(12.0, 19.5, 18.916666666666668)","(14.0, 26.0, 25.09090909090909)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:06.476989,"(5.0, 5.7, 5.553333333333334)","(2.5, 3.1, 3.070588235294118)","(5.0, 5.4, 5.258823529411765)","(4.6, 8.6, 8.454545454545453)","(13.0, 18.0, 17.25)","(12.0, 19.5, 18.916666666666668)","(14.0, 26.0, 25.09090909090909)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:07.581902,"(5.0, 5.6, 5.58)","(2.5, 3.1, 3.077272727272727)","(5.0, 5.4, 5.258823529411765)","(4.6, 8.6, 8.542857142857143)","(13.0, 18.0, 17.25)","(12.0, 19.5, 18.916666666666668)","(14.0, 26.0, 25.09090909090909)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:08.615609,"(5.0, 5.6, 5.544444444444444)","(2.5, 3.1, 3.077272727272727)","(5.0, 5.4, 5.258823529411765)","(4.6, 8.6, 8.542857142857143)","(13.0, 18.0, 17.25)","(12.0, 19.5, 18.916666666666668)","(14.0, 26.0, 25.11764705882353)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:09.716346,"(4.8, 5.6, 5.3954545454545455)","(2.45, 3.0, 2.983380281690141)","(4.6, 5.4, 5.345454545454546)","(5.5, 8.6, 8.45)","(13.0, 18.0, 17.4)","(13.0, 19.5, 18.642857142857142)","(15.0, 26.0, 25.142857142857142)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:10.681985,"(4.8, 5.6, 5.404347826086957)","(2.45, 3.0, 2.940253164556962)","(4.6, 5.5, 5.445454545454545)","(5.5, 8.6, 8.45)","(13.0, 18.0, 17.4)","(13.0, 19.5, 18.227272727272727)","(15.0, 26.0, 25.142857142857142)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:11.714482,"(4.8, 5.6, 5.404347826086957)","(2.45, 3.0, 2.940253164556962)","(4.6, 5.7, 5.469230769230769)","(5.5, 8.6, 8.565714285714286)","(13.0, 18.0, 17.4)","(13.0, 19.5, 18.227272727272727)","(15.0, 26.0, 25.142857142857142)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:12.715671,"(4.8, 5.6, 5.404347826086957)","(2.45, 3.05, 2.9899999999999998)","(4.6, 5.7, 5.469230769230769)","(5.5, 8.6, 8.45)","(13.0, 18.0, 17.4)","(13.0, 19.5, 18.227272727272727)","(15.0, 26.0, 25.142857142857142)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:13.797433,"(4.8, 5.6, 5.404347826086957)","(2.45, 3.0, 2.944444444444444)","(4.6, 5.7, 5.469230769230769)","(5.5, 8.6, 8.45)","(13.0, 18.0, 17.4)","(13.0, 19.5, 18.227272727272727)","(15.0, 26.0, 25.142857142857142)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:14.902515,"(4.8, 5.6, 5.372727272727272)","(2.45, 3.0, 2.966666666666667)","(4.6, 5.7, 5.469230769230769)","(5.5, 8.6, 8.658333333333333)","(13.0, 18.0, 17.4)","(13.0, 19.5, 18.916666666666668)","(15.0, 26.0, 24.0)","(26.0, 50.0, 48.285714285714285)"
10-01-2023 17:57:15.975526,"(4.8, 5.5, 5.375)","(2.45, 3.05, 2.9749999999999996)","(4.6, 5.7, 5.571428571428571)","(5.5, 8.8, 8.658333333333333)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.0)","(15.0, 26.0, 23.6)","(26.0, 50.0, 46.57142857142857)"
10-01-2023 17:57:17.050549,"(4.8, 5.5, 5.442857142857143)","(2.45, 3.05, 2.9666666666666663)","(4.6, 5.6, 5.557142857142857)","(5.5, 8.8, 8.658333333333333)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.0)","(15.0, 26.0, 25.11111111111111)","(26.0, 48.0, 46.0)"
10-01-2023 17:57:18.158501,"(4.8, 5.5, 5.45)","(2.45, 3.05, 2.957142857142857)","(4.6, 5.6, 5.5)","(5.5, 8.8, 8.61111111111111)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.0)","(15.0, 26.0, 24.0)","(26.0, 48.0, 46.0)"
10-01-2023 17:57:19.218696,"(4.8, 5.5, 5.45)","(2.45, 3.0, 2.98)","(4.6, 5.6, 5.5)","(5.5, 8.8, 8.612499999999999)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.0)","(15.0, 26.0, 24.0)","(26.0, 48.0, 46.421052631578945)"
10-01-2023 17:57:20.241852,"(4.8, 5.5, 5.452941176470588)","(2.45, 2.96, 2.94)","(4.6, 5.6, 5.557142857142857)","(5.5, 8.8, 8.734782608695653)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.0)","(15.0, 26.0, 24.0)","(26.0, 48.0, 46.421052631578945)"
10-01-2023 17:57:21.388854,"(4.8, 5.5, 5.452941176470588)","(2.45, 2.98, 2.913333333333333)","(4.6, 5.6, 5.557142857142857)","(5.5, 8.8, 8.669565217391305)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.0)","(15.0, 26.0, 24.0)","(26.0, 48.0, 46.421052631578945)"
10-01-2023 17:57:22.473431,"(4.8, 5.5, 5.411111111111111)","(2.45, 2.98, 2.961818181818182)","(4.6, 5.6, 5.557142857142857)","(5.5, 8.8, 8.669565217391305)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.21153846153846)","(15.0, 26.0, 24.0)","(26.0, 48.0, 46.421052631578945)"
10-01-2023 17:57:23.612226,"(4.8, 5.5, 5.371428571428571)","(2.45, 3.0, 2.9345454545454546)","(4.6, 5.6, 5.5)","(5.5, 8.8, 8.669565217391305)","(13.0, 18.0, 17.4)","(13.0, 19.5, 18.75)","(15.0, 26.0, 24.0)","(26.0, 48.0, 45.529411764705884)"
10-01-2023 17:57:24.738339,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.9299999999999997)","(4.6, 5.6, 5.5)","(5.5, 8.8, 8.68)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.304347826086957)","(15.0, 26.0, 24.0)","(26.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:25.782213,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.935)","(4.6, 5.6, 5.5)","(5.5, 8.8, 8.68)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.304347826086957)","(15.0, 26.0, 24.0)","(26.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:26.812316,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.953333333333333)","(4.6, 5.6, 5.5)","(5.5, 9.4, 9.040000000000001)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.184210526315788)","(15.0, 26.0, 24.0)","(26.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:27.816600,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.96)","(4.6, 5.6, 5.5)","(5.5, 9.4, 9.117647058823529)","(13.0, 18.0, 17.4)","(13.0, 19.5, 19.184210526315788)","(15.0, 26.0, 24.0)","(26.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:28.827409,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.976)","(4.6, 5.5, 5.484615384615385)","(5.5, 9.2, 9.172727272727272)","(13.0, 18.0, 17.6)","(13.0, 19.5, 19.40625)","(15.0, 26.0, 24.0)","(26.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:29.830365,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.976)","(4.6, 5.5, 5.36875)","(5.5, 9.4, 8.9)","(13.0, 18.0, 17.6)","(13.0, 19.5, 18.9375)","(15.0, 26.0, 24.0)","(26.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:30.892172,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.976)","(4.6, 5.5, 5.35)","(5.5, 9.4, 8.971428571428572)","(13.0, 18.0, 17.6)","(13.0, 19.0, 18.9375)","(15.0, 26.0, 24.0)","(26.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:31.938596,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.976)","(4.6, 5.5, 5.35)","(5.5, 9.4, 9.066666666666666)","(13.0, 18.0, 17.6)","(13.0, 19.0, 18.9375)","(15.0, 26.0, 24.0)","(21.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:33.013072,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.96)","(4.6, 5.5, 5.36)","(5.5, 9.4, 9.066666666666666)","(13.0, 18.0, 17.75)","(13.0, 19.0, 18.9375)","(15.0, 26.0, 24.0)","(21.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:34.097637,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.96)","(4.6, 5.4, 5.283333333333333)","(5.5, 9.4, 9.290909090909091)","(13.0, 18.0, 18.029411764705884)","(13.0, 19.0, 18.9375)","(15.0, 26.0, 24.0)","(21.0, 46.0, 45.529411764705884)"
10-01-2023 17:57:35.162677,"(4.8, 5.5, 5.371428571428571)","(2.45, 2.98, 2.97625)","(4.6, 5.4, 5.24)","(5.5, 9.4, 9.24)","(13.0, 22.0, 19.558823529411764)","(13.0, 19.0, 18.928571428571427)","(15.0, 26.0, 24.0)","(21.0, 46.0, 45.14285714285714)"
10-01-2023 17:57:36.263117,"(4.8, 5.5, 5.3625)","(2.45, 2.98, 2.9779999999999998)","(4.6, 5.3, 5.24)","(5.5, 9.4, 9.36)","(13.0, 21.0, 19.63888888888889)","(13.0, 19.0, 18.61111111111111)","(15.0, 26.0, 24.0)","(21.0, 46.0, 45.45454545454545)"
10-01-2023 17:57:37.310394,"(4.8, 5.8, 5.666666666666666)","(2.45, 2.98, 2.9779999999999998)","(4.6, 5.4, 5.22)","(5.5, 9.6, 9.36)","(13.0, 21.0, 19.25)","(13.0, 19.0, 17.833333333333332)","(15.0, 26.0, 25.25)","(21.0, 46.0, 46.666666666666664)"
10-01-2023 17:57:38.390385,"(4.8, 5.9, 5.536363636363636)","(2.45, 2.98, 2.9779999999999998)","(4.6, 5.4, 5.22)","(5.5, 9.4, 9.49189189189189)","(13.0, 21.0, 19.25)","(13.0, 19.0, 17.27777777777778)","(15.0, 26.0, 25.25)","(21.0, 48.0, 46.666666666666664)"
10-01-2023 17:57:39.540201,"(4.8, 5.8, 5.55)","(2.45, 2.98, 2.9779999999999998)","(4.6, 5.4, 5.194736842105263)","(5.5, 9.6, 9.233333333333333)","(13.0, 21.0, 19.63888888888889)","(13.0, 17.5, 16.7)","(15.0, 26.0, 25.4)","(21.0, 48.0, 46.666666666666664)"
10-01-2023 17:57:40.609487,"(4.8, 5.5, 5.4625)","(2.45, 2.98, 2.975)","(4.6, 5.4, 5.194736842105263)","(5.5, 9.6, 9.364285714285714)","(13.0, 21.0, 19.63888888888889)","(13.0, 17.0, 16.7)","(15.0, 26.0, 25.4)","(21.0, 48.0, 46.666666666666664)"
10-01-2023 17:57:41.740052,"(4.8, 5.7, 5.58)","(2.45, 3.0, 2.985)","(4.6, 5.4, 5.194736842105263)","(5.5, 9.6, 9.393749999999999)","(13.0, 21.0, 19.25)","(13.0, 17.0, 16.7)","(15.0, 26.0, 25.4)","(21.0, 48.0, 46.666666666666664)"
10-01-2023 17:57:42.823396,"(4.8, 5.7, 5.58)","(2.45, 3.05, 3.0142857142857142)","(4.6, 5.4, 5.194736842105263)","(5.5, 9.6, 9.35)","(13.0, 21.0, 19.25)","(13.0, 17.0, 16.7)","(15.0, 26.0, 25.4)","(21.0, 48.0, 45.45454545454545)"
10-01-2023 17:57:43.924093,"(4.8, 5.7, 5.58)","(2.45, 3.05, 3.02)","(4.6, 5.4, 5.194736842105263)","(5.5, 9.6, 9.442857142857143)","(13.0, 21.0, 19.25)","(13.0, 17.0, 16.7)","(15.0, 26.0, 24.833333333333332)","(21.0, 46.0, 45.45454545454545)"
10-01-2023 17:57:45.096083,"(4.8, 5.7, 5.625)","(2.45, 3.05, 3.038333333333333)","(4.6, 5.4, 5.357142857142858)","(5.5, 9.6, 9.292307692307691)","(13.0, 21.0, 18.55)","(13.0, 17.0, 16.7)","(15.0, 26.0, 24.55)","(21.0, 46.0, 45.45454545454545)"
10-01-2023 17:57:46.225170,"(4.8, 5.6, 5.583333333333333)","(2.45, 3.05, 3.0033333333333334)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.6, 9.292307692307691)","(13.0, 21.0, 18.55)","(13.0, 17.0, 16.7)","(15.0, 25.0, 24.55)","(21.0, 46.0, 45.45454545454545)"
10-01-2023 17:57:47.313749,"(4.8, 5.7, 5.58)","(2.45, 3.05, 3.0033333333333334)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.6, 9.5)","(13.0, 21.0, 18.55)","(13.0, 17.0, 16.625)","(15.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:48.471596,"(4.8, 5.6, 5.583333333333333)","(2.45, 3.05, 3.0033333333333334)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.6, 9.485714285714286)","(13.0, 21.0, 18.55)","(13.0, 17.0, 16.625)","(15.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:49.721949,"(4.8, 5.7, 5.542857142857143)","(2.45, 3.05, 2.9875)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.6, 9.485714285714286)","(13.0, 21.0, 17.9375)","(13.0, 17.0, 16.625)","(15.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:50.834677,"(4.8, 5.7, 5.542857142857143)","(2.45, 3.05, 2.9875)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.6, 9.581818181818182)","(13.0, 21.0, 17.77777777777778)","(13.0, 17.0, 16.625)","(15.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:51.942825,"(4.8, 5.6, 5.583333333333333)","(2.45, 3.05, 2.9912)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.6, 9.583333333333332)","(13.0, 20.0, 18.5)","(13.0, 17.0, 16.625)","(15.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:53.089510,"(4.8, 5.7, 5.550000000000001)","(2.45, 3.05, 2.9912)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.6, 9.591304347826087)","(13.0, 20.0, 18.153846153846153)","(13.0, 17.0, 16.625)","(15.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:54.192246,"(4.4, 5.6, 5.583333333333333)","(2.45, 3.05, 2.9912)","(4.6, 5.3, 5.266666666666667)","(6.0, 9.6, 9.592857142857142)","(13.0, 20.0, 18.153846153846153)","(13.0, 17.0, 16.625)","(16.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:55.541389,"(4.4, 5.6, 5.583333333333333)","(2.45, 3.05, 2.9912)","(4.6, 5.3, 5.266666666666667)","(6.0, 9.6, 9.592307692307692)","(13.0, 20.0, 18.153846153846153)","(13.0, 17.0, 16.625)","(16.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:56.828971,"(4.4, 5.6, 5.583333333333333)","(2.45, 3.05, 2.9912)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.6, 9.733333333333334)","(13.0, 20.0, 18.153846153846153)","(13.0, 17.0, 16.625)","(16.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:57.990931,"(4.4, 5.7, 5.550000000000001)","(2.45, 3.05, 2.9912)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.8, 9.754285714285714)","(13.0, 20.0, 18.153846153846153)","(13.0, 17.0, 16.625)","(16.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:57:59.153548,"(4.4, 5.6, 5.583333333333333)","(2.45, 3.05, 2.9912)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.8, 9.754285714285714)","(13.0, 20.0, 18.153846153846153)","(13.0, 17.0, 16.625)","(16.0, 25.0, 24.55)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:00.302427,"(4.4, 5.6, 5.583333333333333)","(2.45, 3.05, 2.9912)","(4.6, 5.3, 5.266666666666667)","(5.5, 9.8, 9.742857142857144)","(13.0, 20.0, 17.53846153846154)","(13.0, 17.0, 16.5)","(16.0, 25.0, 24.4)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:01.454802,"(4.4, 6.0, 5.92)","(2.45, 3.05, 2.9899999999999998)","(4.6, 5.3, 5.1909090909090905)","(5.5, 9.8, 9.592)","(13.0, 20.0, 17.59090909090909)","(13.0, 17.0, 16.0)","(16.0, 25.0, 24.076923076923077)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:02.597488,"(4.4, 5.9, 5.800000000000001)","(2.45, 2.98, 2.968)","(4.6, 5.3, 5.183333333333334)","(5.5, 9.6, 9.731034482758622)","(13.0, 19.5, 17.75)","(13.0, 17.0, 16.0)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:03.621895,"(4.4, 6.0, 5.890909090909091)","(2.45, 3.0, 2.99)","(4.6, 5.2, 5.183333333333334)","(5.5, 9.8, 9.731034482758622)","(13.0, 19.5, 18.4)","(13.0, 17.0, 16.0)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:04.687849,"(4.4, 6.0, 5.95)","(2.45, 3.0, 2.98)","(4.6, 5.2, 5.184615384615385)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 18.0)","(13.0, 17.0, 15.6)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:05.757538,"(4.4, 6.0, 5.98125)","(2.45, 3.0, 2.965)","(4.6, 5.2, 5.171428571428572)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 17.90909090909091)","(13.0, 17.0, 16.11764705882353)","(16.0, 25.0, 23.5)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:06.814611,"(4.4, 6.0, 5.85)","(2.45, 3.0, 2.9775)","(4.6, 5.3, 5.171428571428572)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 17.75)","(13.0, 17.0, 15.75)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:07.905443,"(4.4, 6.0, 5.85)","(2.45, 3.0, 2.9775)","(4.6, 5.3, 5.18)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 17.846153846153847)","(13.0, 17.0, 15.75)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:09.100685,"(4.4, 6.0, 5.85)","(2.45, 2.98, 2.9028571428571426)","(4.6, 5.3, 5.1909090909090905)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 18.0)","(13.0, 17.0, 15.75)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:10.269665,"(4.4, 6.0, 5.85)","(2.45, 2.96, 2.9028571428571426)","(4.6, 5.3, 5.1909090909090905)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 18.0)","(13.0, 17.0, 15.75)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:11.404241,"(4.4, 6.0, 5.9)","(2.45, 2.96, 2.933333333333333)","(4.6, 5.3, 5.1909090909090905)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 17.75)","(13.0, 17.0, 15.75)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:12.514019,"(4.4, 6.0, 5.9)","(2.45, 2.96, 2.94)","(4.6, 5.3, 5.1909090909090905)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 17.6)","(13.0, 17.0, 15.75)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
10-01-2023 17:58:13.651561,"(4.4, 6.0, 5.9)","(2.45, 2.96, 2.94)","(4.6, 5.3, 5.1909090909090905)","(5.5, 9.8, 9.742857142857144)","(13.0, 19.0, 17.6875)","(13.0, 17.0, 15.75)","(16.0, 25.0, 23.772727272727273)","(21.0, 46.0, 43.6)"
