,Quatum,Super Fast,Favs Flyer,Winds Of War,Dynamic Artist,Victory For Us,Whits End,Line Of Kings,Sirianni,Nanna Knuckey,Explosive Girl,Right Bower,Tiny Tiara
07-01-2023 16:48:29.000832,"(2.6, 2.66, 2.6022556390977445)","(3.8, 5.5, 5.338461538461538)","(51.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(14.0, 19.5, 19.3)","(7.5, 12.0, 11.26153846153846)","(41.0, 150.0, 120.0)","(26.0, 42.0, 35.5)","(9.0, 12.0, 10.636363636363637)","(41.0, 150.0, 96.0)","(51.0, 95.0, 86.25)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 48.8)"
07-01-2023 16:48:30.412982,"(2.6, 2.66, 2.605739130434783)","(3.8, 5.6, 5.428571428571428)","(51.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(14.0, 19.5, 19.3)","(7.5, 12.0, 11.26153846153846)","(41.0, 150.0, 120.0)","(26.0, 42.0, 36.8)","(9.0, 12.0, 10.636363636363637)","(41.0, 150.0, 96.0)","(51.0, 95.0, 86.25)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 48.8)"
07-01-2023 16:48:31.801129,"(2.6, 2.66, 2.6316363636363636)","(3.8, 5.6, 5.428571428571428)","(51.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(14.0, 19.5, 19.3)","(7.5, 12.0, 11.26153846153846)","(41.0, 150.0, 120.0)","(26.0, 42.0, 36.8)","(9.0, 12.0, 10.636363636363637)","(41.0, 150.0, 96.0)","(51.0, 95.0, 86.25)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 48.333333333333336)"
07-01-2023 16:48:33.141835,"(2.6, 2.66, 2.6316363636363636)","(3.8, 5.6, 5.5)","(51.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(14.0, 19.5, 19.3)","(7.5, 12.0, 11.26153846153846)","(41.0, 150.0, 120.0)","(26.0, 42.0, 36.8)","(9.0, 12.0, 10.636363636363637)","(41.0, 150.0, 96.0)","(51.0, 95.0, 86.25)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 48.333333333333336)"
07-01-2023 16:48:34.491632,"(2.6, 2.66, 2.5839024390243903)","(3.8, 5.6, 5.5)","(51.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(14.0, 19.5, 19.3)","(7.5, 12.0, 10.636363636363637)","(41.0, 150.0, 95.0)","(26.0, 42.0, 36.8)","(9.0, 12.0, 10.636363636363637)","(41.0, 150.0, 100.0)","(51.0, 95.0, 86.25)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 48.333333333333336)"
07-01-2023 16:48:35.813669,"(2.6, 2.66, 2.5839024390243903)","(3.8, 5.6, 5.5)","(51.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(14.0, 19.5, 19.3)","(7.5, 11.5, 10.636363636363637)","(41.0, 130.0, 100.0)","(26.0, 42.0, 36.8)","(9.0, 12.0, 10.636363636363637)","(41.0, 140.0, 100.0)","(51.0, 95.0, 86.25)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 48.333333333333336)"
07-01-2023 16:48:37.757519,"(2.5, 2.66, 2.6576470588235295)","(3.8, 5.6, 5.533333333333333)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 19.5, 19.3)","(8.0, 11.5, 10.636363636363637)","(41.0, 120.0, 100.0)","(21.0, 42.0, 36.8)","(8.5, 12.0, 10.636363636363637)","(41.0, 120.0, 100.0)","(51.0, 95.0, 86.25)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 48.333333333333336)"
07-01-2023 16:48:39.327600,"(2.5, 2.66, 2.85)","(3.8, 5.6, 5.533333333333333)","(41.0, 80.0, 65.0)","(10.0, 15.5, 13.863636363636363)","(15.0, 19.5, 18.666666666666668)","(8.0, 11.5, 10.636363636363637)","(41.0, 120.0, 106.66666666666666)","(21.0, 42.0, 36.8)","(8.5, 12.0, 10.607142857142858)","(41.0, 120.0, 106.66666666666666)","(51.0, 95.0, 86.25)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 48.333333333333336)"
07-01-2023 16:48:41.383681,"(2.5, 2.86, 2.8024)","(3.8, 5.6, 5.533333333333333)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 19.5, 19.083333333333332)","(8.0, 11.5, 10.636363636363637)","(41.0, 130.0, 106.66666666666666)","(21.0, 42.0, 36.8)","(8.5, 12.0, 10.607142857142858)","(41.0, 130.0, 106.66666666666666)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 48.333333333333336)"
07-01-2023 16:48:42.920336,"(2.5, 2.86, 2.8024)","(3.8, 5.6, 5.475)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 19.5, 18.833333333333332)","(8.0, 11.5, 10.636363636363637)","(41.0, 130.0, 106.66666666666666)","(21.0, 42.0, 36.8)","(8.5, 12.0, 10.636363636363637)","(41.0, 130.0, 106.66666666666666)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 51.42857142857143)"
07-01-2023 16:48:44.462659,"(2.5, 2.86, 2.8024)","(3.8, 5.6, 5.475)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 19.5, 21.4375)","(8.0, 11.5, 10.636363636363637)","(41.0, 130.0, 106.66666666666666)","(21.0, 42.0, 36.8)","(8.5, 12.0, 10.607142857142858)","(41.0, 130.0, 106.66666666666666)","(51.0, 95.0, 81.0)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 16:48:45.933479,"(2.5, 2.86, 2.8024)","(3.8, 5.6, 5.466666666666667)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 19.6)","(8.0, 11.5, 10.636363636363637)","(41.0, 130.0, 91.0)","(21.0, 42.0, 36.8)","(8.5, 12.0, 10.607142857142858)","(41.0, 130.0, 81.25)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 16:48:47.412751,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.6, 5.199999999999999)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.636363636363637)","(41.0, 130.0, 101.66666666666666)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.607142857142858)","(41.0, 130.0, 101.66666666666666)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 16:48:48.854451,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.6, 5.199999999999999)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.636363636363637)","(41.0, 120.0, 101.66666666666666)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.607142857142858)","(41.0, 120.0, 101.66666666666666)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 16:48:50.360922,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.5, 5.033333333333333)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.636363636363637)","(41.0, 110.0, 87.5)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.607142857142858)","(41.0, 110.0, 87.5)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 16:48:51.759365,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.5, 5.033333333333333)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.636363636363637)","(41.0, 110.0, 87.5)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.607142857142858)","(41.0, 110.0, 87.5)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 16:48:53.323903,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.5, 4.916666666666666)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.636363636363637)","(41.0, 120.0, 92.5)","(21.0, 42.0, 36.0)","(8.5, 12.0, 10.607142857142858)","(41.0, 110.0, 95.0)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 54.54545454545455)"
07-01-2023 16:48:54.801335,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.5, 4.833333333333334)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.636363636363637)","(41.0, 120.0, 92.5)","(21.0, 42.0, 36.0)","(8.5, 12.0, 10.607142857142858)","(41.0, 110.0, 95.0)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:48:56.355724,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.5, 5.125)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.636363636363637)","(41.0, 120.0, 92.5)","(21.0, 42.0, 36.0)","(8.5, 12.0, 10.607142857142858)","(41.0, 110.0, 95.0)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:48:58.208330,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.5, 5.125)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.636363636363637)","(41.0, 120.0, 92.5)","(21.0, 42.0, 36.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 95.0)","(51.0, 95.0, 83.33333333333333)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:48:59.986291,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.3, 4.9)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.428571428571427)","(8.0, 11.5, 10.866666666666667)","(41.0, 120.0, 87.0)","(21.0, 42.0, 36.0)","(8.5, 12.0, 10.607142857142858)","(41.0, 110.0, 95.0)","(51.0, 95.0, 81.0)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:01.672930,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.2, 4.825)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.2)","(8.0, 11.5, 11.104166666666666)","(41.0, 120.0, 84.0)","(21.0, 42.0, 36.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 93.33333333333334)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 36.44444444444444)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:03.290778,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.2, 4.825)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.0)","(15.0, 22.0, 21.2)","(8.0, 11.5, 11.104166666666666)","(41.0, 120.0, 84.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 93.33333333333334)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:04.765871,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.2, 4.825)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.166666666666666)","(15.0, 22.0, 21.2)","(8.0, 11.5, 10.083333333333334)","(41.0, 120.0, 84.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 93.33333333333334)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:06.227172,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.2, 4.825)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.166666666666666)","(15.0, 22.0, 21.2)","(8.0, 11.5, 10.428571428571429)","(41.0, 120.0, 84.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 93.33333333333334)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:07.726676,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.2, 4.825)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.166666666666666)","(15.0, 22.0, 21.2)","(8.0, 11.5, 10.428571428571429)","(41.0, 120.0, 84.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 93.33333333333334)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:09.157963,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.2, 4.825)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.166666666666666)","(15.0, 22.0, 21.2)","(8.0, 11.5, 10.428571428571429)","(41.0, 120.0, 84.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 93.33333333333334)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:10.623791,"(2.5, 2.86, 2.819090909090909)","(3.8, 5.3, 5.144444444444444)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.166666666666666)","(15.0, 22.0, 21.2)","(8.0, 11.5, 10.428571428571429)","(41.0, 120.0, 84.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 93.33333333333334)","(51.0, 95.0, 71.66666666666667)","(21.0, 42.0, 38.666666666666664)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:12.150444,"(2.5, 2.86, 2.810344827586207)","(3.8, 5.3, 4.925)","(41.0, 80.0, 65.0)","(10.0, 15.5, 14.166666666666666)","(15.0, 22.0, 20.833333333333332)","(8.0, 11.5, 10.75)","(41.0, 120.0, 84.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 10.636363636363637)","(41.0, 110.0, 93.33333333333334)","(51.0, 95.0, 85.0)","(21.0, 42.0, 34.857142857142854)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:13.550634,"(2.5, 2.86, 2.7436363636363637)","(3.8, 5.3, 4.9875)","(41.0, 80.0, 75.0)","(10.0, 15.5, 14.166666666666666)","(15.0, 22.0, 21.125)","(8.0, 11.5, 11.1)","(41.0, 120.0, 75.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.625)","(41.0, 110.0, 85.0)","(51.0, 95.0, 53.0)","(21.0, 42.0, 37.333333333333336)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:15.167248,"(2.5, 2.82, 2.79)","(3.8, 5.3, 5.0055555555555555)","(41.0, 80.0, 75.0)","(10.0, 15.5, 14.166666666666666)","(15.0, 22.0, 21.125)","(8.0, 11.5, 11.7)","(41.0, 120.0, 75.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.625)","(41.0, 110.0, 85.0)","(51.0, 65.0, 50.666666666666664)","(21.0, 40.0, 40.0)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:16.789323,"(2.5, 2.82, 2.736)","(3.8, 5.2, 4.771428571428571)","(41.0, 80.0, 70.0)","(10.0, 15.5, 14.375)","(15.0, 22.0, 21.125)","(8.0, 12.5, 13.1875)","(41.0, 120.0, 76.66666666666667)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 85.0)","(51.0, 60.0, 60.14285714285714)","(21.0, 44.0, 37.333333333333336)","(31.0, 60.0, 53.333333333333336)"
07-01-2023 16:49:18.431878,"(2.5, 2.82, 2.736)","(3.8, 5.2, 4.771428571428571)","(41.0, 75.0, 65.9090909090909)","(10.0, 15.5, 14.375)","(15.0, 22.0, 21.125)","(8.0, 13.5, 13.1875)","(41.0, 110.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 65.0, 50.666666666666664)","(21.0, 44.0, 38.857142857142854)","(31.0, 60.0, 49.84615384615385)"
07-01-2023 16:49:19.819983,"(2.5, 2.82, 2.736)","(3.8, 5.2, 4.771428571428571)","(41.0, 75.0, 65.9090909090909)","(10.0, 15.5, 14.375)","(15.0, 22.0, 21.125)","(8.0, 13.5, 12.25)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 50.666666666666664)","(21.0, 44.0, 38.857142857142854)","(31.0, 60.0, 49.84615384615385)"
07-01-2023 16:49:21.376541,"(2.5, 2.82, 2.736)","(3.8, 5.2, 4.771428571428571)","(41.0, 75.0, 65.9090909090909)","(10.0, 15.5, 14.375)","(15.0, 22.0, 21.125)","(8.0, 13.5, 12.785714285714286)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 50.666666666666664)","(21.0, 44.0, 38.857142857142854)","(31.0, 60.0, 49.84615384615385)"
07-01-2023 16:49:22.813338,"(2.5, 2.82, 2.736)","(3.8, 5.2, 4.975)","(41.0, 75.0, 66.25)","(10.0, 15.5, 14.375)","(15.0, 22.0, 21.125)","(8.0, 13.5, 12.555555555555555)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 50.666666666666664)","(21.0, 44.0, 40.0)","(31.0, 60.0, 52.666666666666664)"
07-01-2023 16:49:24.311824,"(2.5, 2.82, 2.736)","(3.8, 5.2, 4.975)","(41.0, 70.0, 66.25)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 21.125)","(8.0, 13.0, 12.555555555555555)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 50.666666666666664)","(21.0, 46.0, 38.0)","(31.0, 55.0, 48.0)"
07-01-2023 16:49:25.721670,"(2.5, 2.82, 2.736)","(3.8, 5.2, 4.975)","(41.0, 70.0, 66.25)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.0, 13.0, 12.555555555555555)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 50.666666666666664)","(21.0, 44.0, 38.0)","(31.0, 50.0, 48.54545454545455)"
07-01-2023 16:49:27.182709,"(2.5, 2.82, 2.736)","(3.8, 5.2, 4.975)","(41.0, 70.0, 66.25)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.0, 13.0, 12.555555555555555)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 50.666666666666664)","(21.0, 44.0, 38.0)","(31.0, 50.0, 48.0)"
07-01-2023 16:49:28.607734,"(2.5, 2.82, 2.76)","(3.8, 5.2, 4.975)","(41.0, 70.0, 66.25)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.0, 13.0, 12.555555555555555)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 50.666666666666664)","(21.0, 44.0, 38.0)","(31.0, 50.0, 48.0)"
07-01-2023 16:49:29.980920,"(2.5, 2.82, 2.76)","(3.8, 5.2, 4.975)","(41.0, 70.0, 66.25)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.0, 13.0, 12.555555555555555)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 44.0, 36.0)","(31.0, 50.0, 48.54545454545455)"
07-01-2023 16:49:31.409509,"(2.5, 2.82, 2.799)","(3.8, 5.2, 4.975)","(41.0, 70.0, 66.25)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.0, 13.0, 12.555555555555555)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 44.0, 36.0)","(31.0, 50.0, 46.5)"
07-01-2023 16:49:32.869527,"(2.5, 2.82, 2.8017391304347825)","(3.8, 5.2, 4.975)","(41.0, 70.0, 63.57142857142857)","(10.0, 15.5, 14.375)","(15.0, 22.0, 20.833333333333332)","(8.0, 13.0, 12.555555555555555)","(41.0, 120.0, 90.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 44.0, 36.0)","(31.0, 50.0, 45.333333333333336)"
07-01-2023 16:49:34.631875,"(2.5, 2.82, 2.8017391304347825)","(3.8, 5.2, 4.975)","(41.0, 65.0, 63.57142857142857)","(10.0, 15.5, 14.375)","(15.0, 22.0, 20.833333333333332)","(8.0, 13.0, 12.555555555555555)","(41.0, 120.0, 90.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 44.0, 34.4)","(31.0, 50.0, 45.333333333333336)"
07-01-2023 16:49:36.320518,"(2.5, 2.82, 2.8044444444444445)","(3.8, 5.2, 4.975)","(41.0, 65.0, 63.57142857142857)","(10.0, 15.5, 14.375)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.555555555555555)","(41.0, 120.0, 90.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.0)","(31.0, 50.0, 45.333333333333336)"
07-01-2023 16:49:38.102272,"(2.5, 2.82, 2.8044444444444445)","(3.8, 5.2, 4.975)","(41.0, 65.0, 63.57142857142857)","(10.0, 15.5, 14.375)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.555555555555555)","(41.0, 120.0, 90.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.333333333333336)","(31.0, 50.0, 45.333333333333336)"
07-01-2023 16:49:39.875647,"(2.5, 2.82, 2.8044444444444445)","(3.8, 5.2, 4.975)","(41.0, 65.0, 63.57142857142857)","(10.0, 15.5, 14.375)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.555555555555555)","(41.0, 120.0, 90.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 40.0, 37.0)","(31.0, 50.0, 45.333333333333336)"
07-01-2023 16:49:41.450753,"(2.5, 2.82, 2.792)","(3.8, 5.2, 4.975)","(41.0, 65.0, 63.57142857142857)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.333333333333334)","(41.0, 120.0, 90.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.0)","(31.0, 50.0, 46.36363636363636)"
07-01-2023 16:49:43.137199,"(2.5, 2.82, 2.792)","(3.8, 5.2, 4.975)","(41.0, 65.0, 63.57142857142857)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.333333333333334)","(41.0, 120.0, 90.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.0)","(31.0, 50.0, 45.714285714285715)"
07-01-2023 16:49:44.715800,"(2.5, 2.82, 2.792)","(3.8, 5.2, 4.975)","(41.0, 65.0, 72.5)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.333333333333334)","(41.0, 120.0, 90.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 97.5)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.0)","(31.0, 50.0, 45.714285714285715)"
07-01-2023 16:49:46.297679,"(2.5, 2.82, 2.792)","(3.8, 5.2, 4.975)","(41.0, 75.0, 72.5)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.333333333333334)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 95.0)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.0)","(31.0, 50.0, 45.714285714285715)"
07-01-2023 16:49:47.759686,"(2.5, 2.82, 2.792)","(3.8, 5.2, 4.975)","(41.0, 75.0, 66.66666666666667)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.333333333333334)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 95.0)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.0)","(31.0, 50.0, 45.714285714285715)"
07-01-2023 16:49:49.358446,"(2.5, 2.82, 2.792)","(3.8, 5.2, 4.975)","(41.0, 75.0, 66.66666666666667)","(10.0, 15.5, 13.785714285714286)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.333333333333334)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 95.0)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.0)","(31.0, 50.0, 45.714285714285715)"
07-01-2023 16:49:50.990132,"(2.5, 2.82, 2.7966666666666664)","(3.8, 5.2, 4.975)","(41.0, 75.0, 66.66666666666667)","(10.0, 15.5, 14.375)","(15.0, 22.0, 20.833333333333332)","(8.5, 13.0, 12.333333333333334)","(41.0, 120.0, 105.0)","(21.0, 42.0, 34.0)","(8.5, 12.0, 11.090909090909092)","(41.0, 110.0, 95.0)","(51.0, 55.0, 51.578947368421055)","(21.0, 42.0, 37.0)","(31.0, 50.0, 47.14285714285714)"
